Ticker,Date,Shares,Value,Shares_Change,Value_Change,Price,Class,Last_Price,New_Value
NTES,201107,4910771,221427000,0,0,50.52,,45.09,248092150.92000002
NTES,201108,4910771,221427000,0,0,50.56,,50.52,248288581.76000002
NTES,201110,6379580,243445000,0,0,47.37,,38.16,302200704.59999996
NTES,201111,6379580,243445000,0,0,45.09,,47.37,287655262.20000005
NTES,201204,8956696,520384000,0,0,60.32,,58.1,540267902.72
NTES,201205,8956696,520384000,0,0,62.36,,60.32,558539562.56
NTES,201207,8779807,516692000,0,0,52.81,,58.85,463661607.67
NTES,201208,8779807,516692000,0,0,52.07,,52.81,457164550.49
NTES,201210,6209650,348610000,0,0,54.0,,56.14,335321100.0
NTES,201211,6209650,348610000,0,0,43.86,,54.0,272355249.0
NTES,201301,752604,32008000,0,0,46.42,,42.53,34935877.68
NTES,201302,752604,32008000,0,0,51.28,,46.42,38593533.12
NVDA,201807,2134768,505727000,0,0,244.86,,236.89999,522719292.48
NVDA,201808,2134768,505727000,0,0,280.67999,,244.86,599186660.8923199
NVDA,201810,2235268,628155000,0,0,210.83,,281.01999,471261552.44000006
NVDA,201811,2235268,628155000,0,0,163.42999,,210.83,365309826.88732
NVT,200604,1387700,70287000,0,0,41.52,,50.65,57617304.00000001
NVT,200605,1387700,70287000,0,0,41.75,,41.52,57936475.0
NWS,201104,9576768,168360000,0,0,18.9,B,18.62,181000915.2
NWS,201105,9576768,168360000,0,0,18.86,B,18.9,180617844.48
NWS,201107,4726120,83652000,0,0,16.5,B,18.08,77980980.0
NWS,201108,4726120,83652000,0,0,17.38,B,16.5,82139965.6
NWS,201110,26522223,410564000,0,0,17.85,B,15.6,473421680.55
NWS,201111,26522223,410564000,0,0,17.85,B,17.85,473421680.55
NWS,201207,13675800,304834000,0,0,23.19,B,22.52,317141802.0
NWS,201208,13675800,304834000,0,0,23.55,B,23.19,322065090.0
NWS,201210,14042265,344106000,0,0,24.36,B,24.79,342069575.4
NWS,201211,14042265,344106000,0,0,25.22,B,24.36,354145923.3
NWS,201301,16929453,431870000,0,0,28.24,B,26.24,478087752.71999997
NWS,201302,16929453,431870000,0,0,29.27,B,28.24,495525089.31
NWS,201304,22076325,673549000,0,0,31.12,B,30.76,687015234.0
NWS,201305,22076325,673549000,0,0,32.24,B,31.12,711740718.0
NWS,201307,13757775,448228000,0,0,16.09,B,,221362599.75
NWS,201308,13757775,448228000,0,0,15.84,B,16.09,217923156.0
OC,201007,2007315,60039000,0,0,31.48,,29.91,63190276.2
OC,201008,2007315,60039000,0,0,27.2,,31.48,54598968.0
OC,201204,2486720,89597000,0,0,34.35,,36.03,85418832.0
OC,201205,2486720,89597000,0,0,30.86,,34.35,76740179.2
OC,201207,940800,26850000,0,0,26.86,,28.54,25269888.0
OC,201208,940800,26850000,0,0,33.36,,26.86,31385088.0
OCN,201307,5448250,224577000,0,0,47.62,,41.22,259445665.0
