Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
MATTEL INC /DE/,MAT,Common,6625,6625,223000,223000,0.00,0.00,Hist,03/31/2016
CONOCOPHILLIPS,COP,Common,5388,-1900,217000,-133000,0.00,0.00,Hist,03/31/2016
GENERAL DYNAMICS CORP,GD,Common,1600,0,210000,-11000,0.00,0.00,Hist,03/31/2016
Phillips 66,PSX,COM,2420,2420,210000,210000,0.00,0.00,Hist,03/31/2016
ALLEGHANY CORP /DE,Y,Common,421,421,209000,209000,0.00,0.00,Hist,03/31/2016
ORACLE CORP,ORCL,Common,5000,5000,205000,205000,0.00,0.00,Hist,03/31/2016
"Merck & Co., Inc.",MRK,COM,3836,3836,203000,203000,0.00,0.00,Hist,03/31/2016
"CenterState Banks, Inc.",CSFL,COMMON,10004,-1000,149000,-13000,0.00,0.02,Hist,03/31/2016
PIMCO FUNDS,PHIYX,Stock,0,-11116,0,-96000,0.00,0.00,Hist,03/31/2016
"Spectrum Brands, Inc.",SPB,COM,0,-2000,0,-204000,0.00,0.00,Hist,03/31/2016
UNION PACIFIC CORP,UNP,Common,0,-2510,0,-222000,0.00,0.00,Hist,03/31/2016
COMCAST CORP,CMCSK,Common,0,-4054956,0,-232106000,0.00,0.00,Hist,03/31/2016
BP PLC,BP,SPONSORED ADR,0,-7096,0,-217000,0.00,0.00,Hist,03/31/2016
SCHIBSTED A/S,SBSNF,Common,0,-6150,0,-204000,0.00,0.00,Hist,03/31/2016
PRECISION CASTPARTS CORP,PCP,Common,0,-3395,0,-788000,0.00,0.00,Hist,03/31/2016
