Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
BERKSHIRE HATHAWAY INC,BRK.A,Common,2709,65,238121100000,9018500000,,,Hist,12/31/2004
"ALTRIA GROUP, INC.",MO,Common,3383491,94455,206731300000,52015047000,,,Hist,12/31/2004
NESTLE SA,NSRGY,Common,2556484,99250,166861711000,25791907000,,,Hist,12/31/2004
HEINEKEN HOLDING N V,HKHHF,Common,4980029,32101,150098074000,16949332000,,,Hist,12/31/2004
Graham Holdings Co,WPO,Cl B,146045,-557,143565156000,8691316000,,,Hist,12/31/2004
COMCAST CORP,CMCSK,Common,4254323,205058,139711967000,26656488000,,,Hist,12/31/2004
WELLS FARGO & COMPANY/MN,WFC,Common,2061933,43410,128149136000,7784610000,,,Hist,12/31/2004
TELEGRAAF MEDIA GROEP NV,TGRAF,Common,4910588,3976,121438841000,10402211000,,,Hist,12/31/2004
E.W. SCRIPPS Co,SSP,Common,2338158,34176,112886268000,2802008000,,,Hist,12/31/2004
UST INC,UST,Common,2325011,55420,111856279000,20482545000,,,Hist,12/31/2004
MARTIN MARIETTA MATERIALS INC,MLM,Common,2061168,38855,110602275000,19052165000,,,Hist,12/31/2004
AMERICAN INTERNATIONAL GROUP INC,AIG,Common,1557060,180133,102252130000,8634863000,,,Hist,12/31/2004
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,3033765,43655,100781673000,17836022000,,,Hist,12/31/2004
H&R BLOCK INC,HRB,Common,1961335,39734,96105415000,1139894000,,,Hist,12/31/2004
HASBRO INC,HAS,Common,4337106,132842,84053114000,5012951000,,,Hist,12/31/2004
DIAGEO PLC,DGEAF,Common,5329490,175202,75891938000,11463338000,,,Hist,12/31/2004
CITIGROUP INC,C,Common,1573978,84690,75834260000,10126873000,,,Hist,12/31/2004
MCCLATCHY CO,MNI,CL A,964427,30295,69255503000,3090933000,,,Hist,12/31/2004
BROWN FORMAN CORP,BF.A,CL A,1347076,23329,68377578000,6439456000,,,Hist,12/31/2004
"Mondelez International, Inc.",KFT,Common,1891573,49035,67358915000,8913610000,,,Hist,12/31/2004
SCHWEITZER MAUDUIT INTERNATIONAL INC,SWM,Common,1894022,12345,64302047000,3335712000,,,Hist,12/31/2004
