Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
COSTCO WHOLESALE CORP /NEW,COST,Common,17850,8300,817000,375000,0.05,,Hist,06/30/2009
GENERAL DYNAMICS CORP,GD,Common,14400,0,798000,199000,0.05,,Hist,06/30/2009
VORNADO REALTY TRUST,VNO,SH BEN INT,17473,190,787000,213000,0.05,,Hist,06/30/2009
MCDONALDS CORP,MCD,Common,12575,-8450,723000,-424000,0.04,,Hist,06/30/2009
COMCAST CORP,CMCSA,Common,49761,0,720000,41000,0.04,,Hist,06/30/2009
AES CORP,AES,Common,58300,5400,677000,370000,0.04,,Hist,06/30/2009
MATTEL INC /DE/,MAT,Common,39500,-4500,634000,127000,0.04,,Hist,06/30/2009
3M CO,MMM,Common,10300,0,619000,107000,0.04,,Hist,06/30/2009
SCHLUMBERGER LIMITED/NV,SLB,Common,11225,-75,607000,148000,0.04,,Hist,06/30/2009
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,21000,0,564000,12000,0.03,,Hist,06/30/2009
BP PLC,BP,SPONSORED ADR,11809,53,563000,92000,0.03,,Hist,06/30/2009
Walt Disney Co,DIS,Common,19600,-329,457000,95000,0.03,,Hist,06/30/2009
"SUN MICROSYSTEMS, INC.",JAVA,Common,49300,0,455000,94000,0.03,,Hist,06/30/2009
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,11581,0,449000,110000,0.03,,Hist,06/30/2009
DEERE & CO,DE,Common,11125,-150,444000,73000,0.03,,Hist,06/30/2009
DUPONT E I DE NEMOURS & CO,DD,Common,17076,60,437000,57000,0.03,,Hist,06/30/2009
E.W. SCRIPPS Co,SSP,Common Stock,206551,-375664,432000,-354000,0.03,,Hist,06/30/2009
MONSANTO CO /NEW/,MON,Common,5100,-600,379000,-95000,0.02,,Hist,06/30/2009
BB&T CORP,BBT,Common,15150,0,333000,77000,0.02,,Hist,06/30/2009
BANK OF AMERICA CORP /DE/,BAC,Common,22790,0,301000,146000,0.02,,Hist,06/30/2009
NEXTERA ENERGY INC,FPL,Common,5300,-2000,301000,-69000,0.02,,Hist,06/30/2009
AES CORP,AES/PC,Common,7000,500,299000,74000,0.02,,Hist,06/30/2009
PIONEER NATURAL RESOURCES CO,PXD,Common,11400,0,291000,103000,0.02,,Hist,06/30/2009
NORTHERN TRUST CORP,NTRS,Common,5000,0,268000,-31000,0.02,,Hist,06/30/2009
Royal Dutch Shell plc,RDS.B,ADR,4912,0,250000,36000,0.01,,Hist,06/30/2009
AT&T CORP,T,Common,9572,-408,238000,-13000,0.01,,Hist,06/30/2009
WYETH,WYE,Common,4800,0,218000,11000,0.01,,Hist,06/30/2009
TIME WARNER INC.,TWX,COM,8589,8589,216000,216000,0.01,,Hist,06/30/2009
MERCK SHARP & DOHME CORP.,MRK,Common,7586,0,212000,9000,0.01,,Hist,06/30/2009
"SWISS HELVETIA FUND, INC.",SWZ,Common,20000,6000,193000,69000,0.01,,Hist,06/30/2009
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,38162,14896,187000,-30000,0.01,,Hist,06/30/2009
LEXINGTON REALTY TRUST,LXP,Common,40106,2106,136000,46000,0.01,,Hist,06/30/2009
HARTE HANKS INC,HHS,Common,10000,0,93000,39000,0.01,,Hist,06/30/2009
POZEN INC /NC,POZN,Common,10000,10000,77000,77000,0.00,,Hist,06/30/2009
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,18000,0,68000,-1000,0.00,,Hist,06/30/2009
TigerLogic CORP,TIGR,COM,20000,0,49000,11000,0.00,,Hist,06/30/2009
MCCLATCHY CO,MNI,CL A,32104,-267450,16000,-131000,0.00,,Hist,06/30/2009
BAT INDUSTRIES PLC /FI,BTI,Common,0,-7500,0,-345000,0.00,0.00,Hist,06/30/2009
LAMAR ADVERTISING CO/NEW,LAMR,Common,0,-10600,0,-103000,0.00,0.00,Hist,06/30/2009
ALLEGHANY CORP /DE,Y,Common,0,-900,0,-244000,0.00,0.00,Hist,06/30/2009
CADBURY PUBLIC LTD CO,CBY,COM,0,-13014,0,-394000,0.00,0.00,Hist,06/30/2009
