Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
SABMILLER PLC/FI,SBMRY,Common,30285,30285,1754000,1754000,0.02,,Hist,06/30/2014
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,15000,1723000,1723000,0.02,,Hist,06/30/2014
BAT INDUSTRIES PLC /FI,BTI,Common,13799,13799,1643000,1643000,0.02,,Hist,06/30/2014
BB&T CORP,BBT,Common,41336,41336,1630000,1630000,0.02,,Hist,06/30/2014
WAL MART STORES INC,WMT,Common,21009,21009,1577000,1577000,0.01,0.00,Hist,06/30/2014
PERNOD RICARD S A /FI,PDRDY,COM,63025,63025,1514000,1514000,0.01,,Hist,06/30/2014
A P MOLLER-MAERSK A/S,AMKAF,Common,589,589,1386000,1386000,0.01,,Hist,06/30/2014
LAMAR ADVERTISING CO/NEW,LAMR,Common,21785,21785,1155000,1155000,0.01,,Hist,06/30/2014
"SWISS HELVETIA FUND, INC.",SWZ,Common,71097,71097,1036000,1036000,0.01,,Hist,06/30/2014
FULTON FINANCIAL CORP,FULT,Common,80298,80298,995000,995000,0.01,0.04,Hist,06/30/2014
CONOCOPHILLIPS,COP,Common,10373,10373,889000,889000,0.01,,Hist,06/30/2014
CHICAGO BRIDGE & IRON CO N V,CBI,Common,12775,12775,871000,871000,0.01,,Hist,06/30/2014
CARLISLE COMPANIES INC,CSL,Common,9100,9100,788000,788000,0.01,,Hist,06/30/2014
BANK OF AMERICA CORP /DE/,BAC,Common,49500,49500,761000,761000,0.01,,Hist,06/30/2014
COSTCO WHOLESALE CORP /NEW,COST,Common,5655,5655,651000,651000,0.01,0.00,Hist,06/30/2014
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,2700,620000,620000,0.01,,Hist,06/30/2014
GOOGLE INC.,GOOG,CL A,1026,1026,600000,600000,0.01,0.00,Hist,06/30/2014
Walt Disney Co,DIS,Common,6600,6600,566000,566000,0.01,0.00,Hist,06/30/2014
PROGRESSIVE CORP/OH/,PGR,Common,20133,20133,511000,511000,0.00,,Hist,06/30/2014
BP PLC,BP,SPONSORED ADR,7923,7923,418000,418000,0.00,,Hist,06/30/2014
ORACLE CORP,ORCL,Common,10000,10000,405000,405000,0.00,,Hist,06/30/2014
MCDONALDS CORP,MCD,Common,3670,3670,370000,370000,0.00,0.00,Hist,06/30/2014
GENERAL DYNAMICS CORP,GD,Common,3000,3000,350000,350000,0.00,,Hist,06/30/2014
SCHLUMBERGER LIMITED/NV,SLB,Common,2825,2825,333000,333000,0.00,,Hist,06/30/2014
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,6000,327000,327000,0.00,,Hist,06/30/2014
SCHIBSTED A/S,SBSNF,Common,6150,6150,320000,320000,0.00,,Hist,06/30/2014
HEARTLAND EXPRESS INC,HTLD,Common,14499,14499,309000,309000,0.00,,Hist,06/30/2014
GENERAL ELECTRIC CO,GE,Common,10663,10663,280000,280000,0.00,,Hist,06/30/2014
NORTHERN TRUST CORP,NTRS,Common,4334,4334,278000,278000,0.00,,Hist,06/30/2014
UNION PACIFIC CORP,UNP,Common,2730,2730,272000,272000,0.00,,Hist,06/30/2014
MATTEL INC /DE/,MAT,Common,6625,6625,258000,258000,0.00,,Hist,06/30/2014
"Merck & Co., Inc.",MRK,COM,4386,4386,254000,254000,0.00,,Hist,06/30/2014
Nielsen Holdings plc,NLSN,COM,4600,4600,223000,223000,0.00,,Hist,06/30/2014
Phillips 66,PSX,COM,2720,2720,219000,219000,0.00,,Hist,06/30/2014
MONSANTO CO /NEW/,MON,Common,1700,1700,212000,212000,0.00,0.00,Hist,06/30/2014
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,16965,16965,179000,179000,0.00,,Hist,06/30/2014
"CenterState Banks, Inc.",CSFL,COMMON,11004,11004,123000,123000,0.00,,Hist,06/30/2014
PIMCO FUNDS,PHIYX,Stock,11116,11116,109000,109000,0.00,,Hist,06/30/2014
Knowles Corp,KN,COM,0,-38564,0,-1217000,0.00,0.00,Hist,06/30/2014
COLGATE PALMOLIVE CO,CL,Common,0,-8900,0,-577000,0.00,0.00,Hist,06/30/2014
