Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
CANADIAN OIL SANDS TRUST /FI,COS.UN,Common,68000,0,9572000,2259000,,,Hist,03/31/2006
Vulcan Materials CO,VMC,Common,108850,200,9432000,2071000,,,Hist,03/31/2006
PHILIP MORRIS CR AS,TBKSF,Common,13433,725,9204000,-223000,,,Hist,03/31/2006
CRANE CO /DE/,CR,Common,222129,11650,9110000,1686000,,,Hist,03/31/2006
BRITISH AMERICAN TOBACCO PLC /ADR/,BTAFF,Common,368870,34575,8938000,1473000,,,Hist,03/31/2006
PARGESA HOLDING SA,PRGAF,Common,91600,315,8837000,1057000,,,Hist,03/31/2006
GENERAL ELECTRIC CO,GE,Common,250567,-44968,8715000,-1644000,,,Hist,03/31/2006
WACHOVIA CORP NEW,WB,Common,148490,-1700,8323000,384000,,,Hist,03/31/2006
TEGNA INC,GCI,Common,128177,-29900,7680000,-1895000,,,Hist,03/31/2006
"SUN MICROSYSTEMS, INC.",JAVA,Common,1469194,0,7537000,1381000,,,Hist,03/31/2006
"ANHEUSER-BUSCH COMPANIES, LLC",BUD,Common,173796,-8165,7433000,-384000,,,Hist,03/31/2006
GROUPE DANONE,GDNNY,SPONSORED ADR,264925,-7500,6790000,1058000,,,Hist,03/31/2006
JOHNSON & JOHNSON,JNJ,Common,111203,-9552,6585000,-672000,,,Hist,03/31/2006
OMNICOM GROUP INC.,OMC,Common,74435,125,6197000,-129000,,,Hist,03/31/2006
SCOTTS MIRACLE-GRO CO,SMG,CL A,129615,-11300,5931000,-444000,,,Hist,03/31/2006
DEVON ENERGY CORP/DE,DVN,Common,86000,-27300,5261000,-1825000,,,Hist,03/31/2006
ENCANA CORP,ECA,Common,112000,-17500,5234000,-614000,,,Hist,03/31/2006
READYMIX,RDMXF,Common,1874600,-99400,5118000,-370000,,,Hist,03/31/2006
Royal Dutch Shell plc,RDS.A,SPONS ADR A,81366,-2125,5066000,-68000,,,Hist,03/31/2006
RINKER GROUP LTD,,Common,335565,79065,4772000,1525000,,,Hist,03/31/2006
BANK OF AMERICA CORP /DE/,BAC,Common,101380,-1000,4617000,-108000,,,Hist,03/31/2006
UNIVERSAL CORP /VA/,UVV,Common,121150,-26912,4455000,-1965000,,,Hist,03/31/2006
DEERE & CO,DE,Common,51917,1000,4104000,636000,,,Hist,03/31/2006
PROCTER & GAMBLE Co,PG,Common,71038,2500,4094000,127000,,,Hist,03/31/2006
"CISCO SYSTEMS, INC.",CSCO,Common,179307,-3000,3886000,765000,,,Hist,03/31/2006
HEINEKEN NV /ADR/,HINKY,Common,204796,97273,3881000,484000,,,Hist,03/31/2006
MCCORMICK & CO INC,MKC,Common,114050,-19800,3862000,-277000,,,Hist,03/31/2006
MICROSOFT CORP,MSFT,Common,140632,-5700,3827000,0,,,Hist,03/31/2006
TAMEDIA AG,,Common,38030,480,3795000,192000,,,Hist,03/31/2006
BIC CORP,BICEF,Common,52740,0,3548000,413000,,,Hist,03/31/2006
PFIZER INC,PFE,Common,138676,4947,3456000,337000,,,Hist,03/31/2006
DOVER Corp,DOV,Common,65690,0,3190000,530000,,,Hist,03/31/2006
CARLISLE COMPANIES INC,CSL,Common,37919,-1000,3102000,411000,,,Hist,03/31/2006
KINGSPAN GROUP PLC,KGSPF,Common,201750,194000,3087000,2989000,,,Hist,03/31/2006
MERCURY GENERAL CORP,MCY,Common,55250,-7130,3033000,-599000,,,Hist,03/31/2006
LEUCADIA NATIONAL CORP,LUK,Common,48643,0,2902000,593000,,,Hist,03/31/2006
AMERICAN TOWER CORP /MA/,AMT,Common,90500,0,2744000,291000,,,Hist,03/31/2006
AMERICAN EXPRESS CO,AXP,Common,49397,-14775,2596000,-706000,,,Hist,03/31/2006
WAUSAU PAPER CORP.,WPP,Common,215864,0,2593000,262000,,,Hist,03/31/2006
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,30513,-3200,2516000,-255000,,,Hist,03/31/2006
WAL MART STORES INC,WMT,Common,52348,16775,2473000,808000,,,Hist,03/31/2006
BENFIELD GROUP LTD,BFLDF,Common,368250,291235,2412000,1936000,,,Hist,03/31/2006
TJX COMPANIES INC /DE/,TJX,Common,89861,0,2230000,143000,,,Hist,03/31/2006
NORGES HANDELS OG SJOF,,Common,17172,0,2229000,55000,,,Hist,03/31/2006
MEDIMMUNE INC /DE,MEDI,Common,60000,-38000,2195000,-1237000,,,Hist,03/31/2006
HEARTLAND EXPRESS INC,HTLD,Common,99400,300,2166000,155000,,,Hist,03/31/2006
"LEE ENTERPRISES, INC",LEE,Common,61635,3875,2052000,-80000,,,Hist,03/31/2006
MELLON FINANCIAL CORP,MEL,Common,55652,-8220,1981000,-207000,,,Hist,03/31/2006
MURPHY OIL CORP /DE,MUR,Common,37800,-3000,1883000,-320000,,,Hist,03/31/2006
BP PLC,BP,Common,26583,4083,1833000,1565000,,,Hist,03/31/2006
VORNADO REALTY TRUST,VNO,SH BEN INT,19000,-3000,1824000,-12000,,,Hist,03/31/2006
ROSS STORES INC,ROST,Common,60000,-57000,1751000,-1630000,,,Hist,03/31/2006
MOHAWK INDUSTRIES INC,MHK,Common,21100,0,1703000,-132000,,,Hist,03/31/2006
CHEVRON CORP,CVX,Common,28628,-1700,1660000,-62000,,,Hist,03/31/2006
COCA COLA CO,KO,Common,38324,-11635,1605000,-409000,,,Hist,03/31/2006
CONOCOPHILLIPS,COP,Common,24467,-1273,1545000,47000,,,Hist,03/31/2006
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,0,1533000,-71000,,,Hist,03/31/2006
CADBURY PUBLIC LTD CO,CSG,ADR,36250,-1500,1450000,81000,,,Hist,03/31/2006
FIFTH THIRD BANCORP,FITB,Common,36825,-6500,1449000,-185000,,,Hist,03/31/2006
FULTON FINANCIAL CORP,FULT,Common,75106,-3346,1291000,-90000,,,Hist,03/31/2006
MCDONALDS CORP,MCD,Common,37328,-34400,1283000,-1136000,,,Hist,03/31/2006
GENERAL DYNAMICS CORP,GD,Common,19800,9900,1267000,138000,,,Hist,03/31/2006
ST JOE CO,JOE,Common,20000,0,1257000,-87000,,,Hist,03/31/2006
APTARGROUP INC,ATR,Common,22359,-300,1235000,52000,,,Hist,03/31/2006
MATTEL INC /DE/,MAT,Common,65297,-1600,1184000,126000,,,Hist,03/31/2006
SUNCOR ENERGY INC,SU,Common,14700,0,1132000,204000,,,Hist,03/31/2006
"Spok Holdings, Inc",USMO,Common,38735,38735,1103000,1103000,,,Hist,03/31/2006
LEXINGTON REALTY TRUST,LXP,Common,51500,-500,1074000,-34000,,,Hist,03/31/2006
TIME WARNER INC.,TWX,Common,57458,17150,965000,262000,,,Hist,03/31/2006
AES CORP,AES,Common,54000,0,921000,66000,,,Hist,03/31/2006
COMCAST CORP,CMCSA,Common,33486,-10105,876000,-254000,,,Hist,03/31/2006
Walt Disney Co,DIS,Common,30931,-6700,863000,-39000,,,Hist,03/31/2006
AUTOMATIC DATA PROCESSING INC,ADP,Common,18400,-1700,841000,-82000,,,Hist,03/31/2006
ALBERTSONS INC,,Common,31750,0,815000,137000,,,Hist,03/31/2006
COSTCO WHOLESALE CORP /NEW,COST,Common,14425,-525,781000,41000,,,Hist,03/31/2006
MERCK SHARP & DOHME CORP.,MRK,Common,20895,109,736000,75000,,,Hist,03/31/2006
SCHLUMBERGER LIMITED/NV,SLB,Common,5500,0,696000,162000,,,Hist,03/31/2006
RECKITT BENCKISER GROUP PLC,RBGPF,Common,19500,-1750,687000,-14000,,,Hist,03/31/2006
Royal Dutch Shell plc,RDS.B,ADR,10079,1048,657000,74000,,,Hist,03/31/2006
HARTE HANKS INC,HHS,Common,23750,0,650000,23000,,,Hist,03/31/2006
WALGREEN CO,WAG,Common,14926,-100,644000,-21000,,,Hist,03/31/2006
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,9460,-200,637000,40000,,,Hist,03/31/2006
LILLY ELI & CO,LLY,Common,11300,-2100,625000,-133000,,,Hist,03/31/2006
Nielsen CO,,Common,18900,-3893,616000,-139000,,,Hist,03/31/2006
ROCHE HOLDING LTD,RHHBY,Common,4050,-450,603000,-71000,,,Hist,03/31/2006
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,12500,0,600000,57000,,,Hist,03/31/2006
DISH Network CORP,DISH,Common,20000,0,597000,53000,,,Hist,03/31/2006
MONSANTO CO /NEW/,MON,Common,6992,-517,593000,11000,,,Hist,03/31/2006
STAPLES INC,SPLS,Common,22887,7800,584000,241000,,,Hist,03/31/2006
WYETH,WYE,Common,11982,-1100,581000,-22000,,,Hist,03/31/2006
"TRAVELERS COMPANIES, INC.",TRV,Common,13834,-1857,578000,-123000,,,Hist,03/31/2006
LEVEL 3 COMMUNICATIONS INC,LVLT,Common,100,0,518000,517649,,,Hist,03/31/2006
PERNOD RICARD S A /FI,PDRDF,Common,10388,0,499000,47000,,,Hist,03/31/2006
EQUIFAX INC,EFX,Common,13240,-700,493000,-37000,,,Hist,03/31/2006
PIONEER NATURAL RESOURCES CO,PXD,Common,11000,700,487000,-41000,,,Hist,03/31/2006
LINDT & SPRUENGLI AG-REG,LDSRF,Common,25,5,486000,153000,,,Hist,03/31/2006
ANGLO AMERICAN PLC,AAUK,Common,12500,2500,482000,183000,,,Hist,03/31/2006
DAILY MAIL & GEN TST-A,DMGT,Common,38943,-18557,470000,-309000,,,Hist,03/31/2006
JACOBS ENGINEERING GROUP INC /DE/,JEC,Common,5000,0,434000,95000,,,Hist,03/31/2006
BB&T CORP,BBT,Common,10845,-5,425000,-30000,,,Hist,03/31/2006
BELO CORP,BLC,COM SER A,21250,-29000,422000,-654000,,,Hist,03/31/2006
S&P Global Inc.,MHP,Common,7250,0,418000,44000,,,Hist,03/31/2006
NOKIA CORP,NOK,SPONSORED ADR,19765,750,410000,62000,,,Hist,03/31/2006
AVISHUSET DAGBLADET,,PFD,3939,0,409000,27000,,,Hist,03/31/2006
TEXAS INSTRUMENTS INC,TXN,Common,12600,12000,409000,390000,,,Hist,03/31/2006
"HCA Holdings, Inc.",HCA,Common,8900,-4938,408000,-291000,,,Hist,03/31/2006
NATIONAL CITY CORP,NCC,Common,11100,-8500,387000,-271000,,,Hist,03/31/2006
A P MOLLER-MAERSK A/S,AMKAF,Common,45,20,383000,132000,,,Hist,03/31/2006
NEUE ZUERCHER ZEITUNG,,Common,6,0,368000,42000,,,Hist,03/31/2006
BAT INDUSTRIES PLC /FI,BTI,Common,7500,0,365000,27000,,,Hist,03/31/2006
PARTRIDGE FINE ART,,Common,494601,0,361000,-10000,,,Hist,03/31/2006
FIRST DATA CORP,FDC,Common,7650,-1000,358000,-14000,,,Hist,03/31/2006
TOTAL S.A.,TOT,Common,2700,-1050,356000,-211000,,,Hist,03/31/2006
"WESCO FINANCIAL, LLC",WSC,Common,866,-75,346000,-16000,,,Hist,03/31/2006
NEXTERA ENERGY INC,FPL,Common,8400,-600,337000,-37000,,,Hist,03/31/2006
CANON INC,CAJ,Common,5000,-1000,332000,-19000,,,Hist,03/31/2006
AMERIPRISE FINANCIAL INC,AMP,Common,7283,-5290,328000,-187000,,,Hist,03/31/2006
DUPONT E I DE NEMOURS & CO,DD,Common,7527,-50,318000,-4000,,,Hist,03/31/2006
NEW YORK TIMES CO,NYT,CL A,12500,-4650,316000,-138000,,,Hist,03/31/2006
AMGEN INC,AMGN,Common,4325,-3850,315000,-330000,,,Hist,03/31/2006
HOME DEPOT INC,HD,Common,7276,-1900,308000,-63000,,,Hist,03/31/2006
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,11798,0,304000,25000,,,Hist,03/31/2006
AES CORP,AES/PC,Common,6500,0,303000,14000,,,Hist,03/31/2006
EOG RESOURCES INC,EOG,Common,4000,-2000,288000,-152000,,,Hist,03/31/2006
ManpowerGroup Inc.,MAN,Common,4950,0,283000,53000,,,Hist,03/31/2006
NORTHERN TRUST CORP,NTRS,Common,5350,0,281000,4000,,,Hist,03/31/2006
ARCTIC CAT INC,ACAT,Common,11550,0,278000,41000,,,Hist,03/31/2006
KAO CORP,KCRPY,Common,10500,-5000,277000,-105000,,,Hist,03/31/2006
ALLEGHANY CORP /DE,Y,Common,954,-96,276000,-22000,,,Hist,03/31/2006
VALUE LINE INC,VALU,Common,7200,0,266000,12000,,,Hist,03/31/2006
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,8850,400,260000,-8000,,,Hist,03/31/2006
MEDTRONIC INC,MDT,Common,5000,-150,254000,-42000,,,Hist,03/31/2006
COMMUNITY BANKS INC /PA/,CMTY,Common,9347,445,253000,4000,,,Hist,03/31/2006
ALLSTATE CORP,ALL,Common,4800,0,250000,-10000,,,Hist,03/31/2006
Arconic Inc.,AA,Common,8184,-200,250000,2000,,,Hist,03/31/2006
HERSHEY CO,HSY,Common,4720,0,247000,-14000,,,Hist,03/31/2006
GROUPE DANONE,DANOY,Common,2000,0,246000,37000,,,Hist,03/31/2006
M&T BANK CORP,MTB,Common,2099,0,240000,11000,,,Hist,03/31/2006
SMITHFIELD FOODS INC,SFD,Common,8100,0,238000,-10000,,,Hist,03/31/2006
VALASSIS COMMUNICATIONS INC,VCI,Common,8000,-1500,235000,-41000,,,Hist,03/31/2006
"Fidelity National Information Services, Inc.",FIS,Common,5750,5750,233000,233000,,,Hist,03/31/2006
LOWES COMPANIES INC,LOW,Common,3600,-500,232000,-41000,,,Hist,03/31/2006
BP PLC,BP,SPONSORED ADR,20000,-39183,230000,-2365000,,,Hist,03/31/2006
TIFFANY & CO,TIF,Common,6050,1000,227000,34000,,,Hist,03/31/2006
SCHULMAN A INC,SHLM,Common,8999,0,223000,29000,,,Hist,03/31/2006
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,2500,-18950,216000,-1232000,,,Hist,03/31/2006
TARGET CORP,TGT,Common,4100,-4100,213000,-238000,,,Hist,03/31/2006
Unum Group,UNM,Common,10400,0,213000,-24000,,,Hist,03/31/2006
KIMBERLY CLARK CORP,KMB,Common,3500,-743,202000,-51000,,,Hist,03/31/2006
"Anthem, Inc.",WLP,Common,2590,386,201000,25000,,,Hist,03/31/2006
HEALTHSOUTH CORP,HLS,Common,39881,0,199000,4000,,,Hist,03/31/2006
TOTAL S.A.,TOT,Common,750,0,198000,-8000,,,Hist,03/31/2006
PIMCO FUNDS,PTTAX,MUTUAL,19033,19033,197000,197000,,,Hist,03/31/2006
TOYOTA MOTOR CORP,7203,Common,3500,-1500,192000,-67000,,,Hist,03/31/2006
BRISTOL MYERS SQUIBB CO,BMY,Common,7600,-5000,187000,-103000,,,Hist,03/31/2006
BELLSOUTH CORP,BLS,Common,5332,0,185000,41000,,,Hist,03/31/2006
TORCHMARK CORP,TMK,Common,3200,0,183000,5000,,,Hist,03/31/2006
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,3500,-250,181000,8000,,,Hist,03/31/2006
ARMSTRONG HOLDINGS INC /PA/,ACKH,Common,250483,250000,175000,174000,,,Hist,03/31/2006
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,10050,900,167000,24000,,,Hist,03/31/2006
NEWMONT MINING CORP /DE/,NEM,Common,3200,0,166000,-5000,,,Hist,03/31/2006
VECTREN CORP,VVC,Common,6216,0,164000,-5000,,,Hist,03/31/2006
WRIGLEY WM JR CO,WWY,Common,2570,0,164000,-7000,,,Hist,03/31/2006
3i GROUP PLC,TGOPF,Common,10000,0,164000,18000,,,Hist,03/31/2006
SYNGENTA AG,SYT,Common,1150,-350,162000,4000,,,Hist,03/31/2006
YORK WATER CO,YORW,Common,6080,0,160000,3000,,,Hist,03/31/2006
INTEL CORP,INTC,Common,7860,-11000,153000,-318000,,,Hist,03/31/2006
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,7820,0,143000,-27000,,,Hist,03/31/2006
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,10000,-2000,136000,4000,,,Hist,03/31/2006
Chubb Ltd,ACE,Common,2500,-500,130000,-30000,,,Hist,03/31/2006
PROLOGIS,PLD,SH BEN INT,2337,0,125000,16000,,,Hist,03/31/2006
SYSCO CORP,SYY,Common,3875,-825,124000,-22000,,,Hist,03/31/2006
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,25500,-5000,124000,5000,,,Hist,03/31/2006
BARRY CALLEBAUT AG,BYCBF,Common,300,0,124000,26000,,,Hist,03/31/2006
KELLOGG CO,K,Common,2800,-450,123000,-17000,,,Hist,03/31/2006
AT&T CORP,T,Common,4539,0,123000,12000,,,Hist,03/31/2006
FEDEX CORP,FDX,Common,1040,-188,117000,-10000,,,Hist,03/31/2006
BURNHAM CORP,BURCA,Common,5582,0,117000,-3000,,,Hist,03/31/2006
BJ SERVICES CO LLC,BJS,Common,3200,0,111000,-6000,,,Hist,03/31/2006
CAMPBELL SOUP CO,CPB,Common,3300,0,107000,9000,,,Hist,03/31/2006
WMIH CORP.,WM,Common,2500,0,107000,-2000,,,Hist,03/31/2006
STERLING FINANCIAL CORP /PA/,SLFI,Common,4921,0,107000,10000,,,Hist,03/31/2006
MUENCHENER RUECKVERSICHERUNGS,,Common,750,-350,107000,-42000,,,Hist,03/31/2006
NOBLE ENERGY INC,NBL,Common,2400,0,105000,8000,,,Hist,03/31/2006
JPMORGAN CHASE & CO,JPM,Common,2455,-100,102000,1000,,,Hist,03/31/2006
ENCORE WIRE CORP,WIRE,Common,3000,-19500,102000,-410000,,,Hist,03/31/2006
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,7000,0,101000,27000,,,Hist,03/31/2006
HESS BAKKEN INVESTMENTS I Corp,AEZ,Common,23200,13200,100000,-50700000,,,Hist,03/31/2006
PRAXAIR INC,PX,Common,1800,-1000,99000,-49000,,,Hist,03/31/2006
PETROCHINA CO LTD,PTR,SPONSORED ADR,935,-1475,98000,-103000,,,Hist,03/31/2006
MYLAN INC.,MYL,Common,4125,0,97000,15000,,,Hist,03/31/2006
ILLINOIS TOOL WORKS INC,ITW,Common,1000,-200,96000,-10000,,,Hist,03/31/2006
VERIZON COMMUNICATIONS INC,VZ,Common,2730,0,93000,11000,,,Hist,03/31/2006
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,1000,0,93000,13000,,,Hist,03/31/2006
CABLEVISION SYSTEMS CORP /NY,CVC,Common,3500,0,93000,11000,,,Hist,03/31/2006
NATIONAL PENN BANCSHARES INC,NPBC,Common,4378,0,93000,10000,,,Hist,03/31/2006
Kraft Heinz Foods Co,HNZ,Common,2400,-300,91000,0,,,Hist,03/31/2006
CVS HEALTH Corp,CVS,Common,3000,-1000,90000,-16000,,,Hist,03/31/2006
HP INC,HPQ,Common,2600,-1400,86000,-29000,,,Hist,03/31/2006
ANADARKO PETROLEUM CORP,APC,Common,836,0,84000,5000,,,Hist,03/31/2006
FASTENAL CO,FAST,Common,1750,-150,83000,9000,,,Hist,03/31/2006
FIDELITY NATIONAL FINANCIAL INC /DE/,FNF,Common,2336,0,83000,-3000,,,Hist,03/31/2006
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,30000,15000,79000,-3000,,,Hist,03/31/2006
CORNING INC /NY,GLW,Common,2900,0,78000,21000,,,Hist,03/31/2006
SCHWAB CHARLES CORP,SCHW,Common,4350,0,75000,11000,,,Hist,03/31/2006
"MONSTER WORLDWIDE, INC.",MNST,Common,1500,0,75000,14000,,,Hist,03/31/2006
BLACKROCK MUNIHOLDINGS INVESTMENT QUALITY FUND,MFL,Common,5211,0,74000,-2000,,,Hist,03/31/2006
MGI PHARMA INC,MOGN,Common,4100,0,72000,2000,,,Hist,03/31/2006
ESTEE LAUDER COMPANIES INC,EL,Common,1900,1900,71000,71000,,,Hist,03/31/2006
MORGAN STANLEY,MS,Common,1113,0,70000,7000,,,Hist,03/31/2006
GALLAHER GROUP PLC,,SPONSORED ADR,1200,0,70000,-2000,,,Hist,03/31/2006
TigerLogic CORP,RDTA,Common,25000,5000,68000,-2000,,,Hist,03/31/2006
CHUBB CORP,CB,Common,700,-75,67000,-9000,,,Hist,03/31/2006
MICROPORE INC,,PFD,3200,0,67000,0,,,Hist,03/31/2006
STEPAN CO,SCL,Common,2284,0,67000,6000,,,Hist,03/31/2006
EDIPRESSE S A - BEARER,EPSSF,Common,150,0,66000,5000,,,Hist,03/31/2006
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,0,65000,0,,,Hist,03/31/2006
3M CO,MMM,Common,860,-500,65000,-40000,,,Hist,03/31/2006
PITNEY BOWES INC /DE/,PBI,Common,1440,0,62000,1000,,,Hist,03/31/2006
JAMES HALSTEAD PLC,HLSJF,Common,10000,5000,62000,1000,,,Hist,03/31/2006
US GLOBAL INVESTORS FUNDS,GROW,CL A,4000,0,62000,6000,,,Hist,03/31/2006
MARATHON OIL CORP,MRO,Common,800,-1600,61000,-85000,,,Hist,03/31/2006
EVERGREEN SELECT EQUITY TRUST,ESGIX,MUTUAL,2110,0,60000,1000,,,Hist,03/31/2006
SUNTRUST BANKS INC,STI,Common,825,0,60000,0,,,Hist,03/31/2006
MOLEX INC,MOLXA,CL A,2000,-250,59000,4000,,,Hist,03/31/2006
DEAN FOODS CO,DF,Common,1500,0,58000,2000,,,Hist,03/31/2006
FIRST CHESTER COUNTY CORP,FCEC,Common,2750,0,58000,5000,,,Hist,03/31/2006
LITMAN GREGORY FUNDS TRUST,MSEFX,MUTUAL,3622,226,58000,6000,,,Hist,03/31/2006
T. Rowe Price Equity Income Fund,PRFDX,MUTUAL,2115,0,57000,2000,,,Hist,03/31/2006
TRIBUNE MEDIA CO,TRB,Common,2000,-1710,55000,-57000,,,Hist,03/31/2006
Energy Future Holdings Corp /TX/,TXU,Common,1220,0,55000,-6000,,,Hist,03/31/2006
HARLEY DAVIDSON INC,HOG,Common,1055,0,55000,1000,,,Hist,03/31/2006
AVON PRODUCTS INC,AVP,Common,1735,-3083,54000,-84000,,,Hist,03/31/2006
WHOLE FOODS MARKET INC,WFM,Common,800,0,53000,-9000,,,Hist,03/31/2006
KROGER CO,KR,Common,2500,0,51000,4000,,,Hist,03/31/2006
ESCO TECHNOLOGIES INC,ESE,Common,1000,0,51000,7000,,,Hist,03/31/2006
COUSINS PROPERTIES INC,CUZ,Common,1500,0,50000,8000,,,Hist,03/31/2006
PPL Corp,PPL,Common,1700,0,50000,0,,,Hist,03/31/2006
COMMONWEALTH TELEPHONE ENTERPRISES INC /NEW/,CTCO,Common,1440,0,50000,1000,,,Hist,03/31/2006
HUNTER DOUGLAS NV /FI,HDUGF,Common,700,0,47000,9000,,,Hist,03/31/2006
Viacom Inc.,VIA.B,Common,1200,1200,47000,47000,,,Hist,03/31/2006
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,1323,0,45000,6000,,,Hist,03/31/2006
IAC/INTERACTIVECORP,IACI,Common,1500,0,44000,2000,,,Hist,03/31/2006
HEINEKEN NV /ADR/,HINKY,Common,1125,0,43000,7000,,,Hist,03/31/2006
LONGLEAF PARTNERS FUNDS TRUST,LLPFX,MUTUAL,1259,107,43000,7000,,,Hist,03/31/2006
EP MEDSYSTEMS INC,EPMD,Common,15000,0,41000,-3000,,,Hist,03/31/2006
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,41000,8000,,,Hist,03/31/2006
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,125,0,41000,0,,,Hist,03/31/2006
AQUILA INC,ILA,Common,10000,10000,40000,40000,,,Hist,03/31/2006
"WILEY JOHN & SONS, INC.",JW.A,CL A,1050,0,40000,-1000,,,Hist,03/31/2006
AMBAC FINANCIAL GROUP INC,ABK,Common,500,0,40000,1000,,,Hist,03/31/2006
PARKER HANNIFIN CORP,PH,Common,500,0,40000,7000,,,Hist,03/31/2006
