Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,84500,51000,3646000,2054000,0.17,,Hist,06/30/2010
AMERICAN TOWER CORP /MA/,AMT,Common,75835,-25,3375000,143000,0.16,,Hist,06/30/2010
COCA COLA CO,KO,Common,60676,24945,3041000,1076000,0.14,,Hist,06/30/2010
Royal Dutch Shell plc,RDS.A,SPONS ADR A,57844,-1095,2905000,-505000,0.14,,Hist,06/30/2010
PRAXAIR INC,PX,Common,37175,30500,2825000,2271000,0.13,,Hist,06/30/2010
PROGRESSIVE CORP/OH/,PGR,Common,149914,-10800,2806000,-262000,0.13,,Hist,06/30/2010
LEUCADIA NATIONAL CORP,LUK,Common,130386,4600,2544000,-577000,0.12,,Hist,06/30/2010
CARLISLE COMPANIES INC,CSL,Common,64738,-1000,2339000,-166000,0.11,,Hist,06/30/2010
DEVON ENERGY CORP/DE,DVN,Common,30000,0,1828000,-105000,0.09,,Hist,06/30/2010
CONOCOPHILLIPS,COP,Common,33979,-25,1668000,-72000,0.08,,Hist,06/30/2010
DOVER Corp,DOV,Common,37350,-400,1561000,-204000,0.07,,Hist,06/30/2010
ENCANA CORP,ECA,Common,50000,0,1517000,-35000,0.07,,Hist,06/30/2010
COSTCO WHOLESALE CORP /NEW,COST,Common,26650,500,1461000,-100000,0.07,,Hist,06/30/2010
Vulcan Materials CO,VMC,Common,32575,-16400,1428000,-886000,0.07,,Hist,06/30/2010
"CISCO SYSTEMS, INC.",CSCO,Common,66450,-1300,1416000,-348000,0.07,,Hist,06/30/2010
CENOVUS ENERGY INC.,CVE,Common,50000,0,1290000,-21000,0.06,,Hist,06/30/2010
WAL MART STORES INC,WMT,Common,25222,-521,1212000,-219000,0.06,,Hist,06/30/2010
FULTON FINANCIAL CORP,FULT,Common,112182,0,1083000,-61000,0.05,,Hist,06/30/2010
JOHNSON & JOHNSON,JNJ,Common,17971,-350,1061000,-134000,0.05,,Hist,06/30/2010
MESA ROYALTY TRUST/TX,MTR,Common,21000,0,964000,92000,0.05,,Hist,06/30/2010
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,7460,2009,921000,222000,0.04,,Hist,06/30/2010
EATON VANCE SENIOR INCOME TRUST,EVF,Common,121609,9,806000,-34000,0.04,,Hist,06/30/2010
JPMORGAN CHASE & CO,JPM,Common,20300,-5000,743000,-389000,0.03,,Hist,06/30/2010
VORNADO REALTY TRUST,VNO,SH BEN INT,10000,-7612,730000,-603000,0.03,,Hist,06/30/2010
PRECISION CASTPARTS CORP,PCP,Common,6900,4500,710000,406000,0.03,0.00,Hist,06/30/2010
COMCAST CORP,CMCSA,Common,40061,-2150,696000,-99000,0.03,,Hist,06/30/2010
APTARGROUP INC,ATR,Common,17984,-3000,680000,-146000,0.03,,Hist,06/30/2010
BB&T CORP,BBT,Common,25150,0,662000,-153000,0.03,,Hist,06/30/2010
MCDONALDS CORP,MCD,Common,9425,-200,621000,-21000,0.03,,Hist,06/30/2010
HEARTLAND EXPRESS INC,HTLD,Common,42061,-7465,611000,-206000,0.03,,Hist,06/30/2010
MATTEL INC /DE/,MAT,Common,28750,0,608000,-46000,0.03,,Hist,06/30/2010
3M CO,MMM,Common,7650,-2150,604000,-215000,0.03,,Hist,06/30/2010
DUPONT E I DE NEMOURS & CO,DD,Common,17118,42,592000,-44000,0.03,,Hist,06/30/2010
DEERE & CO,DE,Common,10325,0,575000,-39000,0.03,,Hist,06/30/2010
GENERAL DYNAMICS CORP,GD,Common,9750,0,571000,-182000,0.03,,Hist,06/30/2010
Walt Disney Co,DIS,Common,17600,0,554000,-60000,0.03,,Hist,06/30/2010
SCHLUMBERGER LIMITED/NV,SLB,Common,10000,-300,553000,-101000,0.03,,Hist,06/30/2010
PIONEER NATURAL RESOURCES CO,PXD,Common,8700,-2700,517000,-125000,0.02,,Hist,06/30/2010
"Mondelez International, Inc.",KFT,Common,17961,101,503000,-37000,0.02,,Hist,06/30/2010
BANK OF AMERICA CORP /DE/,BAC,Common,19790,-3000,284000,-123000,0.01,,Hist,06/30/2010
GENERAL ELECTRIC CO,GE,Common,19520,1459,281000,-48000,0.01,,Hist,06/30/2010
BP PLC,BP,SPONSORED ADR,9311,-2645,269000,-413000,0.01,,Hist,06/30/2010
"Merck & Co., Inc.",MRK,COM,7686,-1150,269000,-61000,0.01,,Hist,06/30/2010
AES CORP,AES,Common,28400,-29000,262000,-369000,0.01,,Hist,06/30/2010
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,4574,0,258000,-15000,0.01,,Hist,06/30/2010
SCOTTS MIRACLE-GRO CO,SMG,CL A,5675,0,252000,-11000,0.01,,Hist,06/30/2010
TIME WARNER INC.,TWX,COM,8489,0,245000,-20000,0.01,,Hist,06/30/2010
NORTHERN TRUST CORP,NTRS,Common,5000,0,234000,-42000,0.01,,Hist,06/30/2010
AT&T CORP,T,Common,9128,-200,221000,-20000,0.01,,Hist,06/30/2010
"SWISS HELVETIA FUND, INC.",SWZ,Common,20000,0,213000,-23000,0.01,,Hist,06/30/2010
Unum Group,UNM,Common,9250,0,201000,-28000,0.01,,Hist,06/30/2010
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,19581,0,163000,-29000,0.01,,Hist,06/30/2010
LEXINGTON REALTY TRUST,LXP,Common,23957,-4614,144000,-42000,0.01,,Hist,06/30/2010
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,18000,0,64000,-28000,0.00,,Hist,06/30/2010
TigerLogic CORP,TIGR,COM,10000,-10000,45000,-20000,0.00,,Hist,06/30/2010
