Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
CARLISLE COMPANIES INC,CSL,Common,69338,0,2351000,684000,0.12,,Hist,09/30/2009
AMERICAN EXPRESS CO,AXP,Common,67225,-25,2279000,716000,0.12,,Hist,09/30/2009
DEVON ENERGY CORP/DE,DVN,Common,30000,0,2020000,385000,0.10,,Hist,09/30/2009
"Mondelez International, Inc.",KFT,Common,66225,-25501,1740000,-584000,0.09,,Hist,09/30/2009
COCA COLA CO,KO,Common,30206,1652,1622000,252000,0.08,,Hist,09/30/2009
DOVER Corp,DOV,Common,40550,-200,1572000,224000,0.08,,Hist,09/30/2009
JPMORGAN CHASE & CO,JPM,Common,30000,0,1315000,292000,0.07,,Hist,09/30/2009
WAL MART STORES INC,WMT,Common,25743,-18850,1264000,-896000,0.07,,Hist,09/30/2009
VORNADO REALTY TRUST,VNO,SH BEN INT,17549,76,1130000,343000,0.06,,Hist,09/30/2009
E.W. SCRIPPS Co,SSP,Common Stock,148332,-58219,1112000,680000,0.06,,Hist,09/30/2009
COSTCO WHOLESALE CORP /NEW,COST,Common,19075,1225,1075000,258000,0.06,,Hist,09/30/2009
PFIZER INC,PFE,Common,57700,-1500,955000,67000,0.05,,Hist,09/30/2009
CONOCOPHILLIPS,COP,Common,20804,-20134,940000,-782000,0.05,,Hist,09/30/2009
GENERAL DYNAMICS CORP,GD,Common,14400,0,930000,132000,0.05,,Hist,09/30/2009
HEARTLAND EXPRESS INC,HTLD,Common,64258,-1000,925000,-36000,0.05,,Hist,09/30/2009
APTARGROUP INC,ATR,Common,24584,-800,918000,61000,0.05,,Hist,09/30/2009
AES CORP,AES,Common,58300,0,864000,187000,0.04,,Hist,09/30/2009
COMCAST CORP,CMCSA,Common,51011,1250,861000,141000,0.04,,Hist,09/30/2009
FULTON FINANCIAL CORP,FULT,Common,112182,-49378,830000,-8000,0.04,,Hist,09/30/2009
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,6501,-2475,778000,-159000,0.04,,Hist,09/30/2009
3M CO,MMM,Common,10300,0,760000,141000,0.04,,Hist,09/30/2009
MATTEL INC /DE/,MAT,Common,39500,0,729000,95000,0.04,,Hist,09/30/2009
MCDONALDS CORP,MCD,Common,12575,0,718000,-5000,0.04,,Hist,09/30/2009
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,21000,0,713000,149000,0.04,,Hist,09/30/2009
SCHLUMBERGER LIMITED/NV,SLB,Common,11225,0,669000,62000,0.03,,Hist,09/30/2009
BP PLC,BP,SPONSORED ADR,11177,-632,595000,32000,0.03,,Hist,09/30/2009
Walt Disney Co,DIS,Common,21100,1500,579000,122000,0.03,,Hist,09/30/2009
DEERE & CO,DE,Common,11125,0,477000,33000,0.02,,Hist,09/30/2009
GENERAL ELECTRIC CO,GE,Common,27561,-57197,453000,-540000,0.02,,Hist,09/30/2009
PIONEER NATURAL RESOURCES CO,PXD,Common,11600,200,421000,130000,0.02,,Hist,09/30/2009
MONSANTO CO /NEW/,MON,Common,5100,0,395000,16000,0.02,,Hist,09/30/2009
BANK OF AMERICA CORP /DE/,BAC,Common,22790,0,386000,85000,0.02,,Hist,09/30/2009
AES CORP,AES/PC,Common,7000,0,308000,9000,0.02,,Hist,09/30/2009
CADBURY PUBLIC LTD CO,CBY,COM,5889,5889,302000,302000,0.02,,Hist,09/30/2009
NORTHERN TRUST CORP,NTRS,Common,5000,0,291000,23000,0.02,,Hist,09/30/2009
Royal Dutch Shell plc,RDS.B,ADR,4912,0,274000,24000,0.01,,Hist,09/30/2009
NEXTERA ENERGY INC,FPL,Common,4800,-500,265000,-36000,0.01,,Hist,09/30/2009
AT&T CORP,T,Common,9328,-244,252000,14000,0.01,,Hist,09/30/2009
TIME WARNER INC.,TWX,COM,8489,-100,244000,28000,0.01,,Hist,09/30/2009
SCOTTS MIRACLE-GRO CO,SMG,CL A,5675,5675,244000,244000,0.01,,Hist,09/30/2009
MERCK SHARP & DOHME CORP.,MRK,Common,7086,-500,224000,12000,0.01,,Hist,09/30/2009
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,4581,-7000,223000,-226000,0.01,,Hist,09/30/2009
WYETH,WYE,Common,4300,-500,209000,-9000,0.01,,Hist,09/30/2009
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,4750,4750,208000,208000,0.01,,Hist,09/30/2009
LEXINGTON REALTY TRUST,LXP,Common,37466,-2640,191000,55000,0.01,,Hist,09/30/2009
HARTE HANKS INC,HHS,Common,10000,0,138000,45000,0.01,,Hist,09/30/2009
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,19581,-18581,115000,-72000,0.01,,Hist,09/30/2009
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,17500,-500,78000,10000,0.00,,Hist,09/30/2009
POZEN INC /NC,POZN,Common,10000,0,74000,-3000,0.00,,Hist,09/30/2009
TigerLogic CORP,TIGR,COM,20000,0,45000,-4000,0.00,,Hist,09/30/2009
MCCLATCHY CO,MNI,CL A,10104,-22000,26000,10000,0.00,,Hist,09/30/2009
BB&T CORP,BBT,Common,0,-15150,0,-333000,0.00,0.00,Hist,09/30/2009
DUPONT E I DE NEMOURS & CO,DD,Common,0,-17076,0,-437000,0.00,0.00,Hist,09/30/2009
"SWISS HELVETIA FUND, INC.",SWZ,Common,0,-20000,0,-193000,0.00,0.00,Hist,09/30/2009
"SUN MICROSYSTEMS, INC.",JAVA,Common,0,-49300,0,-455000,0.00,0.00,Hist,09/30/2009
