Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
J M SMUCKER Co,SJM,Common,506,506,37000,37000,0.00,0.00,Hist,09/30/2011
Bank of New York Mellon Corp,BK,Common,2000,2000,37000,37000,0.00,,Hist,09/30/2011
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1547,1547,37000,37000,0.00,,Hist,09/30/2011
KELLOGG CO,K,Common,675,675,36000,36000,0.00,,Hist,09/30/2011
INTEL CORP,INTC,Common,1710,1710,36000,36000,0.00,,Hist,09/30/2011
PFIZER INC,PFE,Common,1900,-55800,34000,-921000,0.00,,Hist,09/30/2011
BOEING CO,BA,Common,550,550,33000,33000,0.00,,Hist,09/30/2011
HERSHEY CO,HSY,Common,555,555,33000,33000,0.00,,Hist,09/30/2011
NATIONAL PENN BANCSHARES INC,NPBC,Common,4644,4644,33000,33000,0.00,,Hist,09/30/2011
THOMSON REUTERS CORP /CAN/,TOC,Common,1200,1200,32000,32000,0.00,,Hist,09/30/2011
MEDCO HEALTH SOLUTIONS INC,MHS,Common,682,682,32000,32000,0.00,,Hist,09/30/2011
RALCORP HOLDINGS INC /MO,RAH,Common,418,418,32000,32000,0.00,0.00,Hist,09/30/2011
DENTSPLY SIRONA Inc.,XRAY,Common,1000,1000,31000,31000,0.00,,Hist,09/30/2011
MCKESSON CORP,MCK,Common,425,425,31000,31000,0.00,,Hist,09/30/2011
TIME WARNER INC.,TWX,COM,1049,1049,31000,31000,0.00,,Hist,09/30/2011
Kraft Heinz Foods Co,HNZ,Common,600,600,30000,30000,0.00,,Hist,09/30/2011
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,400,400,28000,28000,0.00,0.00,Hist,09/30/2011
"Hillenbrand, Inc.",HI,COM,1500,1500,28000,28000,0.00,0.00,Hist,09/30/2011
TigerLogic CORP,TIGR,COM,10000,0,27000,-14000,0.00,,Hist,09/30/2011
Royal Dutch Shell plc,RDS.B,ADR,437,-4400,27000,-241000,0.00,,Hist,09/30/2011
TARGET CORP,TGT,Common,549,549,27000,27000,0.00,,Hist,09/30/2011
FASTENAL CO,FAST,Common,800,800,27000,27000,0.00,,Hist,09/30/2011
CHURCH & DWIGHT CO INC /DE/,CHD,Common,600,600,27000,27000,0.00,0.00,Hist,09/30/2011
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,1200,-3550,26000,-182000,0.00,,Hist,09/30/2011
FREEPORT-MCMORAN INC,FCX,Common,850,850,26000,26000,0.00,,Hist,09/30/2011
MICROPORE INC,,PFD,2750,2750,25000,25000,0.00,,Hist,09/30/2011
LOCKHEED MARTIN CORP,LMT,Common,350,350,25000,25000,0.00,0.00,Hist,09/30/2011
HONEYWELL INTERNATIONAL INC,HON,Common,550,550,24000,24000,0.00,0.00,Hist,09/30/2011
DAILY MAIL & GEN TST-A,DMTGF,Common,4264,4264,24000,24000,0.00,,Hist,09/30/2011
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,1630,24000,24000,0.00,,Hist,09/30/2011
WHOLE FOODS MARKET INC,WFM,Common,375,375,24000,24000,0.00,0.00,Hist,09/30/2011
"Stock Yards Bancorp, Inc.",SYBT,COM STK,1271,1271,24000,24000,0.00,,Hist,09/30/2011
ManpowerGroup Inc.,MAN,Common,678,678,23000,23000,0.00,,Hist,09/30/2011
SIEMENS AKTIENGESELLSCHAFT,SI,Common,250,250,22000,22000,0.00,,Hist,09/30/2011
CORNING INC /NY,GLW,Common,1750,1750,22000,22000,0.00,,Hist,09/30/2011
COLGATE PALMOLIVE CO,CL,Common,250,250,22000,22000,0.00,,Hist,09/30/2011
CATERPILLAR INC,CAT,Common,275,275,20000,20000,0.00,,Hist,09/30/2011
APOLLO EDUCATION GROUP INC,APOL,Common,500,500,20000,20000,0.00,,Hist,09/30/2011
UNILEVER PLC,UL,SPON ADR NEW,600,600,19000,19000,0.00,,Hist,09/30/2011
GENERAL MILLS INC,GIS,Common,500,500,19000,19000,0.00,,Hist,09/30/2011
FEDEX CORP,FDX,Common,240,240,16000,16000,0.00,,Hist,09/30/2011
GLATFELTER P H CO,GLT,Common,1100,1100,15000,15000,0.00,,Hist,09/30/2011
FEDERATED INCOME SECURITIES TRUST,FUSGX,CL A,1887,1887,15000,15000,0.00,,Hist,09/30/2011
"Baidu, Inc.",BIDU,SPON ADR REP A,135,135,14000,14000,0.00,,Hist,09/30/2011
BURNHAM CORP,BURCA,Common,1000,1000,14000,14000,0.00,,Hist,09/30/2011
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,5500,-12500,13000,-51000,0.00,,Hist,09/30/2011
"Anthem, Inc.",WLP,Common,204,204,13000,13000,0.00,0.00,Hist,09/30/2011
Meritor Savings Bank,MSVP,Common,3000,3000,13000,13000,0.00,,Hist,09/30/2011
UNIZAN FINANCIAL CORP,UNPA,Common,105,105,12000,12000,0.00,,Hist,09/30/2011
ACNB CORP,ACNB,Common,881,881,12000,12000,0.00,,Hist,09/30/2011
Beam Suntory Inc.,FO,Common,200,200,11000,11000,0.00,,Hist,09/30/2011
PPL Corp,PPL,Common,400,400,11000,11000,0.00,,Hist,09/30/2011
HP INC,HPQ,Common,500,500,11000,11000,0.00,0.00,Hist,09/30/2011
LOWES COMPANIES INC,LOW,Common,550,550,11000,11000,0.00,,Hist,09/30/2011
Vale S.A.,VALE,Common,500,500,11000,11000,0.00,,Hist,09/30/2011
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,410,410,10000,10000,0.00,,Hist,09/30/2011
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,Common,625,-10975,10000,-149000,0.00,,Hist,09/30/2011
FORD MOTOR CO,F,Common,1000,1000,10000,10000,0.00,,Hist,09/30/2011
GENESEE & WYOMING INC,GWR,Common,225,225,10000,10000,0.00,,Hist,09/30/2011
IMPERIAL TOBACCO GROUP PLC,ITY,Common,150,150,10000,10000,0.00,,Hist,09/30/2011
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,125,-2000,9000,-212000,0.00,,Hist,09/30/2011
BANK OF MONTREAL /CAN/,BMO,Common,157,157,9000,9000,0.00,,Hist,09/30/2011
Tim Hortons Inc.,THI,Common,200,200,9000,9000,0.00,,Hist,09/30/2011
FEDERATED INCOME SECURITIES TRUST,CAPAX,A,1283,1283,9000,9000,0.00,,Hist,09/30/2011
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",TWC,COM STK,123,123,8000,8000,0.00,,Hist,09/30/2011
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,325,325,8000,8000,0.00,,Hist,09/30/2011
EMERSON ELECTRIC CO,EMR,Common,200,200,8000,8000,0.00,,Hist,09/30/2011
SCHULMAN A INC,SHLM,Common,467,467,8000,8000,0.00,,Hist,09/30/2011
TEGNA INC,GCI,Common,850,850,8000,8000,0.00,0.00,Hist,09/30/2011
BARRICK GOLD CORP,ABX,Common,165,165,8000,8000,0.00,,Hist,09/30/2011
ENTERGY CORP /DE/,ETR,Common,100,100,7000,7000,0.00,,Hist,09/30/2011
NOVARTIS AG,NVS,ADR,125,125,7000,7000,0.00,,Hist,09/30/2011
MCCLATCHY CO,MNI,CL A,5000,-5104,7000,-19000,0.00,,Hist,09/30/2011
BANK OF AMERICA CORP /DE/,BAC,Common,1000,1000,6000,6000,0.00,,Hist,09/30/2011
CHUBB CORP,CB,Common,100,100,6000,6000,0.00,,Hist,09/30/2011
AMGEN INC,AMGN,Common,100,100,5000,5000,0.00,,Hist,09/30/2011
MODINE MANUFACTURING CO,MOD,Common,600,600,5000,5000,0.00,,Hist,09/30/2011
"CONSTELLATION BRANDS, INC.",STZ,CL A,200,200,4000,4000,0.00,,Hist,09/30/2011
CINCINNATI FINANCIAL CORP,CINF,Common,150,150,4000,4000,0.00,,Hist,09/30/2011
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,225,225,4000,4000,0.00,,Hist,09/30/2011
ASSOCIATED BANC-CORP,ASB,Common,390,390,4000,4000,0.00,,Hist,09/30/2011
CHURCHILL DOWNS Inc,CHDN,Common,100,100,4000,4000,0.00,,Hist,09/30/2011
ALTABA INC.,YHOO,Common,200,200,3000,3000,0.00,0.00,Hist,09/30/2011
RENAISSANCERE HOLDINGS LTD,RNR,Common,40,40,3000,3000,0.00,,Hist,09/30/2011
RITE AID CORP,RAD,Common,3500,3500,3000,3000,0.00,,Hist,09/30/2011
HAIN CELESTIAL GROUP INC,HAIN,Common,100,100,3000,3000,0.00,0.00,Hist,09/30/2011
TIFFANY & CO,TIF,Common,50,50,3000,3000,0.00,,Hist,09/30/2011
NEWELL BRANDS INC,NWL,Common,250,250,3000,3000,0.00,,Hist,09/30/2011
PENTAIR plc,PNR,Common,100,100,3000,3000,0.00,0.00,Hist,09/30/2011
MORGAN STANLEY,MS,Common,200,200,3000,3000,0.00,,Hist,09/30/2011
KEYCORP /NEW/,KEY,Common,100,100,1000,1000,0.00,,Hist,09/30/2011
AVON PRODUCTS INC,AVP,Common,75,75,1000,1000,0.00,,Hist,09/30/2011
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,50,50,1000,1000,0.00,,Hist,09/30/2011
"Banco Santander, S.A.",STD,ADR,146,146,1000,1000,0.00,,Hist,09/30/2011
AOL Inc.,AOL,COM,30,30,360,360,0.00,,Hist,09/30/2011
ACCO BRANDS Corp,ACCO,Common,14,14,67,67,0.00,0.00,Hist,09/30/2011
