Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
DEERE & CO,DE,Common,37592,0,5579000,1040000,,,Hist,09/30/2007
"CISCO SYSTEMS, INC.",CSCO,Common,162200,1900,5374000,910000,,,Hist,09/30/2007
BANK OF AMERICA CORP /DE/,BAC,Common,104080,850,5232000,185000,,,Hist,09/30/2007
KINGSPAN GROUP PLC,KGSPF,Common,232950,7925,5088000,-1233000,,,Hist,09/30/2007
ENCANA CORP,ECA,Common,82000,0,5072000,33000,,,Hist,09/30/2007
LEUCADIA NATIONAL CORP,LUK,Common,102686,8000,4952000,1614000,,,Hist,09/30/2007
TAMEDIA AG,TDAAF,Common,37300,175,4729000,-465000,,,Hist,09/30/2007
WACHOVIA CORP NEW,WB,Common,94283,-1400,4728000,-176000,,,Hist,09/30/2007
PROCTER & GAMBLE Co,PG,Common,64790,-568,4557000,558000,,,Hist,09/30/2007
BIC CORP,BICEF,Common,52650,300,4506000,642000,,,Hist,09/30/2007
STAPLES INC,SPLS,Common,198487,5000,4265000,-326000,,,Hist,09/30/2007
RINKER GROUP LTD,,Common,261300,-17500,4215000,-249000,,,Hist,09/30/2007
MICROSOFT CORP,MSFT,Common,134986,-1000,3977000,-31000,,,Hist,09/30/2007
AMERICAN TOWER CORP /MA/,AMT,Common,86900,0,3784000,134000,,,Hist,09/30/2007
DEVON ENERGY CORP/DE,DVN,Common,45000,0,3744000,221000,,,Hist,09/30/2007
CARLISLE COMPANIES INC,CSL,Common,74438,0,3618000,156000,,,Hist,09/30/2007
NORGES HANDELS OG SJOF,,Common,17172,0,3397000,479000,,,Hist,09/30/2007
DOVER Corp,DOV,Common,65890,-200,3357000,-24000,,,Hist,09/30/2007
AMERICAN EXPRESS CO,AXP,Common,52713,2970,3130000,87000,,,Hist,09/30/2007
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,26500,0,3122000,333000,,,Hist,09/30/2007
READYMIX,RDMXF,Common,1201325,-31675,3027000,-857000,,,Hist,09/30/2007
SCOTTS MIRACLE-GRO CO,SMG,CL A,61750,-10050,2640000,-443000,,,Hist,09/30/2007
MCCORMICK & CO INC,MKC,Common,70800,0,2547000,-156000,,,Hist,09/30/2007
BENFIELD GROUP LTD,BFLDF,Common,400150,-3150,2369000,-244000,,,Hist,09/30/2007
CONOCOPHILLIPS,COP,Common,26624,775,2337000,308000,,,Hist,09/30/2007
CHEVRON CORP,CVX,Common,24070,200,2252000,241000,,,Hist,09/30/2007
WAL MART STORES INC,WMT,Common,48868,-785,2133000,-256000,,,Hist,09/30/2007
WPP plc,WPPRF,Common,150000,-44741,2027000,-900000,,,Hist,09/30/2007
PFIZER INC,PFE,Common,82926,-900,2026000,-117000,,,Hist,09/30/2007
SCHIBSTED A/S,SBSNF,Common,35787,0,1879000,239000,,,Hist,09/30/2007
VORNADO REALTY TRUST,VNO,SH BEN INT,17000,0,1859000,-8000,,,Hist,09/30/2007
JPMORGAN CHASE & CO,JPM,Common,40327,-50,1848000,-108000,,,Hist,09/30/2007
MERCURY GENERAL CORP,MCY,Common,33500,-4250,1807000,-273000,,,Hist,09/30/2007
FULTON FINANCIAL CORP,FULT,Common,118365,1210,1702000,13000,,,Hist,09/30/2007
HEARTLAND EXPRESS INC,HTLD,Common,106952,0,1527000,-216000,,,Hist,09/30/2007
MCDONALDS CORP,MCD,Common,27573,-375,1502000,83000,,,Hist,09/30/2007
TEGNA INC,GCI,Common,33625,1600,1469000,-291000,,,Hist,09/30/2007
"LEE ENTERPRISES, INC",LEE,Common,91985,475,1432000,-477000,,,Hist,09/30/2007
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,0,1403000,23000,,,Hist,09/30/2007
MATTEL INC /DE/,MAT,Common,59250,-7000,1390000,-285000,,,Hist,09/30/2007
GENERAL DYNAMICS CORP,GD,Common,16400,-300,1385000,79000,,,Hist,09/30/2007
COCA COLA CO,KO,Common,23371,-750,1343000,81000,,,Hist,09/30/2007
TJX COMPANIES INC /DE/,TJX,Common,44050,0,1281000,70000,,,Hist,09/30/2007
SCHLUMBERGER LIMITED/NV,SLB,Common,11200,500,1176000,267000,,,Hist,09/30/2007
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",TWC,CL A,35031,4762,1149000,-37000,,,Hist,09/30/2007
AES CORP,AES,Common,56000,100,1122000,-101000,,,Hist,09/30/2007
MONSANTO CO /NEW/,MON,Common,12750,0,1093000,232000,,,Hist,09/30/2007
A P MOLLER-MAERSK A/S,AMKAF,Common,75,0,1017000,124000,,,Hist,09/30/2007
3M CO,MMM,Common,10400,200,973000,88000,,,Hist,09/30/2007
LEXINGTON REALTY TRUST,LXP,Common,48500,0,970000,-39000,,,Hist,09/30/2007
APTARGROUP INC,ATR,Common,25584,0,969000,59000,,,Hist,09/30/2007
BP PLC,BP,SPONSORED ADR,13728,-100,952000,-46000,,,Hist,09/30/2007
LINDT & SPRUENGLI AG-REG,LDSRF,Common,25,0,945000,202000,,,Hist,09/30/2007
COMCAST CORP,CMCSA,Common,38919,-32,941000,-154000,,,Hist,09/30/2007
RECKITT BENCKISER GROUP PLC,RBGPF,Common,15250,0,894000,57000,,,Hist,09/30/2007
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,12860,0,876000,-45000,,,Hist,09/30/2007
COSTCO WHOLESALE CORP /NEW,COST,Common,13650,0,838000,39000,,,Hist,09/30/2007
Walt Disney Co,DIS,Common,23004,-27,791000,5000,,,Hist,09/30/2007
ANGLO AMERICAN PLC,AAUKF,Common,11375,0,764000,92000,,,Hist,09/30/2007
NOKIA CORP,NOK,SPONSORED ADR,17965,-1000,681000,148000,,,Hist,09/30/2007
ROCHE HOLDING LTD,RHHBY,Common,3575,0,647000,11000,,,Hist,09/30/2007
"Spok Holdings, Inc",USMO,Common,36535,0,616000,-362000,,,Hist,09/30/2007
AUTOMATIC DATA PROCESSING INC,ADP,Common,13400,0,615000,-34000,,,Hist,09/30/2007
PIONEER NATURAL RESOURCES CO,PXD,Common,12600,1700,567000,36000,,,Hist,09/30/2007
Royal Dutch Shell plc,RDS.B,ADR,6894,0,566000,-9000,,,Hist,09/30/2007
WALGREEN CO,WAG,Common,11825,-426,559000,26000,,,Hist,09/30/2007
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,27472,-300,552000,-69000,,,Hist,09/30/2007
BAT INDUSTRIES PLC /FI,BTI,Common,7500,0,540000,21000,,,Hist,09/30/2007
MERCK SHARP & DOHME CORP.,MRK,Common,10435,-3075,539000,-134000,,,Hist,09/30/2007
AVISHUSET DAGBLADET,ASVHF,PFD,3701,-238,503000,11000,,,Hist,09/30/2007
TEXAS INSTRUMENTS INC,TXN,Common,13300,700,487000,13000,,,Hist,09/30/2007
NEXTERA ENERGY INC,FPL,Common,7800,-100,475000,27000,,,Hist,09/30/2007
TIME WARNER INC.,TWX,Common,25050,-325,460000,-74000,,,Hist,09/30/2007
AT&T CORP,T,Common,10642,0,450000,8000,,,Hist,09/30/2007
HARTE HANKS INC,HHS,Common,22500,0,443000,-135000,,,Hist,09/30/2007
MOHAWK INDUSTRIES INC,MHK,Common,5400,0,439000,-105000,,,Hist,09/30/2007
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,6823,0,437000,14000,,,Hist,09/30/2007
CADBURY PUBLIC LTD CO,CSG,ADR,9350,0,435000,-73000,,,Hist,09/30/2007
DAILY MAIL & GEN TST-A,DMTGF,Common,32464,0,417000,-82000,,,Hist,09/30/2007
NEUE ZUERCHER ZEITUNG,,Common,6,0,417000,-1000,,,Hist,09/30/2007
TOTAL S.A.,TOT,Common,5100,0,413000,0,,,Hist,09/30/2007
BB&T CORP,BBT,Common,10145,0,410000,-3000,,,Hist,09/30/2007
ALLEGHANY CORP /DE,Y,Common,971,0,394000,-1000,,,Hist,09/30/2007
"TRAVELERS COMPANIES, INC.",TRV,Common,7532,-930,379000,-74000,,,Hist,09/30/2007
WYETH,WYE,Common,8258,-500,368000,-134000,,,Hist,09/30/2007
SUNCOR ENERGY INC,SU,Common,3885,1000,368000,109000,,,Hist,09/30/2007
DUPONT E I DE NEMOURS & CO,DD,Common,7250,0,359000,-10000,,,Hist,09/30/2007
CANON INC,CAJ,Common,6500,0,355000,-26000,,,Hist,09/30/2007
CANON INC,CAJ,Common,6500,0,355000,-26000,,,Hist,09/30/2007
NORTHERN TRUST CORP,NTRS,Common,5050,0,335000,11000,,,Hist,09/30/2007
"WESCO FINANCIAL, LLC",WSC,Common,820,0,326000,10000,,,Hist,09/30/2007
AES CORP,AES/PC,Common,6500,0,317000,-9000,,,Hist,09/30/2007
GROUPE DANONE,DANOY,Common,4000,0,314000,-11000,,,Hist,09/30/2007
Owens Corning,OC,Common,12500,2500,313000,-23000,,,Hist,09/30/2007
TIFFANY & CO,TIF,Common,5550,-250,291000,-17000,,,Hist,09/30/2007
KAO CORP,KCRPY,Common,9700,0,290000,39000,,,Hist,09/30/2007
"Fidelity National Information Services, Inc.",FIS,Common,6303,0,280000,-62000,,,Hist,09/30/2007
NEW YORK TIMES CO,NYT,CL A,13900,-350,275000,-87000,,,Hist,09/30/2007
HSBC HOLDINGS PLC,HSBA,Common,14000,-1000,259000,-16000,,,Hist,09/30/2007
TOTAL S.A.,TOT,Common,3000,0,244000,-1000,,,Hist,09/30/2007
Unum Group,UNM,Common,9775,0,239000,-16000,,,Hist,09/30/2007
BP PLC,BP,Common,20000,0,232000,-10000,,,Hist,09/30/2007
BP PLC,BP,Common,20000,0,232000,-10000,,,Hist,09/30/2007
LOWES COMPANIES INC,LOW,Common,8050,1200,226000,16000,,,Hist,09/30/2007
ALLSTATE CORP,ALL,Common,3850,-50,220000,-20000,,,Hist,09/30/2007
BARRY CALLEBAUT AG,BYCBF,Common,300,0,220000,-7000,,,Hist,09/30/2007
STERLING FINANCIAL CORP /PA/,SLFI,Common,12697,-5500,218000,27000,,,Hist,09/30/2007
LOREAL,,Common,1650,0,216000,20000,,,Hist,09/30/2007
SYNGENTA AG,SYT,Common,975,0,210000,19000,,,Hist,09/30/2007
PIMCO FUNDS,PTTAX,MUTUAL,19929,241,209000,9000,,,Hist,09/30/2007
LOEWS CORP,CG,Common,2500,0,206000,13000,,,Hist,09/30/2007
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,9300,-500,205000,-3000,,,Hist,09/30/2007
IMPERIAL OIL LTD,IMO,Common,4000,4000,198000,198000,,,Hist,09/30/2007
INTEL CORP,INTC,Common,7610,350,197000,25000,,,Hist,09/30/2007
MEDTRONIC INC,MDT,Common,3450,-600,195000,-15000,,,Hist,09/30/2007
KIMBERLY CLARK CORP,KMB,Common,2750,0,193000,9000,,,Hist,09/30/2007
TOYOTA MOTOR CORP,7203,Common,3250,0,192000,-14000,,,Hist,09/30/2007
BRISTOL MYERS SQUIBB CO,BMY,Common,6600,0,190000,-18000,,,Hist,09/30/2007
WRIGLEY WM JR CO,WWY,Common,2837,0,182000,25000,,,Hist,09/30/2007
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,9500,0,168000,19000,,,Hist,09/30/2007
NOBLE ENERGY INC,NBL,Common,2400,0,168000,18000,,,Hist,09/30/2007
CHINA SHENHUA ENERGY CO,CUAEF,Common,27500,-2500,165000,60000,,,Hist,09/30/2007
ARCTIC CAT INC,ACAT,Common,9750,0,160000,-33000,,,Hist,09/30/2007
IMPERIAL TOBACCO GROUP PLC,ITYBF,Common,3500,3500,160000,160000,,,Hist,09/30/2007
3i GROUP PLC,TGOPF,Common,7650,7650,156000,156000,,,Hist,09/30/2007
BELO CORP,BLC,COM SER A,9000,0,156000,-29000,,,Hist,09/30/2007
YORK WATER CO,YORW,Common,9120,0,154000,-8000,,,Hist,09/30/2007
AMERIPRISE FINANCIAL INC,AMP,Common,2423,860,153000,54000,,,Hist,09/30/2007
Chubb Ltd,ACE,Common,2500,0,151000,-5000,,,Hist,09/30/2007
PRAXAIR INC,PX,Common,1800,0,151000,21000,,,Hist,09/30/2007
VERIZON COMMUNICATIONS INC,VZ,Common,3380,650,150000,38000,,,Hist,09/30/2007
VECTREN CORP,VVC,Common,5398,0,147000,2000,,,Hist,09/30/2007
MODINE MANUFACTURING CO,MOD,Common,5500,-1500,146000,-12000,,,Hist,09/30/2007
HERSHEY CO,HSY,Common,3120,0,145000,-13000,,,Hist,09/30/2007
PETROCHINA CO LTD,PTR,SPONSORED ADR,775,-100,143000,13000,,,Hist,09/30/2007
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,3000,0,142000,18000,,,Hist,09/30/2007
HOME DEPOT INC,HD,Common,4115,950,133000,8000,,,Hist,09/30/2007
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,2000,0,128000,12000,,,Hist,09/30/2007
US GLOBAL INVESTORS FUNDS,GROW,CL A,6750,-750,128000,-42000,,,Hist,09/30/2007
RYDEX SERIES FUNDS,RYJUX,MUTUAL,6476,0,127000,-6000,,,Hist,09/30/2007
ENCORE WIRE CORP,WIRE,Common,5000,2000,126000,38000,,,Hist,09/30/2007
ARMSTRONG HOLDINGS INC /PA/,ACKH,Common,200000,0,126000,-4000,,,Hist,09/30/2007
FEDEX CORP,FDX,Common,1190,300,125000,26000,,,Hist,09/30/2007
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,8660,0,122000,-1000,,,Hist,09/30/2007
RYDEX SERIES FUNDS,RYWBX,MUTUAL,4000,0,119000,12000,,,Hist,09/30/2007
HP INC,HPQ,Common,2400,0,119000,12000,,,Hist,09/30/2007
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,18000,0,118000,-63000,,,Hist,09/30/2007
JAMES HALSTEAD PLC,HLSJF,Common,10000,0,117000,1000,,,Hist,09/30/2007
TigerLogic CORP,RDTA,Common,25000,0,115000,32000,,,Hist,09/30/2007
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,4500,-1000,115000,-55000,,,Hist,09/30/2007
SCHULMAN A INC,SHLM,Common,5730,0,113000,-26000,,,Hist,09/30/2007
D&E COMMUNICATIONS INC /TA,DECC,Common,7900,0,112000,-33000,,,Hist,09/30/2007
CAMPBELL SOUP CO,CPB,Common,2850,0,105000,-6000,,,Hist,09/30/2007
MURPHY OIL CORP /DE,MUR,Common,1500,-32900,105000,-1940000,,,Hist,09/30/2007
FASTENAL CO,FAST,Common,2250,0,102000,8000,,,Hist,09/30/2007
TARGET CORP,TGT,Common,1605,800,102000,51000,,,Hist,09/30/2007
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,1250,1150,101000,94000,,,Hist,09/30/2007
KELLOGG CO,K,Common,1800,-200,101000,-3000,,,Hist,09/30/2007
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,7500,0,99000,-13000,,,Hist,09/30/2007
MICROPORE INC,,PFD,3200,0,99000,0,,,Hist,09/30/2007
CHATTEM INC,CHTT,Common,1380,0,97000,10000,,,Hist,09/30/2007
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,2375,0,96000,-3000,,,Hist,09/30/2007
HEALTHSOUTH CORP,HLS,Common,5400,0,95000,-3000,,,Hist,09/30/2007
"Anthem, Inc.",WLP,Common,1204,0,95000,-1000,,,Hist,09/30/2007
Western Union CO,WU,Common,4500,0,94000,0,,,Hist,09/30/2007
CEPHEID,CPHD,Common,4000,0,91000,33000,,,Hist,09/30/2007
DAIMLER AG,DAI,Common,902,0,90000,7000,,,Hist,09/30/2007
SYSCO CORP,SYY,Common,2425,0,86000,6000,,,Hist,09/30/2007
Energy Future Holdings Corp /TX/,TXU,Common,1220,0,84000,2000,,,Hist,09/30/2007
"Hill-Rom Holdings, Inc.",HB,Common,1500,0,83000,-15000,,,Hist,09/30/2007
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,22500,0,83000,-3000,,,Hist,09/30/2007
BAXTER INTERNATIONAL INC,BAX,Common,1450,1450,82000,82000,,,Hist,09/30/2007
"Merck & Co., Inc.",SGP,Common,2600,0,82000,3000,,,Hist,09/30/2007
BURLINGTON RESOURCES INC,BR,Common,4300,0,81000,-1000,,,Hist,09/30/2007
PRUDENTIAL FINANCIAL INC,PRU,Common,825,825,81000,81000,,,Hist,09/30/2007
BJ SERVICES CO LLC,BJS,Common,3000,0,80000,-5000,,,Hist,09/30/2007
CVS HEALTH Corp,CVS,Common,2000,0,79000,6000,,,Hist,09/30/2007
ANADARKO PETROLEUM CORP,APC,Common,1472,0,79000,2000,,,Hist,09/30/2007
BROWN & BROWN INC,BRO,Common,3000,0,79000,4000,,,Hist,09/30/2007
ATHEROS COMMUNICATIONS INC,ATHR,Common,2613,2613,78000,78000,,,Hist,09/30/2007
NATIONAL PENN BANCSHARES INC,NPBC,Common,4644,135,76000,1000,,,Hist,09/30/2007
Kraft Heinz Foods Co,HNZ,Common,1600,-500,74000,-26000,,,Hist,09/30/2007
HEINEKEN N V/ /FI,HINKF,Common,1125,1125,74000,74000,,,Hist,09/30/2007
PROLOGIS,PLD,SH BEN INT,1100,0,73000,10000,,,Hist,09/30/2007
HONEYWELL INTERNATIONAL INC,HON,Common,1210,1110,72000,-3469000,,,Hist,09/30/2007
EVERGREEN SELECT EQUITY TRUST,ESGIX,MUTUAL,2091,0,72000,5000,,,Hist,09/30/2007
EDIPRESSE S A - BEARER,EPSSF,Common,150,0,72000,5000,,,Hist,09/30/2007
CELGENE CORP /DE/,CELG,Common,1000,1000,71000,71000,,,Hist,09/30/2007
WMIH CORP.,WM,Common,2000,0,71000,-14000,,,Hist,09/30/2007
MEADWESTVACO Corp,MWV,Common,2300,0,68000,-13000,,,Hist,09/30/2007
GOOGLE INC.,GOOG,CL A,120,120,68000,68000,,,Hist,09/30/2007
PPG INDUSTRIES INC,PPG,Common,900,0,68000,0,,,Hist,09/30/2007
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,1650,1650,67000,67000,,,Hist,09/30/2007
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,0,66000,-5000,,,Hist,09/30/2007
POZEN INC /NC,POZN,Common,6000,1000,66000,-24000,,,Hist,09/30/2007
PITNEY BOWES INC /DE/,PBI,Common,1440,0,65000,-2000,,,Hist,09/30/2007
MYLAN INC.,MYL,Common,4000,0,64000,-9000,,,Hist,09/30/2007
Aon plc,AOC,Common,1400,800,63000,37000,,,Hist,09/30/2007
SUNTRUST BANKS INC,STI,Common,825,0,62000,-9000,,,Hist,09/30/2007
"Baidu, Inc.",BIDU,SPON ADR REP A,215,215,62000,62000,,,Hist,09/30/2007
T. Rowe Price Equity Income Fund,PRFDX,MUTUAL,2026,0,62000,-1000,,,Hist,09/30/2007
ADELPHIA COMMUNICATIONS CORP,ADPAS,Common,1514097,0,61000,-68000,,,Hist,09/30/2007
GILEAD SCIENCES INC,GILD,Common,1500,1500,61000,61000,,,Hist,09/30/2007
JAPAN TOBACCO INC /FI,2914,Common,11,0,60000,6000,,,Hist,09/30/2007
DAVIS NEW YORK VENTURE FUND INC,DNVYX,MUTUAL,1421,0,59000,-1000,,,Hist,09/30/2007
EQUIFAX INC,EFX,Common,1500,0,57000,-10000,,,Hist,09/30/2007
PARKER HANNIFIN CORP,PH,Common,750,250,56000,7000,,,Hist,09/30/2007
FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNM,Common,900,900,55000,55000,,,Hist,09/30/2007
CAMECO CORP,CCJ,Common,1200,300,55000,9000,,,Hist,09/30/2007
SCHWAB CHARLES CORP,SCHW,Common,2550,-350,55000,-5000,,,Hist,09/30/2007
J C PENNEY CO INC,JCP,Common,825,825,52000,52000,,,Hist,09/30/2007
CABLEVISION SYSTEMS CORP /NY,CVC,Common,1500,0,52000,-2000,,,Hist,09/30/2007
"Fidelity National Financial, Inc.",FNF,Common,2853,0,50000,-18000,,,Hist,09/30/2007
KROGER CO,KR,Common,1750,0,50000,1000,,,Hist,09/30/2007
THOMSON REUTERS CORP /CAN/,TOC,Common,1200,0,50000,1000,,,Hist,09/30/2007
LITMAN GREGORY FUNDS TRUST,MSEFX,MUTUAL,2874,-919,49000,-16000,,,Hist,09/30/2007
FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FFH,SUB VTG,200,0,49000,11000,,,Hist,09/30/2007
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,48000,-1000,,,Hist,09/30/2007
Viacom Inc.,VIA.B,Common,1225,-500,48000,-24000,,,Hist,09/30/2007
"WILEY JOHN & SONS, INC.",JW.A,CL A,1050,0,47000,-4000,,,Hist,09/30/2007
Bank of New York Mellon Corp,BK,Common,1037,1037,46000,46000,,,Hist,09/30/2007
GLOBALSANTAFE CORP,GSF,Common,600,600,46000,46000,,,Hist,09/30/2007
EP MEDSYSTEMS INC,EPMD,Common,25000,0,46000,0,,,Hist,09/30/2007
UNION PACIFIC CORP,UNP,Common,400,0,45000,-1000,,,Hist,09/30/2007
UNITEDHEALTH GROUP INC,UNH,Common,900,-100,44000,-7000,,,Hist,09/30/2007
FIRST PACIFIC COMPANY LTD /FI,FPAFF,Common,58183,0,44000,2000,,,Hist,09/30/2007
COUSINS PROPERTIES INC,CUZ,Common,1500,0,44000,0,,,Hist,09/30/2007
MGI PHARMA INC,MOGN,Common,1600,-2500,44000,-48000,,,Hist,09/30/2007
NATURAL RESOURCE PARTNERS LP,NRP,COM UNIT L P,1400,0,44000,-9000,,,Hist,09/30/2007
"MONSTER WORLDWIDE, INC.",MNST,Common,1250,0,43000,-8000,,,Hist,09/30/2007
ANALOG DEVICES INC,ADI,Common,1200,1200,43000,43000,,,Hist,09/30/2007
IMPERIAL TOBACCO GROUP PLC,ITY,Common,470,0,43000,0,,,Hist,09/30/2007
MORGAN STANLEY,MS,Common,688,0,43000,-15000,,,Hist,09/30/2007
CORNING INC /NY,GLW,Common,1750,0,43000,-2000,,,Hist,09/30/2007
ORACLE CORP,ORCL,Common,1950,1450,42000,32000,,,Hist,09/30/2007
AMGEN INC,AMGN,Common,740,-2000,42000,-109000,,,Hist,09/30/2007
