Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
PROCTER & GAMBLE Co,PG,Common,64540,-250,4739000,182000,,,Hist,12/31/2007
JOHNSON & JOHNSON,JNJ,Common,70445,-15000,4699000,-915000,,,Hist,12/31/2007
STAPLES INC,SPLS,Common,202187,3700,4664000,399000,,,Hist,12/31/2007
CITIGROUP INC,C,Common,158005,-2255146,4652000,-107970000,,,Hist,12/31/2007
"SUN MICROSYSTEMS, INC.",JAVA,Common,250000,250000,4533000,4533000,,,Hist,12/31/2007
LEUCADIA NATIONAL CORP,LUK,Common,94486,-8200,4450000,-502000,,,Hist,12/31/2007
"CISCO SYSTEMS, INC.",CSCO,Common,162200,0,4391000,-983000,,,Hist,12/31/2007
BANK OF AMERICA CORP /DE/,BAC,Common,103805,-275,4283000,-949000,,,Hist,12/31/2007
KINGSPAN GROUP PLC,KGSPF,Common,278050,45100,4196000,-892000,,,Hist,12/31/2007
BIC CORP,BICEF,Common,54000,1350,3858000,-648000,,,Hist,12/31/2007
DEVON ENERGY CORP/DE,DVN,Common,40000,-5000,3556000,-188000,,,Hist,12/31/2007
NORGES HANDELS OG SJOF,,Common,17172,0,3471000,74000,,,Hist,12/31/2007
AMERICAN TOWER CORP /MA/,AMT,Common,81000,-5900,3451000,-333000,,,Hist,12/31/2007
WACHOVIA CORP NEW,WB,Common,83583,-10700,3179000,-1549000,,,Hist,12/31/2007
AMERICAN EXPRESS CO,AXP,Common,61088,8375,3178000,48000,,,Hist,12/31/2007
SABMILLER PLC/FI,SBMRF,Common,110350,109400,3099000,3072000,,,Hist,12/31/2007
DOVER Corp,DOV,Common,65140,-750,3002000,-355000,,,Hist,12/31/2007
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,26512,12,2866000,-256000,,,Hist,12/31/2007
CARLISLE COMPANIES INC,CSL,Common,74438,0,2756000,-862000,,,Hist,12/31/2007
MCCORMICK & CO INC,MKC,Common,69500,-1300,2635000,88000,,,Hist,12/31/2007
CONOCOPHILLIPS,COP,Common,26565,-59,2346000,9000,,,Hist,12/31/2007
WAL MART STORES INC,WMT,Common,48168,-700,2289000,156000,,,Hist,12/31/2007
CHEVRON CORP,CVX,Common,24039,-31,2244000,-8000,,,Hist,12/31/2007
SCOTTS MIRACLE-GRO CO,SMG,CL A,59750,-2000,2236000,-404000,,,Hist,12/31/2007
ALTADIS SA,ALTDF,Common,27650,-85775,2004000,-5957000,,,Hist,12/31/2007
WPP plc,WPPRF,Common,150000,0,1925000,-102000,,,Hist,12/31/2007
PFIZER INC,PFE,Common,80601,-2325,1832000,-194000,,,Hist,12/31/2007
JPMORGAN CHASE & CO,JPM,Common,40127,-200,1752000,-96000,,,Hist,12/31/2007
MCDONALDS CORP,MCD,Common,27523,-50,1621000,119000,,,Hist,12/31/2007
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,0,1599000,196000,,,Hist,12/31/2007
SCHIBSTED A/S,SBSNF,Common,35587,-200,1540000,-339000,,,Hist,12/31/2007
READYMIX,RDMXF,Common,651325,-550000,1518000,-1509000,,,Hist,12/31/2007
HEARTLAND EXPRESS INC,HTLD,Common,106352,-600,1508000,-19000,,,Hist,12/31/2007
MERCURY GENERAL CORP,MCY,Common,30150,-3350,1502000,-305000,,,Hist,12/31/2007
VORNADO REALTY TRUST,VNO,SH BEN INT,17000,0,1495000,-364000,,,Hist,12/31/2007
COCA COLA CO,KO,Common,23321,-50,1431000,88000,,,Hist,12/31/2007
TEGNA INC,GCI,Common,36425,2800,1421000,-48000,,,Hist,12/31/2007
GENERAL DYNAMICS CORP,GD,Common,15900,-500,1415000,30000,,,Hist,12/31/2007
MONSANTO CO /NEW/,MON,Common,12050,-700,1346000,253000,,,Hist,12/31/2007
FULTON FINANCIAL CORP,FULT,Common,118110,-255,1325000,-377000,,,Hist,12/31/2007
"LEE ENTERPRISES, INC",LEE,Common,90310,-1675,1323000,-109000,,,Hist,12/31/2007
JCDECAUX SA /FI,JCDXF,Common,33575,32825,1317000,1291000,,,Hist,12/31/2007
AES CORP,AES,Common,55000,-1000,1176000,54000,,,Hist,12/31/2007
TJX COMPANIES INC /DE/,TJX,Common,40350,-3700,1159000,-122000,,,Hist,12/31/2007
MATTEL INC /DE/,MAT,Common,59250,0,1128000,-262000,,,Hist,12/31/2007
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",TWC,CL A,40000,4969,1104000,-45000,,,Hist,12/31/2007
SCHLUMBERGER LIMITED/NV,SLB,Common,11200,0,1102000,-74000,,,Hist,12/31/2007
APTARGROUP INC,ATR,Common,25584,0,1047000,78000,,,Hist,12/31/2007
BP PLC,BP,SPONSORED ADR,13707,-21,1003000,51000,,,Hist,12/31/2007
COSTCO WHOLESALE CORP /NEW,COST,Common,13300,-350,928000,90000,,,Hist,12/31/2007
IMPERIAL TOBACCO GROUP PLC,ITYBF,Common,17150,13650,922000,762000,,,Hist,12/31/2007
LINDT & SPRUENGLI AG-REG,LDSRF,Common,26,1,912000,-33000,,,Hist,12/31/2007
Discover Financial Services,DFS,Common,59344,59000,895000,888000,,,Hist,12/31/2007
RECKITT BENCKISER GROUP PLC,RBGPF,Common,15250,15250,881000,881000,,,Hist,12/31/2007
3M CO,MMM,Common,10400,0,877000,-96000,,,Hist,12/31/2007
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,12760,-100,838000,-38000,,,Hist,12/31/2007
A P MOLLER-MAERSK A/S,AMKAF,Common,76,1,804000,-213000,,,Hist,12/31/2007
BENFIELD GROUP LTD,BFLDF,Common,136150,-264000,747000,-1622000,,,Hist,12/31/2007
Walt Disney Co,DIS,Common,23004,0,743000,-48000,,,Hist,12/31/2007
COMCAST CORP,CMCSA,Common,40419,1500,738000,-203000,,,Hist,12/31/2007
LEXINGTON REALTY TRUST,LXP,Common,50500,2000,734000,-236000,,,Hist,12/31/2007
ANGLO AMERICAN PLC,AAUKF,Common,11375,0,695000,-69000,,,Hist,12/31/2007
NOKIA CORP,NOK,SPONSORED ADR,17965,0,690000,9000,,,Hist,12/31/2007
ROCHE HOLDING LTD,RHHBY,Common,3575,0,616000,-31000,,,Hist,12/31/2007
PIONEER NATURAL RESOURCES CO,PXD,Common,12600,0,615000,48000,,,Hist,12/31/2007
MERCK SHARP & DOHME CORP.,MRK,Common,10360,-75,602000,63000,,,Hist,12/31/2007
AUTOMATIC DATA PROCESSING INC,ADP,Common,13400,0,597000,-18000,,,Hist,12/31/2007
BAT INDUSTRIES PLC /FI,BTI,Common,7500,0,589000,49000,,,Hist,12/31/2007
Royal Dutch Shell plc,RDS.B,ADR,6562,-332,545000,-21000,,,Hist,12/31/2007
NEXTERA ENERGY INC,FPL,Common,7800,0,529000,54000,,,Hist,12/31/2007
AVISHUSET DAGBLADET,ASVHF,PFD,3701,0,527000,24000,,,Hist,12/31/2007
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,27472,0,507000,-45000,,,Hist,12/31/2007
CADBURY PUBLIC LTD CO,CSG,ADR,9950,600,491000,56000,,,Hist,12/31/2007
AT&T CORP,T,Common,10642,0,442000,-8000,,,Hist,12/31/2007
TOTAL S.A.,TOT,Common,5100,0,421000,8000,,,Hist,12/31/2007
TEXAS INSTRUMENTS INC,TXN,Common,12500,-800,418000,-69000,,,Hist,12/31/2007
TIME WARNER INC.,TWX,Common,24950,-100,412000,-48000,,,Hist,12/31/2007
NEUE ZUERCHER ZEITUNG,,Common,6,0,405000,-12000,,,Hist,12/31/2007
MOHAWK INDUSTRIES INC,MHK,Common,5400,0,402000,-37000,,,Hist,12/31/2007
"Spok Holdings, Inc",USMO,Common,27900,-8635,399000,-217000,,,Hist,12/31/2007
ALLEGHANY CORP /DE,Y,Common,971,0,390000,-4000,,,Hist,12/31/2007
HARTE HANKS INC,HHS,Common,22500,0,389000,-54000,,,Hist,12/31/2007
WALGREEN CO,WAG,Common,10185,-1640,388000,-171000,,,Hist,12/31/2007
NORTHERN TRUST CORP,NTRS,Common,5050,0,387000,52000,,,Hist,12/31/2007
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,6250,-573,384000,-53000,,,Hist,12/31/2007
"TRAVELERS COMPANIES, INC.",TRV,Common,6957,-575,374000,-5000,,,Hist,12/31/2007
WYETH,WYE,Common,8258,0,365000,-3000,,,Hist,12/31/2007
GROUPE DANONE,DANOY,Common,4000,0,358000,44000,,,Hist,12/31/2007
STERLING FINANCIAL CORP /PA/,SLFI,Common,21093,8396,346000,128000,,,Hist,12/31/2007
SUNCOR ENERGY INC,SU,Common,3135,-750,341000,-27000,,,Hist,12/31/2007
"WESCO FINANCIAL, LLC",WSC,Common,820,0,334000,8000,,,Hist,12/31/2007
DUPONT E I DE NEMOURS & CO,DD,Common,7283,33,321000,-38000,,,Hist,12/31/2007
DAILY MAIL & GEN TST-A,DMTGF,Common,32464,0,320000,-97000,,,Hist,12/31/2007
BB&T CORP,BBT,Common,10145,0,311000,-99000,,,Hist,12/31/2007
Owens Corning,OC,Common,15000,2500,303000,-10000,,,Hist,12/31/2007
AES CORP,AES/PC,Common,6500,0,302000,-15000,,,Hist,12/31/2007
CANON INC,CAJ,Common,6500,0,302000,-53000,,,Hist,12/31/2007
CANON INC,CAJ,Common,6500,0,302000,-53000,,,Hist,12/31/2007
KAO CORP,KCRPY,Common,9700,0,292000,2000,,,Hist,12/31/2007
TIFFANY & CO,TIF,Common,5550,0,255000,-36000,,,Hist,12/31/2007
TOTAL S.A.,TOT,Common,3000,0,249000,5000,,,Hist,12/31/2007
SYNGENTA AG,SYT,Common,975,0,248000,38000,,,Hist,12/31/2007
LAMAR ADVERTISING CO/NEW,LAMR,Common,5100,5100,245000,245000,,,Hist,12/31/2007
BP PLC,BP,Common,20000,0,244000,12000,,,Hist,12/31/2007
BP PLC,BP,Common,20000,0,244000,12000,,,Hist,12/31/2007
NEW YORK TIMES CO,NYT,CL A,13850,-50,243000,-32000,,,Hist,12/31/2007
"Fidelity National Information Services, Inc.",FIS,Common,5703,-600,237000,-43000,,,Hist,12/31/2007
LOREAL,,Common,1650,0,236000,20000,,,Hist,12/31/2007
HSBC HOLDINGS PLC,HSBA,Common,14000,0,234000,-25000,,,Hist,12/31/2007
Unum Group,UNM,Common,9775,0,233000,-6000,,,Hist,12/31/2007
BARRY CALLEBAUT AG,BYCBF,Common,300,0,227000,7000,,,Hist,12/31/2007
RYDEX SERIES FUNDS,RYJUX,MUTUAL,12457,5981,220000,93000,,,Hist,12/31/2007
PIMCO FUNDS,PTTAX,MUTUAL,20295,366,217000,8000,,,Hist,12/31/2007
3i GROUP PLC,TGOPF,Common,10850,3200,216000,60000,,,Hist,12/31/2007
LOEWS CORP,CG,Common,2500,0,213000,7000,,,Hist,12/31/2007
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,9500,0,196000,28000,,,Hist,12/31/2007
INTEL CORP,INTC,Common,7260,-350,194000,-3000,,,Hist,12/31/2007
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,9400,100,193000,-12000,,,Hist,12/31/2007
NOBLE ENERGY INC,NBL,Common,2400,0,191000,23000,,,Hist,12/31/2007
TOYOTA MOTOR CORP,7203,Common,3250,0,176000,-16000,,,Hist,12/31/2007
BRISTOL MYERS SQUIBB CO,BMY,Common,6600,0,175000,-15000,,,Hist,12/31/2007
ALLSTATE CORP,ALL,Common,3350,-500,175000,-45000,,,Hist,12/31/2007
MEDTRONIC INC,MDT,Common,3450,0,173000,-22000,,,Hist,12/31/2007
KIMBERLY CLARK CORP,KMB,Common,2400,-350,166000,-27000,,,Hist,12/31/2007
WRIGLEY WM JR CO,WWY,Common,2787,-50,163000,-19000,,,Hist,12/31/2007
PRAXAIR INC,PX,Common,1800,0,160000,9000,,,Hist,12/31/2007
VECTREN CORP,VVC,Common,5398,0,157000,10000,,,Hist,12/31/2007
BELO CORP,BLC,COM SER A,9000,0,157000,1000,,,Hist,12/31/2007
LOWES COMPANIES INC,LOW,Common,6850,-1200,155000,-71000,,,Hist,12/31/2007
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,2000,0,154000,26000,,,Hist,12/31/2007
Chubb Ltd,ACE,Common,2500,0,154000,3000,,,Hist,12/31/2007
VERIZON COMMUNICATIONS INC,VZ,Common,3380,0,148000,-2000,,,Hist,12/31/2007
YORK WATER CO,YORW,Common,9120,0,141000,-13000,,,Hist,12/31/2007
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,3000,0,134000,-8000,,,Hist,12/31/2007
MURPHY OIL CORP /DE,MUR,Common,1500,0,127000,22000,,,Hist,12/31/2007
HERSHEY CO,HSY,Common,3120,0,123000,-22000,,,Hist,12/31/2007
TigerLogic CORP,RDTA,Common,25000,0,122000,7000,,,Hist,12/31/2007
RYDEX SERIES FUNDS,RYWBX,MUTUAL,4740,740,122000,3000,,,Hist,12/31/2007
ADELPHIA COMMUNICATIONS CORP,ADPAS,Common,1514097,0,121128,60128,,,Hist,12/31/2007
HP INC,HPQ,Common,2400,0,121000,2000,,,Hist,12/31/2007
SCHULMAN A INC,SHLM,Common,5530,-200,119000,6000,,,Hist,12/31/2007
ARCTIC CAT INC,ACAT,Common,9550,-200,114000,-46000,,,Hist,12/31/2007
D&E COMMUNICATIONS INC /TA,DECC,Common,7900,0,114000,2000,,,Hist,12/31/2007
HEALTHSOUTH CORP,HLS,Common,5400,0,113000,18000,,,Hist,12/31/2007
US GLOBAL INVESTORS FUNDS,GROW,CL A,6750,0,112000,-16000,,,Hist,12/31/2007
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,7500,0,110000,11000,,,Hist,12/31/2007
NATURAL RESOURCE PARTNERS LP,NRP,COM UNIT L P,3375,1975,110000,66000,,,Hist,12/31/2007
JAMES HALSTEAD PLC,HLSJF,Common,10000,0,109000,-8000,,,Hist,12/31/2007
Western Union CO,WU,Common,4500,0,109000,15000,,,Hist,12/31/2007
"Anthem, Inc.",WLP,Common,1204,0,106000,11000,,,Hist,12/31/2007
CHATTEM INC,CHTT,Common,1380,0,104000,7000,,,Hist,12/31/2007
CAMPBELL SOUP CO,CPB,Common,2850,0,102000,-3000,,,Hist,12/31/2007
MICROPORE INC,,PFD,3200,0,99000,0,,,Hist,12/31/2007
ANADARKO PETROLEUM CORP,APC,Common,1472,0,97000,18000,,,Hist,12/31/2007
BURLINGTON RESOURCES INC,BR,Common,4300,0,96000,15000,,,Hist,12/31/2007
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,1250,0,96000,-5000,,,Hist,12/31/2007
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,8660,0,95000,-27000,,,Hist,12/31/2007
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,3475,-1025,92000,-23000,,,Hist,12/31/2007
FASTENAL CO,FAST,Common,2250,0,91000,-11000,,,Hist,12/31/2007
MODINE MANUFACTURING CO,MOD,Common,5500,0,91000,-55000,,,Hist,12/31/2007
KELLOGG CO,K,Common,1675,-125,88000,-13000,,,Hist,12/31/2007
DAIMLER AG,DAI,Common,902,0,86000,-4000,,,Hist,12/31/2007
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,2375,0,84000,-12000,,,Hist,12/31/2007
BAXTER INTERNATIONAL INC,BAX,Common,1450,0,84000,2000,,,Hist,12/31/2007
"Hill-Rom Holdings, Inc.",HB,Common,1500,0,84000,1000,,,Hist,12/31/2007
TARGET CORP,TGT,Common,1624,19,81000,-21000,,,Hist,12/31/2007
ENCORE WIRE CORP,WIRE,Common,5000,0,80000,-46000,,,Hist,12/31/2007
ATHEROS COMMUNICATIONS INC,ATHR,Common,2613,0,80000,2000,,,Hist,12/31/2007
FEDEX CORP,FDX,Common,890,-300,79000,-46000,,,Hist,12/31/2007
HOME DEPOT INC,HD,Common,2900,-1215,78000,-55000,,,Hist,12/31/2007
POZEN INC /NC,POZN,Common,6500,500,78000,12000,,,Hist,12/31/2007
HONEYWELL INTERNATIONAL INC,HON,Common,1210,0,75000,3000,,,Hist,12/31/2007
Kraft Heinz Foods Co,HNZ,Common,1600,0,75000,1000,,,Hist,12/31/2007
SYSCO CORP,SYY,Common,2350,-75,73000,-13000,,,Hist,12/31/2007
BJ SERVICES CO LLC,BJS,Common,3000,0,73000,-7000,,,Hist,12/31/2007
HEINEKEN N V/ /FI,HINKF,Common,1125,0,73000,-1000,,,Hist,12/31/2007
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,18000,0,73000,-45000,,,Hist,12/31/2007
MEADWESTVACO Corp,MWV,Common,2300,0,72000,4000,,,Hist,12/31/2007
BROWN & BROWN INC,BRO,Common,3000,0,71000,-8000,,,Hist,12/31/2007
EVERGREEN SELECT EQUITY TRUST,ESGIX,MUTUAL,2091,0,70000,-2000,,,Hist,12/31/2007
CVS HEALTH Corp,CVS,Common,1750,-250,70000,-9000,,,Hist,12/31/2007
PROLOGIS,PLD,SH BEN INT,1100,0,70000,-3000,,,Hist,12/31/2007
NATIONAL PENN BANCSHARES INC,NPBC,Common,4644,0,70000,-6000,,,Hist,12/31/2007
GILEAD SCIENCES INC,GILD,Common,1500,0,69000,8000,,,Hist,12/31/2007
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,1650,0,69000,2000,,,Hist,12/31/2007
"Merck & Co., Inc.",SGP,Common,2600,0,69000,-13000,,,Hist,12/31/2007
Aon plc,AOC,Common,1400,0,67000,4000,,,Hist,12/31/2007
AMERIPRISE FINANCIAL INC,AMP,Common,1223,-1200,67000,-86000,,,Hist,12/31/2007
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,19200,-3300,67000,-16000,,,Hist,12/31/2007
JAPAN TOBACCO INC /FI,2914,Common,11,0,66000,6000,,,Hist,12/31/2007
CEPHEID,CPHD,Common,2500,-1500,66000,-25000,,,Hist,12/31/2007
MGI PHARMA INC,MOGN,Common,1600,0,65000,21000,,,Hist,12/31/2007
EDIPRESSE S A - BEARER,EPSSF,Common,150,0,63000,-9000,,,Hist,12/31/2007
PPG INDUSTRIES INC,PPG,Common,900,0,63000,-5000,,,Hist,12/31/2007
DAVIS NEW YORK VENTURE FUND INC,DNVYX,MUTUAL,1421,0,57000,-2000,,,Hist,12/31/2007
T. Rowe Price Equity Income Fund,PRFDX,MUTUAL,2026,0,57000,-5000,,,Hist,12/31/2007
PARKER HANNIFIN CORP,PH,Common,750,0,56000,0,,,Hist,12/31/2007
SCHWAB CHARLES CORP,SCHW,Common,2200,-350,56000,1000,,,Hist,12/31/2007
MYLAN INC.,MYL,Common,4000,0,56000,-8000,,,Hist,12/31/2007
PITNEY BOWES INC /DE/,PBI,Common,1440,0,55000,-10000,,,Hist,12/31/2007
EQUIFAX INC,EFX,Common,1500,0,55000,-2000,,,Hist,12/31/2007
SUNTRUST BANKS INC,STI,Common,825,0,52000,-10000,,,Hist,12/31/2007
EP MEDSYSTEMS INC,EPMD,Common,25000,0,52000,6000,,,Hist,12/31/2007
UNITEDHEALTH GROUP INC,UNH,Common,900,0,52000,8000,,,Hist,12/31/2007
Viacom Inc.,VIA.B,Common,1150,-75,51000,3000,,,Hist,12/31/2007
UNION PACIFIC CORP,UNP,Common,400,0,50000,5000,,,Hist,12/31/2007
SABMILLER PLC/FI,SBMRY,Common,1750,1100,49000,31000,,,Hist,12/31/2007
THOMSON REUTERS CORP /CAN/,TOC,Common,1200,0,49000,-1000,,,Hist,12/31/2007
LITMAN GREGORY FUNDS TRUST,MSEFX,MUTUAL,3069,195,47000,-2000,,,Hist,12/31/2007
KROGER CO,KR,Common,1750,0,47000,-3000,,,Hist,12/31/2007
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,47000,-1000,,,Hist,12/31/2007
CELGENE CORP /DE/,CELG,Common,1000,0,46000,-25000,,,Hist,12/31/2007
DENTSPLY SIRONA Inc.,XRAY,Common,1000,0,45000,3000,,,Hist,12/31/2007
FIRST PACIFIC COMPANY LTD /FI,FPAFF,Common,58183,0,45000,1000,,,Hist,12/31/2007
"WILEY JOHN & SONS, INC.",JW.A,CL A,1050,0,45000,-2000,,,Hist,12/31/2007
PIEDMONT NATURAL GAS CO INC,PNY,Common,1600,0,42000,2000,,,Hist,12/31/2007
STEPAN CO,SCL,Common,1284,0,42000,2000,,,Hist,12/31/2007
"Fidelity National Financial, Inc.",FNF,Common,2853,0,42000,-8000,,,Hist,12/31/2007
CORNING INC /NY,GLW,Common,1750,0,42000,-1000,,,Hist,12/31/2007
"MONSTER WORLDWIDE, INC.",MNST,Common,1250,0,41000,-2000,,,Hist,12/31/2007
SPDR GOLD TRUST,GLD,GOLD SHS,500,0,41000,4000,,,Hist,12/31/2007
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,1500,40000,40000,,,Hist,12/31/2007
MCKESSON CORP,MCK,Common,600,0,39000,4000,,,Hist,12/31/2007
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1376,0,38000,1000,,,Hist,12/31/2007
DANAHER CORP /DE/,DHR,Common,436,0,38000,2000,,,Hist,12/31/2007
CABLEVISION SYSTEMS CORP /NY,CVC,Common,1500,0,37000,-15000,,,Hist,12/31/2007
MORGAN STANLEY,MS,Common,688,0,37000,-6000,,,Hist,12/31/2007
NUANCE COMMUNICATIONS,NUAN,Common,2000,0,37000,-2000,,,Hist,12/31/2007
ESCO TECHNOLOGIES INC,ESE,Common,900,-100,36000,3000,,,Hist,12/31/2007
SMITH & NEPHEW PLC,SN,Common,3000,0,35000,-2000,,,Hist,12/31/2007
SUPERVALU INC,SVU,Common,910,0,34000,-1000,,,Hist,12/31/2007
COUSINS PROPERTIES INC,CUZ,Common,1500,0,33000,-11000,,,Hist,12/31/2007
ESTEE LAUDER COMPANIES INC,EL,Common,750,0,33000,1000,,,Hist,12/31/2007
UBS AG,UBS,Common,700,0,32000,-6000,,,Hist,12/31/2007
MOLEX INC,MOLXA,CL A,1200,0,32000,2000,,,Hist,12/31/2007
HUNTER DOUGLAS NV /FI,HDUGF,Common,425,0,31000,-7000,,,Hist,12/31/2007
AMGEN INC,AMGN,Common,675,-65,31000,-11000,,,Hist,12/31/2007
CBS CORP,CBS,Common,1100,-25,30000,-5000,,,Hist,12/31/2007
