Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
VISA INC.,V,CL A,520170,-64291,81245000,4131000,0.63,0.02,Hist,03/31/2019
DIAGEO PLC,DEO,SPON ADR NEW,343801,-20255,56249000,4626000,0.44,,Hist,03/31/2019
AMERICAN EXPRESS CO,AXP,Common,144814,-18935,15828000,219000,0.12,0.02,Hist,03/31/2019
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,137134,-15861,12655000,-510000,0.10,0.00,Hist,03/31/2019
SWEDISH MATCH CORP,SWMAF,Common,242790,-2655,12405000,2740000,0.10,,Hist,03/31/2019
EXXON MOBIL CORP,XOM,Common,151284,-332,12224000,1885000,0.09,0.00,Hist,03/31/2019
CRANE CO /DE/,CR,Common,102593,-4400,8681000,958000,0.07,0.17,Hist,03/31/2019
GROUPE DANONE,DANOY,ADR,557639,-173810,8602000,-1684000,0.07,,Hist,03/31/2019
OUTFRONT Media Inc.,OUT,COM,341359,-68967,7988000,553000,0.06,0.24,Hist,03/31/2019
MARKEL CORP,MKL,Common,7769,-151,7740000,-481000,0.06,0.06,Hist,03/31/2019
HORMEL FOODS CORP /DE/,HRL,Common,153493,-1880,6870000,239000,0.05,0.03,Hist,03/31/2019
Vulcan Materials CO,VMC,Common,54163,363,6413000,1098000,0.05,0.04,Hist,03/31/2019
MILLER HERMAN INC,MLHR,Common,176716,-6500,6217000,675000,0.05,0.30,Hist,03/31/2019
COCA COLA CO,KO,Common,110999,-5924,5201000,-335000,0.04,0.00,Hist,03/31/2019
HEINEKEN N V/ /FI,HINKF,Common,45988,0,4858000,800000,0.04,,Hist,03/31/2019
PROCTER & GAMBLE Co,PG,Common,42780,-2731,4451000,268000,0.03,0.00,Hist,03/31/2019
MCCORMICK & CO INC,MKC,Common,29480,-1375,4441000,145000,0.03,0.02,Hist,03/31/2019
Anheuser-Busch InBev SA Restri,,COM,51983,0,4363000,935000,0.03,,Hist,03/31/2019
DOVER Corp,DOV,Common,43776,-915,4106000,935000,0.03,0.03,Hist,03/31/2019
NESTLE SA /FI,NSRGF,Common,41054,54,3912000,593000,0.03,,Hist,03/31/2019
PEPSICO INC,PEP,Common,26667,-1254,3268000,183000,0.03,0.00,Hist,03/31/2019
DowDuPont Inc.,DWDP,Common Stock,46686,-1038,2489000,-63000,0.02,0.00,Hist,03/31/2019
UNILEVER NV-CVA,UNLNF,COM,39105,105,2274000,160000,0.02,,Hist,03/31/2019
Royal Dutch Shell plc,RDS.A,SPONS ADR A,35595,-3350,2228000,-41000,0.02,0.00,Hist,03/31/2019
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,17568,-600,2155000,31000,0.02,0.00,Hist,03/31/2019
Alphabet Inc.,GOOGL,COM,1830,17,2154000,259000,0.02,0.00,Hist,03/31/2019
LINDT & SPRUENGLI AG-REG,LDSRF,Common,26,0,2034000,101000,0.02,,Hist,03/31/2019
BIC CORP,BICEF,Common,22215,160,1982000,-266000,0.02,,Hist,03/31/2019
RECKITT BENCKISER GROUP PLC,RBGPF,Common,22807,-925,1897000,80000,0.01,,Hist,03/31/2019
FULTON FINANCIAL CORP,FULT,Common,119154,-1000,1845000,-15000,0.01,0.07,Hist,03/31/2019
EATON VANCE SENIOR INCOME TRUST,EVF,Common,299442,2516,1842000,60000,0.01,,Hist,03/31/2019
HEINEKEN NV /ADR/,HEINY,FOREIGN,29009,2497,1532000,362000,0.01,,Hist,03/31/2019
BANK OF AMERICA CORP /DE/,BAC,Common,48975,0,1351000,144000,0.01,0.00,Hist,03/31/2019
LOREAL,LRLCF,COM,5018,338,1351000,275000,0.01,,Hist,03/31/2019
COSTCO WHOLESALE CORP /NEW,COST,Common,5227,0,1266000,201000,0.01,0.00,Hist,03/31/2019
PERNOD RICARD S A /FI,PDRDY,COM,35025,-13399,1258000,-328000,0.01,,Hist,03/31/2019
CHEVRON CORP,CVX,Common,10013,-650,1233000,73000,0.01,0.00,Hist,03/31/2019
JPMORGAN CHASE & CO,JPM,Common,12077,77,1223000,52000,0.01,0.00,Hist,03/31/2019
COMPAGNIE FINANCIERE DE PARIBAS,CFRUY,FOREIGN,149875,51980,1092000,466000,0.01,,Hist,03/31/2019
AbbVie Inc.,ABBV,COM,13010,-956,1048000,-240000,0.01,0.00,Hist,03/31/2019
ABBOTT LABORATORIES,ABT,Common,12110,-1850,968000,-42000,0.01,0.00,Hist,03/31/2019
PARGESA HOLDING SA,PRGAF,Common,11526,-250,903000,57000,0.01,,Hist,03/31/2019
M&T BANK CORP,MTB,Common,4559,30,716000,68000,0.01,0.00,Hist,03/31/2019
LAMAR ADVERTISING CO/NEW,LAMR,Common,8756,0,694000,88000,0.01,0.01,Hist,03/31/2019
MCDONALDS CORP,MCD,Common,2970,5,564000,38000,0.00,0.00,Hist,03/31/2019
Swatch Group AG\ADR,SWGAY,COM,35585,35585,509000,509000,0.00,,Hist,03/31/2019
Walt Disney Co,DIS,Common,4398,-70,488000,-2000,0.00,0.00,Hist,03/31/2019
WAL MART STORES INC,WMT,Common,4940,-115,482000,11000,0.00,0.00,Hist,03/31/2019
BB&T CORP,BBT,Common,10157,41,473000,35000,0.00,0.00,Hist,03/31/2019
MICROSOFT CORP,MSFT,Common,3795,0,448000,63000,0.00,0.00,Hist,03/31/2019
APPLE INC,AAPL,Common,2095,0,398000,68000,0.00,0.00,Hist,03/31/2019
PIONEER NATURAL RESOURCES CO,PXD,Common,2600,0,396000,54000,0.00,0.00,Hist,03/31/2019
O REILLY AUTOMOTIVE INC,ORLY,COM,1000,0,388000,44000,0.00,0.00,Hist,03/31/2019
LT Group Inc,,COM,1250000,0,383000,-12000,0.00,,Hist,03/31/2019
COTY INC.,COTY,Common,29853,-4505,343000,118000,0.00,0.00,Hist,03/31/2019
UNION PACIFIC CORP,UNP,Common,1810,-100,303000,39000,0.00,0.00,Hist,03/31/2019
"Hostess Brands, Inc.",TWNKW,*W EXP 11/04/202,212000,0,276000,79000,0.00,,Hist,03/31/2019
SHISEIDO CO LTD /FI,SSDOF,COM,3500,0,253000,33000,0.00,,Hist,03/31/2019
GROUPE DANONE,GPDNF,COM,3215,-60,248000,18000,0.00,,Hist,03/31/2019
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,5735,0,247000,21000,0.00,0.00,Hist,03/31/2019
Chemours Co,CC,COM,6416,6416,238000,238000,0.00,0.00,Hist,03/31/2019
3M CO,MMM,Common,1140,0,237000,20000,0.00,0.00,Hist,03/31/2019
"Merck & Co., Inc.",MRK,COM,2786,0,232000,19000,0.00,0.00,Hist,03/31/2019
BP PLC,BP,SPONSORED ADR,5106,5106,223000,223000,0.00,0.00,Hist,03/31/2019
ORACLE CORP,ORCL,Common,4000,4000,215000,215000,0.00,0.00,Hist,03/31/2019
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,1512,1512,213000,213000,0.00,0.00,Hist,03/31/2019
ROCHE HOLDING LTD,RHHVF,COM,775,775,213000,213000,0.00,,Hist,03/31/2019
US BANCORP \DE\,USB,Common,4314,4314,208000,208000,0.00,0.00,Hist,03/31/2019
Hanjaya Mandala Sampoerna,PHJMF,COM,687500,0,181000,4000,0.00,,Hist,03/31/2019
CIR SPA/ADR,,COM,125000,0,153000,20000,0.00,,Hist,03/31/2019
Bollore Vincent,BOIVF,COM,30000,0,136000,16000,0.00,,Hist,03/31/2019
DAVIDE CAMPARI MILANO SPA,DVDCF,COM,13280,13280,130000,130000,0.00,,Hist,03/31/2019
PZ Cussons plc/ADR,PZCUF,COM,15000,0,38000,-3000,0.00,,Hist,03/31/2019
Apergy Corp,APY,COMMON STOCK,0,-11737,0,-318000,0.00,0.00,Hist,03/31/2019
Kraft Heinz Co,KHC,COM,0,-23940,0,-1030000,0.00,0.00,Hist,03/31/2019
ALLEGHANY CORP /DE,Y,Common,0,-324,0,-202000,0.00,0.00,Hist,03/31/2019
