Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
BB&T CORP,BBT,Common,40996,570,1287000,110000,0.02,,Hist,03/31/2013
PERNOD RICARD S A /FI,PDRDY,COM,45725,4575,1142000,193000,0.01,,Hist,03/31/2013
DEERE & CO,DE,Common,12405,-45,1067000,-9000,0.01,,Hist,03/31/2013
LAMAR ADVERTISING CO/NEW,LAMR,Common,21735,400,1056000,229000,0.01,,Hist,03/31/2013
A P MOLLER-MAERSK A/S,AMKAF,Common,141,6,1051000,93000,0.01,,Hist,03/31/2013
FULTON FINANCIAL CORP,FULT,Common,89515,-4653,1047000,142000,0.01,0.04,Hist,03/31/2013
CONOCOPHILLIPS,COP,Common,15979,-491,960000,5000,0.01,,Hist,03/31/2013
CARLISLE COMPANIES INC,CSL,Common,10784,-50,731000,94000,0.01,,Hist,03/31/2013
GOOGLE INC.,GOOG,CL A,897,47,712000,111000,0.01,,Hist,03/31/2013
RECKITT BENCKISER GROUP PLC,RBGPF,Common,9825,1650,704000,189000,0.01,,Hist,03/31/2013
BAT INDUSTRIES PLC /FI,BTI,Common,6475,525,693000,91000,0.01,,Hist,03/31/2013
"SWISS HELVETIA FUND, INC.",SWZ,Common,51025,1025,626000,61000,0.01,,Hist,03/31/2013
COSTCO WHOLESALE CORP /NEW,COST,Common,5855,0,621000,43000,0.01,,Hist,03/31/2013
BANK OF AMERICA CORP /DE/,BAC,Common,50500,0,615000,29000,0.01,,Hist,03/31/2013
LEUCADIA NATIONAL CORP,LUK,Common,19100,-3950,524000,-24000,0.01,,Hist,03/31/2013
MCDONALDS CORP,MCD,Common,5185,0,517000,60000,0.01,,Hist,03/31/2013
MATTEL INC /DE/,MAT,Common,11625,-5000,509000,-100000,0.01,0.00,Hist,03/31/2013
Walt Disney Co,DIS,Common,7750,-1750,440000,-33000,0.01,,Hist,03/31/2013
ORACLE CORP,ORCL,Common,13125,4750,424000,145000,0.00,,Hist,03/31/2013
PIONEER NATURAL RESOURCES CO,PXD,Common,3000,0,373000,53000,0.00,,Hist,03/31/2013
ROCHE HOLDING LTD,RHHBY,Common,1325,0,309000,42000,0.00,,Hist,03/31/2013
SCHIBSTED A/S,SBSNF,Common,6587,0,292000,14000,0.00,,Hist,03/31/2013
BARRY CALLEBAUT AG,BYCBF,Common,300,0,290000,1000,0.00,,Hist,03/31/2013
"Merck & Co., Inc.",MRK,COM,6236,0,276000,21000,0.00,,Hist,03/31/2013
SPDR S&P 500 ETF TRUST,SPY,Common,1700,0,266000,24000,0.00,,Hist,03/31/2013
DANAHER CORP /DE/,DHR,Common,4151,0,258000,26000,0.00,,Hist,03/31/2013
BP PLC,BP,SPONSORED ADR,6101,0,258000,4000,0.00,,Hist,03/31/2013
SCHLUMBERGER LIMITED/NV,SLB,Common,3425,0,256000,19000,0.00,,Hist,03/31/2013
NORTHERN TRUST CORP,NTRS,Common,4500,0,246000,20000,0.00,,Hist,03/31/2013
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6105,105,237000,25000,0.00,,Hist,03/31/2013
IMPERIAL TOBACCO GROUP PLC,ITYBF,Common,6750,0,236000,-24000,0.00,,Hist,03/31/2013
GENERAL DYNAMICS CORP,GD,Common,3225,-2500,227000,-170000,0.00,,Hist,03/31/2013
AT&T CORP,T,Common,5975,-300,219000,7000,0.00,,Hist,03/31/2013
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,17429,-2152,217000,12000,0.00,,Hist,03/31/2013
MONSANTO CO /NEW/,MON,Common,2040,0,215000,22000,0.00,,Hist,03/31/2013
HEARTLAND EXPRESS INC,HTLD,Common,14699,-2000,196000,-22000,0.00,,Hist,03/31/2013
KOHLS Corp,KSS,Common,4000,4000,185000,185000,0.00,,Hist,03/31/2013
ALLEGHANY CORP /DE,Y,Common,465,0,184000,28000,0.00,,Hist,03/31/2013
ANGLO AMERICAN PLC,AAUKF,Common,7000,0,180000,-36000,0.00,,Hist,03/31/2013
"Spectrum Brands, Inc.",SPB,COM,3144,0,178000,37000,0.00,,Hist,03/31/2013
CIT GROUP INC,CIT,COM,4053,0,176000,19000,0.00,,Hist,03/31/2013
AES CORP,AES/PC,CV 6.75%,3500,0,176000,2000,0.00,,Hist,03/31/2013
UNION PACIFIC CORP,UNP,Common,1150,0,164000,19000,0.00,,Hist,03/31/2013
YUM BRANDS INC,YUM,Common,2200,0,158000,12000,0.00,,Hist,03/31/2013
Unum Group,UNM,Common,5325,0,150000,39000,0.00,,Hist,03/31/2013
SCOTTS MIRACLE-GRO CO,SMG,CL A,3000,0,130000,-2000,0.00,,Hist,03/31/2013
GENERAL ELECTRIC CO,GE,Common,5501,0,127000,12000,0.00,,Hist,03/31/2013
"TWENTY-FIRST CENTURY FOX, INC.",NWS,Common,4000,0,123000,18000,0.00,,Hist,03/31/2013
SUNCOR ENERGY INC,SU,COM,4000,0,120000,-11000,0.00,,Hist,03/31/2013
US BANCORP \DE\,USB,Common,3539,0,120000,7000,0.00,0.00,Hist,03/31/2013
PIMCO FUNDS,PHIYX,Stock,11116,0,108000,1000,0.00,,Hist,03/31/2013
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,3000,0,107000,-12000,0.00,,Hist,03/31/2013
GLOBAL PAYMENTS INC,GPN,Common,2100,275,104000,21000,0.00,,Hist,03/31/2013
MYLAN INC.,MYL,Common,3500,0,101000,5000,0.00,,Hist,03/31/2013
JPMORGAN CHASE & CO,JPM,Common,2100,0,100000,8000,0.00,,Hist,03/31/2013
FASTENAL CO,FAST,Common,1900,0,98000,9000,0.00,,Hist,03/31/2013
OMNICOM GROUP INC.,OMC,Common,1600,-300,94000,-1000,0.00,,Hist,03/31/2013
HEALTHSOUTH CORP,HLS,Common,3500,-900,92000,-1000,0.00,,Hist,03/31/2013
LEXINGTON REALTY TRUST,LXP,Common,7500,0,89000,11000,0.00,,Hist,03/31/2013
AMAZON COM INC,AMZN,Common,320,320,85000,85000,0.00,0.00,Hist,03/31/2013
MURPHY OIL CORP /DE,MUR,Common,1300,0,83000,6000,0.00,,Hist,03/31/2013
3M CO,MMM,Common,690,-35,73000,6000,0.00,,Hist,03/31/2013
AUTOMATIC DATA PROCESSING INC,ADP,Common,1100,0,72000,9000,0.00,,Hist,03/31/2013
CATERPILLAR INC,CAT,Common,775,0,67000,-2000,0.00,,Hist,03/31/2013
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,65000,-7000,0.00,,Hist,03/31/2013
"WILEY JOHN & SONS, INC.",JW.A,CL A,1600,-375,62000,-15000,0.00,,Hist,03/31/2013
VECTREN CORP,VVC,Common,1599,0,57000,10000,0.00,,Hist,03/31/2013
VERIZON COMMUNICATIONS INC,VZ,Common,1150,0,57000,7000,0.00,,Hist,03/31/2013
Bank of New York Mellon Corp,BK,Common,2000,0,56000,5000,0.00,,Hist,03/31/2013
DAIMLER AG,DAI,Common,1002,0,55000,0,0.00,,Hist,03/31/2013
PFIZER INC,PFE,Common,1900,0,55000,7000,0.00,,Hist,03/31/2013
HOME DEPOT INC,HD,Common,750,0,52000,6000,0.00,,Hist,03/31/2013
JOHNSON & JOHNSON,JNJ,Common,640,-75,52000,2000,0.00,,Hist,03/31/2013
NATIONAL PENN BANCSHARES INC,NPBC,Common,4644,0,50000,7000,0.00,,Hist,03/31/2013
HERSHEY CO,HSY,Common,555,0,49000,9000,0.00,,Hist,03/31/2013
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1641,48,49000,8000,0.00,,Hist,03/31/2013
EMC CORP,EMC,Common,2000,0,48000,-3000,0.00,0.00,Hist,03/31/2013
TJX COMPANIES INC /DE/,TJX,Common,1000,0,47000,5000,0.00,,Hist,03/31/2013
MOHAWK INDUSTRIES INC,MHK,Common,400,0,45000,9000,0.00,,Hist,03/31/2013
BOEING CO,BA,Common,500,0,43000,5000,0.00,,Hist,03/31/2013
WALGREEN CO,WAG,Common,780,-170,37000,2000,0.00,,Hist,03/31/2013
TARGET CORP,TGT,Common,499,0,34000,4000,0.00,,Hist,03/31/2013
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,10000,0,33000,0,0.00,,Hist,03/31/2013
Beam Suntory Inc.,BEAM,COM,500,0,32000,1000,0.00,,Hist,03/31/2013
COLGATE PALMOLIVE CO,CL,Common,250,0,30000,4000,0.00,,Hist,03/31/2013
LOCKHEED MARTIN CORP,LMT,Common,300,-50,29000,-3000,0.00,0.00,Hist,03/31/2013
"Stock Yards Bancorp, Inc.",SYBT,COM STK,1271,0,29000,1000,0.00,,Hist,03/31/2013
TIME WARNER INC.,TWX,COM,483,-566,28000,-22000,0.00,,Hist,03/31/2013
BANK OF AMERICA CORP /DE/,BAC/PL,Preferred Stock,21,0,26000,2000,0.00,,Hist,03/31/2013
"Fortune Brands Home & Security, Inc.",FBHS,COM,700,0,26000,6000,0.00,0.00,Hist,03/31/2013
CHURCH & DWIGHT CO INC /DE/,CHD,Common,400,0,26000,5000,0.00,0.00,Hist,03/31/2013
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,1200,0,25000,-3000,0.00,,Hist,03/31/2013
MICROPORE INC,,PFD,2750,0,25000,0,0.00,,Hist,03/31/2013
US GLOBAL INVESTORS FUNDS,GROW,CL A,6750,0,25000,-2000,0.00,,Hist,03/31/2013
WHOLE FOODS MARKET INC,WFM,Common,275,0,24000,-1000,0.00,,Hist,03/31/2013
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,24000,-1000,0.00,,Hist,03/31/2013
WELLS FARGO & COMPANY/MN,WFC/PL,PFD,18,0,23000,1000,0.00,,Hist,03/31/2013
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,850,0,23000,0,0.00,,Hist,03/31/2013
Royal Dutch Shell plc,RDS.B,ADR,325,0,22000,-1000,0.00,,Hist,03/31/2013
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,430,0,22000,4000,0.00,,Hist,03/31/2013
GENESEE & WYOMING INC,GWR,Common,225,0,21000,4000,0.00,,Hist,03/31/2013
LOWES COMPANIES INC,LOW,Common,550,0,21000,1000,0.00,,Hist,03/31/2013
MEADWESTVACO Corp,MWV,Common,507,0,18000,2000,0.00,,Hist,03/31/2013
BURNHAM CORP,BURCA,Common,1000,0,18000,4000,0.00,,Hist,03/31/2013
ACNB CORP,ACNB,Common,881,0,15000,1000,0.00,,Hist,03/31/2013
MCCLATCHY CO,MNI,CL A,5000,0,15000,-1000,0.00,,Hist,03/31/2013
SCHULMAN A INC,SHLM,Common,467,0,15000,1000,0.00,,Hist,03/31/2013
FEDERATED INCOME SECURITIES TRUST,FUSGX,CL A,1975,9,15000,0,0.00,,Hist,03/31/2013
PIMCO FUNDS,PTTRX,COM,1337,1337,15000,15000,0.00,,Hist,03/31/2013
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,Common,475,0,14000,2000,0.00,,Hist,03/31/2013
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,14000,1000,0.00,,Hist,03/31/2013
"Anthem, Inc.",WLP,Common,204,0,14000,2000,0.00,,Hist,03/31/2013
CORNING INC /NY,GLW,Common,1000,0,13000,0,0.00,,Hist,03/31/2013
MCKESSON CORP,MCK,Common,125,-300,13000,-28000,0.00,,Hist,03/31/2013
Discover Financial Services,DFS,Common,300,-2500,13000,-95000,0.00,,Hist,03/31/2013
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",TWC,COM STK,123,0,12000,0,0.00,,Hist,03/31/2013
FEDERATED INCOME SECURITIES TRUST,CAPAX,A,1394,17,12000,1000,0.00,,Hist,03/31/2013
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,325,0,11000,0,0.00,,Hist,03/31/2013
Tim Hortons Inc.,THI,Common,200,0,11000,1000,0.00,,Hist,03/31/2013
TEGNA INC,GCI,Common,500,-250,11000,-3000,0.00,,Hist,03/31/2013
AMGEN INC,AMGN,Common,100,0,10000,1000,0.00,,Hist,03/31/2013
IMPERIAL TOBACCO GROUP PLC,ITY,Common,150,0,10000,-2000,0.00,,Hist,03/31/2013
"CONSTELLATION BRANDS, INC.",STZ,CL A,200,0,10000,3000,0.00,,Hist,03/31/2013
NETFLIX INC,NFLX,Common,52,52,10000,10000,0.00,0.00,Hist,03/31/2013
BANK OF MONTREAL /CAN/,BMO,Common,157,0,10000,0,0.00,,Hist,03/31/2013
NOVARTIS AG,NVS,ADR,125,0,9000,1000,0.00,,Hist,03/31/2013
LINKEDIN CORP,LNKD,Common,53,53,9000,9000,0.00,,Hist,03/31/2013
PPL Corp,PPL,Common,300,0,9000,0,0.00,,Hist,03/31/2013
MEDTRONIC INC,MDT,Common,200,0,9000,1000,0.00,0.00,Hist,03/31/2013
Kraft Heinz Foods Co,HNZ,Common,100,0,7000,1000,0.00,,Hist,03/31/2013
NEWELL BRANDS INC,NWL,Common,250,0,7000,1000,0.00,,Hist,03/31/2013
APPLE INC,AAPL,Common,16,-34,7000,-20000,0.00,,Hist,03/31/2013
CHURCHILL DOWNS Inc,CHDN,Common,100,0,7000,0,0.00,,Hist,03/31/2013
ManpowerGroup Inc.,MAN,Common,132,0,7000,1000,0.00,,Hist,03/31/2013
RITE AID CORP,RAD,Common,3500,0,7000,2000,0.00,,Hist,03/31/2013
HAIN CELESTIAL GROUP INC,HAIN,Common,100,0,6000,1000,0.00,0.00,Hist,03/31/2013
MODINE MANUFACTURING CO,MOD,Common,600,0,5000,0,0.00,,Hist,03/31/2013
INTEL CORP,INTC,Common,210,0,5000,1000,0.00,,Hist,03/31/2013
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,50,0,5000,1000,0.00,0.00,Hist,03/31/2013
BARRICK GOLD CORP,ABX,Common,165,0,5000,-1000,0.00,,Hist,03/31/2013
"AVIS BUDGET GROUP, INC.",CAR,Common,168,168,5000,5000,0.00,,Hist,03/31/2013
INSULET CORP,PODD,Common,209,209,5000,5000,0.00,,Hist,03/31/2013
"Medidata Solutions, Inc.",MDSO,Common,81,81,5000,5000,0.00,0.00,Hist,03/31/2013
"TripAdvisor, Inc.",TRIP,Common,100,100,5000,5000,0.00,,Hist,03/31/2013
Howard Hughes Corp,HHC,COM,48,48,4000,4000,0.00,,Hist,03/31/2013
ASOS plc,ASOMF,ADR,84,84,4000,4000,0.00,,Hist,03/31/2013
lululemon athletica inc.,LULU,Common,60,60,4000,4000,0.00,,Hist,03/31/2013
EXACT SCIENCES CORP,EXAS,Common,439,439,4000,4000,0.00,,Hist,03/31/2013
CARMAX INC,KMX,Common,105,105,4000,4000,0.00,,Hist,03/31/2013
FEDEX CORP,FDX,Common,40,0,4000,0,0.00,,Hist,03/31/2013
TIFFANY & CO,TIF,Common,50,0,3000,0,0.00,,Hist,03/31/2013
Facebook Inc,FB,Common,112,112,3000,3000,0.00,,Hist,03/31/2013
"ChemoCentryx, Inc.",CCXI,Common,162,162,2000,2000,0.00,,Hist,03/31/2013
"Annie's, Inc.",BNNY,Common,55,55,2000,2000,0.00,,Hist,03/31/2013
"Natural Grocers by Vitamin Cottage, Inc.",NGVC,Common,75,75,2000,2000,0.00,0.00,Hist,03/31/2013
"Sarepta Therapeutics, Inc.",SRPT,Common,49,49,2000,2000,0.00,,Hist,03/31/2013
"Chefs' Warehouse, Inc.",CHEF,COMMON,84,84,2000,2000,0.00,0.00,Hist,03/31/2013
"ALNYLAM PHARMACEUTICALS, INC.",ALNY,COM,75,75,2000,2000,0.00,0.00,Hist,03/31/2013
KVH INDUSTRIES INC \DE\,KVHI,COM,149,149,2000,2000,0.00,,Hist,03/31/2013
HALOZYME THERAPEUTICS INC,HALO,COM,376,376,2000,2000,0.00,0.00,Hist,03/31/2013
J C PENNEY CO INC,JCP,Common,110,110,2000,2000,0.00,,Hist,03/31/2013
BOSTON SCIENTIFIC CORP,BSX,Common,209,209,2000,2000,0.00,,Hist,03/31/2013
J M SMUCKER Co,SJM,Common,6,-500,1000,-43000,0.00,,Hist,03/31/2013
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,50,0,1000,0,0.00,,Hist,03/31/2013
"TILE SHOP HOLDINGS, INC.",TTS,Common,33,33,1000,1000,0.00,,Hist,03/31/2013
Express Scripts Holding Co.,ESRX,Common,0,-390,0,-21000,0.00,0.00,Hist,03/31/2013
THOMSON REUTERS CORP /CAN/,TOC,Common,0,-1200,0,-35000,0.00,0.00,Hist,03/31/2013
INTUITIVE SURGICAL INC,ISRG,Common,0,-111,0,-54000,0.00,0.00,Hist,03/31/2013
STAPLES INC,SPLS,Common,0,-2500,0,-29000,0.00,0.00,Hist,03/31/2013
