Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
PEPSICO INC,PEP,Common,163185,163185,8792408000,8792408000,,,Hist,06/30/2004
JOHNSON & JOHNSON,JNJ,Common,147842,147842,8234799000,8234799000,,,Hist,06/30/2004
UNIVERSAL CORP /VA/,UVV,Common,156867,156867,7990805000,7990805000,,,Hist,06/30/2004
AVISHUSET DAGBLADET,ASVHF,Common,116329,116329,7545099000,7545099000,,,Hist,06/30/2004
WACHOVIA CORP NEW,WB,Common,166598,166598,7413611000,7413611000,,,Hist,06/30/2004
OFFICE DEPOT INC,ODP,Common,397900,397900,7126389000,7126389000,,,Hist,06/30/2004
RR Donnelley & Sons Co,RRD,Common,214336,214336,7077375000,7077375000,,,Hist,06/30/2004
"Hill-Rom Holdings, Inc.",HB,Common,114802,114802,6939781000,6939781000,,,Hist,06/30/2004
"SUN MICROSYSTEMS, INC.",JAVA,Common,1469194,1469194,6361610000,6361610000,,,Hist,06/30/2004
CRANE CO /DE/,CR,Common,202479,202479,6355816000,6355816000,,,Hist,06/30/2004
DEVON ENERGY CORP/DE,DVN,Common,94000,94000,6204000000,6204000000,,,Hist,06/30/2004
GREY GLOBAL GROUP INC,,Common,6250,6250,6156250000,6156250000,,,Hist,06/30/2004
PHILIP MORRIS CR AS,TBKSF,Common,9698,9698,5897063000,5897063000,,,Hist,06/30/2004
Vulcan Materials CO,VMC,Common,106900,106900,5083095000,5083095000,,,Hist,06/30/2004
READYMIX,RDMXF,Common,2601500,2601500,4968865000,4968865000,,,Hist,06/30/2004
FIFTH THIRD BANCORP,FITB,Common,88790,88790,4775126000,4775126000,,,Hist,06/30/2004
"CISCO SYSTEMS, INC.",CSCO,Common,183307,183307,4344376000,4344376000,,,Hist,06/30/2004
MCCORMICK & CO INC,MKC,Common,127400,127400,4331600000,4331600000,,,Hist,06/30/2004
BANK OF AMERICA CORP /DE/,BAC,Common,49490,49490,4187844000,4187844000,,,Hist,06/30/2004
OMNICOM GROUP INC.,OMC,Common,54400,54400,4128416000,4128416000,,,Hist,06/30/2004
PFIZER INC,PFE,Common,120374,120374,4126421000,4126421000,,,Hist,06/30/2004
HEINEKEN NV /ADR/,HINKY,Common,122805,122805,4035372000,4035372000,,,Hist,06/30/2004
MERCURY GENERAL CORP,MCY,Common,81200,81200,4031580000,4031580000,,,Hist,06/30/2004
ROSS STORES INC,ROST,Common,149694,149694,4005811000,4005811000,,,Hist,06/30/2004
BRITISH AMERICAN TOBACCO PLC /ADR/,BTAFF,Common,256440,256440,3977384000,3977384000,,,Hist,06/30/2004
GUIDANT CORP,GDT,Common,70140,70140,3919423000,3919423000,,,Hist,06/30/2004
GROUPE DANONE,GDNNY,SPONSORED ADR,222450,222450,3901773000,3901773000,,,Hist,06/30/2004
PARGESA HOLDING SA,PRGAF,Common,1390,1390,3744855000,3744855000,,,Hist,06/30/2004
ENCANA CORP,ECA,Common,78752,78752,3398936000,3398936000,,,Hist,06/30/2004
MICROSOFT CORP,MSFT,Common,118522,118522,3384988000,3384988000,,,Hist,06/30/2004
TAMEDIA AG,,Common,35450,35450,3177384000,3177384000,,,Hist,06/30/2004
AMERICAN EXPRESS CO,AXP,Common,61497,61497,3159716000,3159716000,,,Hist,06/30/2004
ROYAL DUTCH PETROLEUM CO,,Common,60136,60136,3107227000,3107227000,,,Hist,06/30/2004
MEDIMMUNE INC /DE,MEDI,Common,130000,130000,3040700000,3040700000,,,Hist,06/30/2004
MERCK SHARP & DOHME CORP.,MRK,Common,62476,62476,2967610000,2967610000,,,Hist,06/30/2004
DOVER Corp,DOV,Common,67215,67215,2829752000,2829752000,,,Hist,06/30/2004
MCDONALDS CORP,MCD,Common,108302,108302,2815852000,2815852000,,,Hist,06/30/2004
PROCTER & GAMBLE Co,PG,Common,51640,51640,2811282000,2811282000,,,Hist,06/30/2004
ALLIED DOMECQ PLC,,Common,316800,316800,2705472000,2705472000,,,Hist,06/30/2004
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,58400,58400,2650192000,2650192000,,,Hist,06/30/2004
CARLISLE COMPANIES INC,CSL,Common,41869,41869,2606345000,2606345000,,,Hist,06/30/2004
LILLY ELI & CO,LLY,Common,32300,32300,2258093000,2258093000,,,Hist,06/30/2004
"LEE ENTERPRISES, INC",LEE,Common,45525,45525,2185655000,2185655000,,,Hist,06/30/2004
MELLON FINANCIAL CORP,MEL,Common,71472,71472,2096274000,2096274000,,,Hist,06/30/2004
COCA COLA CO,KO,Common,40618,40618,2050397000,2050397000,,,Hist,06/30/2004
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,349450,349450,1998854000,1998854000,,,Hist,06/30/2004
BP PLC,BP,SPONSORED ADR,36069,36069,1932216000,1932216000,,,Hist,06/30/2004
BIC CORP,BICEF,Common,37300,37300,1661715000,1661715000,,,Hist,06/30/2004
EVERGREEN MUNICIPAL TRUST /DE/,EKVYX,MUTUAL,145129,145129,1642860000,1642860000,,,Hist,06/30/2004
TJX COMPANIES INC /DE/,TJX,Common,65700,65700,1585998000,1585998000,,,Hist,06/30/2004
LEUCADIA NATIONAL CORP,LUK,Common,31812,31812,1581056000,1581056000,,,Hist,06/30/2004
ST JOE CO,JOE,Common,39000,39000,1548300000,1548300000,,,Hist,06/30/2004
NORGES HANDELS OG SJOF,,Common,17172,17172,1485035000,1485035000,,,Hist,06/30/2004
GENERAL DYNAMICS CORP,GD,Common,14850,14850,1474605000,1474605000,,,Hist,06/30/2004
APTARGROUP INC,ATR,Common,33526,33526,1464751000,1464751000,,,Hist,06/30/2004
Walt Disney Co,DIS,Common,56167,56167,1431697000,1431697000,,,Hist,06/30/2004
BELO CORP,BLC,COM SER A,52850,52850,1419023000,1419023000,,,Hist,06/30/2004
AMERICAN TOWER CORP /MA/,AMT,Common,93000,93000,1413600000,1413600000,,,Hist,06/30/2004
CHEVRON CORP,CVX,Common,14597,14597,1373724000,1373724000,,,Hist,06/30/2004
FULTON FINANCIAL CORP,FULT,Common,66886,66886,1347753000,1347753000,,,Hist,06/30/2004
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,27150,27150,1341482000,1341482000,,,Hist,06/30/2004
FIRST CHESTER COUNTY CORP,FCEC,Common,52000,52000,1279200000,1279200000,,,Hist,06/30/2004
MOHAWK INDUSTRIES INC,MHK,Common,17150,17150,1257610000,1257610000,,,Hist,06/30/2004
VORNADO REALTY TRUST,VNO,SH BEN INT,22000,22000,1256420000,1256420000,,,Hist,06/30/2004
ALBERTSONS INC,,Common,47250,47250,1254015000,1254015000,,,Hist,06/30/2004
MESA ROYALTY TRUST/TX,MTR,Common,23000,23000,1242000000,1242000000,,,Hist,06/30/2004
RINKER GROUP LTD,,Common,220000,220000,1232000000,1232000000,,,Hist,06/30/2004
"HCA Holdings, Inc.",HCA,Common,28400,28400,1181156000,1181156000,,,Hist,06/30/2004
INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,Common,30100,30100,1125740000,1125740000,,,Hist,06/30/2004
LEXINGTON REALTY TRUST,LXP,Common,55000,55000,1095050000,1095050000,,,Hist,06/30/2004
MATTEL INC /DE/,MAT,Common,56500,56500,1031125000,1031125000,,,Hist,06/30/2004
AMBAC FINANCIAL GROUP INC,ABK,Common,14000,14000,1028160000,1028160000,,,Hist,06/30/2004
Nielsen CO,,Common,35000,35000,1017450000,1017450000,,,Hist,06/30/2004
HOSPIRA INC,HSP,Common,36707,36707,1013113000,1013113000,,,Hist,06/30/2004
HEARTLAND EXPRESS INC,HTLD,Common,34100,34100,932976000,932976000,,,Hist,06/30/2004
DISH Network CORP,DISH,Common,30000,30000,922500000,922500000,,,Hist,06/30/2004
"TRAVELERS COMPANIES, INC.",TRV,Common,20832,20832,844529000,844529000,,,Hist,06/30/2004
CONOCOPHILLIPS,COP,Common,10675,10675,814396000,814396000,,,Hist,06/30/2004
MURPHY OIL CORP /DE,MUR,Common,10750,10750,792275000,792275000,,,Hist,06/30/2004
AUTOMATIC DATA PROCESSING INC,ADP,Common,18525,18525,775827000,775827000,,,Hist,06/30/2004
SCHWAB CHARLES CORP,SCHW,Common,80000,80000,768800000,768800000,,,Hist,06/30/2004
INTUIT INC,INTU,Common,19750,19750,761955000,761955000,,,Hist,06/30/2004
DAILY MAIL & GEN TST-A,DMGT,Common,55000,55000,727100000,727100000,,,Hist,06/30/2004
UNION PACIFIC CORP,UNP,Common,11700,11700,695565000,695565000,,,Hist,06/30/2004
NATIONAL CITY CORP,NCC,Common,19700,19700,689697000,689697000,,,Hist,06/30/2004
WAL MART STORES INC,WMT,Common,12333,12333,650689000,650689000,,,Hist,06/30/2004
EVERGREEN SELECT FIXED INCOME TRUST,ESTIX,MUTUAL,10713,10713,635709000,635709000,,,Hist,06/30/2004
SCHLUMBERGER LIMITED/NV,SLB,Common,9900,9900,628749000,628749000,,,Hist,06/30/2004
PARTRIDGE FINE ART,,Common,544601,544601,609953000,609953000,,,Hist,06/30/2004
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,11310,11310,600335000,600335000,,,Hist,06/30/2004
HARTE HANKS INC,HHS,Common,23750,23750,579738000,579738000,,,Hist,06/30/2004
NEW YORK TIMES CO,NYT,CL A,12885,12885,576088000,576088000,,,Hist,06/30/2004
EQUIFAX INC,EFX,Common,22200,22200,549450000,549450000,,,Hist,06/30/2004
WALGREEN CO,WAG,Common,14926,14926,540470000,540470000,,,Hist,06/30/2004
COSTCO WHOLESALE CORP /NEW,COST,Common,12650,12650,520927000,520927000,,,Hist,06/30/2004
INTEL CORP,INTC,Common,17825,17825,491970000,491970000,,,Hist,06/30/2004
PORSCHE AG,PSEPF,Common,699,699,469113000,469113000,,,Hist,06/30/2004
BRISTOL MYERS SQUIBB CO,BMY,Common,18763,18763,459694000,459694000,,,Hist,06/30/2004
FIRST DATA CORP,FDC,Common,10250,10250,456330000,456330000,,,Hist,06/30/2004
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,5100,5100,449565000,449565000,,,Hist,06/30/2004
AES CORP,AES,Common,44500,44500,441885000,441885000,,,Hist,06/30/2004
HERSHEY CO,HSY,Common,9410,9410,435401000,435401000,,,Hist,06/30/2004
GREY GLOBAL GROUP INC,,Common,500,500,425000000,425000000,,,Hist,06/30/2004
BB&T CORP,BBT,Common,11345,11345,419425000,419425000,,,Hist,06/30/2004
Arconic Inc.,AA,Common,12012,12012,396756000,396756000,,,Hist,06/30/2004
"Fidelity National Information Services, Inc.",FIS,Common,10100,10100,391880000,391880000,,,Hist,06/30/2004
NEUE ZUERCHER ZEITUNG,,Common,6,6,390467000,390467000,,,Hist,06/30/2004
"WESCO FINANCIAL, LLC",WSC,Common,1050,1050,380100000,380100000,,,Hist,06/30/2004
ARCTIC CAT INC,ACAT,Common,13800,13800,379914000,379914000,,,Hist,06/30/2004
DUPONT E I DE NEMOURS & CO,DD,Common,8167,8167,362778000,362778000,,,Hist,06/30/2004
ENCORE WIRE CORP,WIRE,Common,13000,13000,358800000,358800000,,,Hist,06/30/2004
ALLIED DOMECQ PLC,,SPON ADR NEW,10000,10000,346900000,346900000,,,Hist,06/30/2004
SUNCOR ENERGY INC,SU,Common,13500,13500,345735000,345735000,,,Hist,06/30/2004
TOTAL S.A.,TOT,Common,3500,3500,336280000,336280000,,,Hist,06/30/2004
COX COMMUNICATIONS INC /DE/,,CL A,11900,11900,330701000,330701000,,,Hist,06/30/2004
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,12500,12500,326250000,326250000,,,Hist,06/30/2004
VALASSIS COMMUNICATIONS INC,VCI,Common,10500,10500,319935000,319935000,,,Hist,06/30/2004
SHELL TRANSPORT & TRADING CO PLC,,Common,7130,7130,318711000,318711000,,,Hist,06/30/2004
KIMBERLY CLARK CORP,KMB,Common,4750,4750,312930000,312930000,,,Hist,06/30/2004
MONSANTO CO /NEW/,MON,Common,7934,7934,305459000,305459000,,,Hist,06/30/2004
SWEDISH MATCH CORP,SWMAF,COMMON,3000,3000,303180000,303180000,,,Hist,06/30/2004
WYETH,WYE,Common,8300,8300,300128000,300128000,,,Hist,06/30/2004
J M SMUCKER Co,SJM,Common,6520,6520,299333000,299333000,,,Hist,06/30/2004
YUM BRANDS INC,YUM,Common,8000,8000,297760000,297760000,,,Hist,06/30/2004
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,11798,11798,296838000,296838000,,,Hist,06/30/2004
ALLEGHANY CORP /DE,Y,Common,1031,1031,295897000,295897000,,,Hist,06/30/2004
TORCHMARK CORP,TMK,Common,5400,5400,290520000,290520000,,,Hist,06/30/2004
NOKIA CORP,NOK,SPONSORED ADR,19800,19800,287892000,287892000,,,Hist,06/30/2004
VIAD CORP,VVI,Common,10500,10500,283605000,283605000,,,Hist,06/30/2004
S&P Global Inc.,MHP,Common,3625,3625,277566000,277566000,,,Hist,06/30/2004
VALUE LINE INC,VALU,Common,7200,7200,258552000,258552000,,,Hist,06/30/2004
PENNROCK FINANCIAL SERVICES CORP,,Common,8542,8542,257968000,257968000,,,Hist,06/30/2004
SYNGENTA AG,SYT,Common,3000,3000,253320000,253320000,,,Hist,06/30/2004
SMITHFIELD FOODS INC,SFD,Common,8600,8600,252840000,252840000,,,Hist,06/30/2004
AVISHUSET DAGBLADET,,PFD,3884,3884,251916000,251916000,,,Hist,06/30/2004
NORTHERN TRUST CORP,NTRS,Common,5850,5850,247338000,247338000,,,Hist,06/30/2004
AES CORP,AES/PC,Common,5700,5700,239742000,239742000,,,Hist,06/30/2004
CADBURY PUBLIC LTD CO,CSG,ADR,6500,6500,228020000,228020000,,,Hist,06/30/2004
KROGER CO,KR,Common,12450,12450,226590000,226590000,,,Hist,06/30/2004
PERNOD RICARD S A /FI,PDRDF,Common,7000,7000,223720000,223720000,,,Hist,06/30/2004
MEDTRONIC INC,MDT,Common,4550,4550,221676000,221676000,,,Hist,06/30/2004
GILLETTE CO,G,Common,5050,5050,214120000,214120000,,,Hist,06/30/2004
SEALED AIR CORP/DE,SEE,Common,4000,4000,213080000,213080000,,,Hist,06/30/2004
CANON INC,CAJ,Common,4000,4000,211440000,211440000,,,Hist,06/30/2004
SCHULMAN A INC,SHLM,Common,9469,9469,203489000,203489000,,,Hist,06/30/2004
ManpowerGroup Inc.,MAN,Common,4000,4000,203080000,203080000,,,Hist,06/30/2004
PIMCO FUNDS,PTTBX,MUTUAL,19030,19030,202479000,202479000,,,Hist,06/30/2004
WRIGLEY WM JR CO,WWY,Common,3190,3190,201130000,201130000,,,Hist,06/30/2004
ROCHE HOLDING LTD,RHHBY,Common,2000,2000,199440000,199440000,,,Hist,06/30/2004
TIME WARNER INC.,TWX,Common,11200,11200,196896000,196896000,,,Hist,06/30/2004
ALLSTATE CORP,ALL,Common,4050,4050,188528000,188528000,,,Hist,06/30/2004
BELLSOUTH CORP,BLS,Common,7132,7132,187001000,187001000,,,Hist,06/30/2004
M&T BANK CORP,MTB,Common,2099,2099,183243000,183243000,,,Hist,06/30/2004
KAO CORP,KCRPY,Common,7500,7500,181350000,181350000,,,Hist,06/30/2004
AMGEN INC,AMGN,Common,3275,3275,178717000,178717000,,,Hist,06/30/2004
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,7448,7448,175028000,175028000,,,Hist,06/30/2004
CABLEVISION SYSTEMS CORP /NY,CVC,Common,8750,8750,171938000,171938000,,,Hist,06/30/2004
Unum Group,UNM,Common,10600,10600,168540000,168540000,,,Hist,06/30/2004
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,3750,3750,166875000,166875000,,,Hist,06/30/2004
COMCAST CORP,CMCSA,Common,5871,5871,164975000,164975000,,,Hist,06/30/2004
NEXTERA ENERGY INC,FPL,Common,2500,2500,159875000,159875000,,,Hist,06/30/2004
Canfor Corporation,CFP,Common,14100,14100,158907000,158907000,,,Hist,06/30/2004
HESS CORP,HES,Common,2000,2000,158380000,158380000,,,Hist,06/30/2004
DEERE & CO,DE,Common,2250,2250,157815000,157815000,,,Hist,06/30/2004
VECTREN CORP,VVC,Common,6216,6216,155959000,155959000,,,Hist,06/30/2004
STERLING FINANCIAL CORP /PA/,SLFI,Common,5863,5863,152614000,152614000,,,Hist,06/30/2004
ESCO TECHNOLOGIES INC,ESE,Common,2800,2800,149408000,149408000,,,Hist,06/30/2004
"CATALYST HEALTH SOLUTIONS, INC.",HLEX,Common,9000,9000,149130000,149130000,,,Hist,06/30/2004
COMMUNITY FIRST BANKSHARES INC,CFBX,Common,4590,4590,147752000,147752000,,,Hist,06/30/2004
TRIBUNE MEDIA CO,TRB,Common,3085,3085,140491000,140491000,,,Hist,06/30/2004
SYSCO CORP,SYY,Common,3850,3850,138100000,138100000,,,Hist,06/30/2004
HOME DEPOT INC,HD,Common,3750,3750,132000000,132000000,,,Hist,06/30/2004
Chubb Ltd,ACE,Common,3000,3000,126840000,126840000,,,Hist,06/30/2004
FEDEX CORP,FDX,Common,1500,1500,122535000,122535000,,,Hist,06/30/2004
Kraft Heinz Foods Co,HNZ,Common,3075,3075,120540000,120540000,,,Hist,06/30/2004
SONY CORP,SNE,Common,3000,3000,113340000,113340000,,,Hist,06/30/2004
YORK WATER CO,YORW,Common,6080,6080,112115000,112115000,,,Hist,06/30/2004
KINROSS GOLD CORP,KGC,Common,19750,19750,109810000,109810000,,,Hist,06/30/2004
BURNHAM CORP,BURCA,Common,3842,3842,107576000,107576000,,,Hist,06/30/2004
PITNEY BOWES INC /DE/,PBI,Common,2430,2430,107528000,107528000,,,Hist,06/30/2004
AMSOUTH BANCORPORATION,ASO,Common,4000,4000,101880000,101880000,,,Hist,06/30/2004
AT&T INC.,T,Common,4044,4044,98067000,98067000,,,Hist,06/30/2004
MGI PHARMA INC,MOGN,Common,3600,3600,97236000,97236000,,,Hist,06/30/2004
RITE AID CORP,RAD,Common,18500,18500,96570000,96570000,,,Hist,06/30/2004
PRICE T ROWE GROUP INC,TROW,Common,1900,1900,95760000,95760000,,,Hist,06/30/2004
"CA, INC.",CA;COB.A,Common,5000,5000,94700000,94700000,,,Hist,06/30/2004
"Merck & Co., Inc.",SGP,Common,5000,5000,92400000,92400000,,,Hist,06/30/2004
IAC/INTERACTIVECORP,IACI,Common,3000,3000,90420000,90420000,,,Hist,06/30/2004
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,30000,30000,88800000,88800000,,,Hist,06/30/2004
CAMPBELL SOUP CO,CPB,Common,3300,3300,88704000,88704000,,,Hist,06/30/2004
GLAXOSMITHKLINE PLC,GSK,Common,2125,2125,88103000,88103000,,,Hist,06/30/2004
FIDELITY NATIONAL FINANCIAL INC /DE/,FNF,Common,2336,2336,87226000,87226000,,,Hist,06/30/2004
Avery Dennison Corp,AVY,Common,1350,1350,86414000,86414000,,,Hist,06/30/2004
ITO YOKADO CO LTD,,Common,2000,2000,85860000,85860000,,,Hist,06/30/2004
VERIZON COMMUNICATIONS INC,VZ,Common,2320,2320,83961000,83961000,,,Hist,06/30/2004
DEAN FOODS CO,DF,Common,2250,2250,83948000,83948000,,,Hist,06/30/2004
HUDSON UNITED BANCORP,HU,Common,2250,2250,83880000,83880000,,,Hist,06/30/2004
KELLOGG CO,K,Common,2000,2000,83700000,83700000,,,Hist,06/30/2004
MYLAN INC.,MYL,Common,4125,4125,83531000,83531000,,,Hist,06/30/2004
NATIONAL PENN BANCSHARES INC,NPBC,Common,2803,2803,83361000,83361000,,,Hist,06/30/2004
TARGET CORP,TGT,Common,1950,1950,82817000,82817000,,,Hist,06/30/2004
ACCENTURE LTD,ACN,Common,3000,3000,82440000,82440000,,,Hist,06/30/2004
COLGATE PALMOLIVE CO,CL,Common,1400,1400,81830000,81830000,,,Hist,06/30/2004
LITMAN GREGORY FUNDS TRUST,MSEFX,MUTUAL,5265,5265,75342000,75342000,,,Hist,06/30/2004
PLACER DOME INC,,Common,4350,4350,72384000,72384000,,,Hist,06/30/2004
BLACKROCK MUNIHOLDINGS INVESTMENT QUALITY FUND,MFL,Common,5211,5211,71651000,71651000,,,Hist,06/30/2004
FASTENAL CO,FAST,Common,1250,1250,71038000,71038000,,,Hist,06/30/2004
PIONEER NATURAL RESOURCES CO,PXD,Common,2000,2000,70160000,70160000,,,Hist,06/30/2004
MORGAN STANLEY GOVERNMENT INCOME TRUST,,MUTUAL,8000,8000,69360000,69360000,,,Hist,06/30/2004
PPL Corp,PPL,Common,1500,1500,68850000,68850000,,,Hist,06/30/2004
MOLEX INC,MOLXA,CL A,2500,2500,68200000,68200000,,,Hist,06/30/2004
HARLEY DAVIDSON INC,HOG,Common,1055,1055,65347000,65347000,,,Hist,06/30/2004
COMMONWEALTH TELEPHONE ENTERPRISES INC /NEW/,CTCO,Common,1440,1440,64469000,64469000,,,Hist,06/30/2004
ENSTAR GROUP INC,ESGR,Common,1200,1200,62436000,62436000,,,Hist,06/30/2004
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,300,300,61920000,61920000,,,Hist,06/30/2004
SOUTHERN UNION CO,SUG,Common,2893,2893,60984000,60984000,,,Hist,06/30/2004
STEPAN CO,SCL,Common,2284,2284,59727000,59727000,,,Hist,06/30/2004
MORGAN STANLEY,MS,Common,1113,1113,58733000,58733000,,,Hist,06/30/2004
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,1500,58635000,58635000,,,Hist,06/30/2004
NEWMONT MINING CORP /DE/,NEM,Common,1500,1500,58140000,58140000,,,Hist,06/30/2004
GALLAHER GROUP PLC,,SPONSORED ADR,1200,1200,58080000,58080000,,,Hist,06/30/2004
PEABODY ENERGY CORP,BTU,Common,1000,1000,55990000,55990000,,,Hist,06/30/2004
CHOICEPOINT INC,CPS,Common,1200,1200,54792000,54792000,,,Hist,06/30/2004
VESTAS WIND SYSTEMS A/S,VWSYF,Common,3700,3700,54390000,54390000,,,Hist,06/30/2004
"MONSTER WORLDWIDE, INC.",MNST,Common,2000,2000,51440000,51440000,,,Hist,06/30/2004
HUNTER DOUGLAS NV /FI,HDUGF,Common,1000,1000,48720000,48720000,,,Hist,06/30/2004
EVERGREEN SELECT EQUITY TRUST,ESGIX,MUTUAL,1837,1837,46274000,46274000,,,Hist,06/30/2004
T. Rowe Price Equity Income Fund,PRFDX,MUTUAL,1857,1857,46202000,46202000,,,Hist,06/30/2004
3M CO,MMM,Common,510,510,45905000,45905000,,,Hist,06/30/2004
EP MEDSYSTEMS INC,EPMD,Common,15000,15000,44700000,44700000,,,Hist,06/30/2004
TIFFANY & CO,TIF,Common,1200,1200,44220000,44220000,,,Hist,06/30/2004
JCDECAUX SA /FI,JCDXF,Common,2000,2000,42800000,42800000,,,Hist,06/30/2004
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,3900,3900,41691000,41691000,,,Hist,06/30/2004
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1261,1261,40983000,40983000,,,Hist,06/30/2004
ALCATEL-LUCENT USA INC.,LU,Common,10820,10820,40900000,40900000,,,Hist,06/30/2004
PROLOGIS,PLD,SH BEN INT,1237,1237,40722000,40722000,,,Hist,06/30/2004
MICROPORE INC,,PFD,3200,3200,40000000,40000000,,,Hist,06/30/2004
"ZIMMER BIOMET HOLDINGS, INC.",ZBH,Common,450,450,39690000,39690000,,,Hist,06/30/2004
