Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
Vulcan Materials CO,VMC,Common,80575,-10050,9229000,-1327000,,,Hist,06/30/2007
GENERAL ELECTRIC CO,GE,Common,232224,-9501,8890000,343000,,,Hist,06/30/2007
GROUPE DANONE,GDNNY,SPONSORED ADR,511740,255840,8321000,-820000,,,Hist,06/30/2007
ALTADIS SA,ALTDF,Common,118150,-4500,7838000,-41000,,,Hist,06/30/2007
PHILIP MORRIS CR AS,TBKSF,Common,14118,-40,7348000,830000,,,Hist,06/30/2007
OMNICOM GROUP INC.,OMC,Common,136170,67585,7206000,184000,,,Hist,06/30/2007
CRH PUBLIC LTD CO,CRH,ADR,138150,138150,6847000,6847000,,,Hist,06/30/2007
CRH PUBLIC LTD CO,CRHCF,Common,138150,3250,6847000,1080000,,,Hist,06/30/2007
Royal Dutch Shell plc,RDS.A,SPONS ADR A,80091,-1725,6503000,1079000,,,Hist,06/30/2007
KINGSPAN GROUP PLC,KGSPF,Common,225025,4800,6321000,474000,,,Hist,06/30/2007
HEINEKEN NV /ADR/,HINKY,Common,200941,150,5901000,668000,,,Hist,06/30/2007
"SUN MICROSYSTEMS, INC.",JAVA,Common,1000000,0,5260000,-750000,,,Hist,06/30/2007
JOHNSON & JOHNSON,JNJ,Common,84995,-7723,5237000,-350000,,,Hist,06/30/2007
TAMEDIA AG,TDAAF,Common,37125,-250,5194000,108000,,,Hist,06/30/2007
BANK OF AMERICA CORP /DE/,BAC,Common,103230,0,5047000,-220000,,,Hist,06/30/2007
ENCANA CORP,ECA,Common,82000,0,5039000,887000,,,Hist,06/30/2007
WACHOVIA CORP NEW,WB,Common,95683,-2925,4904000,-524000,,,Hist,06/30/2007
STAPLES INC,SPLS,Common,193487,162700,4591000,3795000,,,Hist,06/30/2007
DEERE & CO,DE,Common,37592,-625,4539000,387000,,,Hist,06/30/2007
"CISCO SYSTEMS, INC.",CSCO,Common,160300,0,4464000,372000,,,Hist,06/30/2007
RINKER GROUP LTD,,Common,278800,-18265,4464000,118000,,,Hist,06/30/2007
RINKER GROUP LTD,,SPONSORED ADR,278800,278800,4464000,4464000,,,Hist,06/30/2007
MICROSOFT CORP,MSFT,Common,135986,818,4008000,241000,,,Hist,06/30/2007
PROCTER & GAMBLE Co,PG,Common,65358,890,3999000,-73000,,,Hist,06/30/2007
READYMIX,RDMXF,Common,1233000,-22500,3884000,-899000,,,Hist,06/30/2007
BIC CORP,BICEF,Common,52350,-525,3864000,162000,,,Hist,06/30/2007
AMERICAN TOWER CORP /MA/,AMT,Common,86900,-100,3650000,261000,,,Hist,06/30/2007
DEVON ENERGY CORP/DE,DVN,Common,45000,0,3523000,408000,,,Hist,06/30/2007
FEDERAL HOME LOAN MORTGAGE CORP,FRE,Common,57434,-29564,3486000,-1690000,,,Hist,06/30/2007
CARLISLE COMPANIES INC,CSL,Common,74438,0,3462000,266000,,,Hist,06/30/2007
DOVER Corp,DOV,Common,66090,0,3381000,155000,,,Hist,06/30/2007
LEUCADIA NATIONAL CORP,LUK,Common,94686,0,3338000,552000,,,Hist,06/30/2007
SCOTTS MIRACLE-GRO CO,SMG,CL A,71800,-2750,3083000,-199000,,,Hist,06/30/2007
AMERICAN EXPRESS CO,AXP,Common,49743,-155,3043000,229000,,,Hist,06/30/2007
WPP plc,WPPRF,Common,194741,-21123,2927000,-345000,,,Hist,06/30/2007
NORGES HANDELS OG SJOF,,Common,17172,0,2918000,173000,,,Hist,06/30/2007
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,26500,-24,2789000,289000,,,Hist,06/30/2007
MCCORMICK & CO INC,MKC,Common,70800,0,2703000,-24000,,,Hist,06/30/2007
BENFIELD GROUP LTD,BFLDF,Common,403300,-2250,2613000,26000,,,Hist,06/30/2007
WAL MART STORES INC,WMT,Common,49653,-890,2389000,16000,,,Hist,06/30/2007
PFIZER INC,PFE,Common,83826,-100,2143000,23000,,,Hist,06/30/2007
MERCURY GENERAL CORP,MCY,Common,37750,-2300,2080000,-44000,,,Hist,06/30/2007
MURPHY OIL CORP /DE,MUR,Common,34400,0,2045000,208000,,,Hist,06/30/2007
CONOCOPHILLIPS,COP,Common,25849,2257,2029000,416000,,,Hist,06/30/2007
CHEVRON CORP,CVX,Common,23870,-4104,2011000,-58000,,,Hist,06/30/2007
JPMORGAN CHASE & CO,JPM,Common,40377,1772,1956000,88000,,,Hist,06/30/2007
"LEE ENTERPRISES, INC",LEE,Common,91510,8375,1909000,-589000,,,Hist,06/30/2007
VORNADO REALTY TRUST,VNO,SH BEN INT,17000,0,1867000,-162000,,,Hist,06/30/2007
TEGNA INC,GCI,Common,32025,-34350,1760000,-1976000,,,Hist,06/30/2007
HEARTLAND EXPRESS INC,HTLD,Common,106952,-5999,1743000,-51000,,,Hist,06/30/2007
FULTON FINANCIAL CORP,FULT,Common,117155,6832,1689000,86000,,,Hist,06/30/2007
MATTEL INC /DE/,MAT,Common,66250,-3150,1675000,-238000,,,Hist,06/30/2007
SCHIBSTED A/S,SBSNF,Common,35787,-1000,1640000,15000,,,Hist,06/30/2007
MCDONALDS CORP,MCD,Common,27948,-930,1419000,118000,,,Hist,06/30/2007
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,0,1380000,90000,,,Hist,06/30/2007
GENERAL DYNAMICS CORP,GD,Common,16700,-1600,1306000,-92000,,,Hist,06/30/2007
COCA COLA CO,KO,Common,24121,-150,1262000,97000,,,Hist,06/30/2007
AES CORP,AES,Common,55900,1900,1223000,61000,,,Hist,06/30/2007
TJX COMPANIES INC /DE/,TJX,Common,44050,0,1211000,23000,,,Hist,06/30/2007
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",TWC,CL A,30269,5269,1186000,249000,,,Hist,06/30/2007
COMCAST CORP,CMCSA,Common,38951,-300,1095000,76000,,,Hist,06/30/2007
LEXINGTON REALTY TRUST,LXP,Common,48500,-500,1009000,-26000,,,Hist,06/30/2007
BP PLC,BP,SPONSORED ADR,13828,-150,998000,93000,,,Hist,06/30/2007
"Spok Holdings, Inc",USMO,Common,36535,-500,978000,240000,,,Hist,06/30/2007
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,12860,-3400,921000,-249000,,,Hist,06/30/2007
APTARGROUP INC,ATR,Common,25584,12725,910000,49000,,,Hist,06/30/2007
SCHLUMBERGER LIMITED/NV,SLB,Common,10700,0,909000,170000,,,Hist,06/30/2007
A P MOLLER-MAERSK A/S,AMKAF,Common,75,0,893000,138000,,,Hist,06/30/2007
3M CO,MMM,Common,10200,-5510,885000,-316000,,,Hist,06/30/2007
MONSANTO CO /NEW/,MON,Common,12750,500,861000,188000,,,Hist,06/30/2007
RECKITT BENCKISER GROUP PLC,RBGPF,Common,15250,-250,837000,29000,,,Hist,06/30/2007
COSTCO WHOLESALE CORP /NEW,COST,Common,13650,0,799000,64000,,,Hist,06/30/2007
Walt Disney Co,DIS,Common,23031,0,786000,-7000,,,Hist,06/30/2007
21ST CENTURY INSURANCE GROUP,TW,Common,34665,-2335,758000,-26000,,,Hist,06/30/2007
LINDT & SPRUENGLI AG-REG,LDSRF,Common,25,0,743000,30000,,,Hist,06/30/2007
MERCK SHARP & DOHME CORP.,MRK,Common,13510,-3643,673000,-85000,,,Hist,06/30/2007
ANGLO AMERICAN PLC,AAUK,ADR,11375,11375,672000,672000,,,Hist,06/30/2007
ANGLO AMERICAN PLC,AAUKF,Common,11375,11375,672000,672000,,,Hist,06/30/2007
AUTOMATIC DATA PROCESSING INC,ADP,Common,13400,-5000,649000,-242000,,,Hist,06/30/2007
ROCHE HOLDING LTD,RHHBY,Common,3575,-225,636000,-38000,,,Hist,06/30/2007
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,27772,16452,621000,358000,,,Hist,06/30/2007
HARTE HANKS INC,HHS,Common,22500,0,578000,-43000,,,Hist,06/30/2007
Royal Dutch Shell plc,RDS.B,ADR,6894,-1350,575000,26000,,,Hist,06/30/2007
MOHAWK INDUSTRIES INC,MHK,Common,5400,-11650,544000,-855000,,,Hist,06/30/2007
TIME WARNER INC.,TWX,Common,25375,1725,534000,68000,,,Hist,06/30/2007
NOKIA CORP,NOK,SPONSORED ADR,18965,0,533000,98000,,,Hist,06/30/2007
WALGREEN CO,WAG,Common,12251,-175,533000,-37000,,,Hist,06/30/2007
PIONEER NATURAL RESOURCES CO,PXD,Common,10900,0,531000,61000,,,Hist,06/30/2007
BAT INDUSTRIES PLC /FI,BTI,Common,7500,0,519000,46000,,,Hist,06/30/2007
CADBURY PUBLIC LTD CO,CSG,ADR,9350,0,508000,28000,,,Hist,06/30/2007
WYETH,WYE,Common,8758,0,502000,64000,,,Hist,06/30/2007
DAILY MAIL & GEN TST-A,DMTGF,Common,32464,0,499000,-20000,,,Hist,06/30/2007
AVISHUSET DAGBLADET,ASVHF,PFD,3939,0,492000,28000,,,Hist,06/30/2007
TEXAS INSTRUMENTS INC,TXN,Common,12600,0,474000,95000,,,Hist,06/30/2007
"TRAVELERS COMPANIES, INC.",TRV,Common,8462,-384,453000,-5000,,,Hist,06/30/2007
NEXTERA ENERGY INC,FPL,Common,7900,0,448000,-35000,,,Hist,06/30/2007
AT&T CORP,T,Common,10642,0,442000,22000,,,Hist,06/30/2007
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,6823,5500,423000,360000,,,Hist,06/30/2007
NEUE ZUERCHER ZEITUNG,,Common,6,0,418000,52000,,,Hist,06/30/2007
BB&T CORP,BBT,Common,10145,0,413000,-3000,,,Hist,06/30/2007
TOTAL S.A.,TOT,Common,5100,-300,413000,36000,,,Hist,06/30/2007
ALLEGHANY CORP /DE,Y,Common,971,0,395000,32000,,,Hist,06/30/2007
CANON INC,CAJ,Common,6500,-1000,381000,-23000,,,Hist,06/30/2007
DUPONT E I DE NEMOURS & CO,DD,Common,7250,-91,369000,6000,,,Hist,06/30/2007
NEW YORK TIMES CO,NYT,CL A,14250,-50,362000,26000,,,Hist,06/30/2007
PARTRIDGE FINE ART,,Common,494601,0,346000,5000,,,Hist,06/30/2007
"Fidelity National Information Services, Inc.",FIS,Common,6303,-250,342000,44000,,,Hist,06/30/2007
Owens Corning,OC,Common,10000,0,336000,17000,,,Hist,06/30/2007
AES CORP,AES/PC,Common,6500,0,326000,-1000,,,Hist,06/30/2007
GROUPE DANONE,DANOY,Common,4000,2000,325000,-2000,,,Hist,06/30/2007
NORTHERN TRUST CORP,NTRS,Common,5050,-25,324000,19000,,,Hist,06/30/2007
"WESCO FINANCIAL, LLC",WSC,Common,820,0,316000,-61000,,,Hist,06/30/2007
TIFFANY & CO,TIF,Common,5800,0,308000,44000,,,Hist,06/30/2007
HSBC HOLDINGS PLC,HSBA,Common,15000,0,275000,12000,,,Hist,06/30/2007
HSBC HOLDINGS PLC,HBC,Common,15000,15000,275000,275000,,,Hist,06/30/2007
SUNCOR ENERGY INC,SU,Common,2885,-15,259000,38000,,,Hist,06/30/2007
Unum Group,UNM,Common,9775,-25,255000,29000,,,Hist,06/30/2007
KAO CORP,KCRPY,Common,9700,-800,251000,-57000,,,Hist,06/30/2007
TOTAL S.A.,TOT,Common,3000,0,245000,35000,,,Hist,06/30/2007
BP PLC,BP,Common,20000,0,242000,25000,,,Hist,06/30/2007
ALLSTATE CORP,ALL,Common,3900,0,240000,6000,,,Hist,06/30/2007
BARRY CALLEBAUT AG,BYCBF,Common,300,0,227000,3000,,,Hist,06/30/2007
LOWES COMPANIES INC,LOW,Common,6850,0,210000,-6000,,,Hist,06/30/2007
3i GROUP PLC,TGOPF,Common,9000,0,210000,9000,,,Hist,06/30/2007
MEDTRONIC INC,MDT,Common,4050,0,210000,11000,,,Hist,06/30/2007
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,9800,-175,208000,-23000,,,Hist,06/30/2007
BRISTOL MYERS SQUIBB CO,BMY,Common,6600,0,208000,25000,,,Hist,06/30/2007
TOYOTA MOTOR CORP,7203,Common,3250,-50,206000,-6000,,,Hist,06/30/2007
PIMCO FUNDS,PTTAX,MUTUAL,19688,229,200000,-3000,,,Hist,06/30/2007
LOREAL,,Common,1650,-300,196000,-17000,,,Hist,06/30/2007
LOEWS CORP,CG,Common,2500,2500,193000,193000,,,Hist,06/30/2007
ARCTIC CAT INC,ACAT,Common,9750,-1000,193000,-17000,,,Hist,06/30/2007
SYNGENTA AG,SYT,Common,975,-175,191000,-30000,,,Hist,06/30/2007
STERLING FINANCIAL CORP /PA/,SLFI,Common,18197,13276,191000,82000,,,Hist,06/30/2007
SYNGENTA AG,SYT,SPONSORED ADR,975,975,191000,191000,,,Hist,06/30/2007
BELO CORP,BLC,COM SER A,9000,0,185000,17000,,,Hist,06/30/2007
KIMBERLY CLARK CORP,KMB,Common,2750,0,184000,-4000,,,Hist,06/30/2007
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,18000,-2500,181000,-8000,,,Hist,06/30/2007
INTEL CORP,INTC,Common,7260,-100,172000,31000,,,Hist,06/30/2007
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,5500,-100,170000,6000,,,Hist,06/30/2007
US GLOBAL INVESTORS FUNDS,GROW,CL A,7500,0,170000,-23000,,,Hist,06/30/2007
IMPERIAL TOBACCO GROUP PLC,IMT,Common,3500,0,162000,5000,,,Hist,06/30/2007
YORK WATER CO,YORW,Common,9120,0,162000,7000,,,Hist,06/30/2007
HERSHEY CO,HSY,Common,3120,-1200,158000,-78000,,,Hist,06/30/2007
MODINE MANUFACTURING CO,MOD,Common,7000,7000,158000,158000,,,Hist,06/30/2007
WRIGLEY WM JR CO,WWY,Common,2837,-25,157000,11000,,,Hist,06/30/2007
Chubb Ltd,ACE,Common,2500,0,156000,13000,,,Hist,06/30/2007
AMGEN INC,AMGN,Common,2740,0,151000,-2000,,,Hist,06/30/2007
NOBLE ENERGY INC,NBL,Common,2400,0,150000,7000,,,Hist,06/30/2007
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,9500,300,149000,10000,,,Hist,06/30/2007
FIRST DATA CORP,FDC,Common,4500,0,147000,26000,,,Hist,06/30/2007
VECTREN CORP,VVC,Common,5398,0,145000,-9000,,,Hist,06/30/2007
D&E COMMUNICATIONS INC /TA,DECC,Common,7900,0,145000,40000,,,Hist,06/30/2007
SCHULMAN A INC,SHLM,Common,5730,-3269,139000,-73000,,,Hist,06/30/2007
RYDEX SERIES FUNDS,RYJUX,MUTUAL,6476,1205,133000,31000,,,Hist,06/30/2007
PRAXAIR INC,PX,Common,1800,0,130000,17000,,,Hist,06/30/2007
PETROCHINA CO LTD,PTR,SPONSORED ADR,875,-10,130000,26000,,,Hist,06/30/2007
ARMSTRONG HOLDINGS INC /PA/,ACKH,Common,200000,0,130000,6000,,,Hist,06/30/2007
ADELPHIA COMMUNICATIONS CORP,ADPAS,Common,1514097,1514097,129000,129000,,,Hist,06/30/2007
SUPERVALU INC,SVU,Common,2730,0,126000,19000,,,Hist,06/30/2007
HOME DEPOT INC,HD,Common,3165,0,125000,9000,,,Hist,06/30/2007
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,3000,0,124000,0,,,Hist,06/30/2007
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,8660,840,123000,-2000,,,Hist,06/30/2007
JAMES HALSTEAD PLC,HLSJF,Common,10000,0,116000,-1000,,,Hist,06/30/2007
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,2000,0,116000,17000,,,Hist,06/30/2007
VERIZON COMMUNICATIONS INC,VZ,Common,2730,0,112000,8000,,,Hist,06/30/2007
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,7500,-500,112000,-4000,,,Hist,06/30/2007
CAMPBELL SOUP CO,CPB,Common,2850,0,111000,0,,,Hist,06/30/2007
LITMAN GREGORY FUNDS TRUST,MSILX,MUTUAL,5121,0,110000,8000,,,Hist,06/30/2007
RYDEX SERIES FUNDS,RYWBX,MUTUAL,4000,0,107000,2000,,,Hist,06/30/2007
HP INC,HPQ,Common,2400,0,107000,11000,,,Hist,06/30/2007
CHINA SHENHUA ENERGY CO,CUAEF,Common,30000,0,105000,32000,,,Hist,06/30/2007
KELLOGG CO,K,Common,2000,-150,104000,-7000,,,Hist,06/30/2007
Kraft Heinz Foods Co,HNZ,Common,2100,0,100000,1000,,,Hist,06/30/2007
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,2375,0,99000,3000,,,Hist,06/30/2007
AMERIPRISE FINANCIAL INC,AMP,Common,1563,0,99000,10000,,,Hist,06/30/2007
FEDEX CORP,FDX,Common,890,0,99000,3000,,,Hist,06/30/2007
MICROPORE INC,,PFD,3200,0,99000,0,,,Hist,06/30/2007
"Hill-Rom Holdings, Inc.",HB,Common,1500,-500,98000,-21000,,,Hist,06/30/2007
HEALTHSOUTH CORP,HLS,Common,5400,-1000,98000,-36000,,,Hist,06/30/2007
"Anthem, Inc.",WLP,Common,1204,0,96000,-2000,,,Hist,06/30/2007
Western Union CO,WU,Common,4500,0,94000,-5000,,,Hist,06/30/2007
FASTENAL CO,FAST,Common,2250,500,94000,33000,,,Hist,06/30/2007
MGI PHARMA INC,MOGN,Common,4100,0,92000,0,,,Hist,06/30/2007
POZEN INC /NC,POZN,Common,5000,2000,90000,46000,,,Hist,06/30/2007
ENCORE WIRE CORP,WIRE,Common,3000,0,88000,12000,,,Hist,06/30/2007
CHATTEM INC,CHTT,Common,1380,1380,87000,87000,,,Hist,06/30/2007
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,22500,0,86000,-10000,,,Hist,06/30/2007
BJ SERVICES CO LLC,BJS,Common,3000,0,85000,1000,,,Hist,06/30/2007
WMIH CORP.,WM,Common,2000,0,85000,4000,,,Hist,06/30/2007
DAIMLER AG,DAI,Common,902,0,83000,9000,,,Hist,06/30/2007
TigerLogic CORP,RDTA,Common,25000,0,83000,12000,,,Hist,06/30/2007
Energy Future Holdings Corp /TX/,TXU,Common,1220,0,82000,4000,,,Hist,06/30/2007
BURLINGTON RESOURCES INC,BR,Common,4300,4300,82000,82000,,,Hist,06/30/2007
MEADWESTVACO Corp,MWV,Common,2300,-156,81000,5000,,,Hist,06/30/2007
SYSCO CORP,SYY,Common,2425,0,80000,-2000,,,Hist,06/30/2007
"Merck & Co., Inc.",SGP,Common,2600,0,79000,13000,,,Hist,06/30/2007
ANADARKO PETROLEUM CORP,APC,Common,1472,0,77000,14000,,,Hist,06/30/2007
BROWN & BROWN INC,BRO,Common,3000,0,75000,-6000,,,Hist,06/30/2007
NATIONAL PENN BANCSHARES INC,NPBC,Common,4509,0,75000,-10000,,,Hist,06/30/2007
MYLAN INC.,MYL,Common,4000,0,73000,-12000,,,Hist,06/30/2007
CVS HEALTH Corp,CVS,Common,2000,0,73000,5000,,,Hist,06/30/2007
Viacom Inc.,VIA.B,Common,1725,0,72000,1000,,,Hist,06/30/2007
SUNTRUST BANKS INC,STI,Common,825,0,71000,2000,,,Hist,06/30/2007
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,0,71000,2000,,,Hist,06/30/2007
STEPAN CO,SCL,Common,2284,0,69000,9000,,,Hist,06/30/2007
PPG INDUSTRIES INC,PPG,Common,900,-188,68000,-8000,,,Hist,06/30/2007
"Fidelity National Financial, Inc.",FNF,Common,2853,0,68000,-1000,,,Hist,06/30/2007
LITMAN GREGORY FUNDS TRUST,MSSFX,MUTUAL,4034,0,68000,6000,,,Hist,06/30/2007
PITNEY BOWES INC /DE/,PBI,Common,1440,0,67000,2000,,,Hist,06/30/2007
EQUIFAX INC,EFX,Common,1500,0,67000,12000,,,Hist,06/30/2007
EVERGREEN SELECT EQUITY TRUST,ESGIX,MUTUAL,2091,0,67000,4000,,,Hist,06/30/2007
EDIPRESSE S A - BEARER,EPSSF,Common,150,0,67000,-7000,,,Hist,06/30/2007
HEINEKEN NV /ADR/,HINKY,Common,1125,0,66000,7000,,,Hist,06/30/2007
LITMAN GREGORY FUNDS TRUST,MSEFX,MUTUAL,3793,0,65000,5000,,,Hist,06/30/2007
PROLOGIS,PLD,SH BEN INT,1100,0,63000,-8000,,,Hist,06/30/2007
T. Rowe Price Equity Income Fund,PRFDX,MUTUAL,2026,0,63000,3000,,,Hist,06/30/2007
"WINTERGREEN FUND, INC.",WGRNX,MUTUAL,4527,20,61000,4000,,,Hist,06/30/2007
LITMAN GREGORY FUNDS TRUST,MSVFX,MUTUAL,3390,-112,60000,2000,,,Hist,06/30/2007
DAVIS NEW YORK VENTURE FUND INC,DNVYX,MUTUAL,1421,0,60000,4000,,,Hist,06/30/2007
HARLEY DAVIDSON INC,HOG,Common,1014,-41,60000,-2000,,,Hist,06/30/2007
SCHWAB CHARLES CORP,SCHW,Common,2900,0,60000,7000,,,Hist,06/30/2007
MORGAN STANLEY,MS,Common,688,-250,58000,-16000,,,Hist,06/30/2007
CLIPPER FUND INC,CFIMX,MUTUAL,617,0,58000,3000,,,Hist,06/30/2007
CEPHEID,CPHD,Common,4000,0,58000,10000,,,Hist,06/30/2007
"TWEEDY, BROWNE FUND INC.",TBGVX,MUTUAL,1602,0,55000,3000,,,Hist,06/30/2007
CABLEVISION SYSTEMS CORP /NY,CVC,Common,1500,-2000,54000,-53000,,,Hist,06/30/2007
JAPAN TOBACCO INC /FI,2914,Common,11,1,54000,5000,,,Hist,06/30/2007
CBS CORP,CBS,Common,1625,0,54000,4000,,,Hist,06/30/2007
NATURAL RESOURCE PARTNERS LP,NRP,COM UNIT L P,1400,1400,53000,53000,,,Hist,06/30/2007
"MONSTER WORLDWIDE, INC.",MNST,Common,1250,0,51000,-8000,,,Hist,06/30/2007
"WILEY JOHN & SONS, INC.",JW.A,CL A,1050,0,51000,11000,,,Hist,06/30/2007
UNITEDHEALTH GROUP INC,UNH,Common,1000,-200,51000,-13000,,,Hist,06/30/2007
TARGET CORP,TGT,Common,805,0,51000,3000,,,Hist,06/30/2007
SMITH & NEPHEW PLC,SN,Common,4000,0,50000,-1000,,,Hist,06/30/2007
SMITH & NEPHEW PLC,SNN,SPDN ADR NEW,4000,4000,50000,50000,,,Hist,06/30/2007
THOMSON REUTERS CORP /CAN/,TOC,Common,1200,0,49000,-1000,,,Hist,06/30/2007
KROGER CO,KR,Common,1750,0,49000,0,,,Hist,06/30/2007
PARKER HANNIFIN CORP,PH,Common,500,0,49000,6000,,,Hist,06/30/2007
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,49000,5000,,,Hist,06/30/2007
ESTEE LAUDER COMPANIES INC,EL,Common,1050,-450,48000,-25000,,,Hist,06/30/2007
HUNTER DOUGLAS NV /FI,HDUGF,Common,500,-100,47000,-6000,,,Hist,06/30/2007
THIRD AVENUE TRUST,TAVFX,MUTUAL,731,0,47000,2000,,,Hist,06/30/2007
THIRD AVENUE TRUST,TAREX,MUTUAL,1334,79,47000,2000,,,Hist,06/30/2007
LONGLEAF PARTNERS FUNDS TRUST,LLPFX,MUTUAL,1193,0,46000,3000,,,Hist,06/30/2007
EP MEDSYSTEMS INC,EPMD,Common,25000,0,46000,2000,,,Hist,06/30/2007
