Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
EXXON MOBIL CORP,XOM,Common,163466,163466,13600000,13600000,0.12,0.00,Hist,06/30/2015
MARKEL CORP,MKL,Common,16128,16128,12913000,12913000,0.11,0.12,Hist,06/30/2015
AMERICAN EXPRESS CO,AXP,Common,153088,153088,11898000,11898000,0.10,0.02,Hist,06/30/2015
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,127035,127035,11318000,11318000,0.10,,Hist,06/30/2015
CRANE CO /DE/,CR,Common,165742,165742,9734000,9734000,0.09,,Hist,06/30/2015
MILLER HERMAN INC,MLHR,Common,319577,319577,9245000,9245000,0.08,0.54,Hist,06/30/2015
SWEDISH MATCH CORP,SWMAF,Common,314674,314674,8942000,8942000,0.08,,Hist,06/30/2015
COCA COLA CO,KO,Common,227487,227487,8924000,8924000,0.08,,Hist,06/30/2015
PROCTER & GAMBLE Co,PG,Common,103172,103172,8072000,8072000,0.07,,Hist,06/30/2015
PRECISION CASTPARTS CORP,PCP,Common,31465,31465,6289000,6289000,0.06,,Hist,06/30/2015
GROUPE DANONE,DANOY,ADR,471330,471330,6091000,6091000,0.05,,Hist,06/30/2015
HORMEL FOODS CORP /DE/,HRL,Common,105769,105769,5962000,5962000,0.05,,Hist,06/30/2015
AbbVie Inc.,ABBV,COM,86718,86718,5827000,5827000,0.05,,Hist,06/30/2015
DOVER Corp,DOV,Common,72206,72206,5067000,5067000,0.04,,Hist,06/30/2015
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,200750,200750,4969000,4969000,0.04,,Hist,06/30/2015
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,202750,202750,4560000,4560000,0.04,,Hist,06/30/2015
ABBOTT LABORATORIES,ABT,Common,85400,85400,4191000,4191000,0.04,0.01,Hist,06/30/2015
Royal Dutch Shell plc,RDS.A,SPONS ADR A,71385,71385,4070000,4070000,0.04,,Hist,06/30/2015
CHEVRON CORP,CVX,Common,41973,41973,4049000,4049000,0.04,,Hist,06/30/2015
HEINEKEN N V/ /FI,HINKF,Common,49991,49991,3792000,3792000,0.03,,Hist,06/30/2015
PEPSICO INC,PEP,Common,39892,39892,3723000,3723000,0.03,0.00,Hist,06/30/2015
M&T BANK CORP,MTB/WS,WARRANT,67600,67600,3519000,3519000,0.03,,Hist,06/30/2015
MCCORMICK & CO INC,MKC,Common,42505,42505,3441000,3441000,0.03,,Hist,06/30/2015
BIC CORP,BICEF,Common,20000,20000,3187000,3187000,0.03,,Hist,06/30/2015
NESTLE SA /FI,NSRGF,Common,41310,41310,2984000,2984000,0.03,,Hist,06/30/2015
RECKITT BENCKISER GROUP PLC,RBGPF,Common,30917,30917,2668000,2668000,0.02,,Hist,06/30/2015
MICROSOFT CORP,MSFT,Common,54450,54450,2404000,2404000,0.02,0.00,Hist,06/30/2015
DUPONT E I DE NEMOURS & CO,DD,Common,37048,37048,2369000,2369000,0.02,,Hist,06/30/2015
OUTFRONT Media Inc.,OUT,COM,89847,89847,2268000,2268000,0.02,,Hist,06/30/2015
GOLDMAN SACHS GROUP INC,GS,Common,10393,10393,2170000,2170000,0.02,0.00,Hist,06/30/2015
LINDT & SPRUENGLI AG-REG,LDSRF,Common,33,33,2065000,2065000,0.02,,Hist,06/30/2015
COMCAST CORP,CMCSA,Common,31926,31926,1920000,1920000,0.02,,Hist,06/30/2015
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,15000,1797000,1797000,0.02,,Hist,06/30/2015
EATON VANCE SENIOR INCOME TRUST,EVF,Common,279947,279947,1738000,1738000,0.02,,Hist,06/30/2015
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,17944,17944,1716000,1716000,0.02,,Hist,06/30/2015
BB&T CORP,BBT,Common,42408,42408,1709000,1709000,0.02,,Hist,06/30/2015
SABMILLER PLC/FI,SBMRY,Common,30600,30600,1590000,1590000,0.01,,Hist,06/30/2015
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,9524,9524,1549000,1549000,0.01,0.00,Hist,06/30/2015
PERNOD RICARD S A /FI,PDRDY,COM,63275,63275,1461000,1461000,0.01,,Hist,06/30/2015
PRAXAIR INC,PX,Common,11575,11575,1384000,1384000,0.01,,Hist,06/30/2015
WAL MART STORES INC,WMT,Common,19474,19474,1381000,1381000,0.01,0.00,Hist,06/30/2015
PARGESA HOLDING SA,PRGAF,Common,20250,20250,1363000,1363000,0.01,,Hist,06/30/2015
LAMAR ADVERTISING CO/NEW,LAMR,Common,17285,17285,994000,994000,0.01,,Hist,06/30/2015
A P MOLLER-MAERSK A/S,AMKAF,Common,554,554,972000,972000,0.01,,Hist,06/30/2015
BANK OF AMERICA CORP /DE/,BAC,Common,51100,51100,870000,870000,0.01,,Hist,06/30/2015
COSTCO WHOLESALE CORP /NEW,COST,Common,5655,5655,764000,764000,0.01,0.00,Hist,06/30/2015
BAT INDUSTRIES PLC /FI,BTI,Common,6925,6925,750000,750000,0.01,,Hist,06/30/2015
GOOGLE INC.,GOOG,CL A,1233,1233,666000,666000,0.01,0.00,Hist,06/30/2015
Walt Disney Co,DIS,Common,4850,4850,554000,554000,0.00,0.00,Hist,06/30/2015
CHICAGO BRIDGE & IRON CO N V,CBI,Common,10575,10575,529000,529000,0.00,,Hist,06/30/2015
FULTON FINANCIAL CORP,FULT,Common,37030,37030,484000,484000,0.00,0.02,Hist,06/30/2015
CONOCOPHILLIPS,COP,Common,7288,7288,448000,448000,0.00,,Hist,06/30/2015
Mylan N.V.,MYL,Common,5850,5850,397000,397000,0.00,,Hist,06/30/2015
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,2700,374000,374000,0.00,,Hist,06/30/2015
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,6000,371000,371000,0.00,,Hist,06/30/2015
CARLISLE COMPANIES INC,CSL,Common,3500,3500,350000,350000,0.00,0.01,Hist,06/30/2015
MCDONALDS CORP,MCD,Common,3645,3645,347000,347000,0.00,,Hist,06/30/2015
BP PLC,BP,SPONSORED ADR,7814,7814,312000,312000,0.00,,Hist,06/30/2015
ORACLE CORP,ORCL,Common,7500,7500,302000,302000,0.00,,Hist,06/30/2015
GENERAL ELECTRIC CO,GE,Common,10546,10546,280000,280000,0.00,,Hist,06/30/2015
HEARTLAND EXPRESS INC,HTLD,Common,12499,12499,253000,253000,0.00,,Hist,06/30/2015
Nielsen Holdings plc,NLSN,COM,5450,5450,244000,244000,0.00,,Hist,06/30/2015
UNION PACIFIC CORP,UNP,Common,2510,2510,239000,239000,0.00,,Hist,06/30/2015
GENERAL DYNAMICS CORP,GD,Common,1600,1600,227000,227000,0.00,,Hist,06/30/2015
"Merck & Co., Inc.",MRK,COM,3836,3836,218000,218000,0.00,,Hist,06/30/2015
SCHLUMBERGER LIMITED/NV,SLB,Common,2525,2525,218000,218000,0.00,0.00,Hist,06/30/2015
Graham Holdings Co,GHC,COM,203,203,218000,218000,0.00,,Hist,06/30/2015
WABCO Holdings Inc.,WBC,Common,1703,1703,211000,211000,0.00,,Hist,06/30/2015
"Spectrum Brands, Inc.",SPB,COM,2000,2000,204000,204000,0.00,,Hist,06/30/2015
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,14000,14000,198000,198000,0.00,,Hist,06/30/2015
"CenterState Banks, Inc.",CSFL,COMMON,11004,11004,149000,149000,0.00,,Hist,06/30/2015
PIMCO FUNDS,PHIYX,Stock,11116,11116,101000,101000,0.00,,Hist,06/30/2015
ALLEGHANY CORP /DE,Y,Common,0,-421,0,-205000,0.00,0.00,Hist,06/30/2015
SCHIBSTED A/S,SBSNF,Common,0,-6150,0,-357000,0.00,0.00,Hist,06/30/2015
