Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
"Scripps Networks Interactive, Inc.",SNI,Common,1499030,-119923,72988000,12812000,1.18,,Hist,03/31/2012
Graham Holdings Co,WPO,Cl B,126371,1952,47208000,6527000,0.76,,Hist,03/31/2012
DIAGEO PLC,DEO,SPON ADR NEW,414363,-46419,39986000,4999000,0.65,,Hist,03/31/2012
JCDECAUX SA /FI,JCDXF,Common,1146225,115174,34970000,9136000,0.57,,Hist,03/31/2012
HASBRO INC,HAS,Common,944407,-2247,34679000,3809000,0.56,,Hist,03/31/2012
ABBOTT LABORATORIES,ABT,Common,369553,-55624,22650000,906000,0.37,,Hist,03/31/2012
SWATCH GROUP,SWGAF,Common,47344,5336,21764000,7783000,0.35,,Hist,03/31/2012
SWEDISH MATCH CORP,SWMAF,Common,424275,-19425,16842000,2113000,0.27,,Hist,03/31/2012
EXXON MOBIL CORP,XOM,Common,177206,-14332,15369000,1458000,0.25,,Hist,03/31/2012
PROCTER & GAMBLE Co,PG,Common,185624,-513,12476000,716000,0.20,,Hist,03/31/2012
VISA INC.,V,CL A,84282,14717,9945000,3982000,0.16,,Hist,03/31/2012
MILLER HERMAN INC,MLHR,Common,425586,-31975,9771000,1599000,0.16,,Hist,03/31/2012
CRANE CO /DE/,CR,Common,189472,-2475,9189000,2338000,0.15,,Hist,03/31/2012
MARKEL CORP,MKL,Common,20244,-2150,9088000,1090000,0.15,,Hist,03/31/2012
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,109734,5615,9028000,2279000,0.15,,Hist,03/31/2012
BROWN FORMAN CORP,BF.B,CL B,94531,-8329,7883000,668000,0.13,,Hist,03/31/2012
GOLDMAN SACHS GROUP INC,GS,Common,60345,-3030,7505000,1513000,0.12,,Hist,03/31/2012
AMERICAN EXPRESS CO,AXP,Common,121915,6665,7054000,1879000,0.11,,Hist,03/31/2012
CHEVRON CORP,CVX,Common,63985,-661,6860000,874000,0.11,,Hist,03/31/2012
COCA COLA CO,KO,Common,81849,10863,6058000,1262000,0.10,,Hist,03/31/2012
PEPSICO INC,PEP,Common,83325,-4780,5529000,75000,0.09,,Hist,03/31/2012
Royal Dutch Shell plc,RDS.A,SPONS ADR A,72350,5731,5074000,976000,0.08,,Hist,03/31/2012
HORMEL FOODS CORP /DE/,HRL,Common,167089,-52690,4932000,-1006000,0.08,,Hist,03/31/2012
DOVER Corp,DOV,Common,62275,-900,3920000,976000,0.06,0.03,Hist,03/31/2012
PRAXAIR INC,PX,Common,33580,-1320,3850000,588000,0.06,,Hist,03/31/2012
MCCORMICK & CO INC,MKC,Common,68498,-25918,3728000,-630000,0.06,,Hist,03/31/2012
STAPLES INC,SPLS,Common,217800,-8280,3526000,519000,0.06,0.03,Hist,03/31/2012
HEINEKEN N V/ /FI,HINKF,Common,60747,-29356,3371000,-684000,0.05,,Hist,03/31/2012
GROUPE DANONE,DANOY,ADR,222750,0,3103000,341000,0.05,,Hist,03/31/2012
BIC CORP,BICEF,Common,28125,-100,2818000,395000,0.05,,Hist,03/31/2012
PROGRESSIVE CORP/OH/,PGR,Common,118210,-2922,2740000,589000,0.04,,Hist,03/31/2012
MICROSOFT CORP,MSFT,Common,82973,-43974,2676000,-484000,0.04,0.00,Hist,03/31/2012
PARGESA HOLDING SA,PRGAF,Common,35600,-1150,2556000,23000,0.04,,Hist,03/31/2012
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,37767,-7,2436000,616000,0.04,,Hist,03/31/2012
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,11196,94,2336000,395000,0.04,,Hist,03/31/2012
EATON VANCE SENIOR INCOME TRUST,EVF,Common,231614,94906,1670000,807000,0.03,,Hist,03/31/2012
COSTCO WHOLESALE CORP /NEW,COST,Common,17055,-7105,1549000,-435000,0.03,,Hist,03/31/2012
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,152500,250,1534000,362000,0.02,,Hist,03/31/2012
DUPONT E I DE NEMOURS & CO,DD,Common,27184,10000,1438000,751000,0.02,,Hist,03/31/2012
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,100350,32550,1343000,712000,0.02,,Hist,03/31/2012
CONOCOPHILLIPS,COP,Common,17659,-6232,1342000,-171000,0.02,,Hist,03/31/2012
LINDT & SPRUENGLI AG-REG,LDSRF,Common,36,0,1338000,89000,0.02,,Hist,03/31/2012
BB&T CORP,BBT,Common,40150,15000,1260000,724000,0.02,,Hist,03/31/2012
WAL MART STORES INC,WMT,Common,20163,685,1234000,223000,0.02,,Hist,03/31/2012
A P MOLLER-MAERSK A/S,AMKAF,Common,161,-4,1183000,248000,0.02,,Hist,03/31/2012
PRECISION CASTPARTS CORP,PCP,Common,6600,0,1141000,115000,0.02,0.00,Hist,03/31/2012
FULTON FINANCIAL CORP,FULT,Common,98168,577,1031000,284000,0.02,,Hist,03/31/2012
JPMORGAN CHASE & CO,JPM,Common,21143,-1857,972000,279000,0.02,,Hist,03/31/2012
LEUCADIA NATIONAL CORP,LUK,Common,36750,-2965,959000,58000,0.02,,Hist,03/31/2012
JOHNSON & JOHNSON,JNJ,Common,12971,-80,856000,25000,0.01,,Hist,03/31/2012
HEINEKEN NV /ADR/,HINKY,Common,30796,-291,855000,156000,0.01,,Hist,03/31/2012
DEERE & CO,DE,Common,10225,-75,827000,162000,0.01,,Hist,03/31/2012
MATTEL INC /DE/,MAT,Common,22625,0,762000,176000,0.01,,Hist,03/31/2012
MCDONALDS CORP,MCD,Common,7480,-55,734000,72000,0.01,,Hist,03/31/2012
COMCAST CORP,CMCSA,Common,23023,-6898,691000,65000,0.01,,Hist,03/31/2012
LAMAR ADVERTISING CO/NEW,LAMR,Common,21175,5325,686000,416000,0.01,,Hist,03/31/2012
SABMILLER PLC/FI,SBMRY,Common,16650,-2300,668000,46000,0.01,,Hist,03/31/2012
PERNOD RICARD S A /FI,PDRDY,COM,31130,-2825,650000,114000,0.01,,Hist,03/31/2012
GENERAL DYNAMICS CORP,GD,Common,8225,-4175,604000,-101000,0.01,,Hist,03/31/2012
CARLISLE COMPANIES INC,CSL,Common,10834,-800,541000,170000,0.01,,Hist,03/31/2012
Walt Disney Co,DIS,Common,12000,-2175,525000,97000,0.01,0.00,Hist,03/31/2012
PIONEER NATURAL RESOURCES CO,PXD,Common,4000,-1600,446000,78000,0.01,,Hist,03/31/2012
SCHLUMBERGER LIMITED/NV,SLB,Common,6309,-216,441000,51000,0.01,,Hist,03/31/2012
GOOGLE INC.,GOOG,CL A,675,100,433000,137000,0.01,,Hist,03/31/2012
BAT INDUSTRIES PLC /FI,BTI,Common,4225,450,428000,108000,0.01,,Hist,03/31/2012
RECKITT BENCKISER GROUP PLC,RBGPF,Common,6900,1300,389000,103000,0.01,,Hist,03/31/2012
ANGLO AMERICAN PLC,AAUKF,Common,10000,-500,373000,8000,0.01,,Hist,03/31/2012
BP PLC,BP,SPONSORED ADR,8277,301,372000,84000,0.01,,Hist,03/31/2012
3M CO,MMM,Common,4050,-425,361000,40000,0.01,,Hist,03/31/2012
"SWISS HELVETIA FUND, INC.",SWZ,Common,30000,7500,336000,84000,0.01,,Hist,03/31/2012
IMPERIAL TOBACCO GROUP PLC,ITYBF,Common,7400,-350,300000,38000,0.00,,Hist,03/31/2012
BARRY CALLEBAUT AG,BYCBF,Common,300,0,300000,47000,0.00,,Hist,03/31/2012
"Merck & Co., Inc.",MRK,COM,7586,0,291000,43000,0.00,,Hist,03/31/2012
DANAHER CORP /DE/,DHR,Common,5051,-1961,283000,-11000,0.00,,Hist,03/31/2012
SCOTTS MIRACLE-GRO CO,SMG,CL A,5200,0,282000,50000,0.00,,Hist,03/31/2012
ROCHE HOLDING LTD,RHHBY,Common,1450,-125,252000,-3000,0.00,,Hist,03/31/2012
SCHIBSTED A/S,SBSNF,Common,6587,0,244000,102000,0.00,,Hist,03/31/2012
HEARTLAND EXPRESS INC,HTLD,Common,16899,-2333,244000,-17000,0.00,,Hist,03/31/2012
NORTHERN TRUST CORP,NTRS,Common,5000,0,237000,62000,0.00,,Hist,03/31/2012
AT&T CORP,T,Common,6975,-478,218000,5000,0.00,,Hist,03/31/2012
MONSANTO CO /NEW/,MON,Common,2551,361,203000,72000,0.00,0.00,Hist,03/31/2012
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,19581,0,193000,86000,0.00,,Hist,03/31/2012
GENERAL ELECTRIC CO,GE,Common,9055,-4570,182000,-25000,0.00,,Hist,03/31/2012
AES CORP,AES/PC,CV 6.75%,3500,0,175000,3000,0.00,,Hist,03/31/2012
HOME DEPOT INC,HD,Common,3150,-800,158000,28000,0.00,,Hist,03/31/2012
YUM BRANDS INC,YUM,Common,2200,-1800,157000,-41000,0.00,,Hist,03/31/2012
ALLEGHANY CORP /DE,Y,Common,465,0,153000,19000,0.00,,Hist,03/31/2012
LOREAL,,Common,1200,-150,148000,15000,0.00,,Hist,03/31/2012
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,3000,0,140000,18000,0.00,,Hist,03/31/2012
Unum Group,UNM,Common,5325,-2325,130000,-30000,0.00,,Hist,03/31/2012
SUNCOR ENERGY INC,SU,COM,4000,0,130000,27000,0.00,,Hist,03/31/2012
UNION PACIFIC CORP,UNP,Common,1150,0,124000,30000,0.00,,Hist,03/31/2012
NEXTERA ENERGY INC,FPL,common,1900,-1100,116000,-46000,0.00,,Hist,03/31/2012
US BANCORP \DE\,USB,Common,3539,3539,112000,112000,0.00,0.00,Hist,03/31/2012
"WILEY JOHN & SONS, INC.",JW.A,CL A,2250,-250,107000,-4000,0.00,,Hist,03/31/2012
PIMCO FUNDS,PHIYX,Stock,11116,11116,103000,103000,0.00,,Hist,03/31/2012
FASTENAL CO,FAST,Common,1900,1100,103000,76000,0.00,,Hist,03/31/2012
OMNICOM GROUP INC.,OMC,Common,1900,0,96000,26000,0.00,,Hist,03/31/2012
JPMORGAN CHASE & CO,JPM/PZ,Preferred Stock,3666,3666,95000,95000,0.00,,Hist,03/31/2012
Discover Financial Services,DFS,Common,2800,0,93000,29000,0.00,,Hist,03/31/2012
HEALTHSOUTH CORP,HLS,Common,4400,0,90000,24000,0.00,,Hist,03/31/2012
Vulcan Materials CO,VMC,Common,2000,-32675,85000,-871000,0.00,,Hist,03/31/2012
CATERPILLAR INC,CAT,Common,775,500,83000,63000,0.00,,Hist,03/31/2012
MYLAN INC.,MYL,Common,3500,0,82000,23000,0.00,,Hist,03/31/2012
MEDTRONIC INC,MDT,Common,2100,0,82000,12000,0.00,0.00,Hist,03/31/2012
"TWENTY-FIRST CENTURY FOX, INC.",NWS,Common,4000,0,80000,18000,0.00,,Hist,03/31/2012
APPLE INC,AAPL,Common,130,130,78000,78000,0.00,,Hist,03/31/2012
"Mondelez International, Inc.",KFT,Common,1966,-1222,75000,-32000,0.00,,Hist,03/31/2012
PPG INDUSTRIES INC,PPG,Common,775,-300,74000,-2000,0.00,,Hist,03/31/2012
BAYTEX ENERGY CORP.,BTE,COMM,1420,1420,74000,74000,0.00,,Hist,03/31/2012
MURPHY OIL CORP /DE,MUR,Common,1300,0,73000,16000,0.00,,Hist,03/31/2012
LEXINGTON REALTY TRUST,LXP,Common,8000,-15957,72000,-85000,0.00,,Hist,03/31/2012
WALGREEN CO,WAG,Common,2050,0,69000,2000,0.00,,Hist,03/31/2012
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,67000,17000,0.00,,Hist,03/31/2012
EMC CORP,EMC,Common,2250,0,67000,20000,0.00,,Hist,03/31/2012
ALEXION PHARMACEUTICALS INC,ALXN,Common,717,717,67000,67000,0.00,,Hist,03/31/2012
ORACLE CORP,ORCL,Common,2125,-250,62000,-6000,0.00,,Hist,03/31/2012
AUTOMATIC DATA PROCESSING INC,ADP,Common,1100,0,61000,9000,0.00,,Hist,03/31/2012
HONEYWELL INTERNATIONAL INC,HON,Common,1000,450,61000,37000,0.00,,Hist,03/31/2012
INTUITIVE SURGICAL INC,ISRG,Common,111,111,60000,60000,0.00,0.00,Hist,03/31/2012
DAIMLER AG,DAI,Common,1002,0,60000,16000,0.00,,Hist,03/31/2012
TIME WARNER INC.,TWX,COM,1549,500,58000,27000,0.00,,Hist,03/31/2012
CAMPBELL SOUP CO,CPB,Common,1600,0,54000,2000,0.00,,Hist,03/31/2012
BRISTOL MYERS SQUIBB CO,BMY,Common,1600,-1400,54000,-40000,0.00,,Hist,03/31/2012
Beam Suntory Inc.,BEAM,COM,912,912,53000,53000,0.00,,Hist,03/31/2012
TOTAL S.A.,TOT,Common,1000,-400,51000,-10000,0.00,,Hist,03/31/2012
US GLOBAL INVESTORS FUNDS,GROW,CL A,6750,0,49000,3000,0.00,,Hist,03/31/2012
Bank of New York Mellon Corp,BK,Common,2000,0,48000,11000,0.00,,Hist,03/31/2012
VECTREN CORP,VVC,Common,1599,0,46000,3000,0.00,,Hist,03/31/2012
VERIZON COMMUNICATIONS INC,VZ,Common,1150,0,44000,2000,0.00,,Hist,03/31/2012
MEADWESTVACO Corp,MWV,Common,1407,-400,44000,0,0.00,,Hist,03/31/2012
PFIZER INC,PFE,Common,1900,0,43000,9000,0.00,,Hist,03/31/2012
ONEX CORP,OCX,Common,1160,1160,43000,43000,0.00,,Hist,03/31/2012
AMAZON COM INC,AMZN,Common,204,204,41000,41000,0.00,0.00,Hist,03/31/2012
NATIONAL PENN BANCSHARES INC,NPBC,Common,4644,0,41000,8000,0.00,,Hist,03/31/2012
BOEING CO,BA,Common,550,0,41000,8000,0.00,0.00,Hist,03/31/2012
J M SMUCKER Co,SJM,Common,506,0,41000,4000,0.00,0.00,Hist,03/31/2012
TJX COMPANIES INC /DE/,TJX,Common,1000,1000,40000,40000,0.00,,Hist,03/31/2012
DENTSPLY SIRONA Inc.,XRAY,Common,1000,0,40000,9000,0.00,,Hist,03/31/2012
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,12000,-10650,40000,-12000,0.00,,Hist,03/31/2012
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1593,46,37000,0,0.00,,Hist,03/31/2012
MCKESSON CORP,MCK,Common,425,0,37000,6000,0.00,,Hist,03/31/2012
KELLOGG CO,K,Common,675,0,36000,0,0.00,0.00,Hist,03/31/2012
THOMSON REUTERS CORP /CAN/,TOC,Common,1200,0,35000,3000,0.00,,Hist,03/31/2012
ADVANCE AUTO PARTS INC,AAP,Common,400,400,35000,35000,0.00,0.00,Hist,03/31/2012
INTEL CORP,INTC,Common,1210,-500,34000,-2000,0.00,,Hist,03/31/2012
MEDCO HEALTH SOLUTIONS INC,MHS,Common,482,-200,34000,2000,0.00,,Hist,03/31/2012
HERSHEY CO,HSY,Common,555,0,34000,1000,0.00,,Hist,03/31/2012
FREEPORT-MCMORAN INC,FCX,Common,850,0,32000,6000,0.00,,Hist,03/31/2012
ManpowerGroup Inc.,MAN,Common,679,1,32000,9000,0.00,,Hist,03/31/2012
TARGET CORP,TGT,Common,549,0,32000,5000,0.00,,Hist,03/31/2012
LOCKHEED MARTIN CORP,LMT,Common,350,0,31000,6000,0.00,,Hist,03/31/2012
DAILY MAIL & GEN TST-A,DMTGF,Common,4264,0,31000,7000,0.00,,Hist,03/31/2012
WHOLE FOODS MARKET INC,WFM,Common,375,0,31000,7000,0.00,0.00,Hist,03/31/2012
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,1200,0,30000,4000,0.00,,Hist,03/31/2012
CHURCH & DWIGHT CO INC /DE/,CHD,Common,600,0,30000,3000,0.00,0.00,Hist,03/31/2012
BANK OF AMERICA CORP /DE/,BAC,Common,3000,2000,29000,23000,0.00,,Hist,03/31/2012
"Stock Yards Bancorp, Inc.",SYBT,COM STK,1271,0,29000,5000,0.00,,Hist,03/31/2012
MOHAWK INDUSTRIES INC,MHK,Common,400,400,27000,27000,0.00,,Hist,03/31/2012
CORNING INC /NY,GLW,Common,1750,0,25000,3000,0.00,,Hist,03/31/2012
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,300,-100,25000,-3000,0.00,0.00,Hist,03/31/2012
SIEMENS AKTIENGESELLSCHAFT,SI,Common,250,0,25000,3000,0.00,,Hist,03/31/2012
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,25000,1000,0.00,,Hist,03/31/2012
MICROPORE INC,,PFD,2750,0,25000,0,0.00,,Hist,03/31/2012
COLGATE PALMOLIVE CO,CL,Common,250,0,24000,2000,0.00,,Hist,03/31/2012
TIFFANY & CO,TIF,Common,350,300,24000,21000,0.00,,Hist,03/31/2012
Royal Dutch Shell plc,RDS.B,ADR,325,-112,23000,-4000,0.00,,Hist,03/31/2012
FEDEX CORP,FDX,Common,240,0,22000,6000,0.00,,Hist,03/31/2012
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,5500,0,21000,8000,0.00,,Hist,03/31/2012
BANK OF AMERICA CORP /DE/,BAC/PL,Preferred Stock,21,21,21000,21000,0.00,,Hist,03/31/2012
WELLS FARGO & COMPANY/MN,WFC/PL,PFD,18,18,20000,20000,0.00,,Hist,03/31/2012
"Fortune Brands Home & Security, Inc.",FBHS,COM,912,912,20000,20000,0.00,0.00,Hist,03/31/2012
"Baidu, Inc.",BIDU,SPON ADR REP A,135,0,20000,6000,0.00,,Hist,03/31/2012
LOWES COMPANIES INC,LOW,Common,550,0,17000,6000,0.00,,Hist,03/31/2012
GLATFELTER P H CO,GLT,Common,1100,0,17000,2000,0.00,,Hist,03/31/2012
BURNHAM CORP,BURCA,Common,1000,0,15000,1000,0.00,,Hist,03/31/2012
FEDERATED INCOME SECURITIES TRUST,FUSGX,CL A,1919,32,15000,0,0.00,,Hist,03/31/2012
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,410,0,15000,5000,0.00,,Hist,03/31/2012
"Anthem, Inc.",WLP,Common,204,0,15000,2000,0.00,0.00,Hist,03/31/2012
MCCLATCHY CO,MNI,CL A,5000,0,14000,7000,0.00,,Hist,03/31/2012
ACNB CORP,ACNB,Common,881,0,13000,1000,0.00,,Hist,03/31/2012
SCHULMAN A INC,SHLM,Common,467,0,13000,5000,0.00,0.00,Hist,03/31/2012
GENESEE & WYOMING INC,GWR,Common,225,0,12000,2000,0.00,,Hist,03/31/2012
IMPERIAL TOBACCO GROUP PLC,ITY,Common,150,0,12000,2000,0.00,,Hist,03/31/2012
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,12000,0,0.00,,Hist,03/31/2012
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,Common,625,0,12000,2000,0.00,,Hist,03/31/2012
Tim Hortons Inc.,THI,Common,200,0,11000,2000,0.00,,Hist,03/31/2012
PPL Corp,PPL,Common,400,0,11000,0,0.00,,Hist,03/31/2012
TEGNA INC,GCI,Common,750,-100,11000,3000,0.00,,Hist,03/31/2012
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",TWC,COM STK,123,0,10000,2000,0.00,,Hist,03/31/2012
FEDERATED INCOME SECURITIES TRUST,CAPAX,A,1316,33,10000,1000,0.00,,Hist,03/31/2012
BANK OF MONTREAL /CAN/,BMO,Common,157,0,9000,0,0.00,,Hist,03/31/2012
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,325,0,9000,1000,0.00,,Hist,03/31/2012
REYNOLDS AMERICAN INC,RAI,Common,177,177,7000,7000,0.00,,Hist,03/31/2012
NOVARTIS AG,NVS,ADR,125,0,7000,0,0.00,,Hist,03/31/2012
BARRICK GOLD CORP,ABX,Common,165,0,7000,-1000,0.00,,Hist,03/31/2012
AMGEN INC,AMGN,Common,100,0,7000,2000,0.00,0.00,Hist,03/31/2012
ENTERGY CORP /DE/,ETR,Common,100,0,7000,0,0.00,,Hist,03/31/2012
CHUBB CORP,CB,Common,100,0,7000,1000,0.00,,Hist,03/31/2012
CHURCHILL DOWNS Inc,CHDN,Common,100,0,6000,2000,0.00,,Hist,03/31/2012
RITE AID CORP,RAD,Common,3500,0,6000,3000,0.00,,Hist,03/31/2012
Kraft Heinz Foods Co,HNZ,Common,100,-500,5000,-25000,0.00,,Hist,03/31/2012
ASSOCIATED BANC-CORP,ASB,Common,390,0,5000,1000,0.00,,Hist,03/31/2012
CINCINNATI FINANCIAL CORP,CINF,Common,150,0,5000,1000,0.00,,Hist,03/31/2012
MODINE MANUFACTURING CO,MOD,Common,600,0,5000,0,0.00,,Hist,03/31/2012
"CONSTELLATION BRANDS, INC.",STZ,CL A,200,0,5000,1000,0.00,,Hist,03/31/2012
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,225,0,5000,1000,0.00,,Hist,03/31/2012
HAIN CELESTIAL GROUP INC,HAIN,Common,100,0,4000,1000,0.00,0.00,Hist,03/31/2012
RALCORP HOLDINGS INC /MO,RAH,Common,52,-366,4000,-28000,0.00,,Hist,03/31/2012
NEWELL BRANDS INC,NWL,Common,250,0,4000,1000,0.00,,Hist,03/31/2012
RENAISSANCERE HOLDINGS LTD,RNR,Common,40,0,3000,0,0.00,,Hist,03/31/2012
ALTABA INC.,YHOO,Common,200,0,3000,0,0.00,0.00,Hist,03/31/2012
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,50,0,1000,0,0.00,,Hist,03/31/2012
AOL Inc.,AOL,COM,30,0,1000,640,0.00,,Hist,03/31/2012
KEYCORP /NEW/,KEY,Common,100,0,1000,0,0.00,,Hist,03/31/2012
AVON PRODUCTS INC,AVP,Common,75,0,1000,0,0.00,,Hist,03/31/2012
APTARGROUP INC,ATR,Common,0,-17884,0,-799000,0.00,0.00,Hist,03/31/2012
Beam Suntory Inc.,FO,Common,0,-200,0,-11000,0.00,0.00,Hist,03/31/2012
ACCO BRANDS Corp,ACCO,Common,0,-14,0,-67,0.00,0.00,Hist,03/31/2012
"CISCO SYSTEMS, INC.",CSCO,Common,0,-59000,0,-915000,0.00,0.00,Hist,03/31/2012
GENERAL MILLS INC,GIS,Common,0,-500,0,-19000,0.00,0.00,Hist,03/31/2012
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,0,-125,0,-9000,0.00,0.00,Hist,03/31/2012
PENTAIR plc,PNR,Common,0,-100,0,-3000,0.00,0.00,Hist,03/31/2012
HP INC,HPQ,Common,0,-500,0,-11000,0.00,0.00,Hist,03/31/2012
MORGAN STANLEY,MS,Common,0,-200,0,-3000,0.00,0.00,Hist,03/31/2012
AMERICAN TOWER CORP /MA/,AMT,Common,0,-71330,0,-3838000,0.00,0.00,Hist,03/31/2012
UNILEVER PLC,UL,SPON ADR NEW,0,-600,0,-19000,0.00,0.00,Hist,03/31/2012
"Banco Santander, S.A.",STD,ADR,0,-146,0,-1000,0.00,0.00,Hist,03/31/2012
"Hill-Rom Holdings, Inc.",HRC,COM,0,-1500,0,-45000,0.00,0.00,Hist,03/31/2012
"Hillenbrand, Inc.",HI,COM,0,-1500,0,-28000,0.00,0.00,Hist,03/31/2012
TigerLogic CORP,TIGR,COM,0,-10000,0,-27000,0.00,0.00,Hist,03/31/2012
Vale S.A.,VALE,Common,0,-500,0,-11000,0.00,0.00,Hist,03/31/2012
VORNADO REALTY TRUST,VNO,SH BEN INT,0,-10000,0,-746000,0.00,0.00,Hist,03/31/2012
APOLLO EDUCATION GROUP INC,APOL,Common,0,-500,0,-20000,0.00,0.00,Hist,03/31/2012
EMERSON ELECTRIC CO,EMR,Common,0,-200,0,-8000,0.00,0.00,Hist,03/31/2012
FORD MOTOR CO,F,Common,0,-1000,0,-10000,0.00,0.00,Hist,03/31/2012
Meritor Savings Bank,MSVP,Common,0,-3000,0,-13000,0.00,0.00,Hist,03/31/2012
