Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
BERKSHIRE HATHAWAY INC,BRK.A,Common,2644,2644,229102600000,229102600000,,,Hist,09/30/2004
"ALTRIA GROUP, INC.",MO,Common,3289036,3289036,154716253000,154716253000,,,Hist,09/30/2004
NESTLE SA,NSRGY,Common,2457234,2457234,141069804000,141069804000,,,Hist,09/30/2004
Graham Holdings Co,WPO,Cl B,146602,146602,134873840000,134873840000,,,Hist,09/30/2004
HEINEKEN HOLDING N V,HKHHF,Common,4947928,4947928,133148742000,133148742000,,,Hist,09/30/2004
WELLS FARGO & COMPANY/MN,WFC,Common,2018523,2018523,120364526000,120364526000,,,Hist,09/30/2004
COMCAST CORP,CMCSK,Common,4049265,4049265,113055479000,113055479000,,,Hist,09/30/2004
TELEGRAAF MEDIA GROEP NV,TGRAF,Common,4906612,4906612,111036630000,111036630000,,,Hist,09/30/2004
E.W. SCRIPPS Co,SSP,Common,2303982,2303982,110084260000,110084260000,,,Hist,09/30/2004
H&R BLOCK INC,HRB,Common,1921601,1921601,94965521000,94965521000,,,Hist,09/30/2004
AMERICAN INTERNATIONAL GROUP INC,AIG,Common,1376927,1376927,93617267000,93617267000,,,Hist,09/30/2004
MARTIN MARIETTA MATERIALS INC,MLM,Common,2022313,2022313,91550110000,91550110000,,,Hist,09/30/2004
UST INC,UST,Common,2269591,2269591,91373734000,91373734000,,,Hist,09/30/2004
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,2990110,2990110,82945651000,82945651000,,,Hist,09/30/2004
HASBRO INC,HAS,Common,4204264,4204264,79040163000,79040163000,,,Hist,09/30/2004
MCCLATCHY CO,MNI,CL A,934132,934132,66164570000,66164570000,,,Hist,09/30/2004
CITIGROUP INC,C,Common,1489288,1489288,65707387000,65707387000,,,Hist,09/30/2004
DIAGEO PLC,DGEAF,Common,5154288,5154288,64428600000,64428600000,,,Hist,09/30/2004
BROWN FORMAN CORP,BF.A,CL A,1323747,1323747,61938122000,61938122000,,,Hist,09/30/2004
SCHWEITZER MAUDUIT INTERNATIONAL INC,SWM,Common,1881677,180440,60966335000,60909853932,,,Hist,09/30/2004
"Mondelez International, Inc.",KFT,Common,1842538,1842538,58445305000,58445305000,,,Hist,09/30/2004
BERKSHIRE HATHAWAY INC,BRK.B,CL B,15492,15492,44477532000,44477532000,,,Hist,09/30/2004
CADBURY PUBLIC LTD CO,CSGWF,Common,4348865,4348865,33486261000,33486261000,,,Hist,09/30/2004
UNILEVER N V,UN,N Y SHS NEW,576061,576061,33296326000,33296326000,,,Hist,09/30/2004
PERNOD RICARD S A /FI,PDRDF,Common,245320,245320,32612841000,32612841000,,,Hist,09/30/2004
MARKEL CORP,MKL,Common,76275,76275,23523210000,23523210000,,,Hist,09/30/2004
ABBOTT LABORATORIES,ABT,Common,426181,426181,18053027000,18053027000,,,Hist,09/30/2004
EXXON MOBIL CORP,XOM,Common,370233,370233,17893361000,17893361000,,,Hist,09/30/2004
MILLER HERMAN INC,MLHR,Common,718092,718092,17700968000,17700968000,,,Hist,09/30/2004
INTERNATIONAL SPEEDWAY CORP,ISCB,Common,338692,338692,16934600000,16934600000,,,Hist,09/30/2004
FEDERAL HOME LOAN MORTGAGE CORP,FRE,Common,253887,253887,16563588000,16563588000,,,Hist,09/30/2004
INTERNATIONAL SPEEDWAY CORP,ISCA,Common,302550,302550,15097245000,15097245000,,,Hist,09/30/2004
BROWN FORMAN CORP,BF.B,CL B,328153,328153,15029407000,15029407000,,,Hist,09/30/2004
HORMEL FOODS CORP /DE/,HRL,Common,558900,558900,14967342000,14967342000,,,Hist,09/30/2004
TEGNA INC,GCI,Common,169475,169475,14195226000,14195226000,,,Hist,09/30/2004
KONINKLIJKE WEGENER NV,KWEGF,Common,1409068,1409068,13837048000,13837048000,,,Hist,09/30/2004
DIAGEO PLC,DEO,SPON ADR NEW,267989,267989,13514685000,13514685000,,,Hist,09/30/2004
GENERAL ELECTRIC CO,GE,Common,359972,359972,12087860000,12087860000,,,Hist,09/30/2004
SCOTTS MIRACLE-GRO CO,SMG,CL A,179100,179100,11489265000,11489265000,,,Hist,09/30/2004
SWEDISH MATCH CORP,SWMAF,Common,950416,950416,10055401000,10055401000,,,Hist,09/30/2004
"ANHEUSER-BUSCH COMPANIES, LLC",BUD,Common,188143,188143,9397743000,9397743000,,,Hist,09/30/2004
AVISHUSET DAGBLADET,ASVHF,Common,116554,116554,8670452000,8670452000,,,Hist,09/30/2004
JOHNSON & JOHNSON,JNJ,Common,146685,146685,8262766000,8262766000,,,Hist,09/30/2004
PEPSICO INC,PEP,Common,164685,164685,8011925000,8011925000,,,Hist,09/30/2004
WACHOVIA CORP NEW,WB,Common,159058,159058,7467773000,7467773000,,,Hist,09/30/2004
UNIVERSAL CORP /VA/,UVV,Common,156667,156667,6993615000,6993615000,,,Hist,09/30/2004
DEVON ENERGY CORP/DE,DVN,Common,94000,94000,6674940000,6674940000,,,Hist,09/30/2004
GREY GLOBAL GROUP INC,,Common,6250,6250,6218750000,6218750000,,,Hist,09/30/2004
PHILIP MORRIS CR AS,TBKSF,Common,10248,10248,6011989000,6011989000,,,Hist,09/30/2004
OFFICE DEPOT INC,ODP,Common,397150,397150,5969165000,5969165000,,,Hist,09/30/2004
"SUN MICROSYSTEMS, INC.",JAVA,Common,1469194,1469194,5935544000,5935544000,,,Hist,09/30/2004
CRANE CO /DE/,CR,Common,201979,201979,5841233000,5841233000,,,Hist,09/30/2004
READYMIX,RDMXF,Common,2599000,2599000,5821760000,5821760000,,,Hist,09/30/2004
RR Donnelley & Sons Co,RRD,Common,179417,179417,5619340000,5619340000,,,Hist,09/30/2004
Vulcan Materials CO,VMC,Common,105900,105900,5395605000,5395605000,,,Hist,09/30/2004
"Hill-Rom Holdings, Inc.",HB,Common,103402,103402,5224903000,5224903000,,,Hist,09/30/2004
OMNICOM GROUP INC.,OMC,Common,71310,71310,5209909000,5209909000,,,Hist,09/30/2004
PARGESA HOLDING SA,PRGAF,Common,1530,1530,4667999000,4667999000,,,Hist,09/30/2004
FIFTH THIRD BANCORP,FITB,Common,93100,93100,4582382000,4582382000,,,Hist,09/30/2004
MCCORMICK & CO INC,MKC,Common,127200,127200,4368048000,4368048000,,,Hist,09/30/2004
BANK OF AMERICA CORP /DE/,BAC,Common,98880,98880,4284470000,4284470000,,,Hist,09/30/2004
MERCURY GENERAL CORP,MCY,Common,77950,77950,4122776000,4122776000,,,Hist,09/30/2004
GUIDANT CORP,GDT,Common,60000,60000,3962400000,3962400000,,,Hist,09/30/2004
BRITISH AMERICAN TOBACCO PLC /ADR/,BTAFF,Common,268840,268840,3900868000,3900868000,,,Hist,09/30/2004
ENCANA CORP,ECA,Common,81752,81752,3785118000,3785118000,,,Hist,09/30/2004
PFIZER INC,PFE,Common,115009,115009,3519275000,3519275000,,,Hist,09/30/2004
ROSS STORES INC,ROST,Common,149694,149694,3508827000,3508827000,,,Hist,09/30/2004
GROUPE DANONE,GDNNY,SPONSORED ADR,222450,222450,3492465000,3492465000,,,Hist,09/30/2004
AMERICAN EXPRESS CO,AXP,Common,66197,66197,3406498000,3406498000,,,Hist,09/30/2004
HEINEKEN NV /ADR/,HINKY,Common,112319,112319,3380802000,3380802000,,,Hist,09/30/2004
"CISCO SYSTEMS, INC.",CSCO,Common,183307,183307,3317857000,3317857000,,,Hist,09/30/2004
MICROSOFT CORP,MSFT,Common,119022,119022,3290958000,3290958000,,,Hist,09/30/2004
ROYAL DUTCH PETROLEUM CO,,Common,63036,63036,3252658000,3252658000,,,Hist,09/30/2004
MEDIMMUNE INC /DE,MEDI,Common,130000,130000,3081000000,3081000000,,,Hist,09/30/2004
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,64750,64750,2962960000,2962960000,,,Hist,09/30/2004
TAMEDIA AG,,Common,35450,35450,2903001000,2903001000,,,Hist,09/30/2004
MCDONALDS CORP,MCD,Common,102952,102952,2885745000,2885745000,,,Hist,09/30/2004
ALLIED DOMECQ PLC,,Common,329300,329300,2795757000,2795757000,,,Hist,09/30/2004
PROCTER & GAMBLE Co,PG,Common,51090,51090,2764991000,2764991000,,,Hist,09/30/2004
CARLISLE COMPANIES INC,CSL,Common,41869,41869,2676685000,2676685000,,,Hist,09/30/2004
DOVER Corp,DOV,Common,66965,66965,2602930000,2602930000,,,Hist,09/30/2004
BP PLC,BP,SPONSORED ADR,37629,37629,2164796000,2164796000,,,Hist,09/30/2004
"LEE ENTERPRISES, INC",LEE,Common,45825,45825,2123531000,2123531000,,,Hist,09/30/2004
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,336950,336950,1984636000,1984636000,,,Hist,09/30/2004
MERCK SHARP & DOHME CORP.,MRK,Common,58081,58081,1916673000,1916673000,,,Hist,09/30/2004
MELLON FINANCIAL CORP,MEL,Common,68222,68222,1889067000,1889067000,,,Hist,09/30/2004
CHEVRON CORP,CVX,Common,34194,34194,1834166000,1834166000,,,Hist,09/30/2004
LEUCADIA NATIONAL CORP,LUK,Common,31812,31812,1802150000,1802150000,,,Hist,09/30/2004
BIC CORP,BICEF,Common,39050,39050,1801767000,1801767000,,,Hist,09/30/2004
LILLY ELI & CO,LLY,Common,29250,29250,1756463000,1756463000,,,Hist,09/30/2004
NORGES HANDELS OG SJOF,,Common,17172,17172,1724584000,1724584000,,,Hist,09/30/2004
TJX COMPANIES INC /DE/,TJX,Common,75700,75700,1668428000,1668428000,,,Hist,09/30/2004
EVERGREEN MUNICIPAL TRUST /DE/,EKVYX,MUTUAL,144002,144002,1663223000,1663223000,,,Hist,09/30/2004
ST JOE CO,JOE,Common,34000,34000,1624180000,1624180000,,,Hist,09/30/2004
COCA COLA CO,KO,Common,40546,40546,1623867000,1623867000,,,Hist,09/30/2004
RINKER GROUP LTD,,Common,255000,255000,1596300000,1596300000,,,Hist,09/30/2004
GENERAL DYNAMICS CORP,GD,Common,14600,14600,1490660000,1490660000,,,Hist,09/30/2004
APTARGROUP INC,ATR,Common,33526,33526,1474138000,1474138000,,,Hist,09/30/2004
MOHAWK INDUSTRIES INC,MHK,Common,18150,18150,1440929000,1440929000,,,Hist,09/30/2004
AMERICAN TOWER CORP /MA/,AMT,Common,93000,93000,1427550000,1427550000,,,Hist,09/30/2004
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,26950,26950,1393315000,1393315000,,,Hist,09/30/2004
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,23000,1379540000,1379540000,,,Hist,09/30/2004
VORNADO REALTY TRUST,VNO,SH BEN INT,22000,22000,1378960000,1378960000,,,Hist,09/30/2004
FULTON FINANCIAL CORP,FULT,Common,63267,63267,1353914000,1353914000,,,Hist,09/30/2004
FIRST CHESTER COUNTY CORP,FCEC,Common,52000,52000,1287000000,1287000000,,,Hist,09/30/2004
Walt Disney Co,DIS,Common,54667,54667,1232741000,1232741000,,,Hist,09/30/2004
BELO CORP,BLC,COM SER A,53200,53200,1199128000,1199128000,,,Hist,09/30/2004
LEXINGTON REALTY TRUST,LXP,Common,54000,54000,1172340000,1172340000,,,Hist,09/30/2004
INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,Common,29600,29600,1130720000,1130720000,,,Hist,09/30/2004
ALBERTSONS INC,,Common,47250,47250,1130693000,1130693000,,,Hist,09/30/2004
AMBAC FINANCIAL GROUP INC,ABK,Common,14000,14000,1119300000,1119300000,,,Hist,09/30/2004
"HCA Holdings, Inc.",HCA,Common,28400,28400,1083460000,1083460000,,,Hist,09/30/2004
MATTEL INC /DE/,MAT,Common,56500,56500,1024345000,1024345000,,,Hist,09/30/2004
MURPHY OIL CORP /DE,MUR,Common,11250,11250,976163000,976163000,,,Hist,09/30/2004
CONOCOPHILLIPS,COP,Common,11445,11445,948218000,948218000,,,Hist,09/30/2004
HEARTLAND EXPRESS INC,HTLD,Common,51150,51150,943718000,943718000,,,Hist,09/30/2004
DISH Network CORP,DISH,Common,30000,30000,933600000,933600000,,,Hist,09/30/2004
Nielsen CO,,Common,35000,35000,900900000,900900000,,,Hist,09/30/2004
INTUIT INC,INTU,Common,19750,19750,896650000,896650000,,,Hist,09/30/2004
DAILY MAIL & GEN TST-A,DMGT,Common,61240,61240,797345000,797345000,,,Hist,09/30/2004
AUTOMATIC DATA PROCESSING INC,ADP,Common,18525,18525,765453000,765453000,,,Hist,09/30/2004
NATIONAL CITY CORP,NCC,Common,19700,19700,760814000,760814000,,,Hist,09/30/2004
INTEL CORP,INTC,Common,35725,35725,716644000,716644000,,,Hist,09/30/2004
SCHWAB CHARLES CORP,SCHW,Common,75500,75500,693845000,693845000,,,Hist,09/30/2004
UNION PACIFIC CORP,UNP,Common,11700,11700,685620000,685620000,,,Hist,09/30/2004
"TRAVELERS COMPANIES, INC.",TRV,Common,20229,20229,668771000,668771000,,,Hist,09/30/2004
SCHLUMBERGER LIMITED/NV,SLB,Common,9750,9750,656273000,656273000,,,Hist,09/30/2004
EVERGREEN SELECT FIXED INCOME TRUST,ESTIX,MUTUAL,10713,10713,655314000,655314000,,,Hist,09/30/2004
HOSPIRA INC,HSP,Common,20330,20330,622098000,622098000,,,Hist,09/30/2004
PARTRIDGE FINE ART,,Common,544601,544601,609953000,609953000,,,Hist,09/30/2004
WAL MART STORES INC,WMT,Common,11233,11233,597596000,597596000,,,Hist,09/30/2004
HARTE HANKS INC,HHS,Common,23750,23750,593988000,593988000,,,Hist,09/30/2004
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,10860,10860,587526000,587526000,,,Hist,09/30/2004
EQUIFAX INC,EFX,Common,22200,22200,585192000,585192000,,,Hist,09/30/2004
WALGREEN CO,WAG,Common,15226,15226,545548000,545548000,,,Hist,09/30/2004
ROCHE HOLDING LTD,RHHBY,Common,5250,5250,543743000,543743000,,,Hist,09/30/2004
COMCAST CORP,CMCSA,Common,18185,18185,513544000,513544000,,,Hist,09/30/2004
SHELL TRANSPORT & TRADING CO PLC,,Common,11480,11480,510975000,510975000,,,Hist,09/30/2004
NEW YORK TIMES CO,NYT,CL A,12885,12885,503804000,503804000,,,Hist,09/30/2004
SUNCOR ENERGY INC,SU,Common,15500,15500,496155000,496155000,,,Hist,09/30/2004
