Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
BROWN FORMAN CORP,BF.B,CL B,426850,426850,37494000,37494000,0.34,,Hist,12/31/2014
SWATCH GROUP,SWGAF,Common,72971,72971,32789000,32789000,0.30,,Hist,12/31/2014
VISA INC.,V,CL A,114624,114624,30054000,30054000,0.27,0.48,Hist,12/31/2014
EXXON MOBIL CORP,XOM,Common,162014,162014,14978000,14978000,0.14,0.00,Hist,12/31/2014
AMERICAN EXPRESS CO,AXP,Common,127999,127999,11909000,11909000,0.11,0.01,Hist,12/31/2014
MARKEL CORP,MKL,Common,16521,16521,11281000,11281000,0.10,,Hist,12/31/2014
SWEDISH MATCH CORP,SWMAF,Common,328024,328024,10361000,10361000,0.09,,Hist,12/31/2014
PROCTER & GAMBLE Co,PG,Common,112437,112437,10242000,10242000,0.09,0.00,Hist,12/31/2014
CRANE CO /DE/,CR,Common,168152,168152,9871000,9871000,0.09,,Hist,12/31/2014
MILLER HERMAN INC,MLHR,Common,333204,333204,9806000,9806000,0.09,,Hist,12/31/2014
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,107740,107740,9484000,9484000,0.09,,Hist,12/31/2014
COCA COLA CO,KO,Common,203967,203967,8611000,8611000,0.08,,Hist,12/31/2014
PRECISION CASTPARTS CORP,PCP,Common,24690,24690,5947000,5947000,0.05,,Hist,12/31/2014
AbbVie Inc.,ABBV,COM,86718,86718,5675000,5675000,0.05,,Hist,12/31/2014
HORMEL FOODS CORP /DE/,HRL,Common,107357,107357,5593000,5593000,0.05,,Hist,12/31/2014
DOVER Corp,DOV,Common,75756,75756,5433000,5433000,0.05,,Hist,12/31/2014
CHEVRON CORP,CVX,Common,44630,44630,5007000,5007000,0.05,,Hist,12/31/2014
Royal Dutch Shell plc,RDS.A,SPONS ADR A,70045,70045,4690000,4690000,0.04,,Hist,12/31/2014
PEPSICO INC,PEP,Common,42264,42264,3997000,3997000,0.04,0.00,Hist,12/31/2014
ABBOTT LABORATORIES,ABT,Common,85400,85400,3845000,3845000,0.04,0.01,Hist,12/31/2014
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,177750,177750,3797000,3797000,0.03,,Hist,12/31/2014
NESTLE SA /FI,NSRGF,Common,51310,51310,3786000,3786000,0.03,,Hist,12/31/2014
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,180750,180750,3760000,3760000,0.03,,Hist,12/31/2014
HEINEKEN N V/ /FI,HINKF,Common,51991,51991,3709000,3709000,0.03,,Hist,12/31/2014
GOLDMAN SACHS GROUP INC,GS,Common,18868,18868,3657000,3657000,0.03,,Hist,12/31/2014
M&T BANK CORP,MTB/WS,WARRANT,61500,61500,3178000,3178000,0.03,,Hist,12/31/2014
MCCORMICK & CO INC,MKC,Common,42755,42755,3177000,3177000,0.03,,Hist,12/31/2014
MICROSOFT CORP,MSFT,Common,59550,59550,2766000,2766000,0.03,,Hist,12/31/2014
BIC CORP,BICEF,Common,20125,20125,2675000,2675000,0.02,,Hist,12/31/2014
GROUPE DANONE,DANOY,ADR,202350,202350,2666000,2666000,0.02,,Hist,12/31/2014
DUPONT E I DE NEMOURS & CO,DD,Common,35852,35852,2651000,2651000,0.02,,Hist,12/31/2014
RECKITT BENCKISER GROUP PLC,RBGPF,Common,30402,30402,2470000,2470000,0.02,,Hist,12/31/2014
COMCAST CORP,CMCSA,Common,36131,36131,2096000,2096000,0.02,,Hist,12/31/2014
LINDT & SPRUENGLI AG-REG,LDSRF,Common,34,34,1966000,1966000,0.02,,Hist,12/31/2014
WAL MART STORES INC,WMT,Common,20609,20609,1770000,1770000,0.02,0.00,Hist,12/31/2014
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,18944,18944,1728000,1728000,0.02,,Hist,12/31/2014
EATON VANCE SENIOR INCOME TRUST,EVF,Common,275982,275982,1722000,1722000,0.02,,Hist,12/31/2014
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,15000,1704000,1704000,0.02,,Hist,12/31/2014
BB&T CORP,BBT,Common,41860,41860,1628000,1628000,0.01,,Hist,12/31/2014
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,9849,9849,1580000,1580000,0.01,0.00,Hist,12/31/2014
PARGESA HOLDING SA,PRGAF,Common,20250,20250,1578000,1578000,0.01,,Hist,12/31/2014
SABMILLER PLC/FI,SBMRY,Common,29950,29950,1570000,1570000,0.01,,Hist,12/31/2014
PRAXAIR INC,PX,Common,11900,11900,1542000,1542000,0.01,,Hist,12/31/2014
BAT INDUSTRIES PLC /FI,BTI,Common,13855,13855,1494000,1494000,0.01,,Hist,12/31/2014
PERNOD RICARD S A /FI,PDRDY,COM,64250,64250,1435000,1435000,0.01,,Hist,12/31/2014
A P MOLLER-MAERSK A/S,AMKAF,Common,571,571,1115000,1115000,0.01,,Hist,12/31/2014
BANK OF AMERICA CORP /DE/,BAC,Common,49500,49500,886000,886000,0.01,,Hist,12/31/2014
COSTCO WHOLESALE CORP /NEW,COST,Common,5655,5655,802000,802000,0.01,0.00,Hist,12/31/2014
LAMAR ADVERTISING CO/NEW,LAMR,Common,14860,14860,797000,797000,0.01,,Hist,12/31/2014
"SWISS HELVETIA FUND, INC.",SWZ,Common,71097,71097,792000,792000,0.01,,Hist,12/31/2014
FULTON FINANCIAL CORP,FULT,Common,53688,53688,664000,664000,0.01,,Hist,12/31/2014
GOOGLE INC.,GOOG,CL A,1209,1209,642000,642000,0.01,0.00,Hist,12/31/2014
Walt Disney Co,DIS,Common,6600,6600,622000,622000,0.01,,Hist,12/31/2014
CONOCOPHILLIPS,COP,Common,8356,8356,577000,577000,0.01,,Hist,12/31/2014
CHICAGO BRIDGE & IRON CO N V,CBI,Common,12025,12025,505000,505000,0.00,,Hist,12/31/2014
ORACLE CORP,ORCL,Common,10000,10000,450000,450000,0.00,,Hist,12/31/2014
GENERAL DYNAMICS CORP,GD,Common,3000,3000,413000,413000,0.00,,Hist,12/31/2014
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,2700,402000,402000,0.00,,Hist,12/31/2014
SCHIBSTED A/S,SBSNF,Common,6150,6150,393000,393000,0.00,,Hist,12/31/2014
HEARTLAND EXPRESS INC,HTLD,Common,14499,14499,392000,392000,0.00,,Hist,12/31/2014
MCDONALDS CORP,MCD,Common,3670,3670,344000,344000,0.00,,Hist,12/31/2014
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,6000,336000,336000,0.00,,Hist,12/31/2014
OUTFRONT Media Inc.,OUT,COM,12453,12453,334000,334000,0.00,,Hist,12/31/2014
UNION PACIFIC CORP,UNP,Common,2730,2730,325000,325000,0.00,,Hist,12/31/2014
CARLISLE COMPANIES INC,CSL,Common,3500,3500,316000,316000,0.00,,Hist,12/31/2014
BP PLC,BP,SPONSORED ADR,7925,7925,302000,302000,0.00,,Hist,12/31/2014
GENERAL ELECTRIC CO,GE,Common,11661,11661,295000,295000,0.00,,Hist,12/31/2014
SCHLUMBERGER LIMITED/NV,SLB,Common,2875,2875,246000,246000,0.00,,Hist,12/31/2014
"Merck & Co., Inc.",MRK,COM,4336,4336,246000,246000,0.00,0.00,Hist,12/31/2014
NORTHERN TRUST CORP,NTRS,Common,3432,3432,231000,231000,0.00,,Hist,12/31/2014
Nielsen Holdings plc,NLSN,COM,4900,4900,219000,219000,0.00,,Hist,12/31/2014
MATTEL INC /DE/,MAT,Common,6625,6625,205000,205000,0.00,0.00,Hist,12/31/2014
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,14000,14000,188000,188000,0.00,,Hist,12/31/2014
"CenterState Banks, Inc.",CSFL,COMMON,11004,11004,131000,131000,0.00,,Hist,12/31/2014
PIMCO FUNDS,PHIYX,Stock,11116,11116,102000,102000,0.00,,Hist,12/31/2014
Phillips 66,PSX,COM,0,-2720,0,-221000,0.00,0.00,Hist,12/31/2014
DEERE & CO,DE,Common,0,-28415,0,-2330000,0.00,0.00,Hist,12/31/2014
PROGRESSIVE CORP/OH/,PGR,Common,0,-20133,0,-509000,0.00,0.00,Hist,12/31/2014
LAMAR ADVERTISING CO/NEW,LAMR,Common,0,-15360,0,-756000,0.00,0.00,Hist,12/31/2014
