Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
PARGESA HOLDING SA,PRGAF,Common,11776,-1250,1021000,-63000,0.01,,Hist,12/31/2017
COSTCO WHOLESALE CORP /NEW,COST,Common,5318,0,990000,116000,0.01,0.00,Hist,12/31/2017
LAMAR ADVERTISING CO/NEW,LAMR,Common,12170,-320,904000,48000,0.01,0.01,Hist,12/31/2017
COTY INC.,COTY,Common,41543,-931,826000,124000,0.01,0.01,Hist,12/31/2017
Swatch Group AG\ADR,SWGAY,COM,38385,38385,783000,783000,0.01,,Hist,12/31/2017
Nielsen Holdings plc,NLSN,COM,20341,1000,740000,-62000,0.01,0.01,Hist,12/31/2017
BAT INDUSTRIES PLC /FI,BTI,Common,10947,-1625,733000,-52000,0.01,,Hist,12/31/2017
ABBOTT LABORATORIES,ABT,Common,12800,-3700,730000,-150000,0.01,0.00,Hist,12/31/2017
A P MOLLER-MAERSK A/S,AMKAF,Common,424,-1,708000,-73000,0.00,,Hist,12/31/2017
MCDONALDS CORP,MCD,Common,3235,-145,557000,27000,0.00,0.00,Hist,12/31/2017
WAL MART STORES INC,WMT,Common,5619,-1390,555000,7000,0.00,0.00,Hist,12/31/2017
Walt Disney Co,DIS,Common,4603,-100,495000,31000,0.00,0.00,Hist,12/31/2017
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,0,467000,69000,0.00,0.00,Hist,12/31/2017
MICROSOFT CORP,MSFT,Common,4400,-45000,376000,-3304000,0.00,0.00,Hist,12/31/2017
3M CO,MMM,Common,1500,-25,353000,33000,0.00,0.00,Hist,12/31/2017
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,5735,0,342000,-10000,0.00,0.00,Hist,12/31/2017
UNION PACIFIC CORP,UNP,Common,2410,0,323000,44000,0.00,0.00,Hist,12/31/2017
Chemours Co,CC,COM,6388,-391,320000,-23000,0.00,0.00,Hist,12/31/2017
ROCHE HOLDING LTD,RHHBY,Common,1179,0,298000,-3000,0.00,,Hist,12/31/2017
SCHLUMBERGER LIMITED/NV,SLB,Common,4225,-165,285000,-21000,0.00,0.00,Hist,12/31/2017
MONSANTO CO /NEW/,MON,Common,2425,0,283000,-8000,0.00,0.00,Hist,12/31/2017
GROUPE DANONE,GPDNF,COM,3275,3275,275000,275000,0.00,,Hist,12/31/2017
O REILLY AUTOMOTIVE INC,ORLY,COM,1100,0,265000,28000,0.00,0.00,Hist,12/31/2017
Unum Group,UNM,Common,4500,0,247000,17000,0.00,0.00,Hist,12/31/2017
APPLE INC,AAPL,Common,1450,1450,245000,245000,0.00,0.00,Hist,12/31/2017
Hanjaya Mandala Sampoerna,PHJMF,COM,687500,687500,240000,240000,0.00,,Hist,12/31/2017
CONOCOPHILLIPS,COP,Common,4138,-250,227000,7000,0.00,0.00,Hist,12/31/2017
LT Group Inc,,COM,600000,600000,225000,225000,0.00,,Hist,12/31/2017
"CenterState Banks, Inc.",CSFL,COMMON,8504,0,219000,-9000,0.00,0.01,Hist,12/31/2017
JPMORGAN CHASE & CO,JPM,Common,2000,2000,214000,214000,0.00,0.00,Hist,12/31/2017
ORACLE CORP,ORCL,Common,4300,0,203000,-5000,0.00,0.00,Hist,12/31/2017
LVMH MOET HENNESSY LOUIS VUITTON,LVMHF,COM,671,671,198000,198000,0.00,,Hist,12/31/2017
ALLEGHANY CORP /DE,Y,Common,324,324,193000,193000,0.00,0.00,Hist,12/31/2017
BP PLC,BP,SPONSORED ADR,4475,4475,188000,188000,0.00,,Hist,12/31/2017
JOHNSON & JOHNSON,JNJ,Common,1315,1315,184000,184000,0.00,0.00,Hist,12/31/2017
WABCO Holdings Inc.,WBC,Common,1250,1250,179000,179000,0.00,0.00,Hist,12/31/2017
Phillips 66,PSX,COM,1770,-500,179000,-29000,0.00,0.00,Hist,12/31/2017
CIR SPA/ADR,,COM,125000,125000,175000,175000,0.00,,Hist,12/31/2017
Bollore Vincent,BOIVF,COM,30000,30000,163000,163000,0.00,,Hist,12/31/2017
"Merck & Co., Inc.",MRK,COM,2886,2886,162000,162000,0.00,0.00,Hist,12/31/2017
COLGATE PALMOLIVE CO,CL,Common,2100,2100,158000,158000,0.00,0.00,Hist,12/31/2017
UNILEVER PLC,UL,SPON ADR NEW,2749,2749,152000,152000,0.00,,Hist,12/31/2017
HEARTLAND EXPRESS INC,HTLD,Common,6499,6499,152000,152000,0.00,0.01,Hist,12/31/2017
US BANCORP \DE\,USB,Common,2800,2800,150000,150000,0.00,0.00,Hist,12/31/2017
CITIGROUP INC,C/WS/A,*W EXP 01/04/201,2000,2000,148820,148820,0.00,,Hist,12/31/2017
NIKE INC,NKE,Common,2350,2350,147000,147000,0.00,0.00,Hist,12/31/2017
SUNCOR ENERGY INC,SU,COM,4000,4000,147000,147000,0.00,,Hist,12/31/2017
HASBRO INC,HAS,Common,1507,1507,137000,137000,0.00,0.00,Hist,12/31/2017
Remy Cointreau/ADR,REMYF,COM,975,975,135000,135000,0.00,,Hist,12/31/2017
"Hostess Brands, Inc.",TWNKW,*W EXP 11/04/202,57500,57500,134000,134000,0.00,,Hist,12/31/2017
DANAHER CORP /DE/,DHR,Common,1400,1400,130000,130000,0.00,0.00,Hist,12/31/2017
INDIVIOR PLC,IZQVF,COM,23192,23192,128000,128000,0.00,,Hist,12/31/2017
GENERAL ELECTRIC CO,GE,Common,7080,7080,124000,124000,0.00,0.00,Hist,12/31/2017
NORTHERN TRUST CORP,NTRS,Common,1129,1129,113000,113000,0.00,0.00,Hist,12/31/2017
Strauss Group Ltd.,SGLJF,COM,5000,5000,107000,107000,0.00,,Hist,12/31/2017
Mylan N.V.,MYL,Common,2540,2540,107000,107000,0.00,0.00,Hist,12/31/2017
VECTREN CORP,VVC,Common,1599,1599,104000,104000,0.00,0.00,Hist,12/31/2017
BOEING CO,BA,Common,350,350,103000,103000,0.00,0.00,Hist,12/31/2017
CATERPILLAR INC,CAT,Common,650,650,102000,102000,0.00,0.00,Hist,12/31/2017
MATTEL INC /DE/,MAT,Common,6625,6625,102000,102000,0.00,0.00,Hist,12/31/2017
CARLISLE COMPANIES INC,CSL,Common,900,900,102000,102000,0.00,0.00,Hist,12/31/2017
YUM BRANDS INC,YUM,Common,1200,1200,98000,98000,0.00,0.00,Hist,12/31/2017
SCHIBSTED A/S,SBSNF,Common,3400,3400,98000,98000,0.00,,Hist,12/31/2017
"Cable One, Inc.",CABO,COM,139,139,97000,97000,0.00,0.00,Hist,12/31/2017
FEDEX CORP,FDX,Common,370,370,92000,92000,0.00,0.00,Hist,12/31/2017
SCHIBSTED A/S,SBBTF,COM,3400,3400,91000,91000,0.00,,Hist,12/31/2017
AMAZON COM INC,AMZN,Common,75,75,88000,88000,0.00,0.00,Hist,12/31/2017
LVMH MOET HENNESSY LOUIS VUITTON,LVMUY,COM,1500,1500,88000,88000,0.00,,Hist,12/31/2017
Tencent Holdings LTD ADR,TCEHY,COM,1675,1675,87000,87000,0.00,,Hist,12/31/2017
NEXTERA ENERGY INC,FPL,common,550,550,86000,86000,0.00,0.00,Hist,12/31/2017
HOME DEPOT INC,HD,Common,450,450,85000,85000,0.00,0.00,Hist,12/31/2017
MOHAWK INDUSTRIES INC,MHK,Common,300,300,83000,83000,0.00,0.00,Hist,12/31/2017
"WILEY JOHN & SONS, INC.",JW.A,CL A,1250,1250,82000,82000,0.00,0.00,Hist,12/31/2017
Bank of New York Mellon Corp,BK,Common,1500,1500,81000,81000,0.00,0.00,Hist,12/31/2017
INGERSOLL RAND CO LTD,IR,COM,875,875,78000,78000,0.00,,Hist,12/31/2017
DAIMLER AG,DAI,Common,902,902,77000,77000,0.00,,Hist,12/31/2017
HERSHEY CO,HSY,Common,676,676,77000,77000,0.00,0.00,Hist,12/31/2017
CSX CORP,CSX,Common,1400,1400,77000,77000,0.00,0.00,Hist,12/31/2017
Graham Holdings Co,GHC,COM,138,138,77000,77000,0.00,0.00,Hist,12/31/2017
Anheuser-Busch InBev SA/NV,BUD,ADR,665,-2000,74000,-244000,0.00,,Hist,12/31/2017
FASTENAL CO,FAST,Common,1275,1275,70000,70000,0.00,0.00,Hist,12/31/2017
UGI CORP /PA/,UGI,Common,1500,1500,70000,70000,0.00,0.00,Hist,12/31/2017
PFIZER INC,PFE,Common,1900,1900,69000,69000,0.00,0.00,Hist,12/31/2017
WEYCO GROUP INC,WEYS,Common,2250,2250,67000,67000,0.00,0.02,Hist,12/31/2017
PZ Cussons plc/ADR,PZCUF,COM,15000,15000,66000,66000,0.00,,Hist,12/31/2017
CAMPBELL SOUP CO,CPB,Common,1300,1300,63000,63000,0.00,0.00,Hist,12/31/2017
AT&T CORP,T,Common,1500,1500,58000,58000,0.00,,Hist,12/31/2017
LOCKHEED MARTIN CORP,LMT,Common,170,170,55000,55000,0.00,0.00,Hist,12/31/2017
CELGENE CORP /DE/,CELG,Common,500,500,52000,52000,0.00,0.00,Hist,12/31/2017
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,500,500,52000,52000,0.00,,Hist,12/31/2017
Yoox S P A Shs Prive Di Valore,YXOXF,COM,1500,1500,52000,52000,0.00,,Hist,12/31/2017
"Yum! China Holding, Inc.",YUMC,Common,1200,1200,48000,48000,0.00,,Hist,12/31/2017
"CONSTELLATION BRANDS, INC.",STZ,CL A,200,200,46000,46000,0.00,0.00,Hist,12/31/2017
Fortive Corp,FTV,COM,500,500,36000,36000,0.00,0.00,Hist,12/31/2017
FRANKLIN RESOURCES INC,BEN,Common,775,775,34000,34000,0.00,0.00,Hist,12/31/2017
"Gannett Co., Inc.",GCI,COM,2750,2750,32000,32000,0.00,0.00,Hist,12/31/2017
MURPHY OIL CORP /DE,MUR,Common,975,975,30000,30000,0.00,0.00,Hist,12/31/2017
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,466,466,29000,29000,0.00,,Hist,12/31/2017
BANK OF AMERICA CORP /DE/,BAC/PL,Preferred Stock,21,21,28000,28000,0.00,,Hist,12/31/2017
LOWES COMPANIES INC,LOW,Common,300,300,28000,28000,0.00,0.00,Hist,12/31/2017
ManpowerGroup Inc.,MAN,Common,215,215,27000,27000,0.00,0.00,Hist,12/31/2017
ACNB CORP,ACNB,Common,881,881,26000,26000,0.00,0.01,Hist,12/31/2017
ESTEE LAUDER COMPANIES INC,EL,Common,190,190,24000,24000,0.00,0.00,Hist,12/31/2017
WELLS FARGO & COMPANY/MN,WFC/PL,PFD,18,18,24000,24000,0.00,,Hist,12/31/2017
DAILY JOURNAL CORP,DJCO,Common,100,100,23000,23000,0.00,0.01,Hist,12/31/2017
"Anthem, Inc.",ANTM,COM,100,100,23000,23000,0.00,0.00,Hist,12/31/2017
MCCLATCHY CO,MNI,COMMON,2500,2500,22000,22000,0.00,0.03,Hist,12/31/2017
Royal Dutch Shell plc,RDS.B,ADR,325,325,22000,22000,0.00,,Hist,12/31/2017
Murphy USA Inc.,MUSA,COM,250,250,20000,20000,0.00,0.00,Hist,12/31/2017
GENESEE & WYOMING INC,GWR,Common,225,225,18000,18000,0.00,0.00,Hist,12/31/2017
CANADIAN NATIONAL RAILWAY CO,CNI,Common,200,200,17000,17000,0.00,,Hist,12/31/2017
PIMCO FUNDS,PTTRX,COM,1623,1623,17000,17000,0.00,,Hist,12/31/2017
BANK MUTUAL CORP,BKMU,Common,1467,1467,16000,16000,0.00,0.00,Hist,12/31/2017
Templeton Global Bond FD,,SH BEN INT,1373,1373,16000,16000,0.00,,Hist,12/31/2017
MCKESSON CORP,MCK,Common,95,95,15000,15000,0.00,0.00,Hist,12/31/2017
MICROPORE INC,,PFD,2750,2750,14000,14000,0.00,,Hist,12/31/2017
DAVIDE CAMPARI MILANO SPA,DVDCF,COM,1825,1825,14000,14000,0.00,,Hist,12/31/2017
WAL MART DE MEXICO SA DE CV /FI,WMMVF,COM,4025,4025,10000,10000,0.00,,Hist,12/31/2017
DEERE & CO,DE,Common,65,65,10000,10000,0.00,0.00,Hist,12/31/2017
NOVARTIS AG,NVS,ADR,125,125,10000,10000,0.00,,Hist,12/31/2017
VERIZON COMMUNICATIONS INC,VZ,Common,175,175,9000,9000,0.00,0.00,Hist,12/31/2017
"Walgreens Boots Alliance, Inc.",WBA,COM,125,125,9000,9000,0.00,0.00,Hist,12/31/2017
NEWELL BRANDS INC,NWL,Common,150,150,5000,5000,0.00,0.00,Hist,12/31/2017
HAIN CELESTIAL GROUP INC,HAIN,Common,100,100,4000,4000,0.00,0.00,Hist,12/31/2017
Knowles Corp,KN,COM,300,300,4000,4000,0.00,0.00,Hist,12/31/2017
BANK AMER CORP,BAC/WS/B,*W EXP 10/28/201,2000,2000,4000,4000,0.00,,Hist,12/31/2017
RITE AID CORP,RAD,Common,500,500,1000,1000,0.00,0.00,Hist,12/31/2017
