Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,5735,0,226000,-79000,0.00,0.00,Hist,12/31/2018
COTY INC.,COTY,Common,34358,-650,225000,-215000,0.00,0.00,Hist,12/31/2018
SHISEIDO CO LTD /FI,SSDOF,COM,3500,0,220000,-51000,0.00,,Hist,12/31/2018
3M CO,MMM,Common,1140,0,217000,-23000,0.00,0.00,Hist,12/31/2018
"Merck & Co., Inc.",MRK,COM,2786,2786,213000,213000,0.00,0.00,Hist,12/31/2018
ALLEGHANY CORP /DE,Y,Common,324,0,202000,-9000,0.00,0.00,Hist,12/31/2018
"Hostess Brands, Inc.",TWNKW,*W EXP 11/04/202,212000,112000,197000,91000,0.00,,Hist,12/31/2018
Hanjaya Mandala Sampoerna,PHJMF,COM,687500,0,177000,-1000,0.00,,Hist,12/31/2018
CIR SPA/ADR,,COM,125000,0,133000,-10000,0.00,,Hist,12/31/2018
Bollore Vincent,BOIVF,COM,30000,0,120000,-10000,0.00,,Hist,12/31/2018
PZ Cussons plc/ADR,PZCUF,COM,15000,0,41000,-5000,0.00,,Hist,12/31/2018
Swatch Group AG\ADR,SWGAY,COM,0,-54590,0,-1091000,0.00,0.00,Hist,12/31/2018
M&T BANK CORP,MTB/WS,WARRANT,0,-7360,0,-682000,0.00,0.00,Hist,12/31/2018
Nielsen Holdings plc,NLSN,COM,0,-16775,0,-464000,0.00,0.00,Hist,12/31/2018
BP PLC,BP,SPONSORED ADR,0,-5200,0,-240000,0.00,0.00,Hist,12/31/2018
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,0,-1571,0,-238000,0.00,0.00,Hist,12/31/2018
US BANCORP \DE\,USB,Common,0,-4314,0,-228000,0.00,0.00,Hist,12/31/2018
ORACLE CORP,ORCL,Common,0,-4000,0,-206000,0.00,0.00,Hist,12/31/2018
CONOCOPHILLIPS,COP,Common,0,-2638,0,-204000,0.00,0.00,Hist,12/31/2018
Chemours Co,CC,COM,0,-6466,0,-255000,0.00,0.00,Hist,12/31/2018
