Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
PARGESA HOLDING SA,PRGAF,Common,79350,77758,6741000,-5816859000,,,Hist,09/30/2005
CRANE CO /DE/,CR,Common,214395,17766,6376000,-5164967000,,,Hist,09/30/2005
OMNICOM GROUP INC.,OMC,Common,74710,-200,6248000,-5976065000,,,Hist,09/30/2005
UNIVERSAL CORP /VA/,UVV,Common,150800,-4367,5856000,-6787355000,,,Hist,09/30/2005
"SUN MICROSYSTEMS, INC.",JAVA,Common,1469194,0,5774000,-5474320000,,,Hist,09/30/2005
READYMIX,RDMXF,Common,2023750,-135370,5687000,-5327339000,,,Hist,09/30/2005
BRITISH AMERICAN TOBACCO PLC /ADR/,BTAFF,Common,264975,-375,5586000,-5113016000,,,Hist,09/30/2005
Royal Dutch Shell plc,RDS.A,SPONS ADR A,80766,80766,5301000,5301000,,,Hist,09/30/2005
GROUPE DANONE,GDNNY,SPONSORED ADR,235650,-6000,5137000,-4223738000,,,Hist,09/30/2005
AMERICAN EXPRESS CO,AXP,Common,76747,11215,4408000,-3483860000,,,Hist,09/30/2005
MEDIMMUNE INC /DE,MEDI,Common,130000,0,4375000,-3469225000,,,Hist,09/30/2005
MCCORMICK & CO INC,MKC,Common,133850,9400,4368000,-4062658000,,,Hist,09/30/2005
BANK OF AMERICA CORP /DE/,BAC,Common,98380,0,4142000,-4482970000,,,Hist,09/30/2005
MERCURY GENERAL CORP,MCY,Common,65875,-2600,3952000,-3729305000,,,Hist,09/30/2005
HEINEKEN NV /ADR/,HINKY,Common,108513,2309,3494000,-3280259000,,,Hist,09/30/2005
PFIZER INC,PFE,Common,137893,1514,3443000,-3757890000,,,Hist,09/30/2005
MICROSOFT CORP,MSFT,Common,132832,930,3418000,-3273028000,,,Hist,09/30/2005
RINKER GROUP LTD,,Common,256500,0,3247000,-2731043000,,,Hist,09/30/2005
TAMEDIA AG,,Common,33860,-150,3158000,-3099914000,,,Hist,09/30/2005
"CISCO SYSTEMS, INC.",CSCO,Common,171807,-11500,3079000,-3494419000,,,Hist,09/30/2005
PROCTER & GAMBLE Co,PG,Common,51574,-5456,3067000,-3005266000,,,Hist,09/30/2005
FIFTH THIRD BANCORP,FITB,Common,81025,-1175,2978000,-3381196000,,,Hist,09/30/2005
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,35800,3175,2872000,-2417903000,,,Hist,09/30/2005
CARLISLE COMPANIES INC,CSL,Common,43719,4800,2779000,-2668232000,,,Hist,09/30/2005
DOVER Corp,DOV,Common,68015,1650,2774000,-2411585000,,,Hist,09/30/2005
ROSS STORES INC,ROST,Common,117000,0,2773000,-3379697000,,,Hist,09/30/2005
MCDONALDS CORP,MCD,Common,80149,5846,2684000,-2059224000,,,Hist,09/30/2005
DEERE & CO,DE,Common,43717,650,2675000,-2817783000,,,Hist,09/30/2005
BP PLC,BP,SPONSORED ADR,36889,-3094,2614000,-2491526000,,,Hist,09/30/2005
BIC CORP,BICEF,Common,41275,-100,2452000,-2466394000,,,Hist,09/30/2005
"LEE ENTERPRISES, INC",LEE,Common,55685,235,2365000,-2220626000,,,Hist,09/30/2005
AMERICAN TOWER CORP /MA/,AMT,Common,90500,0,2258000,-1900052000,,,Hist,09/30/2005
NORGES HANDELS OG SJOF,,Common,17172,0,2234000,-1967394000,,,Hist,09/30/2005
COCA COLA CO,KO,Common,51252,-5358,2214000,-2361254000,,,Hist,09/30/2005
WPP plc,,ADR,215864,0,2204000,-2223354000,,,Hist,09/30/2005
MELLON FINANCIAL CORP,MEL,Common,66872,1700,2138000,-1867647000,,,Hist,09/30/2005
LEUCADIA NATIONAL CORP,LUK,Common,48643,-75,2097000,-1879879000,,,Hist,09/30/2005
HEARTLAND EXPRESS INC,HTLD,Common,100600,150,2044000,-1949700000,,,Hist,09/30/2005
MURPHY OIL CORP /DE,MUR,Common,40800,300,2035000,-2113280000,,,Hist,09/30/2005
CHEVRON CORP,CVX,Common,30592,-2690,1980000,-1859149000,,,Hist,09/30/2005
CONOCOPHILLIPS,COP,Common,27558,818,1927000,-1535356000,,,Hist,09/30/2005
VORNADO REALTY TRUST,VNO,SH BEN INT,22000,0,1906000,-1766894000,,,Hist,09/30/2005
TJX COMPANIES INC /DE/,TJX,Common,89611,550,1835000,-2166800000,,,Hist,09/30/2005
APTARGROUP INC,ATR,Common,35359,2233,1761000,-1681040000,,,Hist,09/30/2005
MOHAWK INDUSTRIES INC,MHK,Common,21600,1300,1733000,-1673017000,,,Hist,09/30/2005
LOCKHEED MARTIN CORP,LMT,Common,28350,26656,1730000,-108160000,,,Hist,09/30/2005
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,0,1671000,-1485279000,,,Hist,09/30/2005
FULTON FINANCIAL CORP,FULT,Common,93906,-13342,1576000,-1928888000,,,Hist,09/30/2005
GENERAL DYNAMICS CORP,GD,Common,11500,-400,1375000,-1302151000,,,Hist,09/30/2005
ST JOE CO,JOE,Common,20000,0,1249000,-1629551000,,,Hist,09/30/2005
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,21750,-5200,1235000,-1341145000,,,Hist,09/30/2005
LEXINGTON REALTY TRUST,LXP,Common,52000,-1000,1225000,-1287205000,,,Hist,09/30/2005
WAL MART STORES INC,WMT,Common,27898,-17870,1222000,-2204796000,,,Hist,09/30/2005
WEETABIX,WEEBF,Common,11800,11800,1167000,1167000,,,Hist,09/30/2005
BELO CORP,BLC,COM SER A,50850,-850,1162000,-1238087000,,,Hist,09/30/2005
MATTEL INC /DE/,MAT,Common,67397,3500,1124000,-1168191000,,,Hist,09/30/2005
Walt Disney Co,DIS,Common,45031,5900,1087000,-984232000,,,Hist,09/30/2005
ALBERTSONS INC,,Common,38750,-1000,994000,-821036000,,,Hist,09/30/2005
CADBURY PUBLIC LTD CO,CSG,ADR,22650,595,923000,-844445000,,,Hist,09/30/2005
SUNCOR ENERGY INC,SU,Common,14700,0,890000,-694714000,,,Hist,09/30/2005
DISH Network CORP,DISH,Common,30000,0,887000,-903913000,,,Hist,09/30/2005
INTUIT INC,INTU,Common,19750,0,885000,-890038000,,,Hist,09/30/2005
GILLETTE CO,G,Common,14958,-1350,871000,-824803000,,,Hist,09/30/2005
AUTOMATIC DATA PROCESSING INC,ADP,Common,20100,-1000,865000,-884702000,,,Hist,09/30/2005
AES CORP,AES,Common,51500,2000,846000,-809964000,,,Hist,09/30/2005
DAILY MAIL & GEN TST-A,DMGT,Common,67500,8500,788000,-695412000,,,Hist,09/30/2005
"TRAVELERS COMPANIES, INC.",TRV,Common,16843,166,756000,-658486000,,,Hist,09/30/2005
TIME WARNER INC.,TWX,Common,40608,22233,735000,-306311000,,,Hist,09/30/2005
COMCAST CORP,CMCSA,Common,25022,6332,735000,-572487000,,,Hist,09/30/2005
EPHRATA NATIONAL BANK,EPNB,Common,20000,20000,720000,720000,,,Hist,09/30/2005
Nielsen CO,,Common,22793,0,719000,-635662000,,,Hist,09/30/2005
LILLY ELI & CO,LLY,Common,13400,0,717000,-745797000,,,Hist,09/30/2005
MERCK SHARP & DOHME CORP.,MRK,Common,26186,-850,713000,-831996000,,,Hist,09/30/2005
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,12260,1400,711000,-590725000,,,Hist,09/30/2005
EQUIFAX INC,EFX,Common,19800,0,692000,-706366000,,,Hist,09/30/2005
COSTCO WHOLESALE CORP /NEW,COST,Common,16010,-750,690000,-748985000,,,Hist,09/30/2005
"HCA Holdings, Inc.",HCA,Common,14028,-2000,672000,-907635000,,,Hist,09/30/2005
NATIONAL CITY CORP,NCC,Common,19700,0,659000,-671505000,,,Hist,09/30/2005
WALGREEN CO,WAG,Common,15176,50,659000,-694986000,,,Hist,09/30/2005
RECKITT BENCKISER GROUP PLC,RBGPF,Common,21250,-1000,649000,-655726000,,,Hist,09/30/2005
ROCHE HOLDING LTD,RHHBY,Common,4500,0,628000,-568532000,,,Hist,09/30/2005
HARTE HANKS INC,HHS,Common,23750,0,628000,-705460000,,,Hist,09/30/2005
Royal Dutch Shell plc,RDS.B,ADR,9031,9031,622000,622000,,,Hist,09/30/2005
NEW YORK TIMES CO,NYT,CL A,20650,-400,614000,-655094000,,,Hist,09/30/2005
"WESCO FINANCIAL, LLC",WSC,Common,1666,700,570000,-347190000,,,Hist,09/30/2005
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,151600,-166400,537000,-1910643000,,,Hist,09/30/2005
WYETH,WYE,Common,11132,-150,515000,-501534000,,,Hist,09/30/2005
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,12500,0,497000,-420041000,,,Hist,09/30/2005
PARTRIDGE FINE ART,,Common,494601,0,490000,-548517000,,,Hist,09/30/2005
SCHLUMBERGER LIMITED/NV,SLB,Common,5705,-6150,481000,-899788000,,,Hist,09/30/2005
MONSANTO CO /NEW/,MON,Common,7584,0,476000,-476330000,,,Hist,09/30/2005
INTEL CORP,INTC,Common,19060,500,470000,-482461000,,,Hist,09/30/2005
PERNOD RICARD S A /FI,PDRDF,Common,10388,3388,460000,-279194000,,,Hist,09/30/2005
BB&T CORP,BBT,Common,10850,0,424000,-433251000,,,Hist,09/30/2005
TOTAL S.A.,TOT,Common,3000,0,407000,-350143000,,,Hist,09/30/2005
AVISHUSET DAGBLADET,,PFD,3939,0,395000,-391181000,,,Hist,09/30/2005
S&P Global Inc.,MHP,Common,8150,900,392000,-320421000,,,Hist,09/30/2005
KAO CORP,KCRPY,Common,15500,0,382000,-365108000,,,Hist,09/30/2005
VALASSIS COMMUNICATIONS INC,VCI,Common,9500,-1000,370000,-388655000,,,Hist,09/30/2005
PIONEER NATURAL RESOURCES CO,PXD,Common,6600,0,362000,-277366000,,,Hist,09/30/2005
NOKIA CORP,NOK,SPONSORED ADR,21215,1200,359000,-332691000,,,Hist,09/30/2005
NEUE ZUERCHER ZEITUNG,,Common,6,0,359000,-341193000,,,Hist,09/30/2005
"Fidelity National Information Services, Inc.",FIS,Common,8900,0,356000,-339802000,,,Hist,09/30/2005
TIFFANY & CO,TIF,Common,8550,0,340000,-279758000,,,Hist,09/30/2005
JACOBS ENGINEERING GROUP INC /DE/,JEC,Common,5000,5000,337000,337000,,,Hist,09/30/2005
HOME DEPOT INC,HD,Common,8764,-450,334000,-358091000,,,Hist,09/30/2005
FIRST DATA CORP,FDC,Common,8300,1200,332000,-284662000,,,Hist,09/30/2005
AMGEN INC,AMGN,Common,4125,-300,329000,-267207000,,,Hist,09/30/2005
BRISTOL MYERS SQUIBB CO,BMY,Common,13600,-1500,327000,-376871000,,,Hist,09/30/2005
CANON INC,CAJ,Common,6000,0,325000,-315575000,,,Hist,09/30/2005
ALLEGHANY CORP /DE,Y,Common,1050,0,321000,-311529000,,,Hist,09/30/2005
MEDTRONIC INC,MDT,Common,5950,800,319000,-266400000,,,Hist,09/30/2005
BAT INDUSTRIES PLC /FI,BTI,Common,7500,500,318000,-271422000,,,Hist,09/30/2005
ENCORE WIRE CORP,WIRE,Common,19500,0,317000,-225688000,,,Hist,09/30/2005
KIMBERLY CLARK CORP,KMB,Common,5250,0,313000,-328285000,,,Hist,09/30/2005
HERSHEY CO,HSY,Common,5520,750,311000,-295906000,,,Hist,09/30/2005
AES CORP,AES/PC,Common,6500,0,310000,-313640000,,,Hist,09/30/2005
ALLSTATE CORP,ALL,Common,5600,0,310000,-334290000,,,Hist,09/30/2005
NEXTERA ENERGY INC,FPL,Common,6400,0,305000,-268879000,,,Hist,09/30/2005
DUPONT E I DE NEMOURS & CO,DD,Common,7625,0,299000,-327652000,,,Hist,09/30/2005
ANGLO AMERICAN PLC,AAUK,Common,10000,10000,299000,299000,,,Hist,09/30/2005
YUM BRANDS INC,YUM,Common,6000,0,290000,-312190000,,,Hist,09/30/2005
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,11798,0,284000,-289829000,,,Hist,09/30/2005
VALUE LINE INC,VALU,Common,7200,0,282000,-282318000,,,Hist,09/30/2005
NORTHERN TRUST CORP,NTRS,Common,5350,0,270000,-243637000,,,Hist,09/30/2005
Arconic Inc.,AA,Common,11054,1996,270000,-236416000,,,Hist,09/30/2005
BP PLC,BP,Common,22500,0,268000,-234182000,,,Hist,09/30/2005
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,8250,-300,251000,-236584000,,,Hist,09/30/2005
COMMUNITY BANKS INC /PA/,CMTY,Common,8902,8902,250000,250000,,,Hist,09/30/2005
LINDT & SPRUENGLI AG-REG,LDSRF,Common,15,15,249000,249000,,,Hist,09/30/2005
TARGET CORP,TGT,Common,4700,900,244000,-206514000,,,Hist,09/30/2005
SMITHFIELD FOODS INC,SFD,Common,8100,0,240000,-220647000,,,Hist,09/30/2005
ARCTIC CAT INC,ACAT,Common,11550,0,237000,-236885000,,,Hist,09/30/2005
SFN Group Inc.,SFN,Common,30966,30966,235000,235000,,,Hist,09/30/2005
GOLDCORP INC,GG,Common,11500,8625,230000,-45138000,,,Hist,09/30/2005
TOYOTA MOTOR CORP,7203,Common,5000,0,230000,-178720000,,,Hist,09/30/2005
M&T BANK CORP,MTB,Common,2099,0,222000,-220509000,,,Hist,09/30/2005
ManpowerGroup Inc.,MAN,Common,4950,0,220000,-196691000,,,Hist,09/30/2005
GROUPE DANONE,DANOY,Common,2000,0,216000,-175744000,,,Hist,09/30/2005
Unum Group,UNM,Common,10400,0,213000,-190315000,,,Hist,09/30/2005
WRIGLEY WM JR CO,WWY,Common,2890,-750,208000,-250370000,,,Hist,09/30/2005
TOTAL S.A.,TOT,Common,750,0,206000,-176149000,,,Hist,09/30/2005
PETROCHINA CO LTD,PTR,SPONSORED ADR,2410,-290,201000,-175677000,,,Hist,09/30/2005
A P MOLLER-MAERSK A/S,AMKAF,Common,20,20,201000,201000,,,Hist,09/30/2005
VECTREN CORP,VVC,Common,6216,0,176000,-178410000,,,Hist,09/30/2005
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,3750,0,176000,-165387000,,,Hist,09/30/2005
STAPLES INC,SPLS,Common,8087,700,172000,-157097000,,,Hist,09/30/2005
HEADWATERS INC,HW,Common,4600,4600,172000,172000,,,Hist,09/30/2005
TORCHMARK CORP,TMK,Common,3200,-1500,169000,-245171000,,,Hist,09/30/2005
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,7820,0,168000,-164052000,,,Hist,09/30/2005
Canfor Corporation,CFP,Common,14100,0,168000,-171288000,,,Hist,09/30/2005
"Anthem, Inc.",WLP,Common,2204,0,167000,-153320000,,,Hist,09/30/2005
HEALTHSOUTH CORP,HLS,Common,39881,0,165000,-223169000,,,Hist,09/30/2005
Royal Dutch Shell plc,RDSB,Common,4740,4740,164000,164000,,,Hist,09/30/2005
SCHULMAN A INC,SHLM,Common,8999,-470,162000,-169238000,,,Hist,09/30/2005
SYNGENTA AG,SYT,Common,1500,0,158000,-154132000,,,Hist,09/30/2005
YORK WATER CO,YORW,Common,6080,0,157000,-128374000,,,Hist,09/30/2005
NEWMONT MINING CORP /DE/,NEM,Common,3200,0,151000,-124745000,,,Hist,09/30/2005
KELLOGG CO,K,Common,3250,150,150000,-137614000,,,Hist,09/30/2005
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,9150,1750,143000,-119589000,,,Hist,09/30/2005
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,Common,9150,9150,143000,143000,,,Hist,09/30/2005
Chubb Ltd,ACE,Common,3000,0,141000,-134409000,,,Hist,09/30/2005
HESS CORP,HES,Common,1000,-1000,138000,-177862000,,,Hist,09/30/2005
COMERICA INC /NEW/,CMA,Common,2250,2250,133000,133000,,,Hist,09/30/2005
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,12000,0,132000,-116028000,,,Hist,09/30/2005
3i GROUP PLC,TGOPF,Common,9411,9411,131000,131000,,,Hist,09/30/2005
BURNHAM CORP,BURCA,Common,5582,4756,130000,-21883000,,,Hist,09/30/2005
TRIBUNE MEDIA CO,TRB,Common,3810,0,129000,-133907000,,,Hist,09/30/2005
AVON PRODUCTS INC,AVP,Common,4733,733,128000,-151272000,,,Hist,09/30/2005
BELLSOUTH CORP,BLS,Common,4832,-300,127000,-136230000,,,Hist,09/30/2005
MUENCHENER RUECKVERSICHERUNGS,,Common,1100,0,126000,-117288000,,,Hist,09/30/2005
STERLING FINANCIAL CORP /PA/,SLFI,Common,5921,0,119000,-126058000,,,Hist,09/30/2005
CVS HEALTH Corp,CVS,Common,4000,-1522,116000,-160409000,,,Hist,09/30/2005
BJ SERVICES CO LLC,BJS,Common,3200,1600,115000,-83853000,,,Hist,09/30/2005
NOBLE ENERGY INC,NBL,Common,2400,1200,113000,-90667000,,,Hist,09/30/2005
CABLEVISION SYSTEMS CORP /NY,CVC,Common,3500,0,107000,-112593000,,,Hist,09/30/2005
FEDEX CORP,FDX,Common,1228,0,107000,-99373000,,,Hist,09/30/2005
"CATALYST HEALTH SOLUTIONS, INC.",HLEX,Common,5000,-1000,107000,-120313000,,,Hist,09/30/2005
FIDELITY NATIONAL FINANCIAL INC /DE/,FNF,Common,2336,0,104000,-83268000,,,Hist,09/30/2005
PROLOGIS,PLD,SH BEN INT,2337,0,104000,-93937000,,,Hist,09/30/2005
JPMORGAN CHASE & CO,JPM,Common,3055,0,104000,-107799000,,,Hist,09/30/2005
LONGLEAF PARTNERS FUNDS TRUST,LLPFX,MUTUAL,3203,2102,103000,-34006000,,,Hist,09/30/2005
ESCO TECHNOLOGIES INC,ESE,Common,2000,500,100000,-151100000,,,Hist,09/30/2005
Kraft Heinz Foods Co,HNZ,Common,2700,0,99000,-95535000,,,Hist,09/30/2005
GLAXOSMITHKLINE PLC,GSK,Common,1925,700,99000,-59326000,,,Hist,09/30/2005
WMIH CORP.,WM,Common,2500,0,98000,-101627000,,,Hist,09/30/2005
CAMPBELL SOUP CO,CPB,Common,3300,0,98000,-101443000,,,Hist,09/30/2005
KINGSPAN GROUP PLC,KGSPF,Common,7500,7500,97000,97000,,,Hist,09/30/2005
Bunge LTD,BG,Common,1825,1825,96000,96000,,,Hist,09/30/2005
HUDSON UNITED BANCORP,HU,Common,2250,0,95000,-81130000,,,Hist,09/30/2005
NEW ECONOMY FUND,ANEFX,MUTUAL,4359,4359,95000,95000,,,Hist,09/30/2005
MGI PHARMA INC,MOGN,Common,4100,0,95000,-89080000,,,Hist,09/30/2005
"Hill-Rom Holdings, Inc.",HB,Common,2000,-94302,94000,-5348519000,,,Hist,09/30/2005
AT&T INC.,T,Common,3744,-300,90000,-95955000,,,Hist,09/30/2005
BARRY CALLEBAUT AG,BYCBF,Common,300,0,89000,-75943000,,,Hist,09/30/2005
"Merck & Co., Inc.",SGP,Common,4112,0,87000,-78288000,,,Hist,09/30/2005
NATIONAL PENN BANCSHARES INC,NPBC,Common,4378,875,87000,-87418000,,,Hist,09/30/2005
DEAN FOODS CO,DF,Common,2250,0,87000,-79203000,,,Hist,09/30/2005
PRAXAIR INC,PX,Common,1800,0,86000,-83794000,,,Hist,09/30/2005
WEYERHAEUSER CO,WY,Common,1230,1230,85000,85000,,,Hist,09/30/2005
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,1000,-600,85000,-123003000,,,Hist,09/30/2005
PRICE T ROWE GROUP INC,TROW,Common,1250,-100,82000,-84428000,,,Hist,09/30/2005
FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNM,Common,1800,1800,81000,81000,,,Hist,09/30/2005
MYLAN INC.,MYL,Common,4125,0,79000,-79286000,,,Hist,09/30/2005
CBS CORP,CBS,Common,2400,0,79000,-76769000,,,Hist,09/30/2005
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,7000,0,78000,-71882000,,,Hist,09/30/2005
BLACKROCK MUNIHOLDINGS INVESTMENT QUALITY FUND,MFL,Common,5211,0,77000,-81788000,,,Hist,09/30/2005
PORSCHE AG,PSEPF,Common,100,-700,77000,-602603000,,,Hist,09/30/2005
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,15000,0,76000,-60974000,,,Hist,09/30/2005
GALLAHER GROUP PLC,,SPONSORED ADR,1200,0,75000,-71085000,,,Hist,09/30/2005
ALCATEL-LUCENT USA INC.,LU,Common,22820,10000,74000,-37232000,,,Hist,09/30/2005
MERGER FUND,MERFX,MUTUAL,4565,4565,72000,72000,,,Hist,09/30/2005
CHUBB CORP,CB,Common,800,100,72000,-59855000,,,Hist,09/30/2005
EDIPRESSE S A - BEARER,EPSSF,Common,150,0,72000,-75959000,,,Hist,09/30/2005
WHOLE FOODS MARKET INC,WFM,Common,525,375,71000,-17661000,,,Hist,09/30/2005
ARTISAN PARTNERS FUNDS INC,ARTMX,MUTUAL,2285,2285,70000,70000,,,Hist,09/30/2005
PITNEY BOWES INC /DE/,PBI,Common,1680,0,70000,-73094000,,,Hist,09/30/2005
VERIZON COMMUNICATIONS INC,VZ,Common,2120,-200,69000,-80087000,,,Hist,09/30/2005
Energy Future Holdings Corp /TX/,TXU,Common,610,0,69000,-50616000,,,Hist,09/30/2005
AMSOUTH BANCORPORATION,ASO,Common,2750,-100,69000,-74031000,,,Hist,09/30/2005
MICROPORE INC,,PFD,3200,-4800,67000,-167933000,,,Hist,09/30/2005
IREX CORP,IREXP,Common,2998,2998,67000,67000,,,Hist,09/30/2005
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,0,65000,-66610000,,,Hist,09/30/2005
"Legg Mason Partners Equity Fund, Inc.",,Common,4520,4520,64000,64000,,,Hist,09/30/2005
MOLEX INC,MOLXA,CL A,2500,0,64000,-58636000,,,Hist,09/30/2005
SMITH & NEPHEW PLC,SNN,SPDN ADR NEW,7500,7000,63000,-25817000,,,Hist,09/30/2005
ROYCE FUND,RYLPX,MUTUAL,3974,3974,63000,63000,,,Hist,09/30/2005
COUSINS PROPERTIES INC,CUZ,Common,2100,600,63000,-44307000,,,Hist,09/30/2005
SCHWAB CHARLES CORP,SCHW,Common,4350,-70000,63000,-838605000,,,Hist,09/30/2005
COLGATE PALMOLIVE CO,CL,Common,1150,0,61000,-57336000,,,Hist,09/30/2005
MORGAN STANLEY,MS,Common,1113,0,60000,-58339000,,,Hist,09/30/2005
GLATFELTER P H CO,GLT,Common,4200,3000,59000,-14821000,,,Hist,09/30/2005
