Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
CONOCOPHILLIPS,COP,Common,39440,18636,2014000,1074000,0.10,,Hist,12/31/2009
COCA COLA CO,KO,Common,31481,1275,1794000,172000,0.09,,Hist,12/31/2009
DOVER Corp,DOV,Common,40250,-300,1675000,103000,0.09,,Hist,12/31/2009
"CISCO SYSTEMS, INC.",CSCO,Common,67750,-81000,1622000,-1880000,0.08,,Hist,12/31/2009
ENCANA CORP,ECA,Common,50000,-1500,1620000,-1347000,0.08,,Hist,12/31/2009
COSTCO WHOLESALE CORP /NEW,COST,Common,25325,6250,1498000,423000,0.08,,Hist,12/31/2009
WAL MART STORES INC,WMT,Common,25243,-500,1349000,85000,0.07,,Hist,12/31/2009
JPMORGAN CHASE & CO,JPM,Common,30000,0,1250000,-65000,0.06,,Hist,12/31/2009
VORNADO REALTY TRUST,VNO,SH BEN INT,17613,64,1232000,102000,0.06,,Hist,12/31/2009
JOHNSON & JOHNSON,JNJ,Common,17228,-30725,1110000,-1810000,0.06,,Hist,12/31/2009
FULTON FINANCIAL CORP,FULT,Common,112182,0,978000,148000,0.05,,Hist,12/31/2009
HEARTLAND EXPRESS INC,HTLD,Common,61858,-2400,945000,20000,0.05,,Hist,12/31/2009
APTARGROUP INC,ATR,Common,24184,-400,864000,-54000,0.04,0.04,Hist,12/31/2009
3M CO,MMM,Common,10300,0,852000,92000,0.04,,Hist,12/31/2009
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,6501,0,851000,73000,0.04,,Hist,12/31/2009
MCDONALDS CORP,MCD,Common,12575,0,785000,67000,0.04,,Hist,12/31/2009
MESA ROYALTY TRUST/TX,MTR,Common,21000,21000,775000,775000,0.04,,Hist,12/31/2009
AES CORP,AES,Common,57400,-900,764000,-100000,0.04,,Hist,12/31/2009
GENERAL DYNAMICS CORP,GD,Common,10900,-3500,743000,-187000,0.04,,Hist,12/31/2009
COMCAST CORP,CMCSA,Common,42211,-8800,712000,-149000,0.04,,Hist,12/31/2009
BP PLC,BP,SPONSORED ADR,11956,779,693000,98000,0.04,,Hist,12/31/2009
SCHLUMBERGER LIMITED/NV,SLB,Common,9650,-1575,628000,-41000,0.03,,Hist,12/31/2009
MATTEL INC /DE/,MAT,Common,31250,-8250,624000,-105000,0.03,,Hist,12/31/2009
DUPONT E I DE NEMOURS & CO,DD,Common,17076,17076,575000,575000,0.03,,Hist,12/31/2009
Walt Disney Co,DIS,Common,17600,-3500,568000,-11000,0.03,,Hist,12/31/2009
PIONEER NATURAL RESOURCES CO,PXD,Common,11600,0,559000,138000,0.03,,Hist,12/31/2009
DEERE & CO,DE,Common,10325,-800,558000,81000,0.03,,Hist,12/31/2009
MONSANTO CO /NEW/,MON,Common,5050,-50,413000,18000,0.02,,Hist,12/31/2009
BB&T CORP,BBT,Common,15150,15150,384000,384000,0.02,,Hist,12/31/2009
BANK OF AMERICA CORP /DE/,BAC,Common,22790,0,343000,-43000,0.02,,Hist,12/31/2009
AES CORP,AES/PC,CV 6.75%,7000,7000,324000,324000,0.02,,Hist,12/31/2009
GENERAL ELECTRIC CO,GE,Common,19561,-8000,296000,-157000,0.02,,Hist,12/31/2009
Royal Dutch Shell plc,RDS.B,ADR,4837,-75,281000,7000,0.01,,Hist,12/31/2009
NORTHERN TRUST CORP,NTRS,Common,5000,0,262000,-29000,0.01,,Hist,12/31/2009
AT&T CORP,T,Common,9328,0,261000,9000,0.01,,Hist,12/31/2009
NEXTERA ENERGY INC,FPL,Common,4800,0,254000,-11000,0.01,,Hist,12/31/2009
TIME WARNER INC.,TWX,COM,8489,0,247000,3000,0.01,,Hist,12/31/2009
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,4581,0,242000,19000,0.01,,Hist,12/31/2009
"SWISS HELVETIA FUND, INC.",SWZ,Common,20000,20000,232000,232000,0.01,,Hist,12/31/2009
SCOTTS MIRACLE-GRO CO,SMG,CL A,5675,0,223000,-21000,0.01,,Hist,12/31/2009
CADBURY PUBLIC LTD CO,CBY,COM,4297,-1592,221000,-81000,0.01,,Hist,12/31/2009
LEXINGTON REALTY TRUST,LXP,Common,28499,-8967,173000,-18000,0.01,,Hist,12/31/2009
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,Common,11600,11600,159000,159000,0.01,,Hist,12/31/2009
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,19581,0,115000,0,0.01,,Hist,12/31/2009
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,18000,500,88000,10000,0.00,,Hist,12/31/2009
TigerLogic CORP,TIGR,COM,20000,0,65000,20000,0.00,,Hist,12/31/2009
POZEN INC /NC,POZN,Common,10000,0,60000,-14000,0.00,,Hist,12/31/2009
