Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
DIAGEO PLC,DEO,SPON ADR NEW,471770,-7951,56532000,6670000,0.42,,Hist,06/30/2017
VISA INC.,V,CL A,562186,22152,52722000,10589000,0.39,0.03,Hist,06/30/2017
AMERICAN EXPRESS CO,AXP,Common,164812,6179,13884000,2132000,0.10,0.02,Hist,06/30/2017
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,133860,6430,13164000,3453000,0.10,,Hist,06/30/2017
EXXON MOBIL CORP,XOM,Common,161319,1334,13023000,-1417000,0.10,0.00,Hist,06/30/2017
GROUPE DANONE,DANOY,ADR,790045,106970,11860000,3185000,0.09,,Hist,06/30/2017
MARKEL CORP,MKL,Common,11112,-650,10844000,205000,0.08,0.08,Hist,06/30/2017
CRANE CO /DE/,CR,Common,134573,-900,10682000,912000,0.08,0.23,Hist,06/30/2017
SWEDISH MATCH CORP,SWMAF,Common,277243,-22095,9753000,204000,0.07,,Hist,06/30/2017
COCA COLA CO,KO,Common,169527,-13210,7603000,27000,0.06,0.00,Hist,06/30/2017
OUTFRONT Media Inc.,OUT,COM,310725,49178,7184000,679000,0.05,0.22,Hist,06/30/2017
MILLER HERMAN INC,MLHR,Common,205516,-6350,6248000,-998000,0.05,0.34,Hist,06/30/2017
PROCTER & GAMBLE Co,PG,Common,64392,-1103,5612000,105000,0.04,0.00,Hist,06/30/2017
HORMEL FOODS CORP /DE/,HRL,Common,155849,-6400,5316000,-332000,0.04,0.03,Hist,06/30/2017
HEINEKEN N V/ /FI,HINKF,Common,49688,-100,4824000,1082000,0.04,,Hist,06/30/2017
DOVER Corp,DOV,Common,55426,-3550,4446000,27000,0.03,0.04,Hist,06/30/2017
PEPSICO INC,PEP,Common,35219,-1648,4067000,210000,0.03,0.00,Hist,06/30/2017
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,78420,-82330,3944000,-3172000,0.03,,Hist,06/30/2017
NESTLE SA /FI,NSRGF,Common,41000,-310,3573000,604000,0.03,,Hist,06/30/2017
MICROSOFT CORP,MSFT,Common,49400,-1150,3405000,264000,0.03,0.00,Hist,06/30/2017
MCCORMICK & CO INC,MKC,Common,33755,-600,3291000,85000,0.02,0.03,Hist,06/30/2017
M&T BANK CORP,MTB/WS,WARRANT,34930,-30070,3076000,-2092000,0.02,,Hist,06/30/2017
DUPONT E I DE NEMOURS & CO,DD,Common,37553,50,3031000,278000,0.02,0.00,Hist,06/30/2017
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,134895,-88105,2995000,-1762000,0.02,,Hist,06/30/2017
Royal Dutch Shell plc,RDS.A,SPONS ADR A,53825,-2375,2863000,-193000,0.02,,Hist,06/30/2017
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,22890,-310,2858000,145000,0.02,0.00,Hist,06/30/2017
CHEVRON CORP,CVX,Common,25856,-3341,2698000,-738000,0.02,0.00,Hist,06/30/2017
RECKITT BENCKISER GROUP PLC,RBGPF,Common,26367,-2925,2666000,174000,0.02,,Hist,06/30/2017
BIC CORP,BICEF,Common,20605,-3420,2442000,-831000,0.02,,Hist,06/30/2017
Alphabet Inc.,GOOG,COM,2470,21,2245000,355000,0.02,0.00,Hist,06/30/2017
Alphabet Inc.,GOOGL,COM,2102,530,1954000,708000,0.01,0.00,Hist,06/30/2017
Kraft Heinz Co,KHC,COM,22535,710,1930000,24000,0.01,0.00,Hist,06/30/2017
EATON VANCE SENIOR INCOME TRUST,EVF,Common,285330,3943,1897000,17000,0.01,,Hist,06/30/2017
LINDT & SPRUENGLI AG-REG,LDSRF,Common,27,-7,1885000,-186000,0.01,,Hist,06/30/2017
PERNOD RICARD S A /FI,PDRDY,COM,64625,8190,1728000,502000,0.01,,Hist,06/30/2017
FULTON FINANCIAL CORP,FULT,Common,84843,-3000,1612000,-39000,0.01,0.05,Hist,06/30/2017
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,8934,-615,1374000,-211000,0.01,0.00,Hist,06/30/2017
BANK OF AMERICA CORP /DE/,BAC,Common,49100,-1000,1191000,84000,0.01,0.00,Hist,06/30/2017
AbbVie Inc.,ABBV,COM,16200,-906,1175000,104000,0.01,0.00,Hist,06/30/2017
Vulcan Materials CO,VMC,Common,8985,4085,1138000,525000,0.01,0.01,Hist,06/30/2017
BB&T CORP,BBT,Common,23676,263,1075000,-26000,0.01,0.00,Hist,06/30/2017
COSTCO WHOLESALE CORP /NEW,COST,Common,6643,-5,1062000,-2000,0.01,0.00,Hist,06/30/2017
PARGESA HOLDING SA,PRGAF,Common,13026,-4375,992000,-143000,0.01,,Hist,06/30/2017
LAMAR ADVERTISING CO/NEW,LAMR,Common,13240,-735,974000,34000,0.01,0.01,Hist,06/30/2017
BAT INDUSTRIES PLC /FI,BTI,Common,12122,6576,831000,206000,0.01,,Hist,06/30/2017
COTY INC.,COTY,Common,44202,-874,829000,4000,0.01,0.01,Hist,06/30/2017
A P MOLLER-MAERSK A/S,AMKAF,Common,425,-134,810000,-36000,0.01,,Hist,06/30/2017
ABBOTT LABORATORIES,ABT,Common,16600,200,807000,177000,0.01,0.00,Hist,06/30/2017
WAL MART STORES INC,WMT,Common,10019,-4706,758000,-260000,0.01,0.00,Hist,06/30/2017
Nielsen Holdings plc,NLSN,COM,19341,7955,748000,270000,0.01,0.01,Hist,06/30/2017
MCDONALDS CORP,MCD,Common,3380,-250,518000,76000,0.00,0.00,Hist,06/30/2017
Walt Disney Co,DIS,Common,4703,0,500000,10000,0.00,0.00,Hist,06/30/2017
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,0,431000,-55000,0.00,0.00,Hist,06/30/2017
Anheuser-Busch InBev SA/NV,BUD,ADR,3845,-167446,424000,-17637000,0.00,,Hist,06/30/2017
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,0,375000,-17000,0.00,0.00,Hist,06/30/2017
3M CO,MMM,Common,1525,0,317000,45000,0.00,0.00,Hist,06/30/2017
ROCHE HOLDING LTD,RHHBY,Common,1179,1179,301000,301000,0.00,,Hist,06/30/2017
SCHLUMBERGER LIMITED/NV,SLB,Common,4390,-775,289000,-145000,0.00,0.00,Hist,06/30/2017
MONSANTO CO /NEW/,MON,Common,2425,2425,287000,287000,0.00,0.00,Hist,06/30/2017
UNION PACIFIC CORP,UNP,Common,2410,0,262000,12000,0.00,0.00,Hist,06/30/2017
Chemours Co,CC,COM,6779,6779,257000,257000,0.00,0.00,Hist,06/30/2017
O REILLY AUTOMOTIVE INC,ORLY,COM,1100,0,241000,-65000,0.00,0.00,Hist,06/30/2017
ALLEGHANY CORP /DE,Y,Common,391,0,233000,-5000,0.00,0.00,Hist,06/30/2017
ORACLE CORP,ORCL,Common,4300,4300,216000,216000,0.00,0.00,Hist,06/30/2017
CONOCOPHILLIPS,COP,Common,4888,0,215000,-30000,0.00,0.00,Hist,06/30/2017
"CenterState Banks, Inc.",CSFL,COMMON,8504,-1500,211000,-41000,0.00,0.02,Hist,06/30/2017
Unum Group,UNM,Common,4500,4500,210000,210000,0.00,0.00,Hist,06/30/2017
GENERAL ELECTRIC CO,GE,Common,0,-7080,0,-224000,0.00,0.00,Hist,06/30/2017
HEARTLAND EXPRESS INC,HTLD,Common,0,-12499,0,-254000,0.00,0.00,Hist,06/30/2017
