Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
"Scripps Networks Interactive, Inc.",SNI,Common,1278832,1278832,99864000,99864000,0.94,,Hist,09/30/2014
DIAGEO PLC,DEO,SPON ADR NEW,431493,431493,49794000,49794000,0.47,,Hist,09/30/2014
JCDECAUX SA /FI,JCDXF,Common,1472010,1472010,46479000,46479000,0.44,,Hist,09/30/2014
Graham Holdings Co,GHC,COM,66159,66159,46284000,46284000,0.44,,Hist,09/30/2014
BROWN FORMAN CORP,BF.B,CL B,432976,432976,39063000,39063000,0.37,,Hist,09/30/2014
SWATCH GROUP,SWGAF,Common,63563,63563,30208000,30208000,0.28,,Hist,09/30/2014
VISA INC.,V,CL A,112816,112816,24072000,24072000,0.23,0.05,Hist,09/30/2014
EXXON MOBIL CORP,XOM,Common,160426,160426,15088000,15088000,0.14,0.00,Hist,09/30/2014
MARKEL CORP,MKL,Common,17946,17946,11416000,11416000,0.11,,Hist,09/30/2014
AMERICAN EXPRESS CO,AXP,Common,128535,128535,11252000,11252000,0.11,0.01,Hist,09/30/2014
SWEDISH MATCH CORP,SWMAF,Common,337412,337412,10953000,10953000,0.10,,Hist,09/30/2014
CRANE CO /DE/,CR,Common,168652,168652,10660000,10660000,0.10,,Hist,09/30/2014
MILLER HERMAN INC,MLHR,Common,345454,345454,10312000,10312000,0.10,,Hist,09/30/2014
PROCTER & GAMBLE Co,PG,Common,120502,120502,10091000,10091000,0.09,0.00,Hist,09/30/2014
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,109445,109445,10074000,10074000,0.09,,Hist,09/30/2014
COCA COLA CO,KO,Common,205187,205187,8753000,8753000,0.08,,Hist,09/30/2014
DOVER Corp,DOV,Common,76406,76406,6138000,6138000,0.06,,Hist,09/30/2014
PRECISION CASTPARTS CORP,PCP,Common,24680,24680,5846000,5846000,0.06,,Hist,09/30/2014
HORMEL FOODS CORP /DE/,HRL,Common,111053,111053,5707000,5707000,0.05,,Hist,09/30/2014
CHEVRON CORP,CVX,Common,47427,47427,5659000,5659000,0.05,,Hist,09/30/2014
Royal Dutch Shell plc,RDS.A,SPONS ADR A,70835,70835,5393000,5393000,0.05,,Hist,09/30/2014
AbbVie Inc.,ABBV,COM,86777,86777,5012000,5012000,0.05,,Hist,09/30/2014
GOLDMAN SACHS GROUP INC,GS,Common,22893,22893,4202000,4202000,0.04,,Hist,09/30/2014
PEPSICO INC,PEP,Common,43389,43389,4039000,4039000,0.04,,Hist,09/30/2014
HEINEKEN N V/ /FI,HINKF,Common,51991,51991,3891000,3891000,0.04,,Hist,09/30/2014
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,180750,180750,3635000,3635000,0.03,,Hist,09/30/2014
ABBOTT LABORATORIES,ABT,Common,86503,86503,3598000,3598000,0.03,0.01,Hist,09/30/2014
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,177750,177750,3582000,3582000,0.03,,Hist,09/30/2014
NESTLE SA /FI,NSRGF,Common,41310,41310,3037000,3037000,0.03,,Hist,09/30/2014
MCCORMICK & CO INC,MKC,Common,42755,42755,2860000,2860000,0.03,,Hist,09/30/2014
MICROSOFT CORP,MSFT,Common,59850,59850,2775000,2775000,0.03,,Hist,09/30/2014
GROUPE DANONE,DANOY,ADR,202710,202710,2714000,2714000,0.03,,Hist,09/30/2014
BIC CORP,BICEF,Common,20925,20925,2699000,2699000,0.03,,Hist,09/30/2014
RECKITT BENCKISER GROUP PLC,RBGPF,Common,30375,30375,2634000,2634000,0.02,,Hist,09/30/2014
M&T BANK CORP,MTB/WS,WARRANT,52000,52000,2603000,2603000,0.02,,Hist,09/30/2014
DUPONT E I DE NEMOURS & CO,DD,Common,33534,33534,2406000,2406000,0.02,,Hist,09/30/2014
DEERE & CO,DE,Common,28415,28415,2330000,2330000,0.02,0.01,Hist,09/30/2014
PRAXAIR INC,PX,Common,15650,15650,2019000,2019000,0.02,,Hist,09/30/2014
LINDT & SPRUENGLI AG-REG,LDSRF,Common,34,34,2017000,2017000,0.02,,Hist,09/30/2014
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,10455,10455,1985000,1985000,0.02,0.00,Hist,09/30/2014
COMCAST CORP,CMCSA,Common,35949,35949,1933000,1933000,0.02,,Hist,09/30/2014
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,21444,21444,1835000,1835000,0.02,,Hist,09/30/2014
EATON VANCE SENIOR INCOME TRUST,EVF,Common,274031,274031,1784000,1784000,0.02,,Hist,09/30/2014
SABMILLER PLC/FI,SBMRY,Common,31310,31310,1740000,1740000,0.02,,Hist,09/30/2014
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,15000,1670000,1670000,0.02,,Hist,09/30/2014
PARGESA HOLDING SA,PRGAF,Common,20850,20850,1659000,1659000,0.02,,Hist,09/30/2014
WAL MART STORES INC,WMT,Common,20759,20759,1587000,1587000,0.01,0.00,Hist,09/30/2014
BAT INDUSTRIES PLC /FI,BTI,Common,13999,13999,1583000,1583000,0.01,,Hist,09/30/2014
BB&T CORP,BBT,Common,41599,41599,1548000,1548000,0.01,,Hist,09/30/2014
PERNOD RICARD S A /FI,PDRDY,COM,68050,68050,1541000,1541000,0.01,,Hist,09/30/2014
A P MOLLER-MAERSK A/S,AMKAF,Common,583,583,1348000,1348000,0.01,,Hist,09/30/2014
"SWISS HELVETIA FUND, INC.",SWZ,Common,71097,71097,962000,962000,0.01,,Hist,09/30/2014
BANK OF AMERICA CORP /DE/,BAC,Common,49500,49500,844000,844000,0.01,,Hist,09/30/2014
LAMAR ADVERTISING CO/NEW,LAMR,Common,15360,15360,756000,756000,0.01,,Hist,09/30/2014
FULTON FINANCIAL CORP,FULT,Common,64688,64688,717000,717000,0.01,,Hist,09/30/2014
CONOCOPHILLIPS,COP,Common,9356,9356,716000,716000,0.01,,Hist,09/30/2014
COSTCO WHOLESALE CORP /NEW,COST,Common,5655,5655,709000,709000,0.01,0.00,Hist,09/30/2014
CHICAGO BRIDGE & IRON CO N V,CBI,Common,12025,12025,696000,696000,0.01,,Hist,09/30/2014
Walt Disney Co,DIS,Common,6600,6600,588000,588000,0.01,0.00,Hist,09/30/2014
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,2700,532000,532000,0.01,,Hist,09/30/2014
GOOGLE INC.,GOOG,CL A,884,884,520000,520000,0.00,0.00,Hist,09/30/2014
PROGRESSIVE CORP/OH/,PGR,Common,20133,20133,509000,509000,0.00,,Hist,09/30/2014
ORACLE CORP,ORCL,Common,10000,10000,383000,383000,0.00,,Hist,09/30/2014
GENERAL DYNAMICS CORP,GD,Common,3000,3000,381000,381000,0.00,,Hist,09/30/2014
BP PLC,BP,SPONSORED ADR,7923,7923,348000,348000,0.00,,Hist,09/30/2014
MCDONALDS CORP,MCD,Common,3670,3670,348000,348000,0.00,,Hist,09/30/2014
HEARTLAND EXPRESS INC,HTLD,Common,14499,14499,347000,347000,0.00,,Hist,09/30/2014
SCHIBSTED A/S,SBSNF,Common,6150,6150,334000,334000,0.00,,Hist,09/30/2014
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,6000,324000,324000,0.00,,Hist,09/30/2014
CARLISLE COMPANIES INC,CSL,Common,3900,3900,313000,313000,0.00,,Hist,09/30/2014
GENERAL ELECTRIC CO,GE,Common,11663,11663,299000,299000,0.00,,Hist,09/30/2014
UNION PACIFIC CORP,UNP,Common,2730,2730,296000,296000,0.00,,Hist,09/30/2014
NORTHERN TRUST CORP,NTRS,Common,4334,4334,295000,295000,0.00,,Hist,09/30/2014
SCHLUMBERGER LIMITED/NV,SLB,Common,2875,2875,292000,292000,0.00,,Hist,09/30/2014
"Merck & Co., Inc.",MRK,COM,4336,4336,257000,257000,0.00,0.00,Hist,09/30/2014
Phillips 66,PSX,COM,2720,2720,221000,221000,0.00,,Hist,09/30/2014
Nielsen Holdings plc,NLSN,COM,4800,4800,213000,213000,0.00,,Hist,09/30/2014
MATTEL INC /DE/,MAT,Common,6625,6625,203000,203000,0.00,,Hist,09/30/2014
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,15125,15125,151000,151000,0.00,,Hist,09/30/2014
"CenterState Banks, Inc.",CSFL,COMMON,11004,11004,114000,114000,0.00,,Hist,09/30/2014
PIMCO FUNDS,PHIYX,Stock,11116,11116,105000,105000,0.00,,Hist,09/30/2014
MONSANTO CO /NEW/,MON,Common,0,-1700,0,-212000,0.00,0.00,Hist,09/30/2014
