Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,43000,3000,,,Hist,12/31/2006
FAIRHOLME FUNDS INC,FAIRX,MUTUAL,1438,0,42000,3000,,,Hist,12/31/2006
LONGLEAF PARTNERS FUNDS TRUST,LLPFX,MUTUAL,1192,88,42000,3000,,,Hist,12/31/2006
MOLEX INC,MOLXA,CL A,1500,-500,42000,-24000,,,Hist,12/31/2006
THIRD AVENUE TRUST,TAVFX,MUTUAL,692,0,41000,0,,,Hist,12/31/2006
VANGUARD INDEX FUNDS,VEXMX,MUTUAL,1022,12,40000,4000,,,Hist,12/31/2006
"WILEY JOHN & SONS, INC.",JW.A,CL A,1050,0,40000,2000,,,Hist,12/31/2006
FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FFH,SUB VTG,200,0,40000,14000,,,Hist,12/31/2006
THIRD AVENUE TRUST,TAREX,MUTUAL,1137,0,39000,-1000,,,Hist,12/31/2006
PARKER HANNIFIN CORP,PH,Common,500,0,38000,-1000,,,Hist,12/31/2006
IMPERIAL TOBACCO GROUP PLC,ITY,Common,470,0,37000,5000,,,Hist,12/31/2006
UNION PACIFIC CORP,UNP,Common,400,-21,37000,0,,,Hist,12/31/2006
EP MEDSYSTEMS INC,EPMD,Common,25000,10000,34000,11000,,,Hist,12/31/2006
CORNING INC /NY,GLW,Common,1750,0,33000,-10000,,,Hist,12/31/2006
HOMEFED CORP,HOFD,Common,500,0,33000,-1000,,,Hist,12/31/2006
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,100,-25,33000,-11000,,,Hist,12/31/2006
SPDR GOLD TRUST,GLD,GOLD SHS,500,0,32000,2000,,,Hist,12/31/2006
DANAHER CORP /DE/,DHR,Common,436,0,32000,2000,,,Hist,12/31/2006
CHOICEPOINT INC,CPS,Common,800,0,32000,3000,,,Hist,12/31/2006
DENTSPLY SIRONA Inc.,XRAY,Common,1000,0,30000,0,,,Hist,12/31/2006
FIRST PACIFIC COMPANY LTD /FI,FPAFF,Common,58183,0,30000,3000,,,Hist,12/31/2006
DOW JONES & CO INC,DJ,Common,800,0,30000,3000,,,Hist,12/31/2006
DEL MONTE FOODS CO,DLM,Common,2679,0,30000,2000,,,Hist,12/31/2006
MCKESSON CORP,MCK,Common,600,0,30000,-2000,,,Hist,12/31/2006
WHOLE FOODS MARKET INC,WFM,Common,625,0,29000,-8000,,,Hist,12/31/2006
CATERPILLAR INC,CAT,Common,450,0,28000,-2000,,,Hist,12/31/2006
BOEING CO,BA,Common,300,0,27000,3000,,,Hist,12/31/2006
AMBAC FINANCIAL GROUP INC,ABK,Common,300,0,27000,2000,,,Hist,12/31/2006
FULLER H B CO,FUL,Common,1000,-200,26000,-2000,,,Hist,12/31/2006
UNIVERSAL CORP /VA/,UVV,Common,500,0,25000,7000,,,Hist,12/31/2006
NORFOLK SOUTHERN CORP,NSC,Common,500,-100,25000,-1000,,,Hist,12/31/2006
RITE AID CORP,RAD,Common,4650,0,25000,4000,,,Hist,12/31/2006
POZEN INC /NC,POZN,Common,1400,0,24000,6000,,,Hist,12/31/2006
HCC INSURANCE HOLDINGS INC/DE/,HCC,Common,750,0,24000,-1000,,,Hist,12/31/2006
LANCASTER COLONY CORP,LANC,Common,500,0,22000,0,,,Hist,12/31/2006
GLAXOSMITHKLINE PLC,GSK,Common,425,-200,22000,-11000,,,Hist,12/31/2006
AREVA,ARVCF,Common,30,0,22000,4000,,,Hist,12/31/2006
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,22000,0,,,Hist,12/31/2006
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,875,0,22000,4000,,,Hist,12/31/2006
PUBLIC SERVICE ENTERPRISE GROUP INC,PEG,Common,311,0,21000,2000,,,Hist,12/31/2006
JCDECAUX SA /FI,JCDXF,Common,750,0,21000,1000,,,Hist,12/31/2006
iSHARES TRUST,IJR,S&P SMLCAP 600,300,0,20000,2000,,,Hist,12/31/2006
AMERICAN ITALIAN PASTA CO,AITP,Common,2250,1750,20000,16000,,,Hist,12/31/2006
CAMECO CORP,CCJ,Common,500,0,20000,2000,,,Hist,12/31/2006
GOLDMAN SACHS GROUP INC,GS,Common,100,0,20000,3000,,,Hist,12/31/2006
GLATFELTER P H CO,GLT,Common,1200,0,19000,3000,,,Hist,12/31/2006
IAC/INTERACTIVECORP,IACI,Common,500,0,19000,5000,,,Hist,12/31/2006
MEDCO HEALTH SOLUTIONS INC,MHS,Common,354,0,19000,-2000,,,Hist,12/31/2006
WATERSTONE FINANCIAL INC,WAUW,Common,1062,0,19000,0,,,Hist,12/31/2006
ROCHE HOLDING LTD,RHHBY,Common,200,0,18000,1000,,,Hist,12/31/2006
Sanofi,SNYNF,Common,200,-100,18000,-9000,,,Hist,12/31/2006
UNIVISION COMMUNICATIONS INC,,CL A,500,-283,18000,-9000,,,Hist,12/31/2006
DRUGSTORE COM INC,DSCM,Common,5000,0,18000,1000,,,Hist,12/31/2006
BURNHAM CORP,BURCA,Common,1082,-4500,18000,-78000,,,Hist,12/31/2006
ACNB CORP,ACNB,Common,840,40,17000,1000,,,Hist,12/31/2006
Beam Suntory Inc.,FO,Common,200,0,17000,2000,,,Hist,12/31/2006
EATON VANCE PRIME RATE RESERVES,EVPRX,MUTUAL,1796,0,17000,0,,,Hist,12/31/2006
CEPHEID,CPHD,Common,2000,0,17000,3000,,,Hist,12/31/2006
SAFEWAY INC,SWY,Common,500,0,17000,2000,,,Hist,12/31/2006
MICROPORE INC,,PFD,550,0,17000,5000,,,Hist,12/31/2006
MONEYGRAM INTERNATIONAL INC,MGI,Common,500,0,16000,1000,,,Hist,12/31/2006
"HEALTH MANAGEMENT ASSOCIATES, INC",HMA,Common,750,0,16000,0,,,Hist,12/31/2006
iSHARES TRUST,IJH,Common,200,0,16000,1000,,,Hist,12/31/2006
TRIBUNE MEDIA CO,TRB,Common,500,0,15000,-1000,,,Hist,12/31/2006
APPLIED MATERIALS INC /DE,AMAT,Common,800,0,15000,1000,,,Hist,12/31/2006
SOUTHERN UNION CO,SUG,Common,500,-500,14000,-12000,,,Hist,12/31/2006
AVON PRODUCTS INC,AVP,Common,435,-150,14000,-4000,,,Hist,12/31/2006
Aon plc,AOC,Common,400,0,14000,0,,,Hist,12/31/2006
GENESEE & WYOMING INC,GWR,Common,525,0,14000,2000,,,Hist,12/31/2006
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,14000,1000,,,Hist,12/31/2006
Meritor Savings Bank,MSVP,Common,3000,0,14000,2000,,,Hist,12/31/2006
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,480,0,13000,2000,,,Hist,12/31/2006
"GenOn Energy, Inc.",RRI,Common,865,0,12000,1000,,,Hist,12/31/2006
"ROBBINS & MYERS, INC.",RBN,Common,266,0,12000,4000,,,Hist,12/31/2006
ENTERGY CORP /DE/,ETR,Common,133,0,12000,2000,,,Hist,12/31/2006
"CONSTELLATION BRANDS, INC.",STZ,CL A,400,0,12000,0,,,Hist,12/31/2006
UNITED PARCEL SERVICE INC,UPS,Common,150,0,11000,0,,,Hist,12/31/2006
"GGP, Inc. (fka General Growth Properties Inc. & predecessor to General Growth Properties, Inc.)",GGP,Common,215,215,11000,11000,,,Hist,12/31/2006
FIFTH THIRD BANCORP,FITB,Common,265,-50,11000,-1000,,,Hist,12/31/2006
RENAISSANCERE HOLDINGS LTD,RNR,Common,175,0,11000,1000,,,Hist,12/31/2006
Avery Dennison Corp,AVY,Common,150,-50,10000,-2000,,,Hist,12/31/2006
"Hudson Global, Inc.",HHGP,Common,524,0,9000,4000,,,Hist,12/31/2006
ORACLE CORP,ORCL,Common,500,0,9000,0,,,Hist,12/31/2006
NEWELL BRANDS INC,NWL,Common,315,0,9000,0,,,Hist,12/31/2006
FPA FUNDS TRUST,FPACX,MUTUAL,339,0,9000,0,,,Hist,12/31/2006
LONGLEAF PARTNERS FUNDS TRUST,LLINX,MUTUAL,454,32,9000,1000,,,Hist,12/31/2006
HARRIS ASSOCIATES INVESTMENT TRUST,OAKMX,MUTUAL,198,0,9000,0,,,Hist,12/31/2006
"ZIMMER BIOMET HOLDINGS, INC.",ZBH,Common,120,-330,9000,-21000,,,Hist,12/31/2006
THIRD AVENUE TRUST,TAVIX,MUTUAL,424,0,9000,-1000,,,Hist,12/31/2006
THIRD AVENUE TRUST,TASCX,MUTUAL,320,0,8000,0,,,Hist,12/31/2006
YACKTMAN FUND INC,YACKX,MUTUAL,534,0,8000,-1000,,,Hist,12/31/2006
CORTEX PHARMACEUTICALS INC,COR,Common,6000,0,8000,-10000,,,Hist,12/31/2006
COLUMBIA ACORN TRUST,ACINX,MUTUAL,193,0,8000,1000,,,Hist,12/31/2006
ALCATEL LUCENT,ALU,SPONSORED ADR,550,550,8000,8000,,,Hist,12/31/2006
APPLIED BIOSYSTEMS INC.,CRA,COM CELERA GRP,600,600,8000,8000,,,Hist,12/31/2006
RAYTHEON CO/,RTN,Common,156,0,8000,1000,,,Hist,12/31/2006
CINCINNATI FINANCIAL CORP,CINF,Common,150,-50,7000,-3000,,,Hist,12/31/2006
TEMPLETON GLOBAL INCOME FUND,GIM,Common,702,0,7000,1000,,,Hist,12/31/2006
ARIEL INVESTMENT TRUST,ARGFX,MUTUAL,128,8,7000,1000,,,Hist,12/31/2006
"TWEEDY, BROWNE FUND INC.",TWEBX,MUTUAL,276,0,7000,0,,,Hist,12/31/2006
ARKEMA,ARKAY,Common,134,0,7000,1000,,,Hist,12/31/2006
OAK VALUE TRUST,OAKVX,MUTUAL,253,0,7000,-1000,,,Hist,12/31/2006
MORGAN STANLEY CAPITAL TRUST III,MWR,Common,250,0,6000,0,,,Hist,12/31/2006
Tim Hortons Inc.,THI,Common,200,0,6000,1000,,,Hist,12/31/2006
IPC HOLDINGS LTD,IPCR,Common,200,0,6000,0,,,Hist,12/31/2006
CHURCH & DWIGHT CO INC /DE/,CHD,Common,150,0,6000,0,,,Hist,12/31/2006
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,100,0,6000,0,,,Hist,12/31/2006
CAPITAL ONE FINANCIAL CORP,COF,Common,73,73,6000,6000,,,Hist,12/31/2006
MDC HOLDINGS INC,MDC,Common,100,0,6000,1000,,,Hist,12/31/2006
Liberty Interactive Corp,QRTEA,Common,250,0,5000,0,,,Hist,12/31/2006
BARRICK GOLD CORP,ABX,Common,165,0,5000,0,,,Hist,12/31/2006
Liberty Interactive Corp,LCAPA,Common,50,0,5000,1000,,,Hist,12/31/2006
PROTECTIVE LIFE CORP,PL,Common,112,0,5000,0,,,Hist,12/31/2006
ARIEL INVESTMENT TRUST,CAAPX,MUTUAL,95,7,5000,1000,,,Hist,12/31/2006
"VANTAGESOUTH BANCSHARES, INC.",CRFN,Common,400,-60,5000,-1000,,,Hist,12/31/2006
CARNIVAL CORP,CCL,PAIRED CTF,110,0,5000,0,,,Hist,12/31/2006
"Expedia, Inc.",EXPE,Common,250,0,5000,1000,,,Hist,12/31/2006
VIAD CORP /TA/,VVI,Common,125,0,5000,1000,,,Hist,12/31/2006
Technicolor,TMMLF,Common,210,0,4000,1000,,,Hist,12/31/2006
ARKEMA,ARKAY,Common,75,0,4000,0,,,Hist,12/31/2006
CENTRAL VERMONT PUBLIC SERVICE CORP,CPUBO,PFD,50,0,4000,0,,,Hist,12/31/2006
KEYCORP /NEW/,KEY,Common,100,0,4000,0,,,Hist,12/31/2006
SUPERMEDIA INC.,IAR,Common,136,136,4000,4000,,,Hist,12/31/2006
UNILEVER PLC,UL,SPON ADR NEW,126,0,4000,1000,,,Hist,12/31/2006
PENTAIR plc,PNR,Common,100,0,3000,0,,,Hist,12/31/2006
CHARLES RIVER LABORATORIES INTERNATIONAL INC,CRL,Common,62,0,3000,0,,,Hist,12/31/2006
CENTERPOINT ENERGY INC,CNP,Common,200,0,3000,0,,,Hist,12/31/2006
HARLEYSVILLE NATIONAL CORP,HNBC,Common,173,0,3000,0,,,Hist,12/31/2006
APPLE INC,AAPL,Common,25,0,2000,0,,,Hist,12/31/2006
Johnson Controls International plc,TYC,Common,58,0,2000,0,,,Hist,12/31/2006
AGERE SYSTEMS INC,AGR,Common,49,0,1000,0,,,Hist,12/31/2006
MIRANT CORP,MIR/WS/A,W EXP 01/03/201,43,43,1000,1000,,,Hist,12/31/2006
LEVEL 3 COMMUNICATIONS INC,LVLT,Common,100,0,1000,0,,,Hist,12/31/2006
iSHARES TRUST,IJJ,Common,16,0,1000,0,,,Hist,12/31/2006
ACCO BRANDS Corp,ACCO,Common,47,0,1000,0,,,Hist,12/31/2006
MIRANT CORP,MIR,Common,13,0,464,87,,,Hist,12/31/2006
J M SMUCKER Co,SJM,Common,6,0,293,-6,,,Hist,12/31/2006
"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Common,15,0,188,15,,,Hist,12/31/2006
TELEFONICA S A,TEF,SPONSORED ADR,1,0,67,7,,,Hist,12/31/2006
FIDELITY NATIONAL FINANCIAL INC /DE/,FNF,Common,0,-2336,0,-97000,,,Hist,12/31/2006
BAKER HUGHES INC,BHI,Common,0,-100,0,-7000,,,Hist,12/31/2006
BELLSOUTH CORP,BLS,Common,0,-5332,0,-228000,,,Hist,12/31/2006
WRIGLEY WM JR CO,WWYWB,Common,0,-641,0,-29000,,,Hist,12/31/2006
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,0,-3191948,0,-153724000,,,Hist,12/31/2006
TAMEDIA AG,,Common,0,-37775,0,-4092000,,,Hist,12/31/2006
AMSOUTH BANCORPORATION,ASO,Common,0,-1000,0,-29000,,,Hist,12/31/2006
"HCA Holdings, Inc.",HCA,Common,0,-8000,0,-399000,,,Hist,12/31/2006
NORTH FORK BANCORPORATION INC,NFB,Common,0,-200,0,-6000,,,Hist,12/31/2006
SLM CORP,SLM,Common,0,-500,0,-26000,,,Hist,12/31/2006
APPLIED BIOSYSTEMS INC.,CRA,Common,0,-600,0,-8000,,,Hist,12/31/2006
ALCATEL-LUCENT USA INC.,LU,Common,0,-2820,0,-7000,,,Hist,12/31/2006
AVISHUSET DAGBLADET,,PFD,0,-3939,0,-412000,,,Hist,12/31/2006
CRH PUBLIC LTD CO,CRH,ADR,0,-128350,0,-4350000,,,Hist,12/31/2006
EQUITY INVESTOR FUND FIRST EXCHANGE SERIES AT&T SHARES,ATF,UT 1 EX SR-ATT,0,-78,0,-8000,,,Hist,12/31/2006
GOLDEN WEST FINANCIAL CORP /DE/,GDW,Common,0,-300,0,-23000,,,Hist,12/31/2006
HEALTHSOUTH CORP,HLS,Common,0,-36000,0,-179000,,,Hist,12/31/2006
BLACKROCK MUNIHOLDINGS INVESTMENT QUALITY FUND,MFL,Common,0,-5211,0,-75000,,,Hist,12/31/2006
NEUE ZUERCHER ZEITUNG,,Common,0,-6,0,-360000,,,Hist,12/31/2006
NORGES HANDELS OG SJOF,,Common,0,-17172,0,-2639000,,,Hist,12/31/2006
PHILIP MORRIS CR AS,TBKSF,Common,0,-13803,0,-6086000,,,Hist,12/31/2006
READYMIX,RDMXF,Common,0,-1367038,0,-4429000,,,Hist,12/31/2006
RINKER GROUP LTD,,Common,0,-305565,0,-3169000,,,Hist,12/31/2006
ROYAL BANK OF SCOTLAND GROUP PLC,RBSPF,Common,0,-500,0,-17000,,,Hist,12/31/2006
VALUE LINE INC,VALU,Common,0,-7200,0,-336000,,,Hist,12/31/2006
KT CORP,KTC,Common,0,-350,0,-8000,,,Hist,12/31/2006
Neenah Paper Inc,NP,Common,0,-37,0,-1000,,,Hist,12/31/2006
COLGATE PALMOLIVE CO,CL,Common,0,-100,0,-6000,,,Hist,12/31/2006
PPL Corp,PPL,Common,0,-1200,0,-39000,,,Hist,12/31/2006
CANON INC,CAJ,Common,0,-7500,0,-392000,,,Hist,12/31/2006
