Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
LINDT & SPRUENGLI AG-REG,LDSRF,Common,27,0,1960000,7000,0.01,,Hist,03/31/2018
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,101500,-25695,1949000,-1548000,0.01,,Hist,03/31/2018
Alphabet Inc.,GOOGL,COM,1871,-206,1940000,-248000,0.01,0.00,Hist,03/31/2018
HEINEKEN NV /ADR/,HEINY,FOREIGN,30322,-5160,1628000,-224000,0.01,,Hist,03/31/2018
COMPAGNIE FINANCIERE DE PARIBAS,CFRUY,FOREIGN,165560,-30105,1483000,-290000,0.01,,Hist,03/31/2018
Kraft Heinz Co,KHC,COM,23535,1000,1466000,-286000,0.01,0.00,Hist,03/31/2018
BANK OF AMERICA CORP /DE/,BAC,Common,47975,0,1439000,23000,0.01,0.00,Hist,03/31/2018
PERNOD RICARD S A /FI,PDRDY,COM,42775,-8425,1423000,-199000,0.01,,Hist,03/31/2018
CHEVRON CORP,CVX,Common,12348,-4871,1408000,-748000,0.01,0.00,Hist,03/31/2018
AbbVie Inc.,ABBV,COM,13700,-400,1297000,-67000,0.01,0.00,Hist,03/31/2018
LOREAL,LRLCF,COM,4810,-330,1085000,-57000,0.01,,Hist,03/31/2018
PARGESA HOLDING SA,PRGAF,Common,11776,0,1042000,21000,0.01,,Hist,03/31/2018
COSTCO WHOLESALE CORP /NEW,COST,Common,5473,155,1031000,41000,0.01,0.00,Hist,03/31/2018
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,6173,-1415,947000,-217000,0.01,0.00,Hist,03/31/2018
BB&T CORP,BBT,Common,16690,-10415,869000,-479000,0.01,0.00,Hist,03/31/2018
Swatch Group AG\ADR,SWGAY,COM,37130,-1255,817000,34000,0.01,,Hist,03/31/2018
ABBOTT LABORATORIES,ABT,Common,12800,0,767000,37000,0.01,0.00,Hist,03/31/2018
LAMAR ADVERTISING CO/NEW,LAMR,Common,11945,-225,760000,-144000,0.01,0.01,Hist,03/31/2018
Nielsen Holdings plc,NLSN,COM,23236,2895,739000,-1000,0.01,0.01,Hist,03/31/2018
COTY INC.,COTY,Common,36590,-4953,670000,-156000,0.00,0.00,Hist,03/31/2018
A P MOLLER-MAERSK A/S,AMKAF,Common,420,-4,614000,-94000,0.00,,Hist,03/31/2018
BAT INDUSTRIES PLC /FI,BTI,Common,10492,-455,605000,-128000,0.00,,Hist,03/31/2018
MCDONALDS CORP,MCD,Common,3235,0,506000,-51000,0.00,0.00,Hist,03/31/2018
WAL MART STORES INC,WMT,Common,5350,-269,476000,-79000,0.00,0.00,Hist,03/31/2018
Walt Disney Co,DIS,Common,4603,0,462000,-33000,0.00,0.00,Hist,03/31/2018
PIONEER NATURAL RESOURCES CO,PXD,Common,2600,-100,447000,-20000,0.00,0.00,Hist,03/31/2018
MICROSOFT CORP,MSFT,Common,4750,350,434000,58000,0.00,0.00,Hist,03/31/2018
3M CO,MMM,Common,1425,-75,313000,-40000,0.00,0.00,Hist,03/31/2018
Chemours Co,CC,COM,6408,20,312000,-8000,0.00,0.00,Hist,03/31/2018
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,5735,0,312000,-30000,0.00,0.00,Hist,03/31/2018
APPLE INC,AAPL,Common,1695,245,284000,39000,0.00,0.00,Hist,03/31/2018
SCHLUMBERGER LIMITED/NV,SLB,Common,4225,0,274000,-11000,0.00,0.00,Hist,03/31/2018
O REILLY AUTOMOTIVE INC,ORLY,COM,1100,0,272000,7000,0.00,0.00,Hist,03/31/2018
GROUPE DANONE,GPDNF,COM,3275,0,265000,-10000,0.00,,Hist,03/31/2018
UNION PACIFIC CORP,UNP,Common,1910,-500,257000,-66000,0.00,0.00,Hist,03/31/2018
JPMORGAN CHASE & CO,JPM,Common,2000,0,220000,6000,0.00,0.00,Hist,03/31/2018
JOHNSON & JOHNSON,JNJ,Common,1715,400,220000,36000,0.00,0.00,Hist,03/31/2018
US BANCORP \DE\,USB,Common,4314,1514,218000,68000,0.00,0.00,Hist,03/31/2018
LT Group Inc,,COM,600000,0,216000,-9000,0.00,,Hist,03/31/2018
BP PLC,BP,SPONSORED ADR,5298,823,215000,27000,0.00,0.00,Hist,03/31/2018
Unum Group,UNM,Common,4500,0,214000,-33000,0.00,0.00,Hist,03/31/2018
Hanjaya Mandala Sampoerna,PHJMF,COM,687500,0,199000,-41000,0.00,,Hist,03/31/2018
CIR SPA/ADR,,COM,125000,0,165000,-10000,0.00,,Hist,03/31/2018
Bollore Vincent,BOIVF,COM,30000,0,160000,-3000,0.00,,Hist,03/31/2018
"Hostess Brands, Inc.",TWNKW,*W EXP 11/04/202,57500,0,136000,2000,0.00,,Hist,03/31/2018
INDIVIOR PLC,IZQVF,COM,22782,-410,130000,2000,0.00,,Hist,03/31/2018
PZ Cussons plc/ADR,PZCUF,COM,15000,0,48000,-18000,0.00,,Hist,03/31/2018
Strauss Group Ltd.,SGLJF,COM,0,-5000,0,-107000,0.00,0.00,Hist,03/31/2018
Remy Cointreau/ADR,REMYF,COM,0,-975,0,-135000,0.00,0.00,Hist,03/31/2018
DAVIDE CAMPARI MILANO SPA,DVDCF,COM,0,-1825,0,-14000,0.00,0.00,Hist,03/31/2018
CITIGROUP INC,C/WS/A,*W EXP 01/04/201,0,-2000,0,-148820,0.00,0.00,Hist,03/31/2018
"Yum! China Holding, Inc.",YUMC,Common,0,-1200,0,-48000,0.00,0.00,Hist,03/31/2018
BANK AMER CORP,BAC/WS/B,*W EXP 10/28/201,0,-2000,0,-4000,0.00,0.00,Hist,03/31/2018
Templeton Global Bond FD,,SH BEN INT,0,-1373,0,-16000,0.00,0.00,Hist,03/31/2018
Tencent Holdings LTD ADR,TCEHY,COM,0,-1675,0,-87000,0.00,0.00,Hist,03/31/2018
Mylan N.V.,MYL,Common,0,-2540,0,-107000,0.00,0.00,Hist,03/31/2018
Phillips 66,PSX,COM,0,-1770,0,-179000,0.00,0.00,Hist,03/31/2018
"Cable One, Inc.",CABO,COM,0,-139,0,-97000,0.00,0.00,Hist,03/31/2018
Graham Holdings Co,GHC,COM,0,-138,0,-77000,0.00,0.00,Hist,03/31/2018
MCCLATCHY CO,MNI,COMMON,0,-2500,0,-22000,0.00,0.00,Hist,03/31/2018
Fortive Corp,FTV,COM,0,-500,0,-36000,0.00,0.00,Hist,03/31/2018
"Walgreens Boots Alliance, Inc.",WBA,COM,0,-125,0,-9000,0.00,0.00,Hist,03/31/2018
"Anthem, Inc.",ANTM,COM,0,-100,0,-23000,0.00,0.00,Hist,03/31/2018
"Gannett Co., Inc.",GCI,COM,0,-2750,0,-32000,0.00,0.00,Hist,03/31/2018
Knowles Corp,KN,COM,0,-300,0,-4000,0.00,0.00,Hist,03/31/2018
Murphy USA Inc.,MUSA,COM,0,-250,0,-20000,0.00,0.00,Hist,03/31/2018
Yoox S P A Shs Prive Di Valore,YXOXF,COM,0,-1500,0,-52000,0.00,0.00,Hist,03/31/2018
WAL MART DE MEXICO SA DE CV /FI,WMMVF,COM,0,-4025,0,-10000,0.00,0.00,Hist,03/31/2018
SCHIBSTED A/S,SBBTF,COM,0,-3400,0,-91000,0.00,0.00,Hist,03/31/2018
VERIZON COMMUNICATIONS INC,VZ,Common,0,-175,0,-9000,0.00,0.00,Hist,03/31/2018
HOME DEPOT INC,HD,Common,0,-450,0,-85000,0.00,0.00,Hist,03/31/2018
LOCKHEED MARTIN CORP,LMT,Common,0,-170,0,-55000,0.00,0.00,Hist,03/31/2018
NEWELL BRANDS INC,NWL,Common,0,-150,0,-5000,0.00,0.00,Hist,03/31/2018
PFIZER INC,PFE,Common,0,-1900,0,-69000,0.00,0.00,Hist,03/31/2018
CATERPILLAR INC,CAT,Common,0,-650,0,-102000,0.00,0.00,Hist,03/31/2018
AT&T CORP,T,Common,0,-1500,0,-58000,0.00,0.00,Hist,03/31/2018
ALLEGHANY CORP /DE,Y,Common,0,-324,0,-193000,0.00,0.00,Hist,03/31/2018
GENERAL ELECTRIC CO,GE,Common,0,-7080,0,-124000,0.00,0.00,Hist,03/31/2018
CONOCOPHILLIPS,COP,Common,0,-4138,0,-227000,0.00,0.00,Hist,03/31/2018
LOWES COMPANIES INC,LOW,Common,0,-300,0,-28000,0.00,0.00,Hist,03/31/2018
ORACLE CORP,ORCL,Common,0,-4300,0,-203000,0.00,0.00,Hist,03/31/2018
UNILEVER PLC,UL,SPON ADR NEW,0,-2749,0,-152000,0.00,0.00,Hist,03/31/2018
YUM BRANDS INC,YUM,Common,0,-1200,0,-98000,0.00,0.00,Hist,03/31/2018
BOEING CO,BA,Common,0,-350,0,-103000,0.00,0.00,Hist,03/31/2018
CSX CORP,CSX,Common,0,-1400,0,-77000,0.00,0.00,Hist,03/31/2018
COLGATE PALMOLIVE CO,CL,Common,0,-2100,0,-158000,0.00,0.00,Hist,03/31/2018
ESTEE LAUDER COMPANIES INC,EL,Common,0,-190,0,-24000,0.00,0.00,Hist,03/31/2018
HASBRO INC,HAS,Common,0,-1507,0,-137000,0.00,0.00,Hist,03/31/2018
FEDEX CORP,FDX,Common,0,-370,0,-92000,0.00,0.00,Hist,03/31/2018
GENESEE & WYOMING INC,GWR,Common,0,-225,0,-18000,0.00,0.00,Hist,03/31/2018
NIKE INC,NKE,Common,0,-2350,0,-147000,0.00,0.00,Hist,03/31/2018
CARLISLE COMPANIES INC,CSL,Common,0,-900,0,-102000,0.00,0.00,Hist,03/31/2018
"CONSTELLATION BRANDS, INC.",STZ,CL A,0,-200,0,-46000,0.00,0.00,Hist,03/31/2018
VECTREN CORP,VVC,Common,0,-1599,0,-104000,0.00,0.00,Hist,03/31/2018
UGI CORP /PA/,UGI,Common,0,-1500,0,-70000,0.00,0.00,Hist,03/31/2018
WABCO Holdings Inc.,WBC,Common,0,-1250,0,-179000,0.00,0.00,Hist,03/31/2018
MATTEL INC /DE/,MAT,Common,0,-6625,0,-102000,0.00,0.00,Hist,03/31/2018
MOHAWK INDUSTRIES INC,MHK,Common,0,-300,0,-83000,0.00,0.00,Hist,03/31/2018
ACNB CORP,ACNB,Common,0,-881,0,-26000,0.00,0.00,Hist,03/31/2018
Bank of New York Mellon Corp,BK,Common,0,-1500,0,-81000,0.00,0.00,Hist,03/31/2018
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,0,-500,0,-52000,0.00,0.00,Hist,03/31/2018
DAIMLER AG,DAI,Common,0,-902,0,-77000,0.00,0.00,Hist,03/31/2018
DANAHER CORP /DE/,DHR,Common,0,-1400,0,-130000,0.00,0.00,Hist,03/31/2018
DEERE & CO,DE,Common,0,-65,0,-10000,0.00,0.00,Hist,03/31/2018
CAMPBELL SOUP CO,CPB,Common,0,-1300,0,-63000,0.00,0.00,Hist,03/31/2018
CELGENE CORP /DE/,CELG,Common,0,-500,0,-52000,0.00,0.00,Hist,03/31/2018
HAIN CELESTIAL GROUP INC,HAIN,Common,0,-100,0,-4000,0.00,0.00,Hist,03/31/2018
HEARTLAND EXPRESS INC,HTLD,Common,0,-6499,0,-152000,0.00,0.00,Hist,03/31/2018
FASTENAL CO,FAST,Common,0,-1275,0,-70000,0.00,0.00,Hist,03/31/2018
HERSHEY CO,HSY,Common,0,-676,0,-77000,0.00,0.00,Hist,03/31/2018
MCKESSON CORP,MCK,Common,0,-95,0,-15000,0.00,0.00,Hist,03/31/2018
MICROPORE INC,,PFD,0,-2750,0,-14000,0.00,0.00,Hist,03/31/2018
SCHIBSTED A/S,SBSNF,Common,0,-3400,0,-98000,0.00,0.00,Hist,03/31/2018
"WILEY JOHN & SONS, INC.",JW.A,CL A,0,-1250,0,-82000,0.00,0.00,Hist,03/31/2018
DAILY JOURNAL CORP,DJCO,Common,0,-100,0,-23000,0.00,0.00,Hist,03/31/2018
FRANKLIN RESOURCES INC,BEN,Common,0,-775,0,-34000,0.00,0.00,Hist,03/31/2018
RITE AID CORP,RAD,Common,0,-500,0,-1000,0.00,0.00,Hist,03/31/2018
ROCHE HOLDING LTD,RHHBY,Common,0,-1179,0,-298000,0.00,0.00,Hist,03/31/2018
MONSANTO CO /NEW/,MON,Common,0,-2425,0,-283000,0.00,0.00,Hist,03/31/2018
MURPHY OIL CORP /DE,MUR,Common,0,-975,0,-30000,0.00,0.00,Hist,03/31/2018
NORTHERN TRUST CORP,NTRS,Common,0,-1129,0,-113000,0.00,0.00,Hist,03/31/2018
NEXTERA ENERGY INC,FPL,common,0,-550,0,-86000,0.00,0.00,Hist,03/31/2018
"Scripps Networks Interactive, Inc.",SNI,Common,0,-61183,0,-5224000,0.00,0.00,Hist,03/31/2018
WELLS FARGO & COMPANY/MN,WFC/PL,PFD,0,-18,0,-24000,0.00,0.00,Hist,03/31/2018
INGERSOLL RAND CO LTD,IR,COM,0,-875,0,-78000,0.00,0.00,Hist,03/31/2018
SUNCOR ENERGY INC,SU,COM,0,-4000,0,-147000,0.00,0.00,Hist,03/31/2018
"Merck & Co., Inc.",MRK,COM,0,-2886,0,-162000,0.00,0.00,Hist,03/31/2018
Anheuser-Busch InBev SA/NV,BUD,ADR,0,-665,0,-74000,0.00,0.00,Hist,03/31/2018
WEYCO GROUP INC,WEYS,Common,0,-2250,0,-67000,0.00,0.00,Hist,03/31/2018
ManpowerGroup Inc.,MAN,Common,0,-215,0,-27000,0.00,0.00,Hist,03/31/2018
AMAZON COM INC,AMZN,Common,0,-75,0,-88000,0.00,0.00,Hist,03/31/2018
NOVARTIS AG,NVS,ADR,0,-125,0,-10000,0.00,0.00,Hist,03/31/2018
CANADIAN NATIONAL RAILWAY CO,CNI,Common,0,-200,0,-17000,0.00,0.00,Hist,03/31/2018
BANK MUTUAL CORP,BKMU,Common,0,-1467,0,-16000,0.00,0.00,Hist,03/31/2018
Royal Dutch Shell plc,RDS.B,ADR,0,-325,0,-22000,0.00,0.00,Hist,03/31/2018
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,0,-466,0,-29000,0.00,0.00,Hist,03/31/2018
LVMH MOET HENNESSY LOUIS VUITTON,LVMUY,COM,0,-1500,0,-88000,0.00,0.00,Hist,03/31/2018
"CenterState Banks, Inc.",CSFL,COMMON,0,-8504,0,-219000,0.00,0.00,Hist,03/31/2018
LVMH MOET HENNESSY LOUIS VUITTON,LVMHF,COM,0,-671,0,-198000,0.00,0.00,Hist,03/31/2018
PIMCO FUNDS,PTTRX,COM,0,-1623,0,-17000,0.00,0.00,Hist,03/31/2018
BANK OF AMERICA CORP /DE/,BAC/PL,Preferred Stock,0,-21,0,-28000,0.00,0.00,Hist,03/31/2018
