Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
EXXON MOBIL CORP,XOM,Common,148974,-1958,10519000,-1047000,0.08,0.00,Hist,09/30/2019
OUTFRONT Media Inc.,OUT,COM,328187,850,9117000,675000,0.07,0.23,Hist,09/30/2019
MARKEL CORP,MKL,Common,7577,-107,8955000,583000,0.07,0.05,Hist,09/30/2019
SWEDISH MATCH CORP,SWMAF,Common,216025,-7045,8945000,-480000,0.07,,Hist,09/30/2019
GROUPE DANONE,DANOY,ADR,497613,-3130,8769000,272000,0.07,,Hist,09/30/2019
Vulcan Materials CO,VMC,Common,57292,1705,8665000,1032000,0.07,0.04,Hist,09/30/2019
CRANE CO /DE/,CR,Common,98643,-1000,7954000,-360000,0.06,0.16,Hist,09/30/2019
MILLER HERMAN INC,MLHR,Common,168781,-4935,7779000,14000,0.06,0.29,Hist,09/30/2019
HORMEL FOODS CORP /DE/,HRL,Common,151668,-1625,6632000,418000,0.05,0.03,Hist,09/30/2019
COCA COLA CO,KO,Common,105567,-450,5747000,349000,0.04,0.00,Hist,09/30/2019
HEINEKEN N V/ /FI,HINKF,Common,45738,-250,4944000,-196000,0.04,,Hist,09/30/2019
PROCTER & GAMBLE Co,PG,Common,38837,-441,4831000,524000,0.04,0.00,Hist,09/30/2019
Anheuser-Busch InBev SA Restri,,COM,49357,0,4702000,327000,0.04,,Hist,09/30/2019
NESTLE SA /FI,NSRGF,Common,42250,0,4588000,209000,0.04,,Hist,09/30/2019
MCCORMICK & CO INC,MKC,Common,28750,-225,4494000,3000,0.03,0.02,Hist,09/30/2019
DOVER Corp,DOV,Common,42265,-1236,4208000,-151000,0.03,0.03,Hist,09/30/2019
PEPSICO INC,PEP,Common,25745,-531,3530000,84000,0.03,0.00,Hist,09/30/2019
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,17463,-33,2448000,46000,0.02,0.00,Hist,09/30/2019
Alphabet Inc.,GOOGL,COM,1844,0,2252000,255000,0.02,,Hist,09/30/2019
LINDT & SPRUENGLI AG-REG,LDSRF,Common,26,0,2154000,37000,0.02,,Hist,09/30/2019
Royal Dutch Shell plc,RDS.A,SPONS ADR A,33165,-450,1952000,-235000,0.02,,Hist,09/30/2019
FULTON FINANCIAL CORP,FULT,Common,117524,0,1902000,-22000,0.01,0.07,Hist,09/30/2019
EATON VANCE SENIOR INCOME TRUST,EVF,Common,297240,-4855,1819000,-63000,0.01,,Hist,09/30/2019
RECKITT BENCKISER GROUP PLC,RBGPF,Common,20417,-2175,1596000,-191000,0.01,,Hist,09/30/2019
LOREAL,LRLCF,COM,5591,573,1566000,135000,0.01,,Hist,09/30/2019
HEINEKEN NV /ADR/,HEINY,FOREIGN,28257,-100,1527000,-58000,0.01,,Hist,09/30/2019
COSTCO WHOLESALE CORP /NEW,COST,Common,5170,78,1490000,144000,0.01,,Hist,09/30/2019
PERNOD RICARD S A /FI,PDRDY,COM,41430,6630,1476000,192000,0.01,,Hist,09/30/2019
BIC CORP,BICEF,Common,21815,0,1465000,-201000,0.01,,Hist,09/30/2019
BANK OF AMERICA CORP /DE/,BAC,Common,48975,0,1429000,9000,0.01,0.00,Hist,09/30/2019
COMPAGNIE FINANCIERE DE PARIBAS,CFRUY,FOREIGN,167175,17655,1228000,-42000,0.01,,Hist,09/30/2019
JPMORGAN CHASE & CO,JPM,Common,10318,-1830,1214000,-144000,0.01,,Hist,09/30/2019
DowDuPont Inc.,DD,Common Stock,15147,-159,1080000,-69000,0.01,0.00,Hist,09/30/2019
CHEVRON CORP,CVX,Common,9048,-220,1073000,-80000,0.01,0.00,Hist,09/30/2019
ABBOTT LABORATORIES,ABT,Common,12110,0,1013000,-5000,0.01,0.00,Hist,09/30/2019
AbbVie Inc.,ABBV,COM,13010,0,985000,39000,0.01,0.00,Hist,09/30/2019
PARGESA HOLDING SA,PRGAF,Common,11526,0,887000,-3000,0.01,,Hist,09/30/2019
DOW CHEMICAL CO /DE/,DOW,COM,15004,-235,715000,-36000,0.01,0.00,Hist,09/30/2019
M&T BANK CORP,MTB,Common,4337,-249,685000,-95000,0.01,0.00,Hist,09/30/2019
LAMAR ADVERTISING CO/NEW,LAMR,Common,8125,-263,666000,-11000,0.01,0.01,Hist,09/30/2019
MCDONALDS CORP,MCD,Common,2970,0,638000,21000,0.00,0.00,Hist,09/30/2019
WAL MART STORES INC,WMT,Common,4855,0,576000,40000,0.00,0.00,Hist,09/30/2019
Walt Disney Co,DIS,Common,4323,-60,563000,-49000,0.00,0.00,Hist,09/30/2019
BB&T CORP,BBT,Common,10250,50,547000,46000,0.00,0.00,Hist,09/30/2019
MICROSOFT CORP,MSFT,Common,3795,0,528000,20000,0.00,0.00,Hist,09/30/2019
Swatch Group AG\ADR,SWGAY,COM,39490,3905,525000,15000,0.00,,Hist,09/30/2019
DAVIDE CAMPARI MILANO SPA,DVDCF,COM,54100,26060,489000,214000,0.00,,Hist,09/30/2019
APPLE INC,AAPL,Common,2095,0,469000,54000,0.00,0.00,Hist,09/30/2019
O REILLY AUTOMOTIVE INC,ORLY,COM,1000,0,399000,30000,0.00,0.00,Hist,09/30/2019
"Hostess Brands, Inc.",TWNKW,*W EXP 11/04/202,212000,0,363000,-40000,0.00,,Hist,09/30/2019
"Corteva, Inc.",CTVA,Common Stock,12930,-2376,362000,-91000,0.00,0.00,Hist,09/30/2019
LT Group Inc,,COM,1250000,0,336000,-35000,0.00,,Hist,09/30/2019
PIONEER NATURAL RESOURCES CO,PXD,Common,2600,0,327000,-73000,0.00,0.00,Hist,09/30/2019
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,5735,0,319000,13000,0.00,0.00,Hist,09/30/2019
GROUPE DANONE,GPDNF,COM,3205,0,282000,10000,0.00,,Hist,09/30/2019
SHISEIDO CO LTD /FI,SSDOF,COM,3500,0,279000,15000,0.00,,Hist,09/30/2019
ALLEGHANY CORP /DE,Y,Common,324,0,258000,37000,0.00,0.00,Hist,09/30/2019
UNION PACIFIC CORP,UNP,Common,1560,-140,253000,-34000,0.00,0.00,Hist,09/30/2019
LVMH MOET HENNESSY LOUIS VUITTON,LVMHF,COM,629,-1,250000,-19000,0.00,,Hist,09/30/2019
"Merck & Co., Inc.",MRK,COM,2781,0,234000,1000,0.00,0.00,Hist,09/30/2019
ROCHE HOLDING LTD,RHHVF,COM,775,0,226000,8000,0.00,,Hist,09/30/2019
ORACLE CORP,ORCL,Common,4000,0,220000,-8000,0.00,0.00,Hist,09/30/2019
COTY INC.,COTY,Common,14500,-725,152000,-52000,0.00,0.00,Hist,09/30/2019
CIR SPA/ADR,,COM,125000,0,127000,-7000,0.00,,Hist,09/30/2019
Hanjaya Mandala Sampoerna,PHJMF,COM,687500,0,111000,-42000,0.00,,Hist,09/30/2019
Bollore Vincent,BOIVF,COM,13500,-16500,56000,-77000,0.00,,Hist,09/30/2019
PZ Cussons plc/ADR,PZCUF,COM,15000,0,37000,-4000,0.00,,Hist,09/30/2019
BP PLC,BP,SPONSORED ADR,0,-5099,0,-213000,0.00,0.00,Hist,09/30/2019
Anheuser-Busch InBev SA/NV,BUD,ADR,0,-4193,0,-371000,0.00,0.00,Hist,09/30/2019
US BANCORP \DE\,USB,Common,0,-4314,0,-226000,0.00,0.00,Hist,09/30/2019
