Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
PROCTER & GAMBLE Co,PG,Common,80062,-5925,6779000,-299000,0.06,0.00,Hist,06/30/2016
HORMEL FOODS CORP /DE/,HRL,Common,165849,-4220,6070000,-1284000,0.05,0.03,Hist,06/30/2016
OUTFRONT Media Inc.,OUT,COM,249630,14925,6034000,1082000,0.05,0.18,Hist,06/30/2016
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,233250,32500,4723000,1170000,0.04,,Hist,06/30/2016
HEINEKEN N V/ /FI,HINKF,Common,49788,0,4578000,59000,0.04,,Hist,06/30/2016
DOVER Corp,DOV,Common,60076,-4850,4164000,-13000,0.03,0.04,Hist,06/30/2016
CHEVRON CORP,CVX,Common,38539,-2344,4040000,140000,0.03,0.00,Hist,06/30/2016
MCCORMICK & CO INC,MKC,Common,37455,-2025,3995000,68000,0.03,0.03,Hist,06/30/2016
SABMILLER PLC/FI,SBMRF,Common,67607,-1753663,3949000,-107461000,0.03,,Hist,06/30/2016
PEPSICO INC,PEP,Common,35148,-1499,3724000,-32000,0.03,0.00,Hist,06/30/2016
M&T BANK CORP,MTB/WS,WARRANT,82139,0,3566000,452000,0.03,,Hist,06/30/2016
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,258000,5000,3514000,-445000,0.03,,Hist,06/30/2016
Royal Dutch Shell plc,RDS.A,SPONS ADR A,58545,-2425,3233000,279000,0.03,,Hist,06/30/2016
NESTLE SA /FI,NSRGF,Common,41310,0,3187000,88000,0.03,,Hist,06/30/2016
BIC CORP,BICEF,Common,21975,350,3099000,-159000,0.03,,Hist,06/30/2016
RECKITT BENCKISER GROUP PLC,RBGPF,Common,29837,-350,2987000,67000,0.03,,Hist,06/30/2016
MICROSOFT CORP,MSFT,Common,50150,700,2566000,-165000,0.02,0.00,Hist,06/30/2016
DUPONT E I DE NEMOURS & CO,DD,Common,37716,-428,2444000,29000,0.02,0.00,Hist,06/30/2016
LINDT & SPRUENGLI AG-REG,LDSRF,Common,34,1,2429000,-52000,0.02,,Hist,06/30/2016
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,0,1960000,93000,0.02,,Hist,06/30/2016
WAL MART STORES INC,WMT,Common,26675,8001,1948000,669000,0.02,0.00,Hist,06/30/2016
Kraft Heinz Co,KHC,COM,21450,500,1898000,252000,0.02,0.00,Hist,06/30/2016
EATON VANCE SENIOR INCOME TRUST,EVF,Common,288245,2287,1732000,76000,0.01,,Hist,06/30/2016
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,11274,2600,1711000,397000,0.01,0.00,Hist,06/30/2016
BB&T CORP,BBT,Common,41480,289,1477000,107000,0.01,0.01,Hist,06/30/2016
GOLDMAN SACHS GROUP INC,GS,Common,9393,-1000,1396000,-235000,0.01,0.00,Hist,06/30/2016
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,16210,-1417,1319000,-172000,0.01,0.00,Hist,06/30/2016
PERNOD RICARD S A /FI,PDRDY,COM,56625,-2425,1259000,-60000,0.01,,Hist,06/30/2016
Alphabet Inc.,GOOG,COM,1704,58,1179000,-47000,0.01,0.00,Hist,06/30/2016
PARGESA HOLDING SA,PRGAF,Common,17401,-1200,1147000,-43000,0.01,,Hist,06/30/2016
Alphabet Inc.,GOOGL,COM,1587,58,1117000,-49000,0.01,0.00,Hist,06/30/2016
AbbVie Inc.,ABBV,COM,17106,-4612,1059000,-182000,0.01,0.00,Hist,06/30/2016
COSTCO WHOLESALE CORP /NEW,COST,Common,6516,125,1023000,16000,0.01,0.00,Hist,06/30/2016
LAMAR ADVERTISING CO/NEW,LAMR,Common,14660,0,972000,70000,0.01,14660.00,Hist,06/30/2016
A P MOLLER-MAERSK A/S,AMKAF,Common,576,22,722000,14000,0.01,,Hist,06/30/2016
BAT INDUSTRIES PLC /FI,BTI,Common,5516,-620,714000,-3000,0.01,,Hist,06/30/2016
PFIZER INC,PFE,Common,19900,19900,701000,701000,0.01,0.00,Hist,06/30/2016
BANK OF AMERICA CORP /DE/,BAC,Common,51100,0,678000,-13000,0.01,0.00,Hist,06/30/2016
ABBOTT LABORATORIES,ABT,Common,16400,-4000,645000,-208000,0.01,0.00,Hist,06/30/2016
Nielsen Holdings plc,NLSN,COM,10986,5536,571000,284000,0.00,0.00,Hist,06/30/2016
Walt Disney Co,DIS,Common,4903,100,480000,3000,0.00,0.00,Hist,06/30/2016
FULTON FINANCIAL CORP,FULT,Common,34930,0,472000,5000,0.00,0.02,Hist,06/30/2016
MCDONALDS CORP,MCD,Common,3640,0,438000,-19000,0.00,0.00,Hist,06/30/2016
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,0,408000,28000,0.00,0.00,Hist,06/30/2016
PRAXAIR INC,PX,Common,2900,-3825,326000,-444000,0.00,0.00,Hist,06/30/2016
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,0,317000,-7000,0.00,0.00,Hist,06/30/2016
O REILLY AUTOMOTIVE INC,ORLY,COM,1100,-240,298000,-69000,0.00,0.00,Hist,06/30/2016
GENERAL ELECTRIC CO,GE,Common,9246,0,291000,-3000,0.00,0.00,Hist,06/30/2016
CARLISLE COMPANIES INC,CSL,Common,2700,0,285000,16000,0.00,0.00,Hist,06/30/2016
3M CO,MMM,Common,1525,100,267000,30000,0.00,0.00,Hist,06/30/2016
JOHNSON & JOHNSON,JNJ,Common,2050,2050,249000,249000,0.00,0.00,Hist,06/30/2016
US BANCORP \DE\,USB,Common,6000,0,242000,-2000,0.00,0.00,Hist,06/30/2016
ALLEGHANY CORP /DE,Y,Common,421,0,231000,22000,0.00,0.00,Hist,06/30/2016
GENERAL DYNAMICS CORP,GD,Common,1600,0,223000,13000,0.00,0.00,Hist,06/30/2016
UNION PACIFIC CORP,UNP,Common,2510,2510,219000,219000,0.00,0.00,Hist,06/30/2016
HEARTLAND EXPRESS INC,HTLD,Common,12499,0,217000,-15000,0.00,0.02,Hist,06/30/2016
CONOCOPHILLIPS,COP,Common,4888,-500,213000,-4000,0.00,0.00,Hist,06/30/2016
MATTEL INC /DE/,MAT,Common,6625,0,207000,-16000,0.00,0.00,Hist,06/30/2016
ORACLE CORP,ORCL,Common,5000,0,205000,0,0.00,0.00,Hist,06/30/2016
BP PLC,BP,SPONSORED ADR,5696,5696,202000,202000,0.00,,Hist,06/30/2016
"CenterState Banks, Inc.",CSFL,COMMON,10004,0,158000,9000,0.00,0.02,Hist,06/30/2016
Mylan N.V.,MYL,Common,0,-5395,0,-250000,0.00,0.00,Hist,06/30/2016
"Merck & Co., Inc.",MRK,COM,0,-3836,0,-203000,0.00,0.00,Hist,06/30/2016
Phillips 66,PSX,COM,0,-2420,0,-210000,0.00,0.00,Hist,06/30/2016
SABMILLER PLC/FI,SBMRY,Common,0,-5125,0,-314000,0.00,0.00,Hist,06/30/2016
WABCO Holdings Inc.,WBC,Common,0,-3168,0,-339000,0.00,0.00,Hist,06/30/2016
CHICAGO BRIDGE & IRON CO N V,CBI,Common,0,-7475,0,-274000,0.00,0.00,Hist,06/30/2016
