Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
GENERAL ELECTRIC CO,GE,Common,345092,-14014,12444018000,-663351000,,,Hist,03/31/2005
AVISHUSET DAGBLADET,ASVHF,Common,115925,0,11692196000,1194028000,,,Hist,03/31/2005
SWEDISH MATCH CORP,SWMAF,Common,925600,3350,11338600000,658945000,,,Hist,03/31/2005
SCOTTS MIRACLE-GRO CO,SMG,CL A,150790,-7860,10589982000,-1073966000,,,Hist,03/31/2005
PHILIP MORRIS CR AS,TBKSF,Common,10778,180,8832248000,905262000,,,Hist,03/31/2005
"ANHEUSER-BUSCH COMPANIES, LLC",BUD,Common,182516,-3310,8649433000,-777520000,,,Hist,03/31/2005
PEPSICO INC,PEP,Common,162422,-3568,8613239000,-51439000,,,Hist,03/31/2005
JOHNSON & JOHNSON,JNJ,Common,124195,-5615,8340936000,108386000,,,Hist,03/31/2005
WACHOVIA CORP NEW,WB,Common,156219,-1079,7953109000,-320766000,,,Hist,03/31/2005
DEVON ENERGY CORP/DE,DVN,Common,160000,-28000,7640000000,323040000,,,Hist,03/31/2005
UNIVERSAL CORP /VA/,UVV,Common,155967,-500,7138610000,-346771000,,,Hist,03/31/2005
OFFICE DEPOT INC,ODP,Common,312400,-26150,6929032000,1051804000,,,Hist,03/31/2005
OMNICOM GROUP INC.,OMC,Common,74910,0,6631033000,314622000,,,Hist,03/31/2005
READYMIX,RDMXF,Common,2172770,-406230,6257578000,-138342000,,,Hist,03/31/2005
PARGESA HOLDING SA,PRGAF,Common,1617,12,6154431000,520239000,,,Hist,03/31/2005
Vulcan Materials CO,VMC,Common,105700,-200,6006931000,223732000,,,Hist,03/31/2005
"SUN MICROSYSTEMS, INC.",JAVA,Common,1469194,0,5935544000,-1983412000,,,Hist,03/31/2005
ENCANA CORP,ECA,Common,81002,-250,5704161000,1067922000,,,Hist,03/31/2005
CRANE CO /DE/,CR,Common,197629,-2150,5689739000,-71887000,,,Hist,03/31/2005
BRITISH AMERICAN TOBACCO PLC /ADR/,BTAFF,Common,268275,510,4727006000,118770000,,,Hist,03/31/2005
CANADIAN OIL SANDS TRUST /FI,COS.UN,Common,68000,68000,4625360000,4625360000,,,Hist,03/31/2005
GROUPE DANONE,GDNNY,SPONSORED ADR,222400,1850,4441328000,374386000,,,Hist,03/31/2005
GUIDANT CORP,GDT,Common,60000,0,4434000000,108000000,,,Hist,03/31/2005
BANK OF AMERICA CORP /DE/,BAC,Common,98430,0,4340763000,-284463000,,,Hist,03/31/2005
MCCORMICK & CO INC,MKC,Common,125800,-1300,4331294000,-574766000,,,Hist,03/31/2005
ROSS STORES INC,ROST,Common,138700,-10994,4041718000,-279948000,,,Hist,03/31/2005
ROYAL DUTCH PETROLEUM CO,,Common,65156,1975,3911966000,286640000,,,Hist,03/31/2005
MERCURY GENERAL CORP,MCY,Common,68975,-2475,3811559000,-469725000,,,Hist,03/31/2005
HEINEKEN NV /ADR/,HINKY,Common,108204,-3715,3758910000,27351000,,,Hist,03/31/2005
FIFTH THIRD BANCORP,FITB,Common,86200,-12296,3704876000,-953985000,,,Hist,03/31/2005
ALLIED DOMECQ PLC,,Common,350300,-750,3534527000,83705000,,,Hist,03/31/2005
AMERICAN EXPRESS CO,AXP,Common,65807,-500,3380506000,-357220000,,,Hist,03/31/2005
TAMEDIA AG,,Common,34125,-225,3368479000,203126000,,,Hist,03/31/2005
"CISCO SYSTEMS, INC.",CSCO,Common,183307,-3600,3279362000,-331681000,,,Hist,03/31/2005
PFIZER INC,PFE,Common,123129,2150,3234599000,-18526000,,,Hist,03/31/2005
MICROSOFT CORP,MSFT,Common,131902,3180,3188071000,-251381000,,,Hist,03/31/2005
MEDIMMUNE INC /DE,MEDI,Common,130000,0,3095300000,-429000000,,,Hist,03/31/2005
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,33250,28588,3038385000,2578805000,,,Hist,03/31/2005
DEERE & CO,DE,Common,43067,2600,2891088000,-119657000,,,Hist,03/31/2005
CARLISLE COMPANIES INC,CSL,Common,40569,0,2830499000,196760000,,,Hist,03/31/2005
MCDONALDS CORP,MCD,Common,84803,-15199,2640765000,-565299000,,,Hist,03/31/2005
PROCTER & GAMBLE Co,PG,Common,49230,-750,2609190000,-143708000,,,Hist,03/31/2005
DOVER Corp,DOV,Common,66465,-500,2511712000,-296800000,,,Hist,03/31/2005
BP PLC,BP,SPONSORED ADR,38733,1263,2416939000,228691000,,,Hist,03/31/2005
BIC CORP,BICEF,Common,41250,1950,2341763000,371654000,,,Hist,03/31/2005
TJX COMPANIES INC /DE/,TJX,Common,89061,-300,2193572000,-52070000,,,Hist,03/31/2005
RINKER GROUP LTD,,Common,256500,1500,2141775000,20175000,,,Hist,03/31/2005
CHEVRON CORP,CVX,Common,35282,1056,2057293000,260086000,,,Hist,03/31/2005
NORGES HANDELS OG SJOF,,Common,17172,0,2029559000,120891000,,,Hist,03/31/2005
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,323000,-4950,2018750000,-185074000,,,Hist,03/31/2005
MURPHY OIL CORP /DE,MUR,Common,20250,0,1999283000,370170000,,,Hist,03/31/2005
MELLON FINANCIAL CORP,MEL,Common,66072,-650,1885695000,-190026000,,,Hist,03/31/2005
"LEE ENTERPRISES, INC",LEE,Common,42950,-3000,1864030000,-253346000,,,Hist,03/31/2005
RR Donnelley & Sons Co,RRD,Common,58249,-80232,1841833000,-3045161000,,,Hist,03/31/2005
APTARGROUP INC,ATR,Common,33226,-100,1727087000,-31859000,,,Hist,03/31/2005
COCA COLA CO,KO,Common,41421,275,1726013000,12694000,,,Hist,03/31/2005
MOHAWK INDUSTRIES INC,MHK,Common,20250,2100,1707075000,50887000,,,Hist,03/31/2005
LEUCADIA NATIONAL CORP,LUK,Common,48718,1000,1673463000,-536835000,,,Hist,03/31/2005
AMERICAN TOWER CORP /MA/,AMT,Common,90500,0,1649815000,-15385000,,,Hist,03/31/2005
WAL MART STORES INC,WMT,Common,31283,16675,1567591000,795996000,,,Hist,03/31/2005
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,0,1543300000,163760000,,,Hist,03/31/2005
VORNADO REALTY TRUST,VNO,SH BEN INT,22000,0,1523940000,-150920000,,,Hist,03/31/2005
HEARTLAND EXPRESS INC,HTLD,Common,76950,25800,1473593000,324252000,,,Hist,03/31/2005
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,26950,0,1443173000,-62793000,,,Hist,03/31/2005
FULTON FINANCIAL CORP,FULT,Common,65728,1945,1432213000,-54569000,,,Hist,03/31/2005
GENERAL DYNAMICS CORP,GD,Common,13200,-1550,1413060000,-129790000,,,Hist,03/31/2005
FIRST CHESTER COUNTY CORP,FCEC,Common,57200,5200,1383200000,-23400000,,,Hist,03/31/2005
ST JOE CO,JOE,Common,20000,0,1346000000,62000000,,,Hist,03/31/2005
BELO CORP,BLC,COM SER A,51700,-500,1248038000,-121690000,,,Hist,03/31/2005
CONOCOPHILLIPS,COP,Common,11170,0,1204573000,234682000,,,Hist,03/31/2005
MATTEL INC /DE/,MAT,Common,56000,2000,1195600000,143140000,,,Hist,03/31/2005
MERCK SHARP & DOHME CORP.,MRK,Common,36040,-16950,1166615000,-536484000,,,Hist,03/31/2005
LEXINGTON REALTY TRUST,LXP,Common,53000,-1000,1162820000,-56500000,,,Hist,03/31/2005
"HCA Holdings, Inc.",HCA,Common,21500,-3000,1151755000,172735000,,,Hist,03/31/2005
Walt Disney Co,DIS,Common,39867,-7500,1145379000,-171424000,,,Hist,03/31/2005
Nielsen CO,,Common,35000,0,1021300000,-9100000,,,Hist,03/31/2005
AMBAC FINANCIAL GROUP INC,ABK,Common,13000,0,971750000,-95940000,,,Hist,03/31/2005
AUTOMATIC DATA PROCESSING INC,ADP,Common,21100,-125,948445000,7116000,,,Hist,03/31/2005
DISH Network CORP,DISH,Common,30000,0,877500000,-120000000,,,Hist,03/31/2005
CADBURY PUBLIC LTD CO,CSG,ADR,21555,14255,877289000,602079000,,,Hist,03/31/2005
INTUIT INC,INTU,Common,19750,0,864458000,-4740000,,,Hist,03/31/2005
LILLY ELI & CO,LLY,Common,16400,-13500,854440000,-842385000,,,Hist,03/31/2005
ALBERTSONS INC,,Common,39750,-7500,820838000,-307492000,,,Hist,03/31/2005
DAILY MAIL & GEN TST-A,DMGT,Common,59000,0,802400000,-36580000,,,Hist,03/31/2005
SCHWAB CHARLES CORP,SCHW,Common,75350,0,791929000,-109257000,,,Hist,03/31/2005
AES CORP,AES,Common,48000,0,786240000,130080000,,,Hist,03/31/2005
SCHLUMBERGER LIMITED/NV,SLB,Common,9855,-100,694580000,28093000,,,Hist,03/31/2005
PARTRIDGE FINE ART,,Common,494601,-50000,672657000,57258000,,,Hist,03/31/2005
WALGREEN CO,WAG,Common,15126,-600,671897000,68490000,,,Hist,03/31/2005
NATIONAL CITY CORP,NCC,Common,19700,0,659950000,-79785000,,,Hist,03/31/2005
HARTE HANKS INC,HHS,Common,23750,0,654550000,37525000,,,Hist,03/31/2005
COMCAST CORP,CMCSA,Common,19090,905,644860000,39663000,,,Hist,03/31/2005
"TRAVELERS COMPANIES, INC.",TRV,Common,17552,-1345,644685000,-55827000,,,Hist,03/31/2005
EQUIFAX INC,EFX,Common,19800,-1500,607662000,9132000,,,Hist,03/31/2005
SHELL TRANSPORT & TRADING CO PLC,,Common,10980,-400,596873000,11941000,,,Hist,03/31/2005
SUNCOR ENERGY INC,SU,Common,14700,0,591087000,70707000,,,Hist,03/31/2005
PORSCHE AG,PSEPF,Common,800,101,581056000,136436000,,,Hist,03/31/2005
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,10860,0,559073000,-64725000,,,Hist,03/31/2005
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,17950,-3500,546039000,-159666000,,,Hist,03/31/2005
21ST CENTURY INSURANCE GROUP,TW,Common,39000,39000,544050000,544050000,,,Hist,03/31/2005
COSTCO WHOLESALE CORP /NEW,COST,Common,12185,0,538333000,-51543000,,,Hist,03/31/2005
TOTAL S.A.,TOT,Common,4250,0,498228000,31408000,,,Hist,03/31/2005
NEW YORK TIMES CO,NYT,CL A,13600,365,497488000,-42500000,,,Hist,03/31/2005
MONSANTO CO /NEW/,MON,Common,7584,-250,489168000,53989000,,,Hist,03/31/2005
CANON INC,CAJ,Common,9000,9000,482580000,482580000,,,Hist,03/31/2005
CANON INC,CAJ,Common,9000,9000,482580000,482580000,,,Hist,03/31/2005
ROCHE HOLDING LTD,RHHBY,Common,4500,0,482580000,-34380000,,,Hist,03/31/2005
ARMSTRONG HOLDINGS INC /PA/,ACKH,Common,250483,23000,468403000,-104854000,,,Hist,03/31/2005
WYETH,WYE,Common,10832,500,456894000,16854000,,,Hist,03/31/2005
INTEL CORP,INTC,Common,18610,-2115,432310000,-52448000,,,Hist,03/31/2005
BB&T CORP,BBT,Common,10850,0,424018000,-32225000,,,Hist,03/31/2005
ALLIED DOMECQ PLC,,SPON ADR NEW,10000,0,406700000,7600000,,,Hist,03/31/2005
DUPONT E I DE NEMOURS & CO,DD,Common,7759,0,397571000,16992000,,,Hist,03/31/2005
AVISHUSET DAGBLADET,,PFD,3939,0,397288000,39903000,,,Hist,03/31/2005
COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF,Common,12500,0,393789000,-22275000,,,Hist,03/31/2005
NEUE ZUERCHER ZEITUNG,,Common,6,0,376425000,-4015000,,,Hist,03/31/2005
"WESCO FINANCIAL, LLC",WSC,Common,966,0,371891000,-7747000,,,Hist,03/31/2005
GILLETTE CO,G,Common,7308,2408,368908000,149486000,,,Hist,03/31/2005
VALASSIS COMMUNICATIONS INC,VCI,Common,10500,0,367080000,-525000,,,Hist,03/31/2005
KAO CORP,KCRPY,Common,15500,0,356345000,-39215000,,,Hist,03/31/2005
S&P Global Inc.,MHP,Common,3625,0,316281000,-15552000,,,Hist,03/31/2005
SYNGENTA AG,SYT,Common,3000,0,313440000,-4590000,,,Hist,03/31/2005
ARCTIC CAT INC,ACAT,Common,11550,-200,312543000,933000,,,Hist,03/31/2005
KIMBERLY CLARK CORP,KMB,Common,4750,0,312218000,-380000,,,Hist,03/31/2005
YUM BRANDS INC,YUM,Common,6000,0,310860000,27780000,,,Hist,03/31/2005
NOKIA CORP,NOK,SPONSORED ADR,20015,215,308831000,-1435000,,,Hist,03/31/2005
AES CORP,AES/PC,Common,6500,0,308750000,-12025000,,,Hist,03/31/2005
"Fidelity National Information Services, Inc.",FIS,Common,8900,-750,308118000,-34747000,,,Hist,03/31/2005
ALLSTATE CORP,ALL,Common,5600,-700,302736000,-23100000,,,Hist,03/31/2005
TIFFANY & CO,TIF,Common,8550,-150,295146000,17007000,,,Hist,03/31/2005
Arconic Inc.,AA,Common,9694,-2000,294601000,-72824000,,,Hist,03/31/2005
HERSHEY CO,HSY,Common,4820,-1150,291417000,-40157000,,,Hist,03/31/2005
ALLEGHANY CORP /DE,Y,Common,1050,19,290850000,-3243000,,,Hist,03/31/2005
FIRST DATA CORP,FDC,Common,7350,-150,288929000,-30121000,,,Hist,03/31/2005
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,11798,0,287635000,-6725000,,,Hist,03/31/2005
PENNROCK FINANCIAL SERVICES CORP,,Common,8059,-483,281420000,-50949000,,,Hist,03/31/2005
VALUE LINE INC,VALU,Common,7200,0,280800000,-2520000,,,Hist,03/31/2005
PIONEER NATURAL RESOURCES CO,PXD,Common,6500,0,277680000,49530000,,,Hist,03/31/2005
MEDTRONIC INC,MDT,Common,5150,-250,262393000,-5825000,,,Hist,03/31/2005
BP PLC,BP,Common,25000,-2500,259250000,-8600000,,,Hist,03/31/2005
NEXTERA ENERGY INC,FPL,Common,6400,3900,256960000,70085000,,,Hist,03/31/2005
SMITHFIELD FOODS INC,SFD,Common,8100,0,255555000,15876000,,,Hist,03/31/2005
BAT INDUSTRIES PLC /FI,BTI,Common,7000,0,247030000,4480000,,,Hist,03/31/2005
TORCHMARK CORP,TMK,Common,4700,0,245340000,-23218000,,,Hist,03/31/2005
PERNOD RICARD S A /FI,PDRDF,Common,7000,0,244948000,-23124000,,,Hist,03/31/2005
WRIGLEY WM JR CO,WWY,Common,3640,-350,238675000,-37393000,,,Hist,03/31/2005
NORTHERN TRUST CORP,NTRS,Common,5350,-400,232404000,-46931000,,,Hist,03/31/2005
ManpowerGroup Inc.,MAN,Common,4950,950,215424000,22224000,,,Hist,03/31/2005
M&T BANK CORP,MTB,Common,2099,0,214224000,-12132000,,,Hist,03/31/2005
HEALTHSOUTH CORP,HLS,Common,39881,0,213363000,-37090000,,,Hist,03/31/2005
SEALED AIR CORP/DE,SEE,Common,4000,-500,207760000,-31955000,,,Hist,03/31/2005
TIME WARNER INC.,TWX,Common,11700,2000,205335000,16670000,,,Hist,03/31/2005
PIMCO FUNDS,PTTBX,MUTUAL,19030,0,201337000,-1713000,,,Hist,03/31/2005
GROUPE DANONE,DANOY,Common,2000,500,199080000,60990000,,,Hist,03/31/2005
ENCORE WIRE CORP,WIRE,Common,19500,0,198900000,-61035000,,,Hist,03/31/2005
TARGET CORP,TGT,Common,3800,0,190076000,-7258000,,,Hist,03/31/2005
Canfor Corporation,CFP,Common,14100,0,189504000,9729000,,,Hist,03/31/2005
TOYOTA MOTOR CORP,7203,Common,5000,0,186050000,-17050000,,,Hist,03/31/2005
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,7448,0,182848000,-20110000,,,Hist,03/31/2005
Unum Group,UNM,Common,10400,0,177008000,-9568000,,,Hist,03/31/2005
HOME DEPOT INC,HD,Common,4600,800,175904000,13492000,,,Hist,03/31/2005
TOTAL S.A.,TOT,Common,750,0,175583000,12293000,,,Hist,03/31/2005
AVON PRODUCTS INC,AVP,Common,4000,4000,171760000,171760000,,,Hist,03/31/2005
BRISTOL MYERS SQUIBB CO,BMY,Common,6600,0,168036000,-1056000,,,Hist,03/31/2005
MICROPORE INC,,PFD,8000,0,168000000,68000000,,,Hist,03/31/2005
VECTREN CORP,VVC,Common,6216,0,165594000,-995000,,,Hist,03/31/2005
SCHULMAN A INC,SHLM,Common,9469,0,164950000,-37781000,,,Hist,03/31/2005
"Anthem, Inc.",WLP,Common,1302,0,163206000,13476000,,,Hist,03/31/2005
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,3750,0,161250000,-11813000,,,Hist,03/31/2005
Avery Dennison Corp,AVY,Common,2600,0,161018000,5096000,,,Hist,03/31/2005
ESCO TECHNOLOGIES INC,ESE,Common,2000,0,160700000,7400000,,,Hist,03/31/2005
STAPLES INC,SPLS,Common,7387,2462,154782000,-11240000,,,Hist,03/31/2005
AMGEN INC,AMGN,Common,2625,-300,152801000,-34838000,,,Hist,03/31/2005
STERLING FINANCIAL CORP /PA/,SLFI,Common,5863,0,152555000,-15537000,,,Hist,03/31/2005
PETROCHINA CO LTD,PTR,SPONSORED ADR,2410,2410,152360000,152360000,,,Hist,03/31/2005
CVS HEALTH Corp,CVS,Common,2861,0,150546000,21601000,,,Hist,03/31/2005
KELLOGG CO,K,Common,3250,-250,140628000,-15682000,,,Hist,03/31/2005
NEWMONT MINING CORP /DE/,NEM,Common,3200,0,135200000,-6912000,,,Hist,03/31/2005
BELLSOUTH CORP,BLS,Common,5132,0,134920000,-7698000,,,Hist,03/31/2005
MUENCHENER RUECKVERSICHERUNGS,,Common,1100,100,132396000,9856000,,,Hist,03/31/2005
3i GROUP PLC,TGOPF,Common,10000,10000,126900000,126900000,,,Hist,03/31/2005
SYSCO CORP,SYY,Common,3500,-850,125300000,-40740000,,,Hist,03/31/2005
Chubb Ltd,ACE,Common,3000,0,123810000,-4440000,,,Hist,03/31/2005
FEDEX CORP,FDX,Common,1290,-250,121196000,-30479000,,,Hist,03/31/2005
SONY CORP,SNE,Common,3000,0,119460000,3750000,,,Hist,03/31/2005
"Helmerich & Payne, Inc.",HP,Common,3000,0,119070000,16950000,,,Hist,03/31/2005
KINROSS GOLD CORP,KGC,Common,19750,0,118500000,-20540000,,,Hist,03/31/2005
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,12000,0,117000000,-960000,,,Hist,03/31/2005
"CATALYST HEALTH SOLUTIONS, INC.",HLEX,Common,7000,0,116550000,2450000,,,Hist,03/31/2005
YORK WATER CO,YORW,Common,6080,0,115824000,-2128000,,,Hist,03/31/2005
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,1600,1600,113872000,113872000,,,Hist,03/31/2005
TRIBUNE MEDIA CO,TRB,Common,2810,-125,112035000,-11646000,,,Hist,03/31/2005
WMIH CORP.,WM,Common,2650,2500,104675000,98333000,,,Hist,03/31/2005
Kraft Heinz Foods Co,HNZ,Common,2700,-275,99468000,-16527000,,,Hist,03/31/2005
CABLEVISION SYSTEMS CORP /NY,CVC,Common,3500,-5250,98175000,-119700000,,,Hist,03/31/2005
"ZIMMER BIOMET HOLDINGS, INC.",ZBH,Common,1250,0,97263000,-2887000,,,Hist,03/31/2005
AT&T INC.,T,Common,4044,0,95802000,-8412000,,,Hist,03/31/2005
CAMPBELL SOUP CO,CPB,Common,3300,0,95766000,-2871000,,,Hist,03/31/2005
"CA, INC.",CA;COB.A,Common,12500,0,94250000,125000,,,Hist,03/31/2005
PITNEY BOWES INC /DE/,PBI,Common,2055,0,92722000,-2383000,,,Hist,03/31/2005
PEABODY ENERGY CORP,BTU,Common,2000,1000,92720000,11810000,,,Hist,03/31/2005
MGI PHARMA INC,MOGN,Common,3600,0,90972000,-9864000,,,Hist,03/31/2005
PRICE T ROWE GROUP INC,TROW,Common,1500,0,89070000,-4230000,,,Hist,03/31/2005
PROLOGIS,PLD,SH BEN INT,2337,1100,86703000,33104000,,,Hist,03/31/2005
PRAXAIR INC,PX,Common,1800,1800,86148000,86148000,,,Hist,03/31/2005
NATIONAL PENN BANCSHARES INC,NPBC,Common,3503,0,86069000,-10964000,,,Hist,03/31/2005
iSHARES INC,EWJ,MSCI JAPAN,8050,8050,84445000,84445000,,,Hist,03/31/2005
AMSOUTH BANCORPORATION,ASO,Common,3250,0,84338000,163000,,,Hist,03/31/2005
BJ SERVICES CO LLC,BJS,Common,1600,1600,83008000,83008000,,,Hist,03/31/2005
VERIZON COMMUNICATIONS INC,VZ,Common,2320,0,82360000,-11623000,,,Hist,03/31/2005
NOBLE ENERGY INC,NBL,Common,1200,1200,81624000,81624000,,,Hist,03/31/2005
EDIPRESSE S A - BEARER,EPSSF,Common,150,0,81560000,3893000,,,Hist,03/31/2005
ITO YOKADO CO LTD,,Common,2000,0,79820000,-3960000,,,Hist,03/31/2005
HUDSON UNITED BANCORP,HU,Common,2250,0,79313000,-9292000,,,Hist,03/31/2005
DEAN FOODS CO,DF,Common,2250,0,77175000,3037000,,,Hist,03/31/2005
FIDELITY NATIONAL FINANCIAL INC /DE/,FNF,Common,2336,0,76948000,-29737000,,,Hist,03/31/2005
BLACKROCK MUNIHOLDINGS INVESTMENT QUALITY FUND,MFL,Common,5211,0,76081000,-3126000,,,Hist,03/31/2005
"Merck & Co., Inc.",SGP,Common,4112,2112,74633000,32873000,,,Hist,03/31/2005
MICROPORE INC,,PFD,3550,0,74550000,0,,,Hist,03/31/2005
MYLAN INC.,MYL,Common,4125,0,73095000,165000,,,Hist,03/31/2005
D&E COMMUNICATIONS INC /TA,DECC,Common,7900,7500,72127000,67307000,,,Hist,03/31/2005
BARRY CALLEBAUT AG,BYCBF,Common,300,300,71583000,71583000,,,Hist,03/31/2005
DELL INC,DELL,Common,1850,1850,71077000,71077000,,,Hist,03/31/2005
PLACER DOME INC,,Common,4350,0,70557000,-11484000,,,Hist,03/31/2005
MORGAN STANLEY,,GOVT INC TR,8000,8000,70400000,70400000,,,Hist,03/31/2005
INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,Common,1750,-27850,69125000,-1198939000,,,Hist,03/31/2005
GALLAHER GROUP PLC,,SPONSORED ADR,1200,0,68388000,-4464000,,,Hist,03/31/2005
COMMONWEALTH TELEPHONE ENTERPRISES INC /NEW/,CTCO,Common,1440,0,67882000,-3628000,,,Hist,03/31/2005
COLGATE PALMOLIVE CO,CL,Common,1300,0,67821000,1313000,,,Hist,03/31/2005
IAC/INTERACTIVECORP,,Call,3000,0,66810000,-16050000,,,Hist,03/31/2005
MORGAN STANLEY,MS,Common,1113,0,63719000,1925000,,,Hist,03/31/2005
GLAXOSMITHKLINE PLC,GSK,Common,1375,0,63140000,-2021000,,,Hist,03/31/2005
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,0,62625000,-3675000,,,Hist,03/31/2005
HARLEY DAVIDSON INC,HOG,Common,1055,0,60937000,-3154000,,,Hist,03/31/2005
HESS BAKKEN INVESTMENTS I Corp,AEZ,Common,18000,18000,59760000,59760000,,,Hist,03/31/2005
SUNTRUST BANKS INC,STI,Common,825,825,59458000,59458000,,,Hist,03/31/2005
PPL Corp,PPL,Common,1100,0,59389000,781000,,,Hist,03/31/2005
MOLEX INC,MOLXA,CL A,2500,-3900,59000000,-111560000,,,Hist,03/31/2005
KROGER CO,KR,Common,3550,-6000,56907000,-110600000,,,Hist,03/31/2005
CHUBB CORP,CB,Common,700,700,55489000,55489000,,,Hist,03/31/2005
T. Rowe Price Equity Income Fund,PRFDX,MUTUAL,2115,0,55244000,-994000,,,Hist,03/31/2005
UNITED PARCEL SERVICE INC,UPS,Common,750,0,54555000,-9540000,,,Hist,03/31/2005
Motors Liquidation Co,GM,Common,1850,1650,54372000,46360000,,,Hist,03/31/2005
STEPAN CO,SCL,Common,2284,0,53697000,-1941000,,,Hist,03/31/2005
