Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
LINDT & SPRUENGLI AG-REG,LDSRF,Common,34,34,2153000,2153000,0.02,,Hist,03/31/2015
GOLDMAN SACHS GROUP INC,GS,Common,10793,10793,2029000,2029000,0.02,0.00,Hist,03/31/2015
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,15000,15000,1833000,1833000,0.02,,Hist,03/31/2015
EATON VANCE SENIOR INCOME TRUST,EVF,Common,277942,277942,1809000,1809000,0.02,,Hist,03/31/2015
COMCAST CORP,CMCSA,Common,31976,31976,1806000,1806000,0.02,,Hist,03/31/2015
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,18294,18294,1706000,1706000,0.02,,Hist,03/31/2015
WAL MART STORES INC,WMT,Common,20024,20024,1647000,1647000,0.01,0.00,Hist,03/31/2015
BB&T CORP,BBT,Common,42122,42122,1642000,1642000,0.01,,Hist,03/31/2015
SABMILLER PLC/FI,SBMRY,Common,30650,30650,1611000,1611000,0.01,,Hist,03/31/2015
PERNOD RICARD S A /FI,PDRDY,COM,65775,65775,1556000,1556000,0.01,,Hist,03/31/2015
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,9549,9549,1533000,1533000,0.01,0.00,Hist,03/31/2015
PARGESA HOLDING SA,PRGAF,Common,20250,20250,1425000,1425000,0.01,,Hist,03/31/2015
PRAXAIR INC,PX,Common,11750,11750,1419000,1419000,0.01,,Hist,03/31/2015
A P MOLLER-MAERSK A/S,AMKAF,Common,571,571,1160000,1160000,0.01,,Hist,03/31/2015
LAMAR ADVERTISING CO/NEW,LAMR,Common,17760,17760,1053000,1053000,0.01,,Hist,03/31/2015
COSTCO WHOLESALE CORP /NEW,COST,Common,5655,5655,857000,857000,0.01,0.00,Hist,03/31/2015
BANK OF AMERICA CORP /DE/,BAC,Common,51100,51100,786000,786000,0.01,,Hist,03/31/2015
BAT INDUSTRIES PLC /FI,BTI,Common,7050,7050,732000,732000,0.01,,Hist,03/31/2015
GOOGLE INC.,GOOG,CL A,1233,1233,684000,684000,0.01,0.00,Hist,03/31/2015
FULTON FINANCIAL CORP,FULT,Common,50688,50688,625000,625000,0.01,,Hist,03/31/2015
CHICAGO BRIDGE & IRON CO N V,CBI,Common,10725,10725,528000,528000,0.00,,Hist,03/31/2015
Walt Disney Co,DIS,Common,4850,4850,509000,509000,0.00,0.00,Hist,03/31/2015
CONOCOPHILLIPS,COP,Common,7788,7788,485000,485000,0.00,,Hist,03/31/2015
OUTFRONT Media Inc.,OUT,COM,15428,15428,462000,462000,0.00,,Hist,03/31/2015
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,2700,441000,441000,0.00,,Hist,03/31/2015
ORACLE CORP,ORCL,Common,10000,10000,432000,432000,0.00,,Hist,03/31/2015
SCHIBSTED A/S,SBSNF,Common,6150,6150,357000,357000,0.00,,Hist,03/31/2015
MCDONALDS CORP,MCD,Common,3645,3645,355000,355000,0.00,,Hist,03/31/2015
Mylan N.V.,MYL,Common,5850,5850,347000,347000,0.00,,Hist,03/31/2015
HEARTLAND EXPRESS INC,HTLD,Common,14499,14499,344000,344000,0.00,,Hist,03/31/2015
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,6000,329000,329000,0.00,,Hist,03/31/2015
CARLISLE COMPANIES INC,CSL,Common,3500,3500,324000,324000,0.00,,Hist,03/31/2015
BP PLC,BP,SPONSORED ADR,7831,7831,306000,306000,0.00,,Hist,03/31/2015
UNION PACIFIC CORP,UNP,Common,2730,2730,296000,296000,0.00,,Hist,03/31/2015
GENERAL ELECTRIC CO,GE,Common,10546,10546,262000,262000,0.00,,Hist,03/31/2015
WABCO Holdings Inc.,WBC,Common,1936,1936,238000,238000,0.00,,Hist,03/31/2015
GENERAL DYNAMICS CORP,GD,Common,1750,1750,238000,238000,0.00,,Hist,03/31/2015
SCHLUMBERGER LIMITED/NV,SLB,Common,2825,2825,236000,236000,0.00,0.00,Hist,03/31/2015
Nielsen Holdings plc,NLSN,COM,5100,5100,227000,227000,0.00,,Hist,03/31/2015
"Merck & Co., Inc.",MRK,COM,3836,3836,220000,220000,0.00,,Hist,03/31/2015
ALLEGHANY CORP /DE,Y,Common,421,421,205000,205000,0.00,,Hist,03/31/2015
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,14000,14000,192000,192000,0.00,,Hist,03/31/2015
"CenterState Banks, Inc.",CSFL,COMMON,11004,11004,131000,131000,0.00,,Hist,03/31/2015
PIMCO FUNDS,PHIYX,Stock,11116,11116,103000,103000,0.00,,Hist,03/31/2015
"SWISS HELVETIA FUND, INC.",SWZ,Common,0,-71097,0,-792000,0.00,0.00,Hist,03/31/2015
NORTHERN TRUST CORP,NTRS,Common,0,-3432,0,-231000,0.00,0.00,Hist,03/31/2015
MATTEL INC /DE/,MAT,Common,0,-6625,0,-205000,0.00,0.00,Hist,03/31/2015
