Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
BERKSHIRE HATHAWAY INC,BRK.B,CL B,21550,861,68400000,5443000,,,Hist,09/30/2006
"Mondelez International, Inc.",KFT,Common,1301009,-108009,46394000,2855000,,,Hist,09/30/2006
INTERNATIONAL SPEEDWAY CORP,ISCA,Common,711864,-2141,35479000,2371000,,,Hist,09/30/2006
SCHWEITZER MAUDUIT INTERNATIONAL INC,SWM,Common,1725289,-52824,32746000,-5750000,,,Hist,09/30/2006
DIAGEO PLC,DEO,SPON ADR NEW,445202,-566,31627000,1515000,,,Hist,09/30/2006
MARKEL CORP,MKL,Common,73335,-225,30116000,4591000,,,Hist,09/30/2006
PROGRESSIVE CORP/OH/,PGR,Common,956016,-9888,23461000,-1372000,,,Hist,09/30/2006
BROWN FORMAN CORP,BF.B,CL B,300444,-4196,23029000,1262000,,,Hist,09/30/2006
MILLER HERMAN INC,MLHR,Common,660436,5900,22594000,5727000,,,Hist,09/30/2006
EXXON MOBIL CORP,XOM,Common,326025,-12243,21876000,1123000,,,Hist,09/30/2006
ABBOTT LABORATORIES,ABT,Common,421327,-300,20460000,2073000,,,Hist,09/30/2006
HORMEL FOODS CORP /DE/,HRL,Common,503465,-2050,18115000,-660000,,,Hist,09/30/2006
INTERNATIONAL SPEEDWAY CORP,ISCB,Common,344480,-5527,17162000,922000,,,Hist,09/30/2006
SWEDISH MATCH CORP,SWMAF,Common,862480,-32500,14067000,-333000,,,Hist,09/30/2006
FEDERAL HOME LOAN MORTGAGE CORP,FRE,Common,202300,-9355,13419000,1353000,,,Hist,09/30/2006
KONINKLIJKE WEGENER NV,KWEGF,Common,1061640,-73875,13207000,-3701000,,,Hist,09/30/2006
AVISHUSET DAGBLADET,ASVHF,Common,116554,-250,12268000,-586000,,,Hist,09/30/2006
PEPSICO INC,PEP,Common,165872,150,10825000,875000,,,Hist,09/30/2006
BRITISH AMERICAN TOBACCO PLC /ADR/,BTAFF,Common,347770,-15500,9397000,250000,,,Hist,09/30/2006
CRANE CO /DE/,CR,Common,218174,-500,9120000,23000,,,Hist,09/30/2006
GENERAL ELECTRIC CO,GE,Common,252809,-8008,8924000,327000,,,Hist,09/30/2006
Vulcan Materials CO,VMC,Common,113200,-650,8858000,-22000,,,Hist,09/30/2006
CANADIAN OIL SANDS TRUST /FI,COS.UN,Common,330000,0,8821000,-1792000,,,Hist,09/30/2006
PARGESA HOLDING SA,PRGAF,Common,83575,-7150,8083000,-502000,,,Hist,09/30/2006
"ANHEUSER-BUSCH COMPANIES, LLC",BUD,Common,167030,-560,7936000,296000,,,Hist,09/30/2006
GROUPE DANONE,GDNNY,SPONSORED ADR,256525,-7700,7598000,551000,,,Hist,09/30/2006
WACHOVIA CORP NEW,WB,Common,117897,-896,6579000,155000,,,Hist,09/30/2006
OMNICOM GROUP INC.,OMC,Common,67135,-1100,6284000,205000,,,Hist,09/30/2006
JOHNSON & JOHNSON,JNJ,Common,96393,-4870,6260000,192000,,,Hist,09/30/2006
PHILIP MORRIS CR AS,TBKSF,Common,13803,475,6086000,-1248000,,,Hist,09/30/2006
"SUN MICROSYSTEMS, INC.",JAVA,Common,1100000,-200000,5445000,50000,,,Hist,09/30/2006
BANK OF AMERICA CORP /DE/,BAC,Common,101230,-150,5423000,547000,,,Hist,09/30/2006
Royal Dutch Shell plc,RDS.A,SPONS ADR A,81266,-250,5372000,-88000,,,Hist,09/30/2006
SCOTTS MIRACLE-GRO CO,SMG,CL A,112240,-11675,4994000,-250000,,,Hist,09/30/2006
TEGNA INC,GCI,Common,83575,2425,4750000,211000,,,Hist,09/30/2006
HEINEKEN NV /ADR/,HINKY,Common,201728,-3486,4609000,260000,,,Hist,09/30/2006
KINGSPAN GROUP PLC,KGSPF,Common,215975,450,4440000,679000,,,Hist,09/30/2006
READYMIX,RDMXF,Common,1367038,-302562,4429000,-613000,,,Hist,09/30/2006
CRH PUBLIC LTD CO,CRH,ADR,128350,128350,4350000,4350000,,,Hist,09/30/2006
PROCTER & GAMBLE Co,PG,Common,66838,-400,4143000,405000,,,Hist,09/30/2006
"CISCO SYSTEMS, INC.",CSCO,Common,179307,0,4120000,618000,,,Hist,09/30/2006
TAMEDIA AG,,Common,37775,-1000,4092000,325000,,,Hist,09/30/2006
DEERE & CO,DE,Common,47717,-100,4004000,12000,,,Hist,09/30/2006
MCCORMICK & CO INC,MKC,Common,103300,-1700,3923000,400000,,,Hist,09/30/2006
ENCANA CORP,ECA,Common,82000,-10000,3829000,-1014000,,,Hist,09/30/2006
MICROSOFT CORP,MSFT,Common,135532,0,3707000,549000,,,Hist,09/30/2006
BIC CORP,BICEF,Common,52300,-1000,3256000,-191000,,,Hist,09/30/2006
AMERICAN TOWER CORP /MA/,AMT,Common,88500,-2000,3230000,414000,,,Hist,09/30/2006
RINKER GROUP LTD,,Common,305565,-25000,3169000,-854000,,,Hist,09/30/2006
CARLISLE COMPANIES INC,CSL,Common,37219,0,3130000,179000,,,Hist,09/30/2006
DOVER Corp,DOV,Common,65890,0,3126000,-131000,,,Hist,09/30/2006
DEVON ENERGY CORP/DE,DVN,Common,45000,0,2842000,124000,,,Hist,09/30/2006
BENFIELD GROUP LTD,BFLDF,Common,409400,15000,2804000,288000,,,Hist,09/30/2006
PFIZER INC,PFE,Common,96076,-500,2725000,458000,,,Hist,09/30/2006
WPP plc,WPPRF,Common,215864,0,2675000,61000,,,Hist,09/30/2006
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,32513,0,2664000,166000,,,Hist,09/30/2006
NORGES HANDELS OG SJOF,,Common,17172,0,2639000,18000,,,Hist,09/30/2006
LEUCADIA NATIONAL CORP,LUK,Common,96986,0,2538000,-293000,,,Hist,09/30/2006
WAL MART STORES INC,WMT,Common,50468,-50,2489000,56000,,,Hist,09/30/2006
MERCURY GENERAL CORP,MCY,Common,48550,-2650,2409000,-477000,,,Hist,09/30/2006
AMERICAN EXPRESS CO,AXP,Common,41698,-5779,2338000,-189000,,,Hist,09/30/2006
FULTON FINANCIAL CORP,FULT,Common,120662,2491,1954000,73000,,,Hist,09/30/2006
VORNADO REALTY TRUST,VNO,SH BEN INT,17000,-1000,1853000,97000,,,Hist,09/30/2006
HEARTLAND EXPRESS INC,HTLD,Common,117784,-2200,1847000,-301000,,,Hist,09/30/2006
CHEVRON CORP,CVX,Common,28200,0,1829000,79000,,,Hist,09/30/2006
"LEE ENTERPRISES, INC",LEE,Common,70860,-2350,1789000,-184000,,,Hist,09/30/2006
MEDIMMUNE INC /DE,MEDI,Common,60000,0,1756000,130000,,,Hist,09/30/2006
MURPHY OIL CORP /DE,MUR,Common,35800,0,1702000,-298000,,,Hist,09/30/2006
CADBURY PUBLIC LTD CO,CSG,ADR,37350,0,1597000,147000,,,Hist,09/30/2006
ROSS STORES INC,ROST,Common,60000,0,1525000,-158000,,,Hist,09/30/2006
MOHAWK INDUSTRIES INC,MHK,Common,19650,-600,1463000,38000,,,Hist,09/30/2006
CONOCOPHILLIPS,COP,Common,24142,-200,1437000,-158000,,,Hist,09/30/2006
GENERAL DYNAMICS CORP,GD,Common,19050,-750,1365000,69000,,,Hist,09/30/2006
MATTEL INC /DE/,MAT,Common,64900,-397,1279000,201000,,,Hist,09/30/2006
MCDONALDS CORP,MCD,Common,32403,-2150,1268000,107000,,,Hist,09/30/2006
MESA ROYALTY TRUST/TX,MTR,UNIT BEN INT,23000,0,1249000,-203000,,,Hist,09/30/2006
TJX COMPANIES INC /DE/,TJX,Common,44250,-33211,1240000,-531000,,,Hist,09/30/2006
COCA COLA CO,KO,Common,26798,-900,1197000,5000,,,Hist,09/30/2006
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,16460,400,1192000,65000,,,Hist,09/30/2006
APTARGROUP INC,ATR,Common,21959,0,1117000,28000,,,Hist,09/30/2006
AES CORP,AES,Common,54000,0,1101000,105000,,,Hist,09/30/2006
LEXINGTON REALTY TRUST,LXP,Common,50000,-1000,1059000,-43000,,,Hist,09/30/2006
COMCAST CORP,CMCSA,Common,26097,-48,963000,107000,,,Hist,09/30/2006
BP PLC,BP,SPONSORED ADR,14117,-10250,926000,-770000,,,Hist,09/30/2006
"Spok Holdings, Inc",USMO,Common,38535,-200,880000,237000,,,Hist,09/30/2006
AUTOMATIC DATA PROCESSING INC,ADP,Common,18400,0,871000,37000,,,Hist,09/30/2006
ST JOE CO,JOE,Common,15000,0,823000,125000,,,Hist,09/30/2006
MERCK SHARP & DOHME CORP.,MRK,Common,19003,-1192,796000,60000,,,Hist,09/30/2006
COSTCO WHOLESALE CORP /NEW,COST,Common,15175,-700,754000,-153000,,,Hist,09/30/2006
Walt Disney Co,DIS,Common,23531,-4000,727000,-99000,,,Hist,09/30/2006
ROCHE HOLDING LTD,RHHBY,Common,4050,0,700000,32000,,,Hist,09/30/2006
RECKITT BENCKISER GROUP PLC,RBGPF,Common,16500,-975,684000,31000,,,Hist,09/30/2006
SCHLUMBERGER LIMITED/NV,SLB,Common,10725,-275,665000,-51000,,,Hist,09/30/2006
MONSANTO CO /NEW/,MON,Common,13650,6825,642000,67000,,,Hist,09/30/2006
STAPLES INC,SPLS,Common,26187,3300,637000,80000,,,Hist,09/30/2006
LINDT & SPRUENGLI AG-REG,LDSRF,Common,25,0,596000,74000,,,Hist,09/30/2006
HARTE HANKS INC,HHS,Common,22500,-1250,593000,-16000,,,Hist,09/30/2006
A P MOLLER-MAERSK A/S,AMKAF,Common,71,21,593000,209000,,,Hist,09/30/2006
Royal Dutch Shell plc,RDS.B,ADR,8494,0,581000,-12000,,,Hist,09/30/2006
WALGREEN CO,WAG,Common,12826,-2000,569000,-96000,,,Hist,09/30/2006
21ST CENTURY INSURANCE GROUP,TW,Common,37000,0,553000,20000,,,Hist,09/30/2006
WYETH,WYE,Common,10800,-500,549000,47000,,,Hist,09/30/2006
"TRAVELERS COMPANIES, INC.",TRV,Common,11581,-1464,543000,-39000,,,Hist,09/30/2006
ANGLO AMERICAN PLC,AAUK,Common,12500,0,522000,9000,,,Hist,09/30/2006
MELLON FINANCIAL CORP,MEL,Common,12100,-25852,473000,-834000,,,Hist,09/30/2006
BB&T CORP,BBT,Common,10745,0,470000,23000,,,Hist,09/30/2006
TIME WARNER INC.,TWX,Common,24000,0,438000,23000,,,Hist,09/30/2006
TEXAS INSTRUMENTS INC,TXN,Common,12600,0,419000,37000,,,Hist,09/30/2006
AVISHUSET DAGBLADET,,PFD,3939,0,412000,1000,,,Hist,09/30/2006
EQUIFAX INC,EFX,Common,11200,-240,411000,18000,,,Hist,09/30/2006
BAT INDUSTRIES PLC /FI,BTI,Common,7500,0,410000,30000,,,Hist,09/30/2006
PIONEER NATURAL RESOURCES CO,PXD,Common,10400,0,407000,-76000,,,Hist,09/30/2006
"HCA Holdings, Inc.",HCA,Common,8000,-350,399000,39000,,,Hist,09/30/2006
CANON INC,CAJ,Common,7500,0,392000,25000,,,Hist,09/30/2006
"WESCO FINANCIAL, LLC",WSC,Common,866,0,378000,48000,,,Hist,09/30/2006
NOKIA CORP,NOK,SPONSORED ADR,18965,0,373000,-11000,,,Hist,09/30/2006
NATIONAL CITY CORP,NCC,Common,10100,0,370000,4000,,,Hist,09/30/2006
HSBC HOLDINGS PLC,HSBA,Common,20000,20000,365000,365000,,,Hist,09/30/2006
NEUE ZUERCHER ZEITUNG,,Common,6,0,360000,-15000,,,Hist,09/30/2006
TOTAL S.A.,TOT,Common,5400,0,356000,2000,,,Hist,09/30/2006
LILLY ELI & CO,LLY,Common,6250,-3950,356000,-208000,,,Hist,09/30/2006
NEXTERA ENERGY INC,FPL,Common,7900,0,356000,29000,,,Hist,09/30/2006
VALUE LINE INC,VALU,Common,7200,0,336000,29000,,,Hist,09/30/2006
JACOBS ENGINEERING GROUP INC /DE/,JEC,Common,4300,0,321000,-21000,,,Hist,09/30/2006
AES CORP,AES/PC,Common,6500,0,318000,11000,,,Hist,09/30/2006
DUPONT E I DE NEMOURS & CO,DD,Common,7310,-100,313000,5000,,,Hist,09/30/2006
NORTHERN TRUST CORP,NTRS,Common,5100,-250,298000,2000,,,Hist,09/30/2006
GROUPE DANONE,DANOY,Common,2000,0,281000,27000,,,Hist,09/30/2006
KAO CORP,KCRPY,Common,10500,0,280000,5000,,,Hist,09/30/2006
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,11320,0,277000,6000,,,Hist,09/30/2006
ALLEGHANY CORP /DE,Y,Common,954,0,276000,12000,,,Hist,09/30/2006
ALLSTATE CORP,ALL,Common,4150,-550,260000,3000,,,Hist,09/30/2006
FIRST DATA CORP,FDC,Common,6150,0,258000,-19000,,,Hist,09/30/2006
HERSHEY CO,HSY,Common,4720,0,252000,-8000,,,Hist,09/30/2006
COMMUNITY BANKS INC /PA/,CMTY,Common,9347,0,251000,8000,,,Hist,09/30/2006
M&T BANK CORP,MTB,Common,1993,0,239000,4000,,,Hist,09/30/2006
BELLSOUTH CORP,BLS,Common,5332,0,228000,35000,,,Hist,09/30/2006
SMITHFIELD FOODS INC,SFD,Common,8300,200,224000,-10000,,,Hist,09/30/2006
BP PLC,BP,Common,20000,0,218000,-15000,,,Hist,09/30/2006
SCHULMAN A INC,SHLM,Common,8999,0,212000,6000,,,Hist,09/30/2006
SUNCOR ENERGY INC,SU,Common,2900,-7000,209000,-593000,,,Hist,09/30/2006
"Fidelity National Information Services, Inc.",FIS,Common,5450,0,202000,9000,,,Hist,09/30/2006
Unum Group,UNM,Common,10400,0,202000,13000,,,Hist,09/30/2006
TIFFANY & CO,TIF,Common,6050,0,201000,1000,,,Hist,09/30/2006
Arconic Inc.,AA,Common,7136,-500,200000,-47000,,,Hist,09/30/2006
AMGEN INC,AMGN,Common,2790,0,200000,18000,,,Hist,09/30/2006
PIMCO FUNDS,PTTAX,MUTUAL,19055,22,199000,5000,,,Hist,09/30/2006
LOREAL,,Common,1950,0,198000,14000,,,Hist,09/30/2006
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,10050,0,197000,4000,,,Hist,09/30/2006
TOTAL S.A.,TOT,Common,3000,0,197000,0,,,Hist,09/30/2006
KIMBERLY CLARK CORP,KMB,Common,3000,0,196000,11000,,,Hist,09/30/2006
LOWES COMPANIES INC,LOW,Common,7000,-200,196000,-22000,,,Hist,09/30/2006
"MARSH & MCLENNAN COMPANIES, INC.",MMC,Common,6800,-1000,191000,-19000,,,Hist,09/30/2006
TOYOTA MOTOR CORP,7203,Common,3500,0,191000,8000,,,Hist,09/30/2006
MEDTRONIC INC,MDT,Common,4100,-200,190000,-12000,,,Hist,09/30/2006
BRISTOL MYERS SQUIBB CO,BMY,Common,7600,0,189000,-8000,,,Hist,09/30/2006
ARCTIC CAT INC,ACAT,Common,11150,-400,185000,-40000,,,Hist,09/30/2006
NEW YORK TIMES CO,NYT,CL A,8050,-250,185000,-19000,,,Hist,09/30/2006
ManpowerGroup Inc.,MAN,Common,2950,0,181000,-10000,,,Hist,09/30/2006
HEALTHSOUTH CORP,HLS,Common,36000,6000,179000,63000,,,Hist,09/30/2006
SYNGENTA AG,SYT,Common,1150,0,174000,21000,,,Hist,09/30/2006
YORK WATER CO,YORW,Common,9120,3040,173000,28000,,,Hist,09/30/2006
"DELPHI FINANCIAL GROUP, INC.",DFG,CL A,4000,-1250,160000,-31000,,,Hist,09/30/2006
INTEL CORP,INTC,Common,7610,0,157000,12000,,,Hist,09/30/2006
VECTREN CORP,VVC,Common,5817,-399,156000,-13000,,,Hist,09/30/2006
AT&T CORP,T,Common,4617,0,150000,21000,,,Hist,09/30/2006
UNION NATIONAL FINANCIAL CORP / PA,UNNF,Common,7820,0,148000,-5000,,,Hist,09/30/2006
3i GROUP PLC,TGOPF,Common,8461,8461,148000,148000,,,Hist,09/30/2006
BARRY CALLEBAUT AG,BYCBF,Common,300,0,143000,17000,,,Hist,09/30/2006
BELO CORP,BLC,COM SER A,9000,0,142000,2000,,,Hist,09/30/2006
Chubb Ltd,ACE,Common,2500,0,137000,11000,,,Hist,09/30/2006
"Kirin Holdings Company, Ltd /FI",KNBWY,Common,10000,0,134000,-23000,,,Hist,09/30/2006
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,3000,0,134000,-34000,,,Hist,09/30/2006
IMPERIAL TOBACCO GROUP PLC,IMT,Common,4000,4000,133000,133000,,,Hist,09/30/2006
PROLOGIS,PLD,SH BEN INT,2337,0,133000,11000,,,Hist,09/30/2006
EOG RESOURCES INC,EOG,Common,2000,-1000,130000,-78000,,,Hist,09/30/2006
"Anthem, Inc.",WLP,Common,1590,-400,123000,-22000,,,Hist,09/30/2006
NEWMONT MINING CORP /DE/,NEM,Common,2850,-350,122000,-47000,,,Hist,09/30/2006
HOME DEPOT INC,HD,Common,3240,0,118000,2000,,,Hist,09/30/2006
KELLOGG CO,K,Common,2350,-200,116000,-7000,,,Hist,09/30/2006
WRIGLEY WM JR CO,WWY,Common,2495,0,115000,2000,,,Hist,09/30/2006
"Hill-Rom Holdings, Inc.",HB,Common,2000,-324,114000,1000,,,Hist,09/30/2006
WMIH CORP.,WM,Common,2500,0,109000,-5000,,,Hist,09/30/2006
NOBLE ENERGY INC,NBL,Common,2400,0,109000,-3000,,,Hist,09/30/2006
JPMORGAN CHASE & CO,JPM,Common,2305,0,108000,11000,,,Hist,09/30/2006
STERLING FINANCIAL CORP /PA/,SLFI,Common,4921,0,108000,0,,,Hist,09/30/2006
PRAXAIR INC,PX,Common,1800,0,106000,9000,,,Hist,09/30/2006
ENCORE WIRE CORP,WIRE,Common,3000,0,106000,-2000,,,Hist,09/30/2006
CAMPBELL SOUP CO,CPB,Common,2850,-250,104000,-11000,,,Hist,09/30/2006
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,30000,0,102000,20000,,,Hist,09/30/2006
PETROCHINA CO LTD,PTR,SPONSORED ADR,935,0,101000,0,,,Hist,09/30/2006
VERIZON COMMUNICATIONS INC,VZ,Common,2730,0,101000,10000,,,Hist,09/30/2006
D&E COMMUNICATIONS INC /TA,DECC,Common,7900,0,100000,14000,,,Hist,09/30/2006
RYDEX SERIES FUNDS,RYJUX,MUTUAL,5100,0,99000,-6000,,,Hist,09/30/2006
US GLOBAL INVESTORS FUNDS,GROW,CL A,4000,0,98000,13000,,,Hist,09/30/2006
FIDELITY NATIONAL FINANCIAL INC /DE/,FNF,Common,2336,0,97000,6000,,,Hist,09/30/2006
RYDEX SERIES FUNDS,RYWBX,MUTUAL,4000,0,97000,-3000,,,Hist,09/30/2006
FEDEX CORP,FDX,Common,890,0,97000,-7000,,,Hist,09/30/2006
OCCIDENTAL PETROLEUM CORP /DE/,OXY,Common,2000,1000,96000,-7000,,,Hist,09/30/2006
BURNHAM CORP,BURCA,Common,5582,0,96000,-11000,,,Hist,09/30/2006
Kraft Heinz Foods Co,HNZ,Common,2200,0,92000,1000,,,Hist,09/30/2006
HESS BAKKEN INVESTMENTS I Corp,AEZ,Common,18040,-10495,92000,-56000,,,Hist,09/30/2006
UNIVERSAL DISPLAY CORP \PA\,OLED,Common,8200,0,90000,-19000,,,Hist,09/30/2006
BJ SERVICES CO LLC,BJS,Common,3000,0,90000,-22000,,,Hist,09/30/2006
LITMAN GREGORY FUNDS TRUST,MSILX,MUTUAL,4580,2804,89000,56000,,,Hist,09/30/2006
NATIONAL PENN BANCSHARES INC,NPBC,Common,4509,131,88000,1000,,,Hist,09/30/2006
HP INC,HPQ,Common,2400,0,88000,12000,,,Hist,09/30/2006
JAMES HALSTEAD PLC,HLSJF,Common,10000,0,87000,18000,,,Hist,09/30/2006
Viacom Inc.,VIA.B,Common,2300,2175,86000,82000,,,Hist,09/30/2006
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,20500,-5000,84000,-29000,,,Hist,09/30/2006
SYSCO CORP,SYY,Common,2525,-725,84000,-15000,,,Hist,09/30/2006
MYLAN INC.,MYL,Common,4125,0,83000,0,,,Hist,09/30/2006
TigerLogic CORP,RDTA,Common,25000,0,82000,-18000,,,Hist,09/30/2006
SUPERVALU INC,SVU,Common,2730,-1820,81000,-59000,,,Hist,09/30/2006
CABLEVISION SYSTEMS CORP /NY,CVC,Common,3500,0,79000,4000,,,Hist,09/30/2006
GALLAHER GROUP PLC,,SPONSORED ADR,1200,0,79000,4000,,,Hist,09/30/2006
Energy Future Holdings Corp /TX/,TXU,Common,1220,0,76000,3000,,,Hist,09/30/2006
BLACKROCK MUNIHOLDINGS INVESTMENT QUALITY FUND,MFL,Common,5211,0,75000,5000,,,Hist,09/30/2006
UNITEDHEALTH GROUP INC,UNH,Common,1500,1500,74000,74000,,,Hist,09/30/2006
PPG INDUSTRIES INC,PPG,Common,1088,1088,73000,73000,,,Hist,09/30/2006
AMERIPRISE FINANCIAL INC,AMP,Common,1563,-5070,73000,-223000,,,Hist,09/30/2006
MARSHALL & ILSLEY CORP/WI/,MI,Common,1500,0,72000,3000,,,Hist,09/30/2006
ESTEE LAUDER COMPANIES INC,EL,Common,1750,0,71000,3000,,,Hist,09/30/2006
MGI PHARMA INC,MOGN,Common,4100,0,71000,-17000,,,Hist,09/30/2006
MORGAN STANLEY,MS,Common,938,0,68000,9000,,,Hist,09/30/2006
FASTENAL CO,FAST,Common,1750,0,68000,-3000,,,Hist,09/30/2006
STEPAN CO,SCL,Common,2284,0,67000,-5000,,,Hist,09/30/2006
MICROPORE INC,,PFD,3200,0,67000,0,,,Hist,09/30/2006
MOLEX INC,MOLXA,CL A,2000,0,66000,9000,,,Hist,09/30/2006
HARLEY DAVIDSON INC,HOG,Common,1055,0,66000,8000,,,Hist,09/30/2006
ANADARKO PETROLEUM CORP,APC,Common,1472,0,65000,-5000,,,Hist,09/30/2006
MEADWESTVACO Corp,MWV,Common,2456,2456,65000,65000,,,Hist,09/30/2006
PITNEY BOWES INC /DE/,PBI,Common,1440,0,64000,5000,,,Hist,09/30/2006
SUNTRUST BANKS INC,STI,Common,825,0,64000,1000,,,Hist,09/30/2006
CVS HEALTH Corp,CVS,Common,2000,0,64000,3000,,,Hist,09/30/2006
DEAN FOODS CO,DF,Common,1500,0,63000,7000,,,Hist,09/30/2006
EDIPRESSE S A - BEARER,EPSSF,Common,150,0,61000,-8000,,,Hist,09/30/2006
CBS CORP,CBS,Common,2125,2000,60000,57000,,,Hist,09/30/2006
UBS AG,UBS,Common,1000,0,60000,5000,,,Hist,09/30/2006
COMMONWEALTH TELEPHONE ENTERPRISES INC /NEW/,CTCO,Common,1440,0,59000,11000,,,Hist,09/30/2006
EVERGREEN SELECT EQUITY TRUST,ESGIX,MUTUAL,2091,-19,58000,2000,,,Hist,09/30/2006
LITMAN GREGORY FUNDS TRUST,MSEFX,MUTUAL,3735,113,57000,2000,,,Hist,09/30/2006
"Merck & Co., Inc.",SGP,Common,2600,0,57000,8000,,,Hist,09/30/2006
3M CO,MMM,Common,760,400,57000,28000,,,Hist,09/30/2006
T. Rowe Price Equity Income Fund,PRFDX,MUTUAL,2026,-89,57000,0,,,Hist,09/30/2006
LITMAN GREGORY FUNDS TRUST,MSSFX,MUTUAL,3876,3374,56000,49000,,,Hist,09/30/2006
SCHWAB CHARLES CORP,SCHW,Common,3145,-705,56000,-6000,,,Hist,09/30/2006
CHUBB CORP,CB,Common,1000,0,52000,2000,,,Hist,09/30/2006
DAVIS NEW YORK VENTURE FUND INC,DNVYX,MUTUAL,1421,1421,52000,52000,,,Hist,09/30/2006
CLIPPER FUND INC,CFIMX,MUTUAL,588,400,52000,36000,,,Hist,09/30/2006
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,1323,0,52000,8000,,,Hist,09/30/2006
HEINEKEN NV /ADR/,HINKY,Common,1125,0,52000,4000,,,Hist,09/30/2006
COUSINS PROPERTIES INC,CUZ,Common,1500,0,51000,5000,,,Hist,09/30/2006
LITMAN GREGORY FUNDS TRUST,MSVFX,MUTUAL,3248,2756,50000,43000,,,Hist,09/30/2006
HUNTER DOUGLAS NV /FI,HDUGF,Common,700,0,49000,2000,,,Hist,09/30/2006
CHINA SHENHUA ENERGY CO,CUAEF,Common,30000,30000,48000,48000,,,Hist,09/30/2006
ESCO TECHNOLOGIES INC,ESE,Common,1000,0,46000,-7000,,,Hist,09/30/2006
KROGER CO,KR,Common,2000,0,46000,2000,,,Hist,09/30/2006
"TWEEDY, BROWNE FUND INC.",TBGVX,MUTUAL,1563,1109,46000,33000,,,Hist,09/30/2006
SMITH & NEPHEW PLC,SN,Common,5000,5000,46000,46000,,,Hist,09/30/2006
"MONSTER WORLDWIDE, INC.",MNST,Common,1250,0,45000,-8000,,,Hist,09/30/2006
SAMSUNG ELECTRONICS CO LTD /FI,SSNHY,Common,125,0,44000,4000,,,Hist,09/30/2006
AQUILA INC,ILA,Common,10000,0,43000,1000,,,Hist,09/30/2006
CORNING INC /NY,GLW,Common,1750,0,43000,1000,,,Hist,09/30/2006
"WINTERGREEN FUND, INC.",WGRNX,MUTUAL,3853,3853,42000,42000,,,Hist,09/30/2006
THIRD AVENUE TRUST,TAVFX,MUTUAL,692,520,41000,31000,,,Hist,09/30/2006
THIRD AVENUE TRUST,TAREX,MUTUAL,1137,845,40000,31000,,,Hist,09/30/2006
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,40000,3000,,,Hist,09/30/2006
PPL Corp,PPL,Common,1200,0,39000,0,,,Hist,09/30/2006
PARKER HANNIFIN CORP,PH,Common,500,0,39000,0,,,Hist,09/30/2006
