Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
GENERAL DYNAMICS CORP,GD,Common,9750,-1150,753000,10000,0.03,,Hist,03/31/2010
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,5451,-1050,699000,-152000,0.03,,Hist,03/31/2010
BP PLC,BP,SPONSORED ADR,11956,0,682000,-11000,0.03,,Hist,03/31/2010
SCHLUMBERGER LIMITED/NV,SLB,Common,10300,650,654000,26000,0.03,,Hist,03/31/2010
MATTEL INC /DE/,MAT,Common,28750,-2500,654000,30000,0.03,,Hist,03/31/2010
PIONEER NATURAL RESOURCES CO,PXD,Common,11400,-200,642000,83000,0.03,,Hist,03/31/2010
MCDONALDS CORP,MCD,Common,9625,-2950,642000,-143000,0.03,,Hist,03/31/2010
DUPONT E I DE NEMOURS & CO,DD,Common,17076,0,636000,61000,0.03,,Hist,03/31/2010
AES CORP,AES,Common,57400,0,631000,-133000,0.03,,Hist,03/31/2010
Walt Disney Co,DIS,Common,17600,0,614000,46000,0.03,,Hist,03/31/2010
DEERE & CO,DE,Common,10325,0,614000,56000,0.03,,Hist,03/31/2010
PRAXAIR INC,PX,Common,6675,6675,554000,554000,0.02,,Hist,03/31/2010
"Mondelez International, Inc.",KFT,Common,17860,-61696,540000,-1622000,0.02,,Hist,03/31/2010
BANK OF AMERICA CORP /DE/,BAC,Common,22790,0,407000,64000,0.02,,Hist,03/31/2010
AES CORP,AES/PC,CV 6.75%,7500,500,339000,15000,0.01,,Hist,03/31/2010
MONSANTO CO /NEW/,MON,Common,4715,-335,337000,-76000,0.01,,Hist,03/31/2010
"Merck & Co., Inc.",MRK,COM,8836,8836,330000,330000,0.01,,Hist,03/31/2010
GENERAL ELECTRIC CO,GE,Common,18061,-1500,329000,33000,0.01,,Hist,03/31/2010
PRECISION CASTPARTS CORP,PCP,Common,2400,2400,304000,304000,0.01,0.00,Hist,03/31/2010
NORTHERN TRUST CORP,NTRS,Common,5000,0,276000,14000,0.01,,Hist,03/31/2010
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,4574,-7,273000,31000,0.01,,Hist,03/31/2010
Royal Dutch Shell plc,RDS.B,ADR,4837,0,268000,-13000,0.01,,Hist,03/31/2010
TIME WARNER INC.,TWX,COM,8489,0,265000,18000,0.01,,Hist,03/31/2010
SCOTTS MIRACLE-GRO CO,SMG,CL A,5675,0,263000,40000,0.01,,Hist,03/31/2010
AT&T CORP,T,Common,9328,0,241000,-20000,0.01,,Hist,03/31/2010
"SWISS HELVETIA FUND, INC.",SWZ,Common,20000,0,236000,4000,0.01,,Hist,03/31/2010
Unum Group,UNM,Common,9250,9250,229000,229000,0.01,,Hist,03/31/2010
LAMAR ADVERTISING CO/NEW,LAMR,Common,6100,6100,210000,210000,0.01,,Hist,03/31/2010
"WESCO FINANCIAL, LLC",WSC,Common,520,520,200000,200000,0.01,,Hist,03/31/2010
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,19581,0,192000,77000,0.01,,Hist,03/31/2010
LEXINGTON REALTY TRUST,LXP,Common,28571,72,186000,13000,0.01,,Hist,03/31/2010
POZEN INC /NC,POZN,Common,10000,0,96000,36000,0.00,,Hist,03/31/2010
"ALLIANCE ONE INTERNATIONAL, INC.",AOI,Common,18000,0,92000,4000,0.00,,Hist,03/31/2010
TigerLogic CORP,TIGR,COM,20000,0,65000,0,0.00,,Hist,03/31/2010
