Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
DIAGEO PLC,DEO,SPON ADR NEW,482019,13168,55933000,5396000,0.47,,Hist,09/30/2016
VISA INC.,V,CL A,542014,18073,44825000,8327000,0.37,0.03,Hist,09/30/2016
EXXON MOBIL CORP,XOM,Common,163315,-3031,14254000,1886000,0.12,,Hist,09/30/2016
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,124665,6050,11474000,888000,0.10,,Hist,09/30/2016
MARKEL CORP,MKL,Common,11987,-3634,11133000,-1393000,0.09,,Hist,09/30/2016
SWEDISH MATCH CORP,SWMAF,Common,300938,-11611,11058000,1641000,0.09,,Hist,09/30/2016
AMERICAN EXPRESS CO,AXP,Common,155638,10410,9967000,-799000,0.08,,Hist,09/30/2016
GROUPE DANONE,DANOY,ADR,665770,147865,9884000,3361000,0.08,,Hist,09/30/2016
CRANE CO /DE/,CR,Common,153741,-10850,9687000,2015000,0.08,,Hist,09/30/2016
COCA COLA CO,KO,Common,185892,-34345,7867000,-969000,0.07,0.00,Hist,09/30/2016
PROCTER & GAMBLE Co,PG,Common,78792,-18235,7072000,92000,0.06,,Hist,09/30/2016
MILLER HERMAN INC,MLHR,Common,223543,-86684,6393000,-2554000,0.05,0.37,Hist,09/30/2016
HORMEL FOODS CORP /DE/,HRL,Common,163849,59780,6215000,-374000,0.05,,Hist,09/30/2016
OUTFRONT Media Inc.,OUT,COM,250700,147108,5929000,3774000,0.05,,Hist,09/30/2016
JPMORGAN CHASE & CO,JPM/WS,W EXP 10/28/2018,234750,34000,5782000,1785000,0.05,,Hist,09/30/2016
DOVER Corp,DOV,Common,62326,-8280,4590000,553000,0.04,,Hist,09/30/2016
HEINEKEN N V/ /FI,HINKF,Common,49788,0,4382000,367000,0.04,,Hist,09/30/2016
PEPSICO INC,PEP,Common,37062,-2731,4031000,279000,0.03,,Hist,09/30/2016
SABMILLER PLC/FI,SBMRF,Common,65760,-11971257,3840000,-677535000,0.03,,Hist,09/30/2016
CHEVRON CORP,CVX,Common,35542,-5968,3658000,384000,0.03,,Hist,09/30/2016
MCCORMICK & CO INC,MKC,Common,35005,-6850,3498000,58000,0.03,,Hist,09/30/2016
M&T BANK CORP,MTB/WS,WARRANT,82139,12139,3474000,29000,0.03,,Hist,09/30/2016
WELLS FARGO & COMPANY/MN,WFC/WS,WARRANTS,268000,65250,3345000,-323000,0.03,,Hist,09/30/2016
NESTLE SA /FI,NSRGF,Common,41310,0,3262000,165000,0.03,,Hist,09/30/2016
BIC CORP,BICEF,Common,21725,2335,3214000,210000,0.03,,Hist,09/30/2016
MICROSOFT CORP,MSFT,Common,50550,1100,2912000,723000,0.02,0.00,Hist,09/30/2016
Royal Dutch Shell plc,RDS.A,SPONS ADR A,57920,-5825,2900000,-121000,0.02,,Hist,09/30/2016
RECKITT BENCKISER GROUP PLC,RBGPF,Common,29537,-1030,2787000,15000,0.02,,Hist,09/30/2016
DUPONT E I DE NEMOURS & CO,DD,Common,37687,-2721,2524000,576000,0.02,,Hist,09/30/2016
LINDT & SPRUENGLI AG-REG,LDSRF,Common,34,1,2326000,-9000,0.02,,Hist,09/30/2016
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,23810,5866,2145000,544000,0.02,,Hist,09/30/2016
Kraft Heinz Co,KHC,COM,21450,21450,1920000,1920000,0.02,0.00,Hist,09/30/2016
EATON VANCE SENIOR INCOME TRUST,EVF,Common,286696,4596,1846000,190000,0.02,,Hist,09/30/2016
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,10749,1459,1707000,360000,0.01,,Hist,09/30/2016
WAL MART STORES INC,WMT,Common,22775,3301,1643000,380000,0.01,0.00,Hist,09/30/2016
GOLDMAN SACHS GROUP INC,GS,Common,9393,-1000,1515000,-291000,0.01,0.00,Hist,09/30/2016
BB&T CORP,BBT,Common,37787,-8473,1425000,-222000,0.01,,Hist,09/30/2016
FULTON FINANCIAL CORP,FULT,Common,93443,54413,1357000,885000,0.01,0.05,Hist,09/30/2016
PERNOD RICARD S A /FI,PDRDY,COM,56225,675,1331000,213000,0.01,,Hist,09/30/2016
Alphabet Inc.,GOOG,COM,1704,599,1325000,653000,0.01,,Hist,09/30/2016
Alphabet Inc.,GOOGL,COM,1587,319,1276000,467000,0.01,,Hist,09/30/2016
PARGESA HOLDING SA,PRGAF,Common,17401,-2289,1195000,43000,0.01,,Hist,09/30/2016
AbbVie Inc.,ABBV,COM,17106,-69612,1079000,-3639000,0.01,,Hist,09/30/2016
COSTCO WHOLESALE CORP /NEW,COST,Common,6516,221,994000,84000,0.01,,Hist,09/30/2016
LAMAR ADVERTISING CO/NEW,LAMR,Common,13985,-2975,913000,28000,0.01,,Hist,09/30/2016
BANK OF AMERICA CORP /DE/,BAC,Common,51100,0,800000,4000,0.01,,Hist,09/30/2016
A P MOLLER-MAERSK A/S,AMKAF,Common,559,5,785000,-47000,0.01,,Hist,09/30/2016
BAT INDUSTRIES PLC /FI,BTI,Common,5496,-650,702000,25000,0.01,,Hist,09/30/2016
ABBOTT LABORATORIES,ABT,Common,16400,-69000,694000,-2741000,0.01,,Hist,09/30/2016
Nielsen Holdings plc,NLSN,COM,10986,5536,589000,347000,0.00,,Hist,09/30/2016
Vulcan Materials CO,VMC,Common,4900,4900,557000,557000,0.00,,Hist,09/30/2016
PIONEER NATURAL RESOURCES CO,PXD,Common,2700,0,501000,173000,0.00,,Hist,09/30/2016
Walt Disney Co,DIS,Common,4903,53,455000,-41000,0.00,0.00,Hist,09/30/2016
MCDONALDS CORP,MCD,Common,3630,-15,419000,60000,0.00,,Hist,09/30/2016
SCHLUMBERGER LIMITED/NV,SLB,Common,5300,5300,417000,417000,0.00,0.00,Hist,09/30/2016
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,6000,0,356000,15000,0.00,,Hist,09/30/2016
O REILLY AUTOMOTIVE INC,ORLY,COM,1100,1100,308000,308000,0.00,0.00,Hist,09/30/2016
GENERAL ELECTRIC CO,GE,Common,9246,-1300,274000,8000,0.00,0.00,Hist,09/30/2016
3M CO,MMM,Common,1525,-75,269000,42000,0.00,,Hist,09/30/2016
CARLISLE COMPANIES INC,CSL,Common,2500,-500,256000,-6000,0.00,,Hist,09/30/2016
UNION PACIFIC CORP,UNP,Common,2510,0,245000,23000,0.00,,Hist,09/30/2016
HEARTLAND EXPRESS INC,HTLD,Common,12499,0,236000,-13000,0.00,,Hist,09/30/2016
ALLEGHANY CORP /DE,Y,Common,421,421,221000,221000,0.00,,Hist,09/30/2016
CONOCOPHILLIPS,COP,Common,4888,-2400,212000,-138000,0.00,,Hist,09/30/2016
MATTEL INC /DE/,MAT,Common,6625,6625,201000,201000,0.00,0.00,Hist,09/30/2016
"CenterState Banks, Inc.",CSFL,COMMON,10004,-1000,177000,15000,0.00,0.02,Hist,09/30/2016
PIMCO FUNDS,PHIYX,Stock,0,-11116,0,-96000,0.00,0.00,Hist,09/30/2016
PRECISION CASTPARTS CORP,PCP,Common,0,-30820,0,-7080000,0.00,0.00,Hist,09/30/2016
"Merck & Co., Inc.",MRK,COM,0,-3836,0,-203000,0.00,0.00,Hist,09/30/2016
"ANHEUSER-BUSCH COMPANIES, LLC",AHBIF,COM,0,-15000,0,-1960000,0.00,0.00,Hist,09/30/2016
Mylan N.V.,MYL,Common,0,-5395,0,-250000,0.00,0.00,Hist,09/30/2016
Phillips 66,PSX,COM,0,-2420,0,-210000,0.00,0.00,Hist,09/30/2016
CHICAGO BRIDGE & IRON CO N V,CBI,Common,0,-7475,0,-274000,0.00,0.00,Hist,09/30/2016
US BANCORP \DE\,USB,Common,0,-6000,0,-242000,0.00,0.00,Hist,09/30/2016
PFIZER INC,PFE,Common,0,-19900,0,-701000,0.00,0.00,Hist,09/30/2016
JOHNSON & JOHNSON,JNJ,Common,0,-2050,0,-249000,0.00,0.00,Hist,09/30/2016
ORACLE CORP,ORCL,Common,0,-5000,0,-205000,0.00,0.00,Hist,09/30/2016
COMCAST CORP,CMCSK,Common,0,-4054956,0,-232106000,0.00,0.00,Hist,09/30/2016
SABMILLER PLC/FI,SBMRY,Common,0,-5125,0,-314000,0.00,0.00,Hist,09/30/2016
SCHIBSTED A/S,SBSNF,Common,0,-6150,0,-208000,0.00,0.00,Hist,09/30/2016
PRAXAIR INC,PX,Common,0,-2900,0,-326000,0.00,0.00,Hist,09/30/2016
WABCO Holdings Inc.,WBC,Common,0,-3168,0,-339000,0.00,0.00,Hist,09/30/2016
BP PLC,BP,SPONSORED ADR,0,-5696,0,-202000,0.00,0.00,Hist,09/30/2016
GENERAL DYNAMICS CORP,GD,Common,0,-1600,0,-223000,0.00,0.00,Hist,09/30/2016
