Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
US BANCORP \DE\,USB,Common,3539,0,121000,7000,0.00,0.00,Hist,09/30/2012
Discover Financial Services,DFS,Common,2800,0,111000,14000,0.00,,Hist,09/30/2012
EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,Common,3000,0,109000,-7000,0.00,,Hist,09/30/2012
HEALTHSOUTH CORP,HLS,Common,4400,0,106000,4000,0.00,,Hist,09/30/2012
PIMCO FUNDS,PHIYX,Stock,11116,0,106000,3000,0.00,,Hist,09/30/2012
Unum Group,UNM,Common,5325,0,102000,0,0.00,,Hist,09/30/2012
"TWENTY-FIRST CENTURY FOX, INC.",NWS,Common,4000,0,99000,9000,0.00,,Hist,09/30/2012
OMNICOM GROUP INC.,OMC,Common,1900,0,98000,6000,0.00,,Hist,09/30/2012
MEDTRONIC INC,MDT,Common,2100,0,91000,10000,0.00,0.00,Hist,09/30/2012
"WILEY JOHN & SONS, INC.",JW.A,CL A,1975,-275,91000,-19000,0.00,,Hist,09/30/2012
MYLAN INC.,MYL,Common,3500,0,85000,10000,0.00,,Hist,09/30/2012
FASTENAL CO,FAST,Common,1900,0,82000,5000,0.00,,Hist,09/30/2012
LEXINGTON REALTY TRUST,LXP,Common,7500,-500,72000,4000,0.00,,Hist,09/30/2012
MURPHY OIL CORP /DE,MUR,Common,1300,0,70000,5000,0.00,,Hist,09/30/2012
TIME WARNER INC.,TWX,COM,1549,0,70000,10000,0.00,,Hist,09/30/2012
GLOBAL PAYMENTS INC,GPN,Common,1625,200,68000,6000,0.00,0.00,Hist,09/30/2012
BAYTEX ENERGY CORP.,BTE,COMM,1420,0,67000,7000,0.00,,Hist,09/30/2012
CATERPILLAR INC,CAT,Common,775,-15,67000,0,0.00,,Hist,09/30/2012
AUTOMATIC DATA PROCESSING INC,ADP,Common,1100,0,65000,4000,0.00,,Hist,09/30/2012
AMAZON COM INC,AMZN,Common,254,-104,65000,-17000,0.00,0.00,Hist,09/30/2012
INTUITIVE SURGICAL INC,ISRG,Common,111,0,55000,-6000,0.00,0.00,Hist,09/30/2012
EMC CORP,EMC,Common,2000,-250,55000,-3000,0.00,0.00,Hist,09/30/2012
BAYERISCHE MOTOREN WERKE AG,BAMXF,Common,750,0,55000,1000,0.00,,Hist,09/30/2012
WHOLE FOODS MARKET INC,WFM,Common,550,-240,54000,-21000,0.00,0.00,Hist,09/30/2012
VERIZON COMMUNICATIONS INC,VZ,Common,1150,0,52000,1000,0.00,,Hist,09/30/2012
TOTAL S.A.,TOT,Common,1000,0,50000,5000,0.00,,Hist,09/30/2012
APPLE INC,AAPL,Common,75,-20,50000,-5000,0.00,,Hist,09/30/2012
DAIMLER AG,DAI,Common,1002,0,49000,4000,0.00,,Hist,09/30/2012
PFIZER INC,PFE,Common,1900,0,47000,3000,0.00,,Hist,09/30/2012
VECTREN CORP,VVC,Common,1599,0,46000,-1000,0.00,,Hist,09/30/2012
ONEX CORP,OCX,Common,1160,0,46000,1000,0.00,,Hist,09/30/2012
"Spectrum Brands Holdings, Inc.",SPB,COMMON,5000,-4284,46000,-9000,0.00,,Hist,09/30/2012
TJX COMPANIES INC /DE/,TJX,Common,1000,0,45000,2000,0.00,,Hist,09/30/2012
Bank of New York Mellon Corp,BK,Common,2000,0,45000,1000,0.00,,Hist,09/30/2012
J M SMUCKER Co,SJM,Common,506,0,44000,6000,0.00,,Hist,09/30/2012
ORACLE CORP,ORCL,Common,1400,-225,44000,-4000,0.00,,Hist,09/30/2012
TOOTSIE ROLL INDUSTRIES INC,TR,Common,1593,0,43000,5000,0.00,,Hist,09/30/2012
NATIONAL PENN BANCSHARES INC,NPBC,Common,4644,0,42000,-2000,0.00,,Hist,09/30/2012
US GLOBAL INVESTORS FUNDS,GROW,CL A,6750,0,41000,12000,0.00,,Hist,09/30/2012
HERSHEY CO,HSY,Common,555,0,39000,-1000,0.00,,Hist,09/30/2012
MCKESSON CORP,MCK,Common,425,0,37000,-3000,0.00,,Hist,09/30/2012
WALGREEN CO,WAG,Common,1000,-500,36000,-8000,0.00,,Hist,09/30/2012
TARGET CORP,TGT,Common,549,0,35000,3000,0.00,,Hist,09/30/2012
BOEING CO,BA,Common,500,0,35000,-2000,0.00,,Hist,09/30/2012
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,1475,1250,35000,30000,0.00,,Hist,09/30/2012
KELLOGG CO,K,Common,675,0,35000,2000,0.00,0.00,Hist,09/30/2012
THOMSON REUTERS CORP /CAN/,TOC,Common,1200,0,35000,1000,0.00,,Hist,09/30/2012
WAL MART DE MEXICO SA DE CV /FI,WMMVF,Common,12000,0,34000,2000,0.00,,Hist,09/30/2012
DAILY MAIL & GEN TST-A,DMTGF,Common,4264,0,33000,5000,0.00,,Hist,09/30/2012
LOCKHEED MARTIN CORP,LMT,Common,350,0,33000,3000,0.00,0.00,Hist,09/30/2012
MOHAWK INDUSTRIES INC,MHK,Common,400,0,32000,4000,0.00,,Hist,09/30/2012
CHURCH & DWIGHT CO INC /DE/,CHD,Common,600,0,32000,-1000,0.00,0.00,Hist,09/30/2012
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,1200,0,31000,0,0.00,,Hist,09/30/2012
"Stock Yards Bancorp, Inc.",SYBT,COM STK,1271,0,30000,0,0.00,,Hist,09/30/2012
Beam Suntory Inc.,BEAM,COM,500,-412,29000,-28000,0.00,,Hist,09/30/2012
STAPLES INC,SPLS,Common,2500,-210300,29000,-2748000,0.00,0.00,Hist,09/30/2012
ADVANCE AUTO PARTS INC,AAP,Common,400,0,27000,0,0.00,,Hist,09/30/2012
COLGATE PALMOLIVE CO,CL,Common,250,0,27000,1000,0.00,,Hist,09/30/2012
NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,Common,1630,0,27000,1000,0.00,,Hist,09/30/2012
MICROPORE INC,,PFD,2750,0,25000,0,0.00,,Hist,09/30/2012
Express Scripts Holding Co.,ESRX,Common,390,0,24000,2000,0.00,,Hist,09/30/2012
Royal Dutch Shell plc,RDS.B,ADR,325,0,23000,0,0.00,,Hist,09/30/2012
BANK OF AMERICA CORP /DE/,BAC/PL,Preferred Stock,21,0,23000,3000,0.00,,Hist,09/30/2012
CORNING INC /NY,GLW,Common,1750,0,23000,0,0.00,,Hist,09/30/2012
BANK OF AMERICA CORP /DE/,BAC,Common,2500,0,22000,2000,0.00,,Hist,09/30/2012
TIFFANY & CO,TIF,Common,350,0,22000,3000,0.00,,Hist,09/30/2012
WELLS FARGO & COMPANY/MN,WFC/PL,PFD,18,0,22000,2000,0.00,,Hist,09/30/2012
FEDEX CORP,FDX,Common,240,0,20000,-2000,0.00,,Hist,09/30/2012
GLATFELTER P H CO,GLT,Common,1100,0,20000,2000,0.00,,Hist,09/30/2012
"Fortune Brands Home & Security, Inc.",FBHS,COM,700,-212,19000,-1000,0.00,0.00,Hist,09/30/2012
HELIX ENERGY SOLUTIONS GROUP INC,HLX,Common,1000,0,18000,2000,0.00,,Hist,09/30/2012
LOWES COMPANIES INC,LOW,Common,550,0,17000,1000,0.00,,Hist,09/30/2012
MEADWESTVACO Corp,MWV,Common,507,0,16000,1000,0.00,,Hist,09/30/2012
"Baidu, Inc.",BIDU,SPON ADR REP A,135,0,16000,0,0.00,,Hist,09/30/2012
GENESEE & WYOMING INC,GWR,Common,225,0,15000,3000,0.00,,Hist,09/30/2012
BURNHAM CORP,BURCA,Common,1000,0,15000,0,0.00,,Hist,09/30/2012
FEDERATED INCOME SECURITIES TRUST,FUSGX,CL A,1950,15,15000,0,0.00,,Hist,09/30/2012
LUXOTTICA GROUP SPA,LUX,SPONSORED ADR,430,20,15000,1000,0.00,,Hist,09/30/2012
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,Common,625,0,15000,1000,0.00,,Hist,09/30/2012
NEXTERA ENERGY INC,FPL,common,200,0,14000,0,0.00,,Hist,09/30/2012
ACNB CORP,ACNB,Common,881,0,14000,1000,0.00,,Hist,09/30/2012
TEGNA INC,GCI,Common,750,0,13000,2000,0.00,0.00,Hist,09/30/2012
UNIZAN FINANCIAL CORP,UNPA,Common,105,0,13000,1000,0.00,,Hist,09/30/2012
"Anthem, Inc.",WLP,Common,204,0,12000,-1000,0.00,0.00,Hist,09/30/2012
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",TWC,COM STK,123,0,12000,2000,0.00,,Hist,09/30/2012
PPL Corp,PPL,Common,400,0,12000,1000,0.00,,Hist,09/30/2012
IMPERIAL TOBACCO GROUP PLC,ITY,Common,150,0,11000,-1000,0.00,,Hist,09/30/2012
SCHULMAN A INC,SHLM,Common,467,0,11000,2000,0.00,,Hist,09/30/2012
FEDERATED INCOME SECURITIES TRUST,CAPAX,A,1357,19,11000,0,0.00,,Hist,09/30/2012
MCCLATCHY CO,MNI,CL A,5000,0,11000,0,0.00,,Hist,09/30/2012
Tim Hortons Inc.,THI,Common,200,0,10000,-1000,0.00,,Hist,09/30/2012
UNITED OVERSEAS BANK LTD /FI,UOVEY,Common,325,0,10000,0,0.00,,Hist,09/30/2012
BANK OF MONTREAL /CAN/,BMO,Common,157,0,9000,0,0.00,,Hist,09/30/2012
NOVARTIS AG,NVS,ADR,125,0,8000,1000,0.00,,Hist,09/30/2012
AMGEN INC,AMGN,Common,100,0,8000,1000,0.00,,Hist,09/30/2012
BARRICK GOLD CORP,ABX,Common,165,0,7000,1000,0.00,,Hist,09/30/2012
ENTERGY CORP /DE/,ETR,Common,100,0,7000,0,0.00,,Hist,09/30/2012
CINCINNATI FINANCIAL CORP,CINF,Common,150,0,6000,0,0.00,,Hist,09/30/2012
"CONSTELLATION BRANDS, INC.",STZ,CL A,200,0,6000,1000,0.00,,Hist,09/30/2012
HAIN CELESTIAL GROUP INC,HAIN,Common,100,0,6000,0,0.00,,Hist,09/30/2012
Kraft Heinz Foods Co,HNZ,Common,100,0,6000,1000,0.00,,Hist,09/30/2012
CHURCHILL DOWNS Inc,CHDN,Common,100,0,6000,0,0.00,,Hist,09/30/2012
ASSOCIATED BANC-CORP,ASB,Common,390,0,5000,0,0.00,,Hist,09/30/2012
ManpowerGroup Inc.,MAN,Common,131,-550,5000,-20000,0.00,,Hist,09/30/2012
NEWELL BRANDS INC,NWL,Common,250,0,5000,0,0.00,,Hist,09/30/2012
INTEL CORP,INTC,Common,210,0,5000,-1000,0.00,,Hist,09/30/2012
UNITED TECHNOLOGIES CORP /DE/,UTX,Common,50,0,4000,0,0.00,0.00,Hist,09/30/2012
MODINE MANUFACTURING CO,MOD,Common,600,0,4000,0,0.00,,Hist,09/30/2012
REYNOLDS AMERICAN INC,RAI,Common,100,-77,4000,-4000,0.00,,Hist,09/30/2012
RITE AID CORP,RAD,Common,3500,0,4000,-1000,0.00,,Hist,09/30/2012
RENAISSANCERE HOLDINGS LTD,RNR,Common,40,0,3000,0,0.00,,Hist,09/30/2012
ALTABA INC.,YHOO,Common,200,0,3000,0,0.00,0.00,Hist,09/30/2012
VODAFONE GROUP PUBLIC LTD CO,VOD,SPONS ADR NEW,50,0,1000,0,0.00,,Hist,09/30/2012
KEYCORP /NEW/,KEY,Common,100,0,1000,0,0.00,,Hist,09/30/2012
ARCH COAL INC,ACI,Common,0,-251,0,-2000,0.00,0.00,Hist,09/30/2012
"Mondelez International, Inc.",KFT,Common,0,-775,0,-30000,0.00,0.00,Hist,09/30/2012
PENTAIR plc,PNR,Common,0,-748,0,-29000,0.00,0.00,Hist,09/30/2012
CONSOLIDATED TOMOKA LAND CO,CTO,Common,0,-200,0,-6000,0.00,0.00,Hist,09/30/2012
SOUTHWEST AIRLINES CO,LUV,Common,0,-100,0,-1000,0.00,0.00,Hist,09/30/2012
CHECK POINT SOFTWARE TECHNOLOGIES LTD,CHKP,Common,0,-75,0,-4000,0.00,0.00,Hist,09/30/2012
UNITED PARCEL SERVICE INC,UPS,Common,0,-21,0,-2000,0.00,0.00,Hist,09/30/2012
ACCO BRANDS Corp,ACCO,Common,0,-181,0,-2000,0.00,0.00,Hist,09/30/2012
CHESAPEAKE ENERGY CORP,CHK,Common,0,-100,0,-2000,0.00,0.00,Hist,09/30/2012
HONEYWELL INTERNATIONAL INC,HON,Common,0,-600,0,-34000,0.00,0.00,Hist,09/30/2012
DENTSPLY SIRONA Inc.,XRAY,Common,0,-1000,0,-38000,0.00,0.00,Hist,09/30/2012
Vulcan Materials CO,VMC,Common,0,-2000,0,-79000,0.00,0.00,Hist,09/30/2012
ICAHN ENTERPRISES L.P.,IEP,DEP UNIT,0,-116,0,-5000,0.00,0.00,Hist,09/30/2012
TEXAS PACIFIC LAND TRUST,TPL,Common,0,-450,0,-26000,0.00,0.00,Hist,09/30/2012
"Helmerich & Payne, Inc.",HP,Common,0,-100,0,-4000,0.00,0.00,Hist,09/30/2012
CHIPOTLE MEXICAN GRILL INC,CMG,Cl A,0,-101,0,-38000,0.00,0.00,Hist,09/30/2012
DOMINOS PIZZA INC,DPZ,Common,0,-32,0,-1000,0.00,0.00,Hist,09/30/2012
ALEXION PHARMACEUTICALS INC,ALXN,Common,0,-717,0,-71000,0.00,0.00,Hist,09/30/2012
MAUI LAND & PINEAPPLE CO INC,MLP,Common,0,-300,0,-1000,0.00,0.00,Hist,09/30/2012
ENDO HEALTH SOLUTIONS INC.,ENDP,Common,0,-100,0,-3000,0.00,0.00,Hist,09/30/2012
RAVEN INDUSTRIES INC,RAVN,Common,0,-70,0,-5000,0.00,0.00,Hist,09/30/2012
SILVER STANDARD RESOURCES INC,SSRI,Common Stock,0,-250,0,-3000,0.00,0.00,Hist,09/30/2012
JPMORGAN CHASE & CO,JPM/PZ,Preferred Stock,0,-3666,0,-93000,0.00,0.00,Hist,09/30/2012
DOLLAR GENERAL CORP,DG,COM,0,-30,0,-2000,0.00,0.00,Hist,09/30/2012
YELP INC,YELP,Common,0,-100,0,-2000,0.00,0.00,Hist,09/30/2012
MILLIPORE CORP /MA,MIL,COM,0,-1000,0,-7000,0.00,0.00,Hist,09/30/2012
